TEMPORAL;TERRITORIO;ARE_INSCRIPCION;SEXO;LUGARNACIMIEN;INDICATOR;OBS_VALUE;FREQ
2022;21;;06;21;;108.0;A
2022;21;;06;29;;1.0;A
2022;21;;06;41;;9.0;A
2022;21;;06;C01;;121.0;A
2022;21;;06;C02;;15.0;A
2022;21;;06;66;;152.0;A
2022;21;;06;00;;288.0;A
2022;23;;00;04;;1.0;A
2022;23;;00;14;;3.0;A
2022;23;;00;18;;4.0;A
2022;23;;00;23;;313.0;A
2022;23;;00;29;;2.0;A
2022;23;;00;41;;2.0;A
2022;23;;00;C01;;325.0;A
2022;23;;00;C02;;39.0;A
2022;23;;00;66;;430.0;A
2022;23;;00;00;;794.0;A
2022;23;;01;14;;3.0;A
2022;23;;01;18;;1.0;A
2022;23;;01;23;;164.0;A
2022;23;;01;29;;2.0;A
2022;23;;01;41;;1.0;A
2022;23;;01;C01;;171.0;A
2022;23;;01;C02;;21.0;A
2022;23;;01;66;;221.0;A
2022;23;;01;00;;413.0;A
2022;23;;06;04;;1.0;A
2022;23;;06;18;;3.0;A
2022;23;;06;23;;149.0;A
2022;23;;06;41;;1.0;A
2022;23;;06;C01;;154.0;A
2022;23;;06;C02;;18.0;A
2022;23;;06;66;;209.0;A
2022;23;;06;00;;381.0;A
2022;29;;00;04;;4.0;A
2022;29;;00;11;;23.0;A
2022;29;;00;14;;19.0;A
2022;29;;00;18;;35.0;A
2022;29;;00;21;;4.0;A
2022;29;;00;23;;16.0;A
2022;29;;00;29;;1287.0;A
2022;29;;00;41;;21.0;A
2022;29;;00;C01;;1409.0;A
2022;29;;00;C02;;288.0;A
2022;29;;00;66;;2925.0;A
2022;29;;00;00;;4622.0;A
2022;29;;01;04;;3.0;A
2022;29;;01;11;;14.0;A
2022;29;;01;14;;12.0;A
2022;29;;01;18;;20.0;A
2022;29;;01;21;;3.0;A
2022;29;;01;23;;6.0;A
2022;29;;01;29;;667.0;A
2022;29;;01;41;;9.0;A
2022;29;;01;C01;;734.0;A
2022;29;;01;C02;;143.0;A
2022;29;;01;66;;1549.0;A
2022;29;;01;00;;2426.0;A
2022;29;;06;04;;1.0;A
2022;29;;06;11;;9.0;A
2022;29;;06;14;;7.0;A
2022;29;;06;18;;15.0;A
2022;29;;06;21;;1.0;A
2022;29;;06;23;;10.0;A
2022;29;;06;29;;620.0;A
2022;29;;06;41;;12.0;A
2022;29;;06;C01;;675.0;A
2022;29;;06;C02;;145.0;A
2022;29;;06;66;;1376.0;A
2022;29;;06;00;;2196.0;A
2022;41;;00;04;;4.0;A
2022;41;;00;11;;40.0;A
2022;41;;00;14;;13.0;A
2022;41;;00;18;;11.0;A
2022;41;;00;21;;21.0;A
2022;41;;00;23;;14.0;A
2022;41;;00;29;;13.0;A
2022;41;;00;41;;1090.0;A
2022;41;;00;C01;;1206.0;A
2022;41;;00;C02;;136.0;A
2022;41;;00;66;;1592.0;A
2022;41;;00;00;;2934.0;A
2022;41;;01;04;;2.0;A
2022;41;;01;11;;23.0;A
2022;41;;01;14;;7.0;A
2022;41;;01;18;;3.0;A
2022;41;;01;21;;14.0;A
2022;41;;01;23;;3.0;A
2022;41;;01;29;;6.0;A
2022;41;;01;41;;599.0;A
2022;41;;01;C01;;657.0;A
2022;41;;01;C02;;84.0;A
2022;41;;01;66;;767.0;A
2022;41;;01;00;;1508.0;A
2022;41;;06;04;;2.0;A
2022;41;;06;11;;17.0;A
2022;41;;06;14;;6.0;A
2022;41;;06;18;;8.0;A
2022;41;;06;21;;7.0;A
2022;41;;06;23;;11.0;A
2022;41;;06;29;;7.0;A
2022;41;;06;41;;491.0;A
2022;41;;06;C01;;549.0;A
2022;41;;06;C02;;52.0;A
2022;41;;06;66;;825.0;A
2022;41;;06;00;;1426.0;A
2022;C01;;00;04;;507.0;A
2022;C01;;00;11;;905.0;A
2022;C01;;00;14;;445.0;A
2022;C01;;00;18;;750.0;A
2022;C01;;00;21;;251.0;A
2022;C01;;00;23;;374.0;A
2022;C01;;00;29;;1334.0;A
2022;C01;;00;41;;1170.0;A
2022;C01;;00;C01;;5736.0;A
2022;C01;;00;C02;;879.0;A
2022;C01;;00;66;;9916.0;A
2022;C01;;00;00;;16531.0;A
2022;C01;;01;04;;257.0;A
2022;C01;;01;11;;457.0;A
2022;C01;;01;14;;230.0;A
2022;C01;;01;18;;407.0;A
2022;C01;;01;21;;132.0;A
2022;C01;;01;23;;190.0;A
2022;C01;;01;29;;691.0;A
2022;C01;;01;41;;635.0;A
2022;C01;;01;C01;;2999.0;A
2022;C01;;01;C02;;450.0;A
2022;C01;;01;66;;5075.0;A
2022;C01;;01;00;;8524.0;A
2022;C01;;06;04;;250.0;A
2022;C01;;06;11;;448.0;A
2022;C01;;06;14;;215.0;A
2022;C01;;06;18;;343.0;A
2022;C01;;06;21;;119.0;A
2022;C01;;06;23;;184.0;A
2022;C01;;06;29;;643.0;A
2022;C01;;06;41;;535.0;A
2022;C01;;06;C01;;2737.0;A
2022;C01;;06;C02;;429.0;A
2022;C01;;06;66;;4841.0;A
2022;C01;;06;00;;8007.0;A
2022;C02;;00;04;;82.0;A
2022;C02;;00;11;;156.0;A
2022;C02;;00;14;;111.0;A
2022;C02;;00;18;;140.0;A
2022;C02;;00;21;;27.0;A
2022;C02;;00;23;;109.0;A
2022;C02;;00;29;;138.0;A
2022;C02;;00;41;;156.0;A
2022;C02;;00;C01;;919.0;A
2022;C02;;00;00;;919.0;A
2022;C02;;01;04;;40.0;A
2022;C02;;01;11;;89.0;A
2022;C02;;01;14;;69.0;A
2022;C02;;01;18;;85.0;A
2022;C02;;01;21;;17.0;A
2022;C02;;01;23;;67.0;A
2022;C02;;01;29;;84.0;A
2022;C02;;01;41;;81.0;A
2022;C02;;01;C01;;532.0;A
2022;C02;;01;00;;532.0;A
2022;C02;;06;04;;42.0;A
2022;C02;;06;11;;67.0;A
2022;C02;;06;14;;42.0;A
2022;C02;;06;18;;55.0;A
2022;C02;;06;21;;10.0;A
2022;C02;;06;23;;42.0;A
2022;C02;;06;29;;54.0;A
2022;C02;;06;41;;75.0;A
2022;C02;;06;C01;;387.0;A
2022;C02;;06;00;;387.0;A
2022;00;;00;04;;589.0;A
2022;00;;00;11;;1061.0;A
2022;00;;00;14;;556.0;A
2022;00;;00;18;;890.0;A
2022;00;;00;21;;278.0;A
2022;00;;00;23;;483.0;A
2022;00;;00;29;;1472.0;A
2022;00;;00;41;;1326.0;A
2022;00;;00;C01;;6655.0;A
2022;00;;00;C02;;879.0;A
2022;00;;00;66;;9916.0;A
2022;00;;00;00;;17450.0;A
2022;00;;01;04;;297.0;A
2022;00;;01;11;;546.0;A
2022;00;;01;14;;299.0;A
2022;00;;01;18;;492.0;A
2022;00;;01;21;;149.0;A
2022;00;;01;23;;257.0;A
2022;00;;01;29;;775.0;A
2022;00;;01;41;;716.0;A
2022;00;;01;C01;;3531.0;A
2022;00;;01;C02;;450.0;A
2022;00;;01;66;;5075.0;A
2022;00;;01;00;;9056.0;A
2022;00;;06;04;;292.0;A
2022;00;;06;11;;515.0;A
2022;00;;06;14;;257.0;A
2022;00;;06;18;;398.0;A
2022;00;;06;21;;129.0;A
2022;00;;06;23;;226.0;A
2022;00;;06;29;;697.0;A
2022;00;;06;41;;610.0;A
2022;00;;06;C01;;3124.0;A
2022;00;;06;C02;;429.0;A
2022;00;;06;66;;4841.0;A
2022;00;;06;00;;8394.0;A
