TEMPORAL;EDAD;SEXO;LUGARNACIMIEN;INDICATOR;OBS_VALUE;FREQ
2015;035039;01;18;;4289.0;A
2015;035039;01;21;;1228.0;A
2015;035039;01;23;;4230.0;A
2015;035039;01;29;;3087.0;A
2015;035039;01;41;;5871.0;A
2015;035039;01;C01;;29678.0;A
2015;035039;06;04;;1692.0;A
2015;035039;06;11;;4759.0;A
2015;035039;06;14;;3695.0;A
2015;035039;06;18;;4341.0;A
2015;035039;06;21;;1132.0;A
2015;035039;06;23;;4247.0;A
2015;035039;06;29;;2793.0;A
2015;035039;06;41;;5331.0;A
2015;035039;06;C01;;27990.0;A
2015;040044;00;04;;4166.0;A
2015;040044;00;11;;10794.0;A
2015;040044;00;14;;9742.0;A
2015;040044;00;18;;11352.0;A
2015;040044;00;21;;2653.0;A
2015;040044;00;23;;12162.0;A
2015;040044;00;29;;6654.0;A
2015;040044;00;41;;12943.0;A
2015;040044;00;C01;;70466.0;A
2015;040044;01;04;;2019.0;A
2015;040044;01;11;;5687.0;A
2015;040044;01;14;;4991.0;A
2015;040044;01;18;;5750.0;A
2015;040044;01;21;;1343.0;A
2015;040044;01;23;;6107.0;A
2015;040044;01;29;;3484.0;A
2015;040044;01;41;;6772.0;A
2015;040044;01;C01;;36153.0;A
2015;040044;06;04;;2147.0;A
2015;040044;06;11;;5107.0;A
2015;040044;06;14;;4751.0;A
2015;040044;06;18;;5602.0;A
2015;040044;06;21;;1310.0;A
2015;040044;06;23;;6055.0;A
2015;040044;06;29;;3170.0;A
2015;040044;06;41;;6171.0;A
2015;040044;06;C01;;34313.0;A
2015;045049;00;04;;5643.0;A
2015;045049;00;11;;11778.0;A
2015;045049;00;14;;15157.0;A
2015;045049;00;18;;17383.0;A
2015;045049;00;21;;3530.0;A
2015;045049;00;23;;19676.0;A
2015;045049;00;29;;7678.0;A
2015;045049;00;41;;15540.0;A
2015;045049;00;C01;;96385.0;A
2015;045049;01;04;;2836.0;A
2015;045049;01;11;;6125.0;A
2015;045049;01;14;;7735.0;A
2015;045049;01;18;;8694.0;A
2015;045049;01;21;;1761.0;A
2015;045049;01;23;;9931.0;A
2015;045049;01;29;;3970.0;A
2015;045049;01;41;;7888.0;A
2015;045049;01;C01;;48940.0;A
2015;045049;06;04;;2807.0;A
2015;045049;06;11;;5653.0;A
2015;045049;06;14;;7422.0;A
2015;045049;06;18;;8689.0;A
2015;045049;06;21;;1769.0;A
2015;045049;06;23;;9745.0;A
2015;045049;06;29;;3708.0;A
2015;045049;06;41;;7652.0;A
2015;045049;06;C01;;47445.0;A
2015;050054;00;04;;7785.0;A
2015;050054;00;11;;13384.0;A
2015;050054;00;14;;25499.0;A
2015;050054;00;18;;26254.0;A
2015;050054;00;21;;5017.0;A
2015;050054;00;23;;31881.0;A
2015;050054;00;29;;9854.0;A
2015;050054;00;41;;20574.0;A
2015;050054;00;C01;;140248.0;A
2015;050054;01;04;;3843.0;A
2015;050054;01;11;;6671.0;A
2015;050054;01;14;;12627.0;A
2015;050054;01;18;;12950.0;A
2015;050054;01;21;;2444.0;A
2015;050054;01;23;;15593.0;A
2015;050054;01;29;;5004.0;A
2015;050054;01;41;;10229.0;A
2015;050054;01;C01;;69361.0;A
2015;050054;06;04;;3942.0;A
2015;050054;06;11;;6713.0;A
2015;050054;06;14;;12872.0;A
2015;050054;06;18;;13304.0;A
2015;050054;06;21;;2573.0;A
2015;050054;06;23;;16288.0;A
2015;050054;06;29;;4850.0;A
2015;050054;06;41;;10345.0;A
2015;050054;06;C01;;70887.0;A
2015;055059;00;04;;10660.0;A
2015;055059;00;11;;13992.0;A
2015;055059;00;14;;29863.0;A
2015;055059;00;18;;31329.0;A
2015;055059;00;21;;6420.0;A
2015;055059;00;23;;37476.0;A
2015;055059;00;29;;12312.0;A
2015;055059;00;41;;22937.0;A
2015;055059;00;C01;;164989.0;A
2015;055059;01;04;;5156.0;A
2015;055059;01;11;;6890.0;A
2015;055059;01;14;;14482.0;A
2015;055059;01;18;;15340.0;A
2015;055059;01;21;;3124.0;A
2015;055059;01;23;;18266.0;A
2015;055059;01;29;;6052.0;A
2015;055059;01;41;;11195.0;A
2015;055059;01;C01;;80505.0;A
2015;055059;06;04;;5504.0;A
2015;055059;06;11;;7102.0;A
2015;055059;06;14;;15381.0;A
2015;055059;06;18;;15989.0;A
2015;055059;06;21;;3296.0;A
2015;055059;06;23;;19210.0;A
2015;055059;06;29;;6260.0;A
2015;055059;06;41;;11742.0;A
2015;055059;06;C01;;84484.0;A
2015;060064;00;04;;12530.0;A
2015;060064;00;11;;12135.0;A
2015;060064;00;14;;31858.0;A
2015;060064;00;18;;32147.0;A
2015;060064;00;21;;6377.0;A
2015;060064;00;23;;39041.0;A
2015;060064;00;29;;14117.0;A
2015;060064;00;41;;21776.0;A
2015;060064;00;C01;;169981.0;A
2015;060064;01;04;;6019.0;A
2015;060064;01;11;;5923.0;A
2015;060064;01;14;;15297.0;A
2015;060064;01;18;;15579.0;A
2015;060064;01;21;;3022.0;A
2015;060064;01;23;;18959.0;A
2015;060064;01;29;;7046.0;A
2015;060064;01;41;;10581.0;A
2015;060064;01;C01;;82426.0;A
2015;060064;06;04;;6511.0;A
2015;060064;06;11;;6212.0;A
2015;060064;06;14;;16561.0;A
2015;060064;06;18;;16568.0;A
2015;060064;06;21;;3355.0;A
2015;060064;06;23;;20082.0;A
2015;060064;06;29;;7071.0;A
2015;060064;06;41;;11195.0;A
2015;060064;06;C01;;87555.0;A
2015;065069;00;04;;13099.0;A
2015;065069;00;11;;11021.0;A
2015;065069;00;14;;33992.0;A
2015;065069;00;18;;30653.0;A
2015;065069;00;21;;6679.0;A
2015;065069;00;23;;41024.0;A
2015;065069;00;29;;16117.0;A
2015;065069;00;41;;21640.0;A
2015;065069;00;C01;;174225.0;A
2015;065069;01;04;;6125.0;A
2015;065069;01;11;;5287.0;A
2015;065069;01;14;;16362.0;A
2015;065069;01;18;;14698.0;A
2015;065069;01;21;;3143.0;A
2015;065069;01;23;;19611.0;A
2015;065069;01;29;;7584.0;A
2015;065069;01;41;;10217.0;A
2015;065069;01;C01;;83027.0;A
2015;065069;06;04;;6974.0;A
2015;065069;06;11;;5734.0;A
2015;065069;06;14;;17630.0;A
2015;065069;06;18;;15955.0;A
2015;065069;06;21;;3536.0;A
2015;065069;06;23;;21413.0;A
2015;065069;06;29;;8533.0;A
2015;065069;06;41;;11423.0;A
2015;065069;06;C01;;91198.0;A
2015;070074;00;04;;10587.0;A
2015;070074;00;11;;8702.0;A
2015;070074;00;14;;28671.0;A
2015;070074;00;18;;23141.0;A
2015;070074;00;21;;5302.0;A
2015;070074;00;23;;33437.0;A
2015;070074;00;29;;13262.0;A
2015;070074;00;41;;17384.0;A
2015;070074;00;C01;;140486.0;A
2015;070074;01;04;;4767.0;A
2015;070074;01;11;;4040.0;A
2015;070074;01;14;;13264.0;A
2015;070074;01;18;;10802.0;A
2015;070074;01;21;;2431.0;A
2015;070074;01;23;;15578.0;A
2015;070074;01;29;;6157.0;A
2015;070074;01;41;;7988.0;A
2015;070074;01;C01;;65027.0;A
2015;070074;06;04;;5820.0;A
2015;070074;06;11;;4662.0;A
2015;070074;06;14;;15407.0;A
2015;070074;06;18;;12339.0;A
2015;070074;06;21;;2871.0;A
2015;070074;06;23;;17859.0;A
2015;070074;06;29;;7105.0;A
2015;070074;06;41;;9396.0;A
2015;070074;06;C01;;75459.0;A
2015;075079;00;04;;10986.0;A
2015;075079;00;11;;5996.0;A
2015;075079;00;14;;20002.0;A
2015;075079;00;18;;18432.0;A
2015;075079;00;21;;3794.0;A
2015;075079;00;23;;27128.0;A
2015;075079;00;29;;10042.0;A
2015;075079;00;41;;12175.0;A
2015;075079;00;C01;;108555.0;A
2015;075079;01;04;;4611.0;A
2015;075079;01;11;;2550.0;A
2015;075079;01;14;;8590.0;A
2015;075079;01;18;;8026.0;A
2015;075079;01;21;;1650.0;A
2015;075079;01;23;;11612.0;A
2015;075079;01;29;;4299.0;A
2015;075079;01;41;;5090.0;A
2015;075079;01;C01;;46428.0;A
2015;075079;06;04;;6375.0;A
2015;075079;06;11;;3446.0;A
2015;075079;06;14;;11412.0;A
2015;075079;06;18;;10406.0;A
2015;075079;06;21;;2144.0;A
2015;075079;06;23;;15516.0;A
2015;075079;06;29;;5743.0;A
2015;075079;06;41;;7085.0;A
2015;075079;06;C01;;62127.0;A
2015;080084;00;04;;9651.0;A
2015;080084;00;11;;4656.0;A
2015;080084;00;14;;17655.0;A
2015;080084;00;18;;15453.0;A
2015;080084;00;21;;3040.0;A
2015;080084;00;23;;22276.0;A
2015;080084;00;29;;8512.0;A
2015;080084;00;41;;9731.0;A
2015;080084;00;C01;;90974.0;A
2015;080084;01;04;;3784.0;A
2015;080084;01;11;;1664.0;A
2015;080084;01;14;;6902.0;A
2015;080084;01;18;;5991.0;A
2015;080084;01;21;;1150.0;A
2015;080084;01;23;;8558.0;A
2015;080084;01;29;;3307.0;A
2015;080084;01;41;;3710.0;A
2015;080084;01;C01;;35066.0;A
2015;080084;06;04;;5867.0;A
2015;080084;06;11;;2992.0;A
2015;080084;06;14;;10753.0;A
2015;080084;06;18;;9462.0;A
2015;080084;06;21;;1890.0;A
2015;080084;06;23;;13718.0;A
2015;080084;06;29;;5205.0;A
2015;080084;06;41;;6021.0;A
2015;080084;06;C01;;55908.0;A
2015;065100;00;04;;9065.0;A
2015;065100;00;11;;3994.0;A
2015;065100;00;14;;14565.0;A
2015;065100;00;18;;11892.0;A
2015;065100;00;21;;2546.0;A
2015;065100;00;23;;18534.0;A
2015;065100;00;29;;6330.0;A
2015;065100;00;41;;7310.0;A
2015;065100;00;C01;;74236.0;A
2015;065100;01;04;;2817.0;A
2015;065100;01;11;;1124.0;A
2015;065100;01;14;;4548.0;A
2015;065100;01;18;;3725.0;A
2015;065100;01;21;;731.0;A
2015;065100;01;23;;5783.0;A
2015;065100;01;29;;1994.0;A
2015;065100;01;41;;2227.0;A
2015;065100;01;C01;;22949.0;A
2015;065100;06;04;;6248.0;A
2015;065100;06;11;;2870.0;A
2015;065100;06;14;;10017.0;A
2015;065100;06;18;;8167.0;A
2015;065100;06;21;;1815.0;A
2015;065100;06;23;;12751.0;A
2015;065100;06;29;;4336.0;A
2015;065100;06;41;;5083.0;A
2015;065100;06;C01;;51287.0;A
2016;00;00;04;;106151.0;A
2016;00;00;11;;133253.0;A
2016;00;00;14;;247762.0;A
2016;00;00;18;;244500.0;A
2016;00;00;21;;53602.0;A
2016;00;00;23;;304810.0;A
2016;00;00;29;;129510.0;A
2016;00;00;41;;200299.0;A
2016;00;00;C01;;1419887.0;A
2016;00;01;04;;47967.0;A
2016;00;01;11;;65430.0;A
2016;00;01;14;;115240.0;A
2016;00;01;18;;114634.0;A
2016;00;01;21;;25014.0;A
2016;00;01;23;;141013.0;A
2016;00;01;29;;61578.0;A
2016;00;01;41;;95706.0;A
2016;00;01;C01;;666582.0;A
2016;00;06;04;;58184.0;A
2016;00;06;11;;67823.0;A
2016;00;06;14;;132522.0;A
2016;00;06;18;;129866.0;A
2016;00;06;21;;28588.0;A
2016;00;06;23;;163797.0;A
2016;00;06;29;;67932.0;A
2016;00;06;41;;104593.0;A
2016;00;06;C01;;753305.0;A
2016;000004;00;04;;731.0;A
2016;000004;00;11;;1277.0;A
2016;000004;00;14;;684.0;A
2016;000004;00;18;;1027.0;A
2016;000004;00;21;;315.0;A
2016;000004;00;23;;602.0;A
2016;000004;00;29;;1613.0;A
2016;000004;00;41;;1625.0;A
2016;000004;00;C01;;7874.0;A
2016;000004;01;04;;366.0;A
2016;000004;01;11;;680.0;A
2016;000004;01;14;;356.0;A
2016;000004;01;18;;535.0;A
2016;000004;01;21;;168.0;A
2016;000004;01;23;;296.0;A
2016;000004;01;29;;853.0;A
2016;000004;01;41;;832.0;A
2016;000004;01;C01;;4086.0;A
2016;000004;06;04;;365.0;A
2016;000004;06;11;;597.0;A
2016;000004;06;14;;328.0;A
2016;000004;06;18;;492.0;A
2016;000004;06;21;;147.0;A
2016;000004;06;23;;306.0;A
2016;000004;06;29;;760.0;A
2016;000004;06;41;;793.0;A
2016;000004;06;C01;;3788.0;A
2016;005009;00;04;;1373.0;A
2016;005009;00;11;;2043.0;A
2016;005009;00;14;;1137.0;A
2016;005009;00;18;;1817.0;A
2016;005009;00;21;;595.0;A
2016;005009;00;23;;1018.0;A
2016;005009;00;29;;2561.0;A
2016;005009;00;41;;2480.0;A
2016;005009;00;C01;;13024.0;A
2016;005009;01;04;;690.0;A
2016;005009;01;11;;1073.0;A
2016;005009;01;14;;583.0;A
2016;005009;01;18;;958.0;A
2016;005009;01;21;;295.0;A
2016;005009;01;23;;518.0;A
2016;005009;01;29;;1320.0;A
2016;005009;01;41;;1267.0;A
2016;005009;01;C01;;6704.0;A
2016;005009;06;04;;683.0;A
2016;005009;06;11;;970.0;A
2016;005009;06;14;;554.0;A
2016;005009;06;18;;859.0;A
2016;005009;06;21;;300.0;A
2016;005009;06;23;;500.0;A
2016;005009;06;29;;1241.0;A
2016;005009;06;41;;1213.0;A
2016;005009;06;C01;;6320.0;A
2016;010014;00;04;;1354.0;A
2016;010014;00;11;;1766.0;A
2016;010014;00;14;;1052.0;A
2016;010014;00;18;;1481.0;A
2016;010014;00;21;;541.0;A
2016;010014;00;23;;1052.0;A
2016;010014;00;29;;2139.0;A
2016;010014;00;41;;2015.0;A
2016;010014;00;C01;;11400.0;A
2016;010014;01;04;;722.0;A
2016;010014;01;11;;912.0;A
2016;010014;01;14;;554.0;A
2016;010014;01;18;;732.0;A
2016;010014;01;21;;281.0;A
2016;010014;01;23;;538.0;A
2016;010014;01;29;;1106.0;A
2016;010014;01;41;;1035.0;A
2016;010014;01;C01;;5880.0;A
2016;010014;06;04;;632.0;A
2016;010014;06;11;;854.0;A
2016;010014;06;14;;498.0;A
2016;010014;06;18;;749.0;A
2016;010014;06;21;;260.0;A
2016;010014;06;23;;514.0;A
2016;010014;06;29;;1033.0;A
2016;010014;06;41;;980.0;A
2016;010014;06;C01;;5520.0;A
2016;015019;00;04;;1006.0;A
2016;015019;00;11;;1739.0;A
2016;015019;00;14;;1145.0;A
2016;015019;00;18;;1443.0;A
2016;015019;00;21;;445.0;A
2016;015019;00;23;;1205.0;A
2016;015019;00;29;;1602.0;A
2016;015019;00;41;;2069.0;A
2016;015019;00;C01;;10654.0;A
2016;015019;01;04;;464.0;A
2016;015019;01;11;;873.0;A
2016;015019;01;14;;586.0;A
2016;015019;01;18;;717.0;A
2016;015019;01;21;;231.0;A
2016;015019;01;23;;609.0;A
2016;015019;01;29;;824.0;A
2016;015019;01;41;;1045.0;A
2016;015019;01;C01;;5349.0;A
2016;015019;06;04;;542.0;A
2016;015019;06;11;;866.0;A
2016;015019;06;14;;559.0;A
2016;015019;06;18;;726.0;A
2016;015019;06;21;;214.0;A
2016;015019;06;23;;596.0;A
2016;015019;06;29;;778.0;A
2016;015019;06;41;;1024.0;A
2016;015019;06;C01;;5305.0;A
2016;020024;00;04;;1119.0;A
2016;020024;00;11;;3046.0;A
2016;020024;00;14;;2057.0;A
2016;020024;00;18;;2494.0;A
2016;020024;00;21;;749.0;A
2016;020024;00;23;;2117.0;A
2016;020024;00;29;;2252.0;A
2016;020024;00;41;;3529.0;A
2016;020024;00;C01;;17363.0;A
2016;020024;01;04;;561.0;A
2016;020024;01;11;;1535.0;A
2016;020024;01;14;;993.0;A
2016;020024;01;18;;1249.0;A
2016;020024;01;21;;374.0;A
2016;020024;01;23;;1073.0;A
2016;020024;01;29;;1094.0;A
2016;020024;01;41;;1793.0;A
2016;020024;01;C01;;8672.0;A
2016;020024;06;04;;558.0;A
2016;020024;06;11;;1511.0;A
2016;020024;06;14;;1064.0;A
2016;020024;06;18;;1245.0;A
2016;020024;06;21;;375.0;A
2016;020024;06;23;;1044.0;A
2016;020024;06;29;;1158.0;A
2016;020024;06;41;;1736.0;A
2016;020024;06;C01;;8691.0;A
2016;025029;00;04;;2100.0;A
2016;025029;00;11;;6606.0;A
2016;025029;00;14;;4369.0;A
2016;025029;00;18;;4940.0;A
2016;025029;00;21;;1432.0;A
2016;025029;00;23;;4816.0;A
2016;025029;00;29;;4177.0;A
2016;025029;00;41;;6486.0;A
2016;025029;00;C01;;34926.0;A
2016;025029;01;04;;1036.0;A
2016;025029;01;11;;3490.0;A
2016;025029;01;14;;2176.0;A
2016;025029;01;18;;2434.0;A
2016;025029;01;21;;698.0;A
2016;025029;01;23;;2277.0;A
2016;025029;01;29;;2073.0;A
2016;025029;01;41;;3346.0;A
2016;025029;01;C01;;17530.0;A
2016;025029;06;04;;1064.0;A
2016;025029;06;11;;3116.0;A
2016;025029;06;14;;2193.0;A
2016;025029;06;18;;2506.0;A
2016;025029;06;21;;734.0;A
2016;025029;06;23;;2539.0;A
2016;025029;06;29;;2104.0;A
2016;025029;06;41;;3140.0;A
2016;025029;06;C01;;17396.0;A
2016;030034;00;04;;2905.0;A
2016;030034;00;11;;9403.0;A
2016;030034;00;14;;6326.0;A
2016;030034;00;18;;7164.0;A
2016;030034;00;21;;2180.0;A
2016;030034;00;23;;7421.0;A
2016;030034;00;29;;5646.0;A
2016;030034;00;41;;9420.0;A
2016;030034;00;C01;;50465.0;A
2016;030034;01;04;;1388.0;A
2016;030034;01;11;;4992.0;A
2016;030034;01;14;;3089.0;A
2016;030034;01;18;;3546.0;A
2016;030034;01;21;;1113.0;A
2016;030034;01;23;;3681.0;A
2016;030034;01;29;;2913.0;A
2016;030034;01;41;;4893.0;A
2016;030034;01;C01;;25615.0;A
2016;030034;06;04;;1517.0;A
2016;030034;06;11;;4411.0;A
2016;030034;06;14;;3237.0;A
2016;030034;06;18;;3618.0;A
2016;030034;06;21;;1067.0;A
2016;030034;06;23;;3740.0;A
2016;030034;06;29;;2733.0;A
2016;030034;06;41;;4527.0;A
2016;030034;06;C01;;24850.0;A
2016;035039;00;04;;3297.0;A
2016;035039;00;11;;10168.0;A
2016;035039;00;14;;7358.0;A
2016;035039;00;18;;8514.0;A
2016;035039;00;21;;2441.0;A
2016;035039;00;23;;8331.0;A
2016;035039;00;29;;5802.0;A
2016;035039;00;41;;11083.0;A
2016;035039;00;C01;;56994.0;A
2016;035039;01;04;;1645.0;A
2016;035039;01;11;;5437.0;A
2016;035039;01;14;;3771.0;A
2016;035039;01;18;;4244.0;A
2016;035039;01;21;;1285.0;A
2016;035039;01;23;;4192.0;A
2016;035039;01;29;;3060.0;A
2016;035039;01;41;;5784.0;A
2016;035039;01;C01;;29418.0;A
2016;035039;06;04;;1652.0;A
2016;035039;06;11;;4731.0;A
2016;035039;06;14;;3587.0;A
2016;035039;06;18;;4270.0;A
2016;035039;06;21;;1156.0;A
2016;035039;06;23;;4139.0;A
2016;035039;06;29;;2742.0;A
2016;035039;06;41;;5299.0;A
2016;035039;06;C01;;27576.0;A
2016;040044;00;04;;4074.0;A
2016;040044;00;11;;10655.0;A
2016;040044;00;14;;9031.0;A
2016;040044;00;18;;10544.0;A
2016;040044;00;21;;2507.0;A
2016;040044;00;23;;11128.0;A
2016;040044;00;29;;6562.0;A
2016;040044;00;41;;12637.0;A
2016;040044;00;C01;;67138.0;A
2016;040044;01;04;;2001.0;A
2016;040044;01;11;;5647.0;A
2016;040044;01;14;;4605.0;A
2016;040044;01;18;;5371.0;A
2016;040044;01;21;;1290.0;A
2016;040044;01;23;;5596.0;A
2016;040044;01;29;;3429.0;A
2016;040044;01;41;;6661.0;A
2016;040044;01;C01;;34600.0;A
2016;040044;06;04;;2073.0;A
2016;040044;06;11;;5008.0;A
2016;040044;06;14;;4426.0;A
2016;040044;06;18;;5173.0;A
2016;040044;06;21;;1217.0;A
2016;040044;06;23;;5532.0;A
2016;040044;06;29;;3133.0;A
2016;040044;06;41;;5976.0;A
2016;040044;06;C01;;32538.0;A
2016;045049;00;04;;5195.0;A
2016;045049;00;11;;11622.0;A
2016;045049;00;14;;13817.0;A
2016;045049;00;18;;15891.0;A
2016;045049;00;21;;3372.0;A
2016;045049;00;23;;17803.0;A
2016;045049;00;29;;7265.0;A
2016;045049;00;41;;14791.0;A
2016;045049;00;C01;;89756.0;A
2016;045049;01;04;;2545.0;A
2016;045049;01;11;;6114.0;A
2016;045049;01;14;;7035.0;A
2016;045049;01;18;;7947.0;A
2016;045049;01;21;;1660.0;A
2016;045049;01;23;;8976.0;A
2016;045049;01;29;;3763.0;A
2016;045049;01;41;;7553.0;A
2016;045049;01;C01;;45593.0;A
2016;045049;06;04;;2650.0;A
2016;045049;06;11;;5508.0;A
2016;045049;06;14;;6782.0;A
2016;045049;06;18;;7944.0;A
2016;045049;06;21;;1712.0;A
2016;045049;06;23;;8827.0;A
2016;045049;06;29;;3502.0;A
2016;045049;06;41;;7238.0;A
2016;045049;06;C01;;44163.0;A
2016;050054;00;04;;7129.0;A
2016;050054;00;11;;13083.0;A
2016;050054;00;14;;23384.0;A
2016;050054;00;18;;24182.0;A
2016;050054;00;21;;4560.0;A
2016;050054;00;23;;29547.0;A
2016;050054;00;29;;9269.0;A
2016;050054;00;41;;19516.0;A
2016;050054;00;C01;;130670.0;A
2016;050054;01;04;;3550.0;A
2016;050054;01;11;;6592.0;A
2016;050054;01;14;;11691.0;A
2016;050054;01;18;;11931.0;A
2016;050054;01;21;;2261.0;A
2016;050054;01;23;;14513.0;A
2016;050054;01;29;;4715.0;A
2016;050054;01;41;;9753.0;A
2016;050054;01;C01;;65006.0;A
2016;050054;06;04;;3579.0;A
2016;050054;06;11;;6491.0;A
2016;050054;06;14;;11693.0;A
2016;050054;06;18;;12251.0;A
2016;050054;06;21;;2299.0;A
2016;050054;06;23;;15034.0;A
2016;050054;06;29;;4554.0;A
2016;050054;06;41;;9763.0;A
2016;050054;06;C01;;65664.0;A
2016;055059;00;04;;10284.0;A
2016;055059;00;11;;14058.0;A
2016;055059;00;14;;29294.0;A
2016;055059;00;18;;31010.0;A
2016;055059;00;21;;6237.0;A
2016;055059;00;23;;36708.0;A
2016;055059;00;29;;11704.0;A
2016;055059;00;41;;22656.0;A
2016;055059;00;C01;;161951.0;A
2016;055059;01;04;;4986.0;A
2016;055059;01;11;;6889.0;A
2016;055059;01;14;;14223.0;A
2016;055059;01;18;;15107.0;A
2016;055059;01;21;;2970.0;A
2016;055059;01;23;;17924.0;A
2016;055059;01;29;;5814.0;A
2016;055059;01;41;;10994.0;A
2016;055059;01;C01;;78907.0;A
2016;055059;06;04;;5298.0;A
2016;055059;06;11;;7169.0;A
2016;055059;06;14;;15071.0;A
2016;055059;06;18;;15903.0;A
2016;055059;06;21;;3267.0;A
2016;055059;06;23;;18784.0;A
2016;055059;06;29;;5890.0;A
2016;055059;06;41;;11662.0;A
2016;055059;06;C01;;83044.0;A
2016;060064;00;04;;12200.0;A
2016;060064;00;11;;12561.0;A
2016;060064;00;14;;32408.0;A
2016;060064;00;18;;32158.0;A
2016;060064;00;21;;6387.0;A
2016;060064;00;23;;39391.0;A
2016;060064;00;29;;14142.0;A
2016;060064;00;41;;22769.0;A
2016;060064;00;C01;;172016.0;A
2016;060064;01;04;;5874.0;A
2016;060064;01;11;;6118.0;A
2016;060064;01;14;;15480.0;A
2016;060064;01;18;;15617.0;A
2016;060064;01;21;;3092.0;A
2016;060064;01;23;;19098.0;A
2016;060064;01;29;;6988.0;A
2016;060064;01;41;;11059.0;A
2016;060064;01;C01;;83326.0;A
2016;060064;06;04;;6326.0;A
2016;060064;06;11;;6443.0;A
2016;060064;06;14;;16928.0;A
2016;060064;06;18;;16541.0;A
2016;060064;06;21;;3295.0;A
2016;060064;06;23;;20293.0;A
2016;060064;06;29;;7154.0;A
2016;060064;06;41;;11710.0;A
2016;060064;06;C01;;88690.0;A
2016;065069;00;04;;12881.0;A
2016;065069;00;11;;10816.0;A
2016;065069;00;14;;32028.0;A
2016;065069;00;18;;30468.0;A
2016;065069;00;21;;6566.0;A
2016;065069;00;23;;39508.0;A
2016;065069;00;29;;15253.0;A
2016;065069;00;41;;20612.0;A
2016;065069;00;C01;;168132.0;A
2016;065069;01;04;;5989.0;A
2016;065069;01;11;;5197.0;A
2016;065069;01;14;;15457.0;A
2016;065069;01;18;;14506.0;A
2016;065069;01;21;;3067.0;A
2016;065069;01;23;;18770.0;A
2016;065069;01;29;;7218.0;A
2016;065069;01;41;;9813.0;A
2016;065069;01;C01;;80017.0;A
2016;065069;06;04;;6892.0;A
2016;065069;06;11;;5619.0;A
2016;065069;06;14;;16571.0;A
2016;065069;06;18;;15962.0;A
2016;065069;06;21;;3499.0;A
2016;065069;06;23;;20738.0;A
2016;065069;06;29;;8035.0;A
2016;065069;06;41;;10799.0;A
2016;065069;06;C01;;88115.0;A
2016;070074;00;04;;10553.0;A
2016;070074;00;11;;9026.0;A
2016;070074;00;14;;29367.0;A
2016;070074;00;18;;23840.0;A
2016;070074;00;21;;5435.0;A
2016;070074;00;23;;33827.0;A
2016;070074;00;29;;13796.0;A
2016;070074;00;41;;18166.0;A
2016;070074;00;C01;;144010.0;A
2016;070074;01;04;;4751.0;A
2016;070074;01;11;;4162.0;A
2016;070074;01;14;;13586.0;A
2016;070074;01;18;;11163.0;A
2016;070074;01;21;;2444.0;A
2016;070074;01;23;;15761.0;A
2016;070074;01;29;;6387.0;A
2016;070074;01;41;;8258.0;A
2016;070074;01;C01;;66512.0;A
2016;070074;06;04;;5802.0;A
2016;070074;06;11;;4864.0;A
2016;070074;06;14;;15781.0;A
2016;070074;06;18;;12677.0;A
2016;070074;06;21;;2991.0;A
2016;070074;06;23;;18066.0;A
2016;070074;06;29;;7409.0;A
2016;070074;06;41;;9908.0;A
2016;070074;06;C01;;77498.0;A
2016;075079;00;04;;10813.0;A
2016;075079;00;11;;6349.0;A
2016;075079;00;14;;20944.0;A
2016;075079;00;18;;19153.0;A
2016;075079;00;21;;4042.0;A
2016;075079;00;23;;28480.0;A
2016;075079;00;29;;10308.0;A
2016;075079;00;41;;12657.0;A
2016;075079;00;C01;;112746.0;A
2016;075079;01;04;;4616.0;A
2016;075079;01;11;;2736.0;A
2016;075079;01;14;;9070.0;A
2016;075079;01;18;;8379.0;A
2016;075079;01;21;;1793.0;A
2016;075079;01;23;;12358.0;A
2016;075079;01;29;;4485.0;A
2016;075079;01;41;;5398.0;A
2016;075079;01;C01;;48835.0;A
2016;075079;06;04;;6197.0;A
2016;075079;06;11;;3613.0;A
2016;075079;06;14;;11874.0;A
2016;075079;06;18;;10774.0;A
2016;075079;06;21;;2249.0;A
2016;075079;06;23;;16122.0;A
2016;075079;06;29;;5823.0;A
2016;075079;06;41;;7259.0;A
2016;075079;06;C01;;63911.0;A
2016;080084;00;04;;9768.0;A
2016;080084;00;11;;4804.0;A
2016;080084;00;14;;18180.0;A
2016;080084;00;18;;15672.0;A
2016;080084;00;21;;3158.0;A
2016;080084;00;23;;22340.0;A
2016;080084;00;29;;8644.0;A
2016;080084;00;41;;10108.0;A
2016;080084;00;C01;;92674.0;A
2016;080084;01;04;;3860.0;A
2016;080084;01;11;;1791.0;A
2016;080084;01;14;;7182.0;A
2016;080084;01;18;;6175.0;A
2016;080084;01;21;;1223.0;A
2016;080084;01;23;;8643.0;A
2016;080084;01;29;;3389.0;A
2016;080084;01;41;;3887.0;A
2016;080084;01;C01;;36150.0;A
2016;080084;06;04;;5908.0;A
2016;080084;06;11;;3013.0;A
2016;080084;06;14;;10998.0;A
2016;080084;06;18;;9497.0;A
2016;080084;06;21;;1935.0;A
2016;080084;06;23;;13697.0;A
2016;080084;06;29;;5255.0;A
2016;080084;06;41;;6221.0;A
2016;080084;06;C01;;56524.0;A
2016;065100;00;04;;9369.0;A
2016;065100;00;11;;4231.0;A
2016;065100;00;14;;15181.0;A
2016;065100;00;18;;12702.0;A
