TEMPORAL;SEXO;TERRITORIO;LUGARNACIMIEN;INDICATOR;OBS_VALUE;FREQ
1999;01;C07;23;;4518.917504;A
1999;01;C07;29;;1048.3833683;A
1999;01;C07;41;;1524.3933097;A
1999;01;C07;C01;;14261.1336619;A
1999;01;C08;04;;415.6573829;A
1999;01;C08;11;;1037.1169146;A
1999;01;C08;14;;1510.7998899;A
1999;01;C08;18;;1258.7895738;A
1999;01;C08;21;;452.5153456;A
1999;01;C08;23;;1867.4654989;A
1999;01;C08;29;;994.2037216;A
1999;01;C08;41;;1381.2073341;A
1999;01;C08;C01;;8917.7556614;A
1999;01;C09;04;;40536.5144424;A
1999;01;C09;11;;21492.8232926;A
1999;01;C09;14;;70849.5552225;A
1999;01;C09;18;;75325.4260923;A
1999;01;C09;21;;13867.0748564;A
1999;01;C09;23;;71413.1286754;A
1999;01;C09;29;;35100.2843382;A
1999;01;C09;41;;50023.8845637;A
1999;01;C09;C01;;378608.6914835;A
1999;01;C10;04;;7601.6289645;A
1999;01;C10;11;;7563.0692276;A
1999;01;C10;14;;17535.9765682;A
1999;01;C10;18;;19975.9119013;A
1999;01;C10;21;;2129.6002631;A
1999;01;C10;23;;34012.5349161;A
1999;01;C10;29;;6738.6521017;A
1999;01;C10;41;;10372.5790915;A
1999;01;C10;C01;;105929.953034;A
1999;01;C11;04;;196.7625143;A
1999;01;C11;11;;864.9223331;A
1999;01;C11;14;;1693.1103481;A
1999;01;C11;18;;725.2442881;A
1999;01;C11;21;;1063.2820706;A
1999;01;C11;23;;856.9251144;A
1999;01;C11;29;;601.9654201;A
1999;01;C11;41;;2948.2968642;A
1999;01;C11;C01;;8950.5089529;A
1999;01;C12;04;;284.5535134;A
1999;01;C12;11;;1509.3560926;A
1999;01;C12;14;;617.7383784;A
1999;01;C12;18;;535.0017682;A
1999;01;C12;21;;357.9038486;A
1999;01;C12;23;;621.1942341;A
1999;01;C12;29;;598.9435009;A
1999;01;C12;41;;818.6315456;A
1999;01;C12;C01;;5343.3228818;A
1999;01;C13;04;;4713.9739453;A
1999;01;C13;11;;12539.9444181;A
1999;01;C13;14;;29967.6975547;A
1999;01;C13;18;;12043.3898491;A
1999;01;C13;21;;5379.8062503;A
1999;01;C13;23;;42330.2346645;A
1999;01;C13;29;;10787.3829911;A
1999;01;C13;41;;17371.4319308;A
1999;01;C13;C01;;135133.8616039;A
1999;01;C14;04;;5187.0019525;A
1999;01;C14;11;;1230.5476446;A
1999;01;C14;14;;1356.1316152;A
1999;01;C14;18;;4942.0505906;A
1999;01;C14;21;;259.7489888;A
1999;01;C14;23;;3386.647505;A
1999;01;C14;29;;872.0942204;A
1999;01;C14;41;;1270.4464003;A
1999;01;C14;C01;;18504.6689174;A
1999;01;C15;04;;236.6308807;A
1999;01;C15;11;;648.5593183;A
1999;01;C15;14;;655.2484388;A
1999;01;C15;18;;746.2678503;A
1999;01;C15;21;;136.6174631;A
1999;01;C15;23;;3503.1822556;A
1999;01;C15;29;;531.8727315;A
1999;01;C15;41;;479.2677862;A
1999;01;C15;C01;;6937.6467245;A
1999;01;C16;04;;456.0562381;A
1999;01;C16;11;;1896.5538863;A
1999;01;C16;14;;3591.5321213;A
1999;01;C16;18;;2922.0171029;A
1999;01;C16;21;;1204.3547056;A
1999;01;C16;23;;4841.9455507;A
1999;01;C16;29;;4239.7012102;A
1999;01;C16;41;;2055.2453372;A
1999;01;C16;C01;;21207.4061523;A
1999;01;C17;04;;65.2914649;A
1999;01;C17;11;;232.2094437;A
1999;01;C17;14;;262.5612027;A
1999;01;C17;18;;238.4548232;A
1999;01;C17;21;;64.1528982;A
1999;01;C17;23;;524.7517304;A
1999;01;C17;29;;217.3517041;A
1999;01;C17;41;;310.887223;A
1999;01;C17;C01;;1915.6604902;A
1999;01;C18;04;;708.2640222;A
1999;01;C18;11;;2103.5368497;A
1999;01;C18;14;;504.8147093;A
1999;01;C18;18;;896.54927;A
1999;01;C18;21;;184.218207;A
1999;01;C18;23;;356.0060438;A
1999;01;C18;29;;2130.6048213;A
1999;01;C18;41;;833.4736468;A
1999;01;C18;C01;;7717.4675701;A
1999;01;108;04;;64502.3008553;A
1999;01;108;11;;64059.0043759;A
1999;01;108;14;;144843.9625555;A
1999;01;108;18;;139046.2091457;A
1999;01;108;21;;29101.8572026;A
1999;01;108;23;;181261.3674792;A
1999;01;108;29;;72096.8558819;A
1999;01;108;41;;103537.4281505;A
1999;01;108;C01;;798448.9856466;A
1999;06;C02;04;;890.6983129;A
1999;06;C02;11;;1214.5027293;A
1999;06;C02;14;;3484.2292884;A
1999;06;C02;18;;2010.9212916;A
1999;06;C02;21;;410.2557246;A
1999;06;C02;23;;2911.0762768;A
1999;06;C02;29;;1243.5169681;A
1999;06;C02;41;;1656.210878;A
1999;06;C02;C01;;13821.4114697;A
1999;06;C03;04;;224.2993176;A
1999;06;C03;11;;492.7340038;A
1999;06;C03;14;;1636.7075878;A
1999;06;C03;18;;910.247906;A
1999;06;C03;21;;301.8932874;A
1999;06;C03;23;;1656.3626447;A
1999;06;C03;29;;1060.5043492;A
1999;06;C03;41;;676.809052;A
1999;06;C03;C01;;6959.5581485;A
1999;06;C04;04;;1557.4771847;A
1999;06;C04;11;;4086.3049273;A
1999;06;C04;14;;5359.981261;A
1999;06;C04;18;;12471.3603481;A
1999;06;C04;21;;1662.0461829;A
1999;06;C04;23;;6815.4690992;A
1999;06;C04;29;;2836.0469192;A
1999;06;C04;41;;7122.058269;A
1999;06;C04;C01;;41910.7441914;A
1999;06;C05;04;;555.9142437;A
1999;06;C05;11;;4548.887458;A
1999;06;C05;14;;1559.2542107;A
1999;06;C05;18;;1618.5514285;A
1999;06;C05;21;;710.3689894;A
1999;06;C05;23;;920.3979417;A
1999;06;C05;29;;1983.3241656;A
1999;06;C05;41;;3005.8429357;A
1999;06;C05;C01;;14902.5413733;A
1999;06;C06;04;;75.5609398;A
1999;06;C06;11;;617.6410654;A
1999;06;C06;14;;292.0470424;A
1999;06;C06;18;;210.3043236;A
1999;06;C06;21;;279.9321986;A
1999;06;C06;23;;426.220494;A
1999;06;C06;29;;379.5694923;A
1999;06;C06;41;;386.4803674;A
1999;06;C06;C01;;2667.7559235;A
1999;06;C07;04;;640.4784969;A
1999;06;C07;11;;1193.6572576;A
1999;06;C07;14;;3957.2690268;A
1999;06;C07;18;;1652.1836084;A
1999;06;C07;21;;538.3869177;A
1999;06;C07;23;;5059.519714;A
1999;06;C07;29;;1064.2274113;A
1999;06;C07;41;;1683.2250261;A
1999;06;C07;C01;;15788.9474588;A
1999;06;C08;04;;442.7949126;A
1999;06;C08;11;;1198.1670515;A
1999;06;C08;14;;1581.1055286;A
1999;06;C08;18;;1225.4063051;A
1999;06;C08;21;;547.4144888;A
1999;06;C08;23;;1970.7648834;A
1999;06;C08;29;;1046.0102438;A
1999;06;C08;41;;1479.0828166;A
1999;06;C08;C01;;9490.7462304;A
1999;06;C09;04;;49517.6964923;A
1999;06;C09;11;;23189.2632843;A
1999;06;C09;14;;76530.905672;A
1999;06;C09;18;;82703.9014354;A
1999;06;C09;21;;15102.3200636;A
1999;06;C09;23;;76761.5823687;A
1999;06;C09;29;;38261.4837374;A
1999;06;C09;41;;54162.0007307;A
1999;06;C09;C01;;416229.1537844;A
1999;06;C10;04;;8780.5786317;A
1999;06;C10;11;;8005.4034325;A
1999;06;C10;14;;19691.4972603;A
1999;06;C10;18;;21340.8628471;A
1999;06;C10;21;;2348.7878035;A
1999;06;C10;23;;37695.0253939;A
1999;06;C10;29;;7456.6113682;A
1999;06;C10;41;;11106.8009668;A
1999;06;C10;C01;;116425.567704;A
1999;06;C11;04;;224.6168434;A
1999;06;C11;11;;964.3937798;A
1999;06;C11;14;;1756.1625163;A
1999;06;C11;18;;683.1908851;A
1999;06;C11;21;;1263.2566488;A
1999;06;C11;23;;873.2604318;A
1999;06;C11;29;;622.5493957;A
1999;06;C11;41;;2993.176136;A
1999;06;C11;C01;;9380.6066369;A
1999;06;C12;04;;247.3263266;A
1999;06;C12;11;;1521.5266777;A
1999;06;C12;14;;511.832345;A
1999;06;C12;18;;494.1581862;A
1999;06;C12;21;;381.2408833;A
1999;06;C12;23;;561.4449891;A
1999;06;C12;29;;596.6865657;A
1999;06;C12;41;;782.7130716;A
1999;06;C12;C01;;5096.9290452;A
1999;06;C13;04;;5331.6636623;A
1999;06;C13;11;;14641.0545434;A
1999;06;C13;14;;35278.7663098;A
1999;06;C13;18;;13373.1713672;A
1999;06;C13;21;;6858.876873;A
1999;06;C13;23;;50010.1244046;A
1999;06;C13;29;;12501.1499866;A
1999;06;C13;41;;19974.0636619;A
1999;06;C13;C01;;157968.8708088;A
1999;06;C14;04;;6066.8778064;A
1999;06;C14;11;;1386.580607;A
1999;06;C14;14;;1492.9289908;A
1999;06;C14;18;;5933.785887;A
1999;06;C14;21;;281.3471555;A
1999;06;C14;23;;3579.7272153;A
1999;06;C14;29;;915.7420112;A
1999;06;C14;41;;1270.9041926;A
1999;06;C14;C01;;20927.8938658;A
1999;06;C15;04;;233.4263879;A
1999;06;C15;11;;598.6076434;A
1999;06;C15;14;;672.8377732;A
1999;06;C15;18;;752.3919504;A
1999;06;C15;21;;86.847257;A
1999;06;C15;23;;3530.0314523;A
1999;06;C15;29;;543.3518879;A
1999;06;C15;41;;486.7371519;A
1999;06;C15;C01;;6904.231504;A
1999;06;C16;04;;493.165205;A
1999;06;C16;11;;1981.8470568;A
1999;06;C16;14;;3736.2882399;A
1999;06;C16;18;;3000.8451;A
1999;06;C16;21;;1353.8381078;A
1999;06;C16;23;;4910.6206577;A
1999;06;C16;29;;4280.2843712;A
1999;06;C16;41;;2134.1824816;A
1999;06;C16;C01;;21891.07122;A
1999;06;C17;04;;46.8644634;A
1999;06;C17;11;;183.1763428;A
1999;06;C17;14;;226.3054933;A
1999;06;C17;18;;206.8234674;A
1999;06;C17;21;;75.6405916;A
1999;06;C17;23;;517.9481603;A
1999;06;C17;29;;173.6860484;A
1999;06;C17;41;;284.2542531;A
1999;06;C17;C01;;1714.6988203;A
1999;06;C18;04;;903.8187818;A
1999;06;C18;11;;1992.8960589;A
1999;06;C18;14;;407.2732993;A
1999;06;C18;18;;907.3320728;A
1999;06;C18;21;;173.5132842;A
1999;06;C18;23;;307.9192155;A
1999;06;C18;29;;2295.2835076;A
1999;06;C18;41;;649.920674;A
1999;06;C18;C01;;7637.9568941;A
1999;06;108;04;;76233.258009;A
1999;06;108;11;;67816.6439195;A
1999;06;108;14;;158175.3918456;A
1999;06;108;18;;149495.4384099;A
1999;06;108;21;;32375.9664577;A
1999;06;108;23;;198507.495343;A
1999;06;108;29;;77260.0284294;A
1999;06;108;41;;109854.462665;A
1999;06;108;C01;;869718.6850791;A
2000;00;C02;04;;1718.3511063;A
2000;00;C02;11;;2529.9756243;A
2000;00;C02;14;;6904.2108343;A
2000;00;C02;18;;4050.8310468;A
2000;00;C02;21;;821.0621666;A
2000;00;C02;23;;5750.583992;A
2000;00;C02;29;;2535.4170782;A
2000;00;C02;41;;3447.5876298;A
2000;00;C02;C01;;27758.0194783;A
2000;00;C03;04;;424.0116856;A
2000;00;C03;11;;927.0050958;A
2000;00;C03;14;;3127.9538799;A
2000;00;C03;18;;1772.952099;A
2000;00;C03;21;;567.9959363;A
2000;00;C03;23;;3086.0165961;A
2000;00;C03;29;;2061.0229049;A
2000;00;C03;41;;1303.0402803;A
2000;00;C03;C01;;13269.9984779;A
2000;00;C04;04;;3290.9556974;A
2000;00;C04;11;;10041.1142338;A
2000;00;C04;14;;11401.9728857;A
2000;00;C04;18;;25626.9760197;A
2000;00;C04;21;;3601.0016107;A
2000;00;C04;23;;14115.0632614;A
2000;00;C04;29;;5962.1040396;A
2000;00;C04;41;;15689.9507915;A
2000;00;C04;C01;;89729.1385398;A
2000;00;C05;04;;1500.0132611;A
2000;00;C05;11;;11512.1980364;A
2000;00;C05;14;;4131.0892086;A
2000;00;C05;18;;4366.0614018;A
2000;00;C05;21;;1769.9648888;A
2000;00;C05;23;;2565.9936179;A
2000;00;C05;29;;4918.9665735;A
2000;00;C05;41;;9044.8649945;A
2000;00;C05;C01;;39809.1519826;A
2000;00;C06;04;;149.9946512;A
2000;00;C06;11;;1185.9957685;A
2000;00;C06;14;;566.0181933;A
2000;00;C06;18;;474.0391804;A
2000;00;C06;21;;540.980329;A
2000;00;C06;23;;854.0208142;A
2000;00;C06;29;;801.9655384;A
2000;00;C06;41;;758.9730797;A
2000;00;C06;C01;;5331.9875547;A
2000;00;C07;04;;1205.9769732;A
2000;00;C07;11;;2397.5217867;A
2000;00;C07;14;;7624.8033369;A
2000;00;C07;18;;3333.7725831;A
2000;00;C07;21;;1095.2460638;A
2000;00;C07;23;;9888.4392682;A
2000;00;C07;29;;2229.5593136;A
2000;00;C07;41;;3344.9304693;A
2000;00;C07;C01;;31120.2497948;A
2000;00;C08;04;;879.2934305;A
2000;00;C08;11;;2312.1869747;A
2000;00;C08;14;;3115.2729792;A
2000;00;C08;18;;2539.7830032;A
2000;00;C08;21;;1021.5626269;A
2000;00;C08;23;;3866.4348707;A
2000;00;C08;29;;2064.9504459;A
2000;00;C08;41;;2944.278185;A
2000;00;C08;C01;;18743.7625161;A
2000;00;C09;04;;87935.8568628;A
2000;00;C09;11;;44672.4639479;A
2000;00;C09;14;;145534.6461305;A
2000;00;C09;18;;155817.5013195;A
2000;00;C09;21;;28723.4935992;A
2000;00;C09;23;;146298.549507;A
2000;00;C09;29;;72221.5230643;A
2000;00;C09;41;;103414.3495665;A
2000;00;C09;C01;;784618.3839977;A
2000;00;C10;04;;16351.7857107;A
2000;00;C10;11;;16143.5708395;A
2000;00;C10;14;;37636.5543238;A
2000;00;C10;18;;41609.5452004;A
2000;00;C10;21;;4565.9867045;A
2000;00;C10;23;;71761.0385107;A
2000;00;C10;29;;14315.0088155;A
2000;00;C10;41;;21987.1826198;A
2000;00;C10;C01;;224370.6727249;A
2000;00;C11;04;;430.0055066;A
2000;00;C11;11;;1932.2309565;A
2000;00;C11;14;;3580.5665161;A
2000;00;C11;18;;1421.9923725;A
2000;00;C11;21;;2414.8084274;A
2000;00;C11;23;;1772.0809106;A
2000;00;C11;29;;1251.0986377;A
2000;00;C11;41;;6115.7096918;A
2000;00;C11;C01;;18918.4930192;A
2000;00;C12;04;;519.9850819;A
2000;00;C12;11;;3087.0576731;A
2000;00;C12;14;;1151.0229175;A
2000;00;C12;18;;1057.0544244;A
2000;00;C12;21;;747.0240887;A
2000;00;C12;23;;1217.9192277;A
2000;00;C12;29;;1228.9715234;A
2000;00;C12;41;;1660.0504943;A
2000;00;C12;C01;;10669.085431;A
2000;00;C13;04;;10037.0719494;A
2000;00;C13;11;;27667.0076865;A
2000;00;C13;14;;64553.1810663;A
2000;00;C13;18;;25454.5434002;A
2000;00;C13;21;;12178.2024134;A
2000;00;C13;23;;91032.7343106;A
2000;00;C13;29;;23471.0264605;A
2000;00;C13;41;;37522.6217595;A
2000;00;C13;C01;;291916.3890464;A
2000;00;C14;04;;11417.9895298;A
2000;00;C14;11;;2842.0033885;A
2000;00;C14;14;;3034.9743861;A
2000;00;C14;18;;11257.0357805;A
2000;00;C14;21;;582.9735621;A
2000;00;C14;23;;7242.0338572;A
2000;00;C14;29;;1887.9571356;A
2000;00;C14;41;;2741.0728926;A
2000;00;C14;C01;;41006.0405324;A
2000;00;C15;04;;489.3352761;A
2000;00;C15;11;;1306.7740264;A
2000;00;C15;14;;1337.9048826;A
2000;00;C15;18;;1520.9307604;A
2000;00;C15;21;;237.1660688;A
2000;00;C15;23;;6974.6959193;A
2000;00;C15;29;;1098.7745864;A
2000;00;C15;41;;1038.8240861;A
2000;00;C15;C01;;14004.4056061;A
2000;00;C16;04;;935.9999533;A
2000;00;C16;11;;3821.0424832;A
2000;00;C16;14;;7237.1123582;A
2000;00;C16;18;;5804.0451926;A
2000;00;C16;21;;2517.0221286;A
2000;00;C16;23;;9495.085071;A
2000;00;C16;29;;8377.0038078;A
2000;00;C16;41;;4181.093296;A
2000;00;C16;C01;;42368.4042907;A
2000;00;C17;04;;115.3757035;A
2000;00;C17;11;;438.6846879;A
2000;00;C17;14;;492.5355119;A
2000;00;C17;18;;457.8913786;A
2000;00;C17;21;;142.4727033;A
2000;00;C17;23;;1090.8383277;A
2000;00;C17;29;;400.0996251;A
2000;00;C17;41;;606.9015848;A
2000;00;C17;C01;;3744.7995228;A
2000;00;C18;04;;1821.0845171;A
2000;00;C18;11;;4689.0295604;A
2000;00;C18;14;;1107.0364218;A
2000;00;C18;18;;2167.1436761;A
2000;00;C18;21;;418.9895235;A
2000;00;C18;23;;818.0897574;A
2000;00;C18;29;;5055.9818266;A
2000;00;C18;41;;1877.0686561;A
2000;00;C18;C01;;17954.423939;A
2000;00;108;04;;139223.0868965;A
2000;00;108;11;;137505.8627701;A
2000;00;108;14;;302536.8558327;A
2000;00;108;18;;288732.0988392;A
2000;00;108;21;;61945.9528416;A
2000;00;108;23;;377829.6178197;A
2000;00;108;29;;149881.431377;A
2000;00;108;41;;217678.5000776;A
2000;00;108;C01;;1675333.4064544;A
2000;01;C02;04;;824.1949627;A
2000;01;C02;11;;1296.4533541;A
2000;01;C02;14;;3397.2332753;A
2000;01;C02;18;;2024.8183968;A
2000;01;C02;21;;405.4827788;A
2000;01;C02;23;;2852.3835623;A
2000;01;C02;29;;1294.5725771;A
2000;01;C02;41;;1742.5179551;A
2000;01;C02;C01;;13837.6568622;A
2000;01;C03;04;;204.9864835;A
2000;01;C03;11;;428.9046798;A
2000;01;C03;14;;1512.6956491;A
2000;01;C03;18;;864.8273737;A
2000;01;C03;21;;271.9548651;A
2000;01;C03;23;;1464.8025707;A
2000;01;C03;29;;1005.8477776;A
2000;01;C03;41;;626.9496989;A
2000;01;C03;C01;;6380.9690984;A
2000;01;C04;04;;1708.9472294;A
2000;01;C04;11;;5262.8251752;A
2000;01;C04;14;;5791.0001954;A
2000;01;C04;18;;12890.722009;A
2000;01;C04;21;;1865.7535581;A
2000;01;C04;23;;7123.0552648;A
2000;01;C04;29;;3046.9116944;A
2000;01;C04;41;;8010.2458025;A
2000;01;C04;C01;;45699.4609288;A
2000;01;C05;04;;861.0125955;A
2000;01;C05;11;;6357.5698896;A
2000;01;C05;14;;2367.0965695;A
2000;01;C05;18;;2529.097163;A
2000;01;C05;21;;957.906299;A
2000;01;C05;23;;1509.1147736;A
2000;01;C05;29;;2740.1959992;A
2000;01;C05;41;;5189.150904;A
2000;01;C05;C01;;22511.1441934;A
2000;01;C06;04;;72.9776078;A
2000;01;C06;11;;557.9134785;A
2000;01;C06;14;;265.9876474;A
2000;01;C06;18;;253.9892203;A
2000;01;C06;21;;258.9486983;A
2000;01;C06;23;;422.9442302;A
2000;01;C06;29;;428.9438054;A
2000;01;C06;41;;364.9039047;A
2000;01;C06;C01;;2626.6085926;A
2000;01;C07;04;;551.3982952;A
2000;01;C07;11;;1109.1851973;A
2000;01;C07;14;;3609.809581;A
2000;01;C07;18;;1626.3383957;A
2000;01;C07;21;;539.5924884;A
2000;01;C07;23;;4689.4487202;A
2000;01;C07;29;;1127.3841289;A
2000;01;C07;41;;1603.1272384;A
2000;01;C07;C01;;14856.2840451;A
2000;01;C08;04;;435.1292726;A
2000;01;C08;11;;1081.4528086;A
2000;01;C08;14;;1524.574556;A
2000;01;C08;18;;1282.2653691;A
2000;01;C08;21;;465.2100451;A
2000;01;C08;23;;1874.3255845;A
2000;01;C08;29;;1006.4116017;A
2000;01;C08;41;;1428.5982515;A
2000;01;C08;C01;;9097.9674891;A
2000;01;C09;04;;39539.159019;A
2000;01;C09;11;;21492.4499929;A
2000;01;C09;14;;69785.0791304;A
2000;01;C09;18;;74186.069223;A
2000;01;C09;21;;13723.2390905;A
2000;01;C09;23;;70361.5719627;A
2000;01;C09;29;;34429.3228191;A
2000;01;C09;41;;49578.7896006;A
2000;01;C09;C01;;373095.6808382;A
2000;01;C10;04;;7588.2767158;A
2000;01;C10;11;;7870.5496342;A
2000;01;C10;14;;17770.0853537;A
2000;01;C10;18;;20152.5659659;A
2000;01;C10;21;;2194.264881;A
2000;01;C10;23;;34067.2743129;A
2000;01;C10;29;;6813.641346;A
2000;01;C10;41;;10636.2598261;A
2000;01;C10;C01;;107092.9180356;A
2000;01;C11;04;;201.4781546;A
2000;01;C11;11;;933.2946435;A
2000;01;C11;14;;1751.5000258;A
2000;01;C11;18;;718.7048464;A
2000;01;C11;21;;1103.175231;A
2000;01;C11;23;;889.0362726;A
2000;01;C11;29;;607.5701664;A
2000;01;C11;41;;3052.074056;A
2000;01;C11;C01;;9256.8333963;A
2000;01;C12;04;;281.9774642;A
2000;01;C12;11;;1536.7156333;A
2000;01;C12;14;;622.9713812;A
2000;01;C12;18;;557.9551086;A
2000;01;C12;21;;351.9624474;A
2000;01;C12;23;;638.8752095;A
2000;01;C12;29;;628.9369711;A
2000;01;C12;41;;841.9319755;A
2000;01;C12;C01;;5461.3261908;A
2000;01;C13;04;;4736.8736551;A
2000;01;C13;11;;12851.2295033;A
2000;01;C13;14;;29665.5685853;A
2000;01;C13;18;;12044.1247703;A
2000;01;C13;21;;5360.680537;A
2000;01;C13;23;;41637.8944975;A
2000;01;C13;29;;10911.1297577;A
2000;01;C13;41;;17438.7076784;A
2000;01;C13;C01;;134646.2089846;A
2000;01;C14;04;;5274.0131067;A
2000;01;C14;11;;1350.8748674;A
2000;01;C14;14;;1453.0325568;A
2000;01;C14;18;;5133.1644277;A
2000;01;C14;21;;280.9766057;A
2000;01;C14;23;;3553.2627514;A
2000;01;C14;29;;916.9104492;A
2000;01;C14;41;;1376.996293;A
2000;01;C14;C01;;19339.2310579;A
2000;01;C15;04;;244.2223425;A
2000;01;C15;11;;672.4845469;A
2000;01;C15;14;;672.587929;A
2000;01;C15;18;;775.5731413;A
2000;01;C15;21;;139.096173;A
2000;01;C15;23;;3473.8772133;A
2000;01;C15;29;;538.4538573;A
2000;01;C15;41;;530.4743781;A
2000;01;C15;C01;;7046.7695814;A
2000;01;C16;04;;446.0247568;A
2000;01;C16;11;;1878.9645282;A
2000;01;C16;14;;3533.8505875;A
2000;01;C16;18;;2852.965338;A
2000;01;C16;21;;1179.0319392;A
2000;01;C16;23;;4697.9445079;A
2000;01;C16;29;;4161.9247274;A
2000;01;C16;41;;2046.8525834;A
2000;01;C16;C01;;20797.5589684;A
2000;01;C17;04;;61.6586098;A
2000;01;C17;11;;241.7498941;A
2000;01;C17;14;;266.7099936;A
2000;01;C17;18;;238.8561058;A
2000;01;C17;21;;68.4698294;A
2000;01;C17;23;;551.7818687;A
2000;01;C17;29;;220.6072239;A
2000;01;C17;41;;313.3516102;A
2000;01;C17;C01;;1963.1851355;A
2000;01;C18;04;;853.9773208;A
2000;01;C18;11;;2629.9880402;A
2000;01;C18;14;;663.0189039;A
2000;01;C18;18;;1163.0108753;A
2000;01;C18;21;;226.9866769;A
2000;01;C18;23;;465.0538356;A
2000;01;C18;29;;2580.9742872;A
2000;01;C18;41;;1152.0532216;A
2000;01;C18;C01;;9735.0631615;A
2000;01;108;04;;63886.307592;A
2000;01;108;11;;67552.6058671;A
2000;01;108;14;;144652.8019209;A
2000;01;108;18;;139295.0477299;A
2000;01;108;21;;29392.7321439;A
2000;01;108;23;;180272.6471384;A
2000;01;108;29;;72459.7391896;A
2000;01;108;41;;105932.984978;A
2000;01;108;C01;;803444.8665598;A
2000;06;C02;04;;894.1561436;A
2000;06;C02;11;;1233.5222702;A
2000;06;C02;14;;3506.977559;A
2000;06;C02;18;;2026.01265;A
2000;06;C02;21;;415.5793878;A
2000;06;C02;23;;2898.2004297;A
2000;06;C02;29;;1240.8445011;A
2000;06;C02;41;;1705.0696747;A
2000;06;C02;C01;;13920.3626161;A
2000;06;C03;04;;219.0252021;A
2000;06;C03;11;;498.100416;A
2000;06;C03;14;;1615.2582308;A
2000;06;C03;18;;908.1247253;A
2000;06;C03;21;;296.0410712;A
2000;06;C03;23;;1621.2140254;A
2000;06;C03;29;;1055.1751273;A
2000;06;C03;41;;676.0905814;A
2000;06;C03;C01;;6889.0293795;A
2000;06;C04;04;;1582.008468;A
2000;06;C04;11;;4778.2890586;A
2000;06;C04;14;;5610.9726903;A
2000;06;C04;18;;12736.2540107;A
2000;06;C04;21;;1735.2480526;A
2000;06;C04;23;;6992.0079966;A
2000;06;C04;29;;2915.1923452;A
2000;06;C04;41;;7679.704989;A
2000;06;C04;C01;;44029.677611;A
2000;06;C05;04;;639.0006656;A
2000;06;C05;11;;5154.6281468;A
2000;06;C05;14;;1763.9926391;A
2000;06;C05;18;;1836.9642388;A
2000;06;C05;21;;812.0585898;A
2000;06;C05;23;;1056.8788443;A
2000;06;C05;29;;2178.7705743;A
2000;06;C05;41;;3855.7140905;A
2000;06;C05;C01;;17298.0077892;A
2000;06;C06;04;;77.0170434;A
2000;06;C06;11;;628.08229;A
2000;06;C06;14;;300.0305459;A
2000;06;C06;18;;220.0499601;A
2000;06;C06;21;;282.0316307;A
2000;06;C06;23;;431.076584;A
2000;06;C06;29;;373.021733;A
2000;06;C06;41;;394.069175;A
2000;06;C06;C01;;2705.3789621;A
2000;06;C07;04;;654.578678;A
2000;06;C07;11;;1288.3365894;A
2000;06;C07;14;;4014.9937559;A
2000;06;C07;18;;1707.4341874;A
2000;06;C07;21;;555.6535754;A
2000;06;C07;23;;5198.990548;A
2000;06;C07;29;;1102.1751847;A
2000;06;C07;41;;1741.8032309;A
2000;06;C07;C01;;16263.9657497;A
2000;06;C08;04;;444.1641579;A
2000;06;C08;11;;1230.7341661;A
2000;06;C08;14;;1590.6984232;A
2000;06;C08;18;;1257.5176341;A
2000;06;C08;21;;556.3525818;A
2000;06;C08;23;;1992.1092862;A
2000;06;C08;29;;1058.5388442;A
2000;06;C08;41;;1515.6799335;A
2000;06;C08;C01;;9645.795027;A
2000;06;C09;04;;48396.6978438;A
2000;06;C09;11;;23180.013955;A
2000;06;C09;14;;75749.5670001;A
2000;06;C09;18;;81631.4320965;A
2000;06;C09;21;;15000.2545087;A
2000;06;C09;23;;75936.9775443;A
2000;06;C09;29;;37792.2002452;A
2000;06;C09;41;;53835.5599659;A
2000;06;C09;C01;;411522.7031595;A
2000;06;C10;04;;8763.5089949;A
2000;06;C10;11;;8273.0212053;A
2000;06;C10;14;;19866.4689701;A
2000;06;C10;18;;21456.9792345;A
2000;06;C10;21;;2371.7218235;A
2000;06;C10;23;;37693.7641978;A
2000;06;C10;29;;7501.3674695;A
2000;06;C10;41;;11350.9227937;A
2000;06;C10;C01;;117277.7546893;A
2000;06;C11;04;;228.527352;A
2000;06;C11;11;;998.936313;A
2000;06;C11;14;;1829.0664903;A
2000;06;C11;18;;703.2875261;A
2000;06;C11;21;;1311.6331964;A
2000;06;C11;23;;883.044638;A
2000;06;C11;29;;643.5284713;A
2000;06;C11;41;;3063.6356358;A
2000;06;C11;C01;;9661.6596229;A
2000;06;C12;04;;238.0076177;A
2000;06;C12;11;;1550.3420398;A
2000;06;C12;14;;528.0515363;A
2000;06;C12;18;;499.0993158;A
2000;06;C12;21;;395.0616413;A
2000;06;C12;23;;579.0440182;A
2000;06;C12;29;;600.0345523;A
2000;06;C12;41;;818.1185188;A
2000;06;C12;C01;;5207.7592402;A
2000;06;C13;04;;5300.1982943;A
2000;06;C13;11;;14815.7781832;A
2000;06;C13;14;;34887.612481;A
2000;06;C13;18;;13410.4186299;A
2000;06;C13;21;;6817.5218764;A
2000;06;C13;23;;49394.8398131;A
2000;06;C13;29;;12559.8967028;A
2000;06;C13;41;;20083.9140811;A
2000;06;C13;C01;;157270.1800618;A
2000;06;C14;04;;6143.9764231;A
2000;06;C14;11;;1491.1285211;A
2000;06;C14;14;;1581.9418293;A
