D_TEMPORAL_0;D_SEXO_0;D_TERRITORIO_0;D_LUGARNACIMIEN_0;INDICATOR;OBS_VALUE;FREQ
1999;00;C09;23;Andaluces;148174.7110441;A
1999;00;C09;29;Andaluces;73361.7680756;A
1999;00;C09;41;Andaluces;104185.8852944;A
1999;00;C09;C01;Andaluces;794837.8452679;A
1999;00;C10;04;Andaluces;16382.2075962;A
1999;00;C10;11;Andaluces;15568.4726601;A
1999;00;C10;14;Andaluces;37227.4738285;A
1999;00;C10;18;Andaluces;41316.7747484;A
1999;00;C10;21;Andaluces;4478.3880666;A
1999;00;C10;23;Andaluces;71707.56031;A
1999;00;C10;29;Andaluces;14195.2634699;A
1999;00;C10;41;Andaluces;21479.3800583;A
1999;00;C10;C01;Andaluces;222355.520738;A
1999;00;C11;04;Andaluces;421.3793577;A
1999;00;C11;11;Andaluces;1829.3161129;A
1999;00;C11;14;Andaluces;3449.2728644;A
1999;00;C11;18;Andaluces;1408.4351732;A
1999;00;C11;21;Andaluces;2326.5387194;A
1999;00;C11;23;Andaluces;1730.1855462;A
1999;00;C11;29;Andaluces;1224.5148158;A
1999;00;C11;41;Andaluces;5941.4730002;A
1999;00;C11;C01;Andaluces;18331.1155898;A
1999;00;C12;04;Andaluces;531.87984;A
1999;00;C12;11;Andaluces;3030.8827703;A
1999;00;C12;14;Andaluces;1129.5707234;A
1999;00;C12;18;Andaluces;1029.1599544;A
1999;00;C12;21;Andaluces;739.1447319;A
1999;00;C12;23;Andaluces;1182.6392232;A
1999;00;C12;29;Andaluces;1195.6300666;A
1999;00;C12;41;Andaluces;1601.3446172;A
1999;00;C12;C01;Andaluces;10440.251927;A
1999;00;C13;04;Andaluces;10045.6376076;A
1999;00;C13;11;Andaluces;27180.9989615;A
1999;00;C13;14;Andaluces;65246.4638645;A
1999;00;C13;18;Andaluces;25416.5612163;A
1999;00;C13;21;Andaluces;12238.6831233;A
1999;00;C13;23;Andaluces;92340.3590691;A
1999;00;C13;29;Andaluces;23288.5329777;A
1999;00;C13;41;Andaluces;37345.4955927;A
1999;00;C13;C01;Andaluces;293102.7324127;A
1999;00;C14;04;Andaluces;11253.8797589;A
1999;00;C14;11;Andaluces;2617.1282516;A
1999;00;C14;14;Andaluces;2849.060606;A
1999;00;C14;18;Andaluces;10875.8364776;A
1999;00;C14;21;Andaluces;541.0961443;A
1999;00;C14;23;Andaluces;6966.3747203;A
1999;00;C14;29;Andaluces;1787.8362316;A
1999;00;C14;41;Andaluces;2541.3505929;A
1999;00;C14;C01;Andaluces;39432.5627832;A
1999;00;C15;04;Andaluces;470.0572686;A
1999;00;C15;11;Andaluces;1247.1669617;A
1999;00;C15;14;Andaluces;1328.086212;A
1999;00;C15;18;Andaluces;1498.6598007;A
1999;00;C15;21;Andaluces;223.4647201;A
1999;00;C15;23;Andaluces;7033.2137079;A
1999;00;C15;29;Andaluces;1075.2246194;A
1999;00;C15;41;Andaluces;966.0049381;A
1999;00;C15;C01;Andaluces;13841.8782285;A
1999;00;C16;04;Andaluces;949.2214431;A
1999;00;C16;11;Andaluces;3878.4009431;A
1999;00;C16;14;Andaluces;7327.8203612;A
1999;00;C16;18;Andaluces;5922.8622029;A
1999;00;C16;21;Andaluces;2558.1928134;A
1999;00;C16;23;Andaluces;9752.5662084;A
1999;00;C16;29;Andaluces;8519.9855814;A
1999;00;C16;41;Andaluces;4189.4278188;A
1999;00;C16;C01;Andaluces;43098.4773723;A
1999;00;C17;04;Andaluces;112.1559283;A
1999;00;C17;11;Andaluces;415.3857865;A
1999;00;C17;14;Andaluces;488.866696;A
1999;00;C17;18;Andaluces;445.2782906;A
1999;00;C17;21;Andaluces;139.7934898;A
1999;00;C17;23;Andaluces;1042.6998907;A
1999;00;C17;29;Andaluces;391.0377525;A
1999;00;C17;41;Andaluces;595.1414761;A
1999;00;C17;C01;Andaluces;3630.3593105;A
1999;00;C18;04;Andaluces;1612.082804;A
1999;00;C18;11;Andaluces;4096.4329086;A
1999;00;C18;14;Andaluces;912.0880086;A
1999;00;C18;18;Andaluces;1803.8813428;A
1999;00;C18;21;Andaluces;357.7314912;A
1999;00;C18;23;Andaluces;663.9252593;A
1999;00;C18;29;Andaluces;4425.8883289;A
1999;00;C18;41;Andaluces;1483.3943208;A
1999;00;C18;C01;Andaluces;15355.4244642;A
1999;00;108;04;Andaluces;140735.5588643;A
1999;00;108;11;Andaluces;131875.6482954;A
1999;00;108;14;Andaluces;303019.3544011;A
1999;00;108;18;Andaluces;288541.6475556;A
1999;00;108;21;Andaluces;61477.8236603;A
1999;00;108;23;Andaluces;379768.8628222;A
1999;00;108;29;Andaluces;149356.8843113;A
1999;00;108;41;Andaluces;213391.8908155;A
1999;00;108;C01;Andaluces;1668167.6707257;A
1999;01;C02;04;Andaluces;820.4893585;A
1999;01;C02;11;Andaluces;1264.2668726;A
1999;01;C02;14;Andaluces;3369.725674;A
1999;01;C02;18;Andaluces;2008.3241233;A
1999;01;C02;21;Andaluces;390.7141633;A
1999;01;C02;23;Andaluces;2883.5895751;A
1999;01;C02;29;Andaluces;1299.8693642;A
1999;01;C02;41;Andaluces;1658.1865435;A
1999;01;C02;C01;Andaluces;13695.1656745;A
1999;01;C03;04;Andaluces;210.6355896;A
1999;01;C03;11;Andaluces;421.2469624;A
1999;01;C03;14;Andaluces;1545.5541307;A
1999;01;C03;18;Andaluces;876.5381152;A
1999;01;C03;21;Andaluces;272.9537004;A
1999;01;C03;23;Andaluces;1510.3520671;A
1999;01;C03;29;Andaluces;1019.924325;A
1999;01;C03;41;Andaluces;624.3893783;A
1999;01;C03;C01;Andaluces;6481.5942687;A
1999;01;C04;04;Andaluces;1676.2906557;A
1999;01;C04;11;Andaluces;4419.4077124;A
1999;01;C04;14;Andaluces;5446.0344997;A
1999;01;C04;18;Andaluces;12542.5046373;A
1999;01;C04;21;Andaluces;1732.1631721;A
1999;01;C04;23;Andaluces;6868.9358797;A
1999;01;C04;29;Andaluces;2935.3175867;A
1999;01;C04;41;Andaluces;7320.0555975;A
1999;01;C04;C01;Andaluces;42940.7097411;A
1999;01;C05;04;Andaluces;777.1439908;A
1999;01;C05;11;Andaluces;5250.7703626;A
1999;01;C05;14;Andaluces;2143.6512036;A
1999;01;C05;18;Andaluces;2229.3424514;A
1999;01;C05;21;Andaluces;829.3605546;A
1999;01;C05;23;Andaluces;1345.1395003;A
1999;01;C05;29;Andaluces;2569.1282783;A
1999;01;C05;41;Andaluces;4187.5065836;A
1999;01;C05;C01;Andaluces;19332.0429252;A
1999;01;C06;04;Andaluces;73.6098997;A
1999;01;C06;11;Andaluces;541.080808;A
1999;01;C06;14;Andaluces;260.1097964;A
1999;01;C06;18;Andaluces;249.0474318;A
1999;01;C06;21;Andaluces;258.4099904;A
1999;01;C06;23;Andaluces;420.4167641;A
1999;01;C06;29;Andaluces;411.1761983;A
1999;01;C06;41;Andaluces;357.5450145;A
1999;01;C06;C01;Andaluces;2571.3959032;A
1999;01;C07;04;Andaluces;541.7960398;A
1999;01;C07;11;Andaluces;1043.5922367;A
1999;01;C07;14;Andaluces;3533.721202;A
1999;01;C07;18;Andaluces;1531.3492769;A
1999;01;C07;21;Andaluces;518.9807245;A
1999;01;C07;23;Andaluces;4518.917504;A
1999;01;C07;29;Andaluces;1048.3833683;A
1999;01;C07;41;Andaluces;1524.3933097;A
1999;01;C07;C01;Andaluces;14261.1336619;A
1999;01;C08;04;Andaluces;415.6573829;A
1999;01;C08;11;Andaluces;1037.1169146;A
1999;01;C08;14;Andaluces;1510.7998899;A
1999;01;C08;18;Andaluces;1258.7895738;A
1999;01;C08;21;Andaluces;452.5153456;A
1999;01;C08;23;Andaluces;1867.4654989;A
1999;01;C08;29;Andaluces;994.2037216;A
1999;01;C08;41;Andaluces;1381.2073341;A
1999;01;C08;C01;Andaluces;8917.7556614;A
1999;01;C09;04;Andaluces;40536.5144424;A
1999;01;C09;11;Andaluces;21492.8232926;A
1999;01;C09;14;Andaluces;70849.5552225;A
1999;01;C09;18;Andaluces;75325.4260923;A
1999;01;C09;21;Andaluces;13867.0748564;A
1999;01;C09;23;Andaluces;71413.1286754;A
1999;01;C09;29;Andaluces;35100.2843382;A
1999;01;C09;41;Andaluces;50023.8845637;A
1999;01;C09;C01;Andaluces;378608.6914835;A
1999;01;C10;04;Andaluces;7601.6289645;A
1999;01;C10;11;Andaluces;7563.0692276;A
1999;01;C10;14;Andaluces;17535.9765682;A
1999;01;C10;18;Andaluces;19975.9119013;A
1999;01;C10;21;Andaluces;2129.6002631;A
1999;01;C10;23;Andaluces;34012.5349161;A
1999;01;C10;29;Andaluces;6738.6521017;A
1999;01;C10;41;Andaluces;10372.5790915;A
1999;01;C10;C01;Andaluces;105929.953034;A
1999;01;C11;04;Andaluces;196.7625143;A
1999;01;C11;11;Andaluces;864.9223331;A
1999;01;C11;14;Andaluces;1693.1103481;A
1999;01;C11;18;Andaluces;725.2442881;A
1999;01;C11;21;Andaluces;1063.2820706;A
1999;01;C11;23;Andaluces;856.9251144;A
1999;01;C11;29;Andaluces;601.9654201;A
1999;01;C11;41;Andaluces;2948.2968642;A
1999;01;C11;C01;Andaluces;8950.5089529;A
1999;01;C12;04;Andaluces;284.5535134;A
1999;01;C12;11;Andaluces;1509.3560926;A
1999;01;C12;14;Andaluces;617.7383784;A
1999;01;C12;18;Andaluces;535.0017682;A
1999;01;C12;21;Andaluces;357.9038486;A
1999;01;C12;23;Andaluces;621.1942341;A
1999;01;C12;29;Andaluces;598.9435009;A
1999;01;C12;41;Andaluces;818.6315456;A
1999;01;C12;C01;Andaluces;5343.3228818;A
1999;01;C13;04;Andaluces;4713.9739453;A
1999;01;C13;11;Andaluces;12539.9444181;A
1999;01;C13;14;Andaluces;29967.6975547;A
1999;01;C13;18;Andaluces;12043.3898491;A
1999;01;C13;21;Andaluces;5379.8062503;A
1999;01;C13;23;Andaluces;42330.2346645;A
1999;01;C13;29;Andaluces;10787.3829911;A
1999;01;C13;41;Andaluces;17371.4319308;A
1999;01;C13;C01;Andaluces;135133.8616039;A
1999;01;C14;04;Andaluces;5187.0019525;A
1999;01;C14;11;Andaluces;1230.5476446;A
1999;01;C14;14;Andaluces;1356.1316152;A
1999;01;C14;18;Andaluces;4942.0505906;A
1999;01;C14;21;Andaluces;259.7489888;A
1999;01;C14;23;Andaluces;3386.647505;A
1999;01;C14;29;Andaluces;872.0942204;A
1999;01;C14;41;Andaluces;1270.4464003;A
1999;01;C14;C01;Andaluces;18504.6689174;A
1999;01;C15;04;Andaluces;236.6308807;A
1999;01;C15;11;Andaluces;648.5593183;A
1999;01;C15;14;Andaluces;655.2484388;A
1999;01;C15;18;Andaluces;746.2678503;A
1999;01;C15;21;Andaluces;136.6174631;A
1999;01;C15;23;Andaluces;3503.1822556;A
1999;01;C15;29;Andaluces;531.8727315;A
1999;01;C15;41;Andaluces;479.2677862;A
1999;01;C15;C01;Andaluces;6937.6467245;A
1999;01;C16;04;Andaluces;456.0562381;A
1999;01;C16;11;Andaluces;1896.5538863;A
1999;01;C16;14;Andaluces;3591.5321213;A
1999;01;C16;18;Andaluces;2922.0171029;A
1999;01;C16;21;Andaluces;1204.3547056;A
1999;01;C16;23;Andaluces;4841.9455507;A
1999;01;C16;29;Andaluces;4239.7012102;A
1999;01;C16;41;Andaluces;2055.2453372;A
1999;01;C16;C01;Andaluces;21207.4061523;A
1999;01;C17;04;Andaluces;65.2914649;A
1999;01;C17;11;Andaluces;232.2094437;A
1999;01;C17;14;Andaluces;262.5612027;A
1999;01;C17;18;Andaluces;238.4548232;A
1999;01;C17;21;Andaluces;64.1528982;A
1999;01;C17;23;Andaluces;524.7517304;A
1999;01;C17;29;Andaluces;217.3517041;A
1999;01;C17;41;Andaluces;310.887223;A
1999;01;C17;C01;Andaluces;1915.6604902;A
1999;01;C18;04;Andaluces;708.2640222;A
1999;01;C18;11;Andaluces;2103.5368497;A
1999;01;C18;14;Andaluces;504.8147093;A
1999;01;C18;18;Andaluces;896.54927;A
1999;01;C18;21;Andaluces;184.218207;A
1999;01;C18;23;Andaluces;356.0060438;A
1999;01;C18;29;Andaluces;2130.6048213;A
1999;01;C18;41;Andaluces;833.4736468;A
1999;01;C18;C01;Andaluces;7717.4675701;A
1999;01;108;04;Andaluces;64502.3008553;A
1999;01;108;11;Andaluces;64059.0043759;A
1999;01;108;14;Andaluces;144843.9625555;A
1999;01;108;18;Andaluces;139046.2091457;A
1999;01;108;21;Andaluces;29101.8572026;A
1999;01;108;23;Andaluces;181261.3674792;A
1999;01;108;29;Andaluces;72096.8558819;A
1999;01;108;41;Andaluces;103537.4281505;A
1999;01;108;C01;Andaluces;798448.9856466;A
1999;06;C02;04;Andaluces;890.6983129;A
1999;06;C02;11;Andaluces;1214.5027293;A
1999;06;C02;14;Andaluces;3484.2292884;A
1999;06;C02;18;Andaluces;2010.9212916;A
1999;06;C02;21;Andaluces;410.2557246;A
1999;06;C02;23;Andaluces;2911.0762768;A
1999;06;C02;29;Andaluces;1243.5169681;A
1999;06;C02;41;Andaluces;1656.210878;A
1999;06;C02;C01;Andaluces;13821.4114697;A
1999;06;C03;04;Andaluces;224.2993176;A
1999;06;C03;11;Andaluces;492.7340038;A
1999;06;C03;14;Andaluces;1636.7075878;A
1999;06;C03;18;Andaluces;910.247906;A
1999;06;C03;21;Andaluces;301.8932874;A
1999;06;C03;23;Andaluces;1656.3626447;A
1999;06;C03;29;Andaluces;1060.5043492;A
1999;06;C03;41;Andaluces;676.809052;A
1999;06;C03;C01;Andaluces;6959.5581485;A
1999;06;C04;04;Andaluces;1557.4771847;A
1999;06;C04;11;Andaluces;4086.3049273;A
1999;06;C04;14;Andaluces;5359.981261;A
1999;06;C04;18;Andaluces;12471.3603481;A
1999;06;C04;21;Andaluces;1662.0461829;A
1999;06;C04;23;Andaluces;6815.4690992;A
1999;06;C04;29;Andaluces;2836.0469192;A
1999;06;C04;41;Andaluces;7122.058269;A
1999;06;C04;C01;Andaluces;41910.7441914;A
1999;06;C05;04;Andaluces;555.9142437;A
1999;06;C05;11;Andaluces;4548.887458;A
1999;06;C05;14;Andaluces;1559.2542107;A
1999;06;C05;18;Andaluces;1618.5514285;A
1999;06;C05;21;Andaluces;710.3689894;A
1999;06;C05;23;Andaluces;920.3979417;A
1999;06;C05;29;Andaluces;1983.3241656;A
1999;06;C05;41;Andaluces;3005.8429357;A
1999;06;C05;C01;Andaluces;14902.5413733;A
1999;06;C06;04;Andaluces;75.5609398;A
1999;06;C06;11;Andaluces;617.6410654;A
1999;06;C06;14;Andaluces;292.0470424;A
1999;06;C06;18;Andaluces;210.3043236;A
1999;06;C06;21;Andaluces;279.9321986;A
1999;06;C06;23;Andaluces;426.220494;A
1999;06;C06;29;Andaluces;379.5694923;A
1999;06;C06;41;Andaluces;386.4803674;A
1999;06;C06;C01;Andaluces;2667.7559235;A
1999;06;C07;04;Andaluces;640.4784969;A
1999;06;C07;11;Andaluces;1193.6572576;A
1999;06;C07;14;Andaluces;3957.2690268;A
1999;06;C07;18;Andaluces;1652.1836084;A
1999;06;C07;21;Andaluces;538.3869177;A
1999;06;C07;23;Andaluces;5059.519714;A
1999;06;C07;29;Andaluces;1064.2274113;A
1999;06;C07;41;Andaluces;1683.2250261;A
1999;06;C07;C01;Andaluces;15788.9474588;A
1999;06;C08;04;Andaluces;442.7949126;A
1999;06;C08;11;Andaluces;1198.1670515;A
1999;06;C08;14;Andaluces;1581.1055286;A
1999;06;C08;18;Andaluces;1225.4063051;A
1999;06;C08;21;Andaluces;547.4144888;A
1999;06;C08;23;Andaluces;1970.7648834;A
1999;06;C08;29;Andaluces;1046.0102438;A
1999;06;C08;41;Andaluces;1479.0828166;A
1999;06;C08;C01;Andaluces;9490.7462304;A
1999;06;C09;04;Andaluces;49517.6964923;A
1999;06;C09;11;Andaluces;23189.2632843;A
1999;06;C09;14;Andaluces;76530.905672;A
1999;06;C09;18;Andaluces;82703.9014354;A
1999;06;C09;21;Andaluces;15102.3200636;A
1999;06;C09;23;Andaluces;76761.5823687;A
1999;06;C09;29;Andaluces;38261.4837374;A
1999;06;C09;41;Andaluces;54162.0007307;A
1999;06;C09;C01;Andaluces;416229.1537844;A
1999;06;C10;04;Andaluces;8780.5786317;A
1999;06;C10;11;Andaluces;8005.4034325;A
1999;06;C10;14;Andaluces;19691.4972603;A
1999;06;C10;18;Andaluces;21340.8628471;A
1999;06;C10;21;Andaluces;2348.7878035;A
1999;06;C10;23;Andaluces;37695.0253939;A
1999;06;C10;29;Andaluces;7456.6113682;A
1999;06;C10;41;Andaluces;11106.8009668;A
1999;06;C10;C01;Andaluces;116425.567704;A
1999;06;C11;04;Andaluces;224.6168434;A
1999;06;C11;11;Andaluces;964.3937798;A
1999;06;C11;14;Andaluces;1756.1625163;A
1999;06;C11;18;Andaluces;683.1908851;A
1999;06;C11;21;Andaluces;1263.2566488;A
1999;06;C11;23;Andaluces;873.2604318;A
1999;06;C11;29;Andaluces;622.5493957;A
1999;06;C11;41;Andaluces;2993.176136;A
1999;06;C11;C01;Andaluces;9380.6066369;A
1999;06;C12;04;Andaluces;247.3263266;A
1999;06;C12;11;Andaluces;1521.5266777;A
1999;06;C12;14;Andaluces;511.832345;A
1999;06;C12;18;Andaluces;494.1581862;A
1999;06;C12;21;Andaluces;381.2408833;A
1999;06;C12;23;Andaluces;561.4449891;A
1999;06;C12;29;Andaluces;596.6865657;A
1999;06;C12;41;Andaluces;782.7130716;A
1999;06;C12;C01;Andaluces;5096.9290452;A
1999;06;C13;04;Andaluces;5331.6636623;A
1999;06;C13;11;Andaluces;14641.0545434;A
1999;06;C13;14;Andaluces;35278.7663098;A
1999;06;C13;18;Andaluces;13373.1713672;A
1999;06;C13;21;Andaluces;6858.876873;A
1999;06;C13;23;Andaluces;50010.1244046;A
1999;06;C13;29;Andaluces;12501.1499866;A
1999;06;C13;41;Andaluces;19974.0636619;A
1999;06;C13;C01;Andaluces;157968.8708088;A
1999;06;C14;04;Andaluces;6066.8778064;A
1999;06;C14;11;Andaluces;1386.580607;A
1999;06;C14;14;Andaluces;1492.9289908;A
1999;06;C14;18;Andaluces;5933.785887;A
1999;06;C14;21;Andaluces;281.3471555;A
1999;06;C14;23;Andaluces;3579.7272153;A
1999;06;C14;29;Andaluces;915.7420112;A
1999;06;C14;41;Andaluces;1270.9041926;A
1999;06;C14;C01;Andaluces;20927.8938658;A
1999;06;C15;04;Andaluces;233.4263879;A
1999;06;C15;11;Andaluces;598.6076434;A
1999;06;C15;14;Andaluces;672.8377732;A
1999;06;C15;18;Andaluces;752.3919504;A
1999;06;C15;21;Andaluces;86.847257;A
1999;06;C15;23;Andaluces;3530.0314523;A
1999;06;C15;29;Andaluces;543.3518879;A
1999;06;C15;41;Andaluces;486.7371519;A
1999;06;C15;C01;Andaluces;6904.231504;A
1999;06;C16;04;Andaluces;493.165205;A
1999;06;C16;11;Andaluces;1981.8470568;A
1999;06;C16;14;Andaluces;3736.2882399;A
1999;06;C16;18;Andaluces;3000.8451;A
1999;06;C16;21;Andaluces;1353.8381078;A
1999;06;C16;23;Andaluces;4910.6206577;A
1999;06;C16;29;Andaluces;4280.2843712;A
1999;06;C16;41;Andaluces;2134.1824816;A
1999;06;C16;C01;Andaluces;21891.07122;A
1999;06;C17;04;Andaluces;46.8644634;A
1999;06;C17;11;Andaluces;183.1763428;A
1999;06;C17;14;Andaluces;226.3054933;A
1999;06;C17;18;Andaluces;206.8234674;A
1999;06;C17;21;Andaluces;75.6405916;A
1999;06;C17;23;Andaluces;517.9481603;A
1999;06;C17;29;Andaluces;173.6860484;A
1999;06;C17;41;Andaluces;284.2542531;A
1999;06;C17;C01;Andaluces;1714.6988203;A
1999;06;C18;04;Andaluces;903.8187818;A
1999;06;C18;11;Andaluces;1992.8960589;A
1999;06;C18;14;Andaluces;407.2732993;A
1999;06;C18;18;Andaluces;907.3320728;A
1999;06;C18;21;Andaluces;173.5132842;A
1999;06;C18;23;Andaluces;307.9192155;A
1999;06;C18;29;Andaluces;2295.2835076;A
1999;06;C18;41;Andaluces;649.920674;A
1999;06;C18;C01;Andaluces;7637.9568941;A
1999;06;108;04;Andaluces;76233.258009;A
1999;06;108;11;Andaluces;67816.6439195;A
1999;06;108;14;Andaluces;158175.3918456;A
1999;06;108;18;Andaluces;149495.4384099;A
1999;06;108;21;Andaluces;32375.9664577;A
1999;06;108;23;Andaluces;198507.495343;A
1999;06;108;29;Andaluces;77260.0284294;A
1999;06;108;41;Andaluces;109854.462665;A
1999;06;108;C01;Andaluces;869718.6850791;A
2000;00;C02;04;Andaluces;1718.3511063;A
2000;00;C02;11;Andaluces;2529.9756243;A
2000;00;C02;14;Andaluces;6904.2108343;A
2000;00;C02;18;Andaluces;4050.8310468;A
2000;00;C02;21;Andaluces;821.0621666;A
2000;00;C02;23;Andaluces;5750.583992;A
2000;00;C02;29;Andaluces;2535.4170782;A
2000;00;C02;41;Andaluces;3447.5876298;A
2000;00;C02;C01;Andaluces;27758.0194783;A
2000;00;C03;04;Andaluces;424.0116856;A
2000;00;C03;11;Andaluces;927.0050958;A
2000;00;C03;14;Andaluces;3127.9538799;A
2000;00;C03;18;Andaluces;1772.952099;A
2000;00;C03;21;Andaluces;567.9959363;A
2000;00;C03;23;Andaluces;3086.0165961;A
2000;00;C03;29;Andaluces;2061.0229049;A
2000;00;C03;41;Andaluces;1303.0402803;A
2000;00;C03;C01;Andaluces;13269.9984779;A
2000;00;C04;04;Andaluces;3290.9556974;A
2000;00;C04;11;Andaluces;10041.1142338;A
2000;00;C04;14;Andaluces;11401.9728857;A
2000;00;C04;18;Andaluces;25626.9760197;A
2000;00;C04;21;Andaluces;3601.0016107;A
2000;00;C04;23;Andaluces;14115.0632614;A
2000;00;C04;29;Andaluces;5962.1040396;A
2000;00;C04;41;Andaluces;15689.9507915;A
2000;00;C04;C01;Andaluces;89729.1385398;A
2000;00;C05;04;Andaluces;1500.0132611;A
2000;00;C05;11;Andaluces;11512.1980364;A
2000;00;C05;14;Andaluces;4131.0892086;A
2000;00;C05;18;Andaluces;4366.0614018;A
2000;00;C05;21;Andaluces;1769.9648888;A
2000;00;C05;23;Andaluces;2565.9936179;A
2000;00;C05;29;Andaluces;4918.9665735;A
2000;00;C05;41;Andaluces;9044.8649945;A
2000;00;C05;C01;Andaluces;39809.1519826;A
2000;00;C06;04;Andaluces;149.9946512;A
2000;00;C06;11;Andaluces;1185.9957685;A
2000;00;C06;14;Andaluces;566.0181933;A
2000;00;C06;18;Andaluces;474.0391804;A
2000;00;C06;21;Andaluces;540.980329;A
2000;00;C06;23;Andaluces;854.0208142;A
2000;00;C06;29;Andaluces;801.9655384;A
2000;00;C06;41;Andaluces;758.9730797;A
2000;00;C06;C01;Andaluces;5331.9875547;A
2000;00;C07;04;Andaluces;1205.9769732;A
2000;00;C07;11;Andaluces;2397.5217867;A
2000;00;C07;14;Andaluces;7624.8033369;A
2000;00;C07;18;Andaluces;3333.7725831;A
2000;00;C07;21;Andaluces;1095.2460638;A
2000;00;C07;23;Andaluces;9888.4392682;A
2000;00;C07;29;Andaluces;2229.5593136;A
2000;00;C07;41;Andaluces;3344.9304693;A
2000;00;C07;C01;Andaluces;31120.2497948;A
2000;00;C08;04;Andaluces;879.2934305;A
2000;00;C08;11;Andaluces;2312.1869747;A
2000;00;C08;14;Andaluces;3115.2729792;A
2000;00;C08;18;Andaluces;2539.7830032;A
2000;00;C08;21;Andaluces;1021.5626269;A
2000;00;C08;23;Andaluces;3866.4348707;A
2000;00;C08;29;Andaluces;2064.9504459;A
2000;00;C08;41;Andaluces;2944.278185;A
2000;00;C08;C01;Andaluces;18743.7625161;A
2000;00;C09;04;Andaluces;87935.8568628;A
2000;00;C09;11;Andaluces;44672.4639479;A
2000;00;C09;14;Andaluces;145534.6461305;A
2000;00;C09;18;Andaluces;155817.5013195;A
2000;00;C09;21;Andaluces;28723.4935992;A
2000;00;C09;23;Andaluces;146298.549507;A
2000;00;C09;29;Andaluces;72221.5230643;A
2000;00;C09;41;Andaluces;103414.3495665;A
2000;00;C09;C01;Andaluces;784618.3839977;A
2000;00;C10;04;Andaluces;16351.7857107;A
2000;00;C10;11;Andaluces;16143.5708395;A
2000;00;C10;14;Andaluces;37636.5543238;A
2000;00;C10;18;Andaluces;41609.5452004;A
2000;00;C10;21;Andaluces;4565.9867045;A
2000;00;C10;23;Andaluces;71761.0385107;A
2000;00;C10;29;Andaluces;14315.0088155;A
2000;00;C10;41;Andaluces;21987.1826198;A
2000;00;C10;C01;Andaluces;224370.6727249;A
2000;00;C11;04;Andaluces;430.0055066;A
2000;00;C11;11;Andaluces;1932.2309565;A
2000;00;C11;14;Andaluces;3580.5665161;A
2000;00;C11;18;Andaluces;1421.9923725;A
2000;00;C11;21;Andaluces;2414.8084274;A
2000;00;C11;23;Andaluces;1772.0809106;A
2000;00;C11;29;Andaluces;1251.0986377;A
2000;00;C11;41;Andaluces;6115.7096918;A
2000;00;C11;C01;Andaluces;18918.4930192;A
2000;00;C12;04;Andaluces;519.9850819;A
2000;00;C12;11;Andaluces;3087.0576731;A
2000;00;C12;14;Andaluces;1151.0229175;A
2000;00;C12;18;Andaluces;1057.0544244;A
2000;00;C12;21;Andaluces;747.0240887;A
2000;00;C12;23;Andaluces;1217.9192277;A
2000;00;C12;29;Andaluces;1228.9715234;A
2000;00;C12;41;Andaluces;1660.0504943;A
2000;00;C12;C01;Andaluces;10669.085431;A
2000;00;C13;04;Andaluces;10037.0719494;A
2000;00;C13;11;Andaluces;27667.0076865;A
2000;00;C13;14;Andaluces;64553.1810663;A
2000;00;C13;18;Andaluces;25454.5434002;A
2000;00;C13;21;Andaluces;12178.2024134;A
2000;00;C13;23;Andaluces;91032.7343106;A
2000;00;C13;29;Andaluces;23471.0264605;A
2000;00;C13;41;Andaluces;37522.6217595;A
2000;00;C13;C01;Andaluces;291916.3890464;A
2000;00;C14;04;Andaluces;11417.9895298;A
2000;00;C14;11;Andaluces;2842.0033885;A
2000;00;C14;14;Andaluces;3034.9743861;A
2000;00;C14;18;Andaluces;11257.0357805;A
2000;00;C14;21;Andaluces;582.9735621;A
2000;00;C14;23;Andaluces;7242.0338572;A
2000;00;C14;29;Andaluces;1887.9571356;A
2000;00;C14;41;Andaluces;2741.0728926;A
2000;00;C14;C01;Andaluces;41006.0405324;A
2000;00;C15;04;Andaluces;489.3352761;A
2000;00;C15;11;Andaluces;1306.7740264;A
2000;00;C15;14;Andaluces;1337.9048826;A
2000;00;C15;18;Andaluces;1520.9307604;A
2000;00;C15;21;Andaluces;237.1660688;A
2000;00;C15;23;Andaluces;6974.6959193;A
2000;00;C15;29;Andaluces;1098.7745864;A
2000;00;C15;41;Andaluces;1038.8240861;A
2000;00;C15;C01;Andaluces;14004.4056061;A
2000;00;C16;04;Andaluces;935.9999533;A
2000;00;C16;11;Andaluces;3821.0424832;A
2000;00;C16;14;Andaluces;7237.1123582;A
2000;00;C16;18;Andaluces;5804.0451926;A
2000;00;C16;21;Andaluces;2517.0221286;A
2000;00;C16;23;Andaluces;9495.085071;A
2000;00;C16;29;Andaluces;8377.0038078;A
2000;00;C16;41;Andaluces;4181.093296;A
2000;00;C16;C01;Andaluces;42368.4042907;A
2000;00;C17;04;Andaluces;115.3757035;A
2000;00;C17;11;Andaluces;438.6846879;A
2000;00;C17;14;Andaluces;492.5355119;A
2000;00;C17;18;Andaluces;457.8913786;A
2000;00;C17;21;Andaluces;142.4727033;A
2000;00;C17;23;Andaluces;1090.8383277;A
2000;00;C17;29;Andaluces;400.0996251;A
2000;00;C17;41;Andaluces;606.9015848;A
2000;00;C17;C01;Andaluces;3744.7995228;A
2000;00;C18;04;Andaluces;1821.0845171;A
2000;00;C18;11;Andaluces;4689.0295604;A
