TEMPORAL;OBS_STATUS;IASS_TIPOVENTAS;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
2012-09;A;61755;ES61;INDI_EMPL_TASA_INTE;-3.732672574;M
2012-09;A;61756;ES61;INDI_EMPL_TASA_INTE;-5.456754498;M
2012-09;A;61757;ES61;INDI_EMPL_TASA_INTE;-1.620532098;M
2012-09;A;61758;ES61;INDI_EMPL_TASA_INTE;-6.699800885;M
2012-09;A;61759;ES61;INDI_EMPL_TASA_INTE;-3.519253554;M
2012-09;A;61760;ES61;INDI_EMPL_TASA_INTE;-5.906629709;M
2012-10;A;61753;ES61;INDI_EMPL_TASA_INTE;-2.574371659;M
2012-10;A;61754;ES61;INDI_EMPL_TASA_INTE;-1.841577395;M
2012-10;A;61755;ES61;INDI_EMPL_TASA_INTE;-3.260442109;M
2012-10;A;61756;ES61;INDI_EMPL_TASA_INTE;-4.697589401;M
2012-10;A;61757;ES61;INDI_EMPL_TASA_INTE;-1.761774197;M
2012-10;A;61758;ES61;INDI_EMPL_TASA_INTE;-6.640574254;M
2012-10;A;61759;ES61;INDI_EMPL_TASA_INTE;-2.396404121;M
2012-10;A;61760;ES61;INDI_EMPL_TASA_INTE;-4.798485396;M
2012-11;A;61753;ES61;INDI_EMPL_TASA_INTE;-3.771846424;M
2012-11;A;61754;ES61;INDI_EMPL_TASA_INTE;-3.7759792;M
2012-11;A;61755;ES61;INDI_EMPL_TASA_INTE;-3.795367104;M
2012-11;A;61756;ES61;INDI_EMPL_TASA_INTE;-4.409958072;M
2012-11;A;61757;ES61;INDI_EMPL_TASA_INTE;-2.400084106;M
2012-11;A;61758;ES61;INDI_EMPL_TASA_INTE;-5.538158256;M
2012-11;A;61759;ES61;INDI_EMPL_TASA_INTE;-3.950420577;M
2012-11;A;61760;ES61;INDI_EMPL_TASA_INTE;-4.93300177;M
2012-12;A;61753;ES61;INDI_EMPL_TASA_INTE;-3.193264083;M
2012-12;A;61754;ES61;INDI_EMPL_TASA_INTE;-1.838856736;M
2012-12;A;61755;ES61;INDI_EMPL_TASA_INTE;-4.333776986;M
2012-12;A;61756;ES61;INDI_EMPL_TASA_INTE;-3.186739083;M
2012-12;A;61757;ES61;INDI_EMPL_TASA_INTE;-3.714152908;M
2012-12;A;61758;ES61;INDI_EMPL_TASA_INTE;-6.555483835;M
2012-12;A;61759;ES61;INDI_EMPL_TASA_INTE;-3.798116795;M
2012-12;A;61760;ES61;INDI_EMPL_TASA_INTE;-6.188797065;M
2013-01;A;61753;ES61;INDI_EMPL_TASA_INTE;-3.372502077;M
2013-01;A;61754;ES61;INDI_EMPL_TASA_INTE;-2.421925317;M
2013-01;A;61755;ES61;INDI_EMPL_TASA_INTE;-4.175777677;M
2013-01;A;61756;ES61;INDI_EMPL_TASA_INTE;-3.484457717;M
2013-01;A;61757;ES61;INDI_EMPL_TASA_INTE;-3.375559279;M
2013-01;A;61758;ES61;INDI_EMPL_TASA_INTE;-6.040204224;M
2013-01;A;61759;ES61;INDI_EMPL_TASA_INTE;-3.72934386;M
2013-01;A;61760;ES61;INDI_EMPL_TASA_INTE;-5.928450827;M
2013-02;A;61753;ES61;INDI_EMPL_TASA_INTE;-2.213042176;M
2013-02;A;61754;ES61;INDI_EMPL_TASA_INTE;-1.025592443;M
2013-02;A;61755;ES61;INDI_EMPL_TASA_INTE;-3.205115509;M
2013-02;A;61756;ES61;INDI_EMPL_TASA_INTE;-4.253929519;M
2013-02;A;61757;ES61;INDI_EMPL_TASA_INTE;-3.824030977;M
2013-02;A;61758;ES61;INDI_EMPL_TASA_INTE;-5.742291801;M
2013-02;A;61759;ES61;INDI_EMPL_TASA_INTE;-3.639103323;M
2013-02;A;61760;ES61;INDI_EMPL_TASA_INTE;-0.093349273;M
2013-03;A;61753;ES61;INDI_EMPL_TASA_INTE;-2.378500424;M
2013-03;A;61754;ES61;INDI_EMPL_TASA_INTE;-1.707728221;M
2013-03;A;61755;ES61;INDI_EMPL_TASA_INTE;-2.933854494;M
2013-03;A;61756;ES61;INDI_EMPL_TASA_INTE;-3.682598281;M
2013-03;A;61757;ES61;INDI_EMPL_TASA_INTE;-1.93068178;M
2013-03;A;61758;ES61;INDI_EMPL_TASA_INTE;-6.565984848;M
2013-03;A;61759;ES61;INDI_EMPL_TASA_INTE;-4.797392753;M
2013-03;A;61760;ES61;INDI_EMPL_TASA_INTE;-1.11287078;M
2013-04;A;61753;ES61;INDI_EMPL_TASA_INTE;-2.172021289;M
2013-04;A;61754;ES61;INDI_EMPL_TASA_INTE;-1.397962454;M
2013-04;A;61755;ES61;INDI_EMPL_TASA_INTE;-2.801237698;M
2013-04;A;61756;ES61;INDI_EMPL_TASA_INTE;-3.094923465;M
2013-04;A;61757;ES61;INDI_EMPL_TASA_INTE;-3.325733518;M
2013-04;A;61758;ES61;INDI_EMPL_TASA_INTE;-7.146391105;M
2013-04;A;61759;ES61;INDI_EMPL_TASA_INTE;-4.273346049;M
2013-04;A;61760;ES61;INDI_EMPL_TASA_INTE;1.010829031;M
2013-05;A;61753;ES61;INDI_EMPL_TASA_INTE;-1.717325764;M
2013-05;A;61754;ES61;INDI_EMPL_TASA_INTE;-2.128035912;M
2013-05;A;61755;ES61;INDI_EMPL_TASA_INTE;-1.393886934;M
2013-05;A;61756;ES61;INDI_EMPL_TASA_INTE;-3.276895546;M
2013-05;A;61757;ES61;INDI_EMPL_TASA_INTE;0.855898083;M
2013-05;A;61758;ES61;INDI_EMPL_TASA_INTE;-4.759224703;M
2013-05;A;61759;ES61;INDI_EMPL_TASA_INTE;-5.074229405;M
2013-05;A;61760;ES61;INDI_EMPL_TASA_INTE;0.966543387;M
2013-06;A;61753;ES61;INDI_EMPL_TASA_INTE;-0.349992537;M
2013-06;A;61754;ES61;INDI_EMPL_TASA_INTE;-1.656817794;M
2013-06;A;61755;ES61;INDI_EMPL_TASA_INTE;0.700759293;M
2013-06;A;61756;ES61;INDI_EMPL_TASA_INTE;-2.774835791;M
2013-06;A;61757;ES61;INDI_EMPL_TASA_INTE;3.670488711;M
2013-06;A;61758;ES61;INDI_EMPL_TASA_INTE;-5.540534082;M
2013-06;A;61759;ES61;INDI_EMPL_TASA_INTE;-2.481755849;M
2013-06;A;61760;ES61;INDI_EMPL_TASA_INTE;3.708754164;M
2013-07;A;61753;ES61;INDI_EMPL_TASA_INTE;-0.525362711;M
2013-07;A;61754;ES61;INDI_EMPL_TASA_INTE;-1.787991535;M
2013-07;A;61755;ES61;INDI_EMPL_TASA_INTE;0.472722587;M
2013-07;A;61756;ES61;INDI_EMPL_TASA_INTE;-2.890743055;M
2013-07;A;61757;ES61;INDI_EMPL_TASA_INTE;3.75293022;M
2013-07;A;61758;ES61;INDI_EMPL_TASA_INTE;-3.296342168;M
2013-07;A;61759;ES61;INDI_EMPL_TASA_INTE;-2.576282197;M
2013-07;A;61760;ES61;INDI_EMPL_TASA_INTE;1.919301217;M
2013-08;A;61753;ES61;INDI_EMPL_TASA_INTE;-0.481527359;M
2013-08;A;61754;ES61;INDI_EMPL_TASA_INTE;-2.092471924;M
2013-08;A;61755;ES61;INDI_EMPL_TASA_INTE;0.78635801;M
2013-08;A;61756;ES61;INDI_EMPL_TASA_INTE;-1.989951676;M
2013-08;A;61757;ES61;INDI_EMPL_TASA_INTE;2.03926091;M
2013-08;A;61758;ES61;INDI_EMPL_TASA_INTE;-4.114331441;M
2013-08;A;61759;ES61;INDI_EMPL_TASA_INTE;-0.567574789;M
2013-08;A;61760;ES61;INDI_EMPL_TASA_INTE;3.798236637;M
2013-09;A;61753;ES61;INDI_EMPL_TASA_INTE;-0.661649288;M
2013-09;A;61754;ES61;INDI_EMPL_TASA_INTE;-2.365682984;M
2013-09;A;61755;ES61;INDI_EMPL_TASA_INTE;0.673241273;M
2013-09;A;61756;ES61;INDI_EMPL_TASA_INTE;-1.906560952;M
2013-09;A;61757;ES61;INDI_EMPL_TASA_INTE;1.224107542;M
2013-09;A;61758;ES61;INDI_EMPL_TASA_INTE;-3.534254597;M
2013-09;A;61759;ES61;INDI_EMPL_TASA_INTE;-1.327562731;M
2013-09;A;61760;ES61;INDI_EMPL_TASA_INTE;5.10721662;M
2013-10;A;61753;ES61;INDI_EMPL_TASA_INTE;-1.351903664;M
2013-10;A;61754;ES61;INDI_EMPL_TASA_INTE;-2.925138472;M
2013-10;A;61755;ES61;INDI_EMPL_TASA_INTE;-0.067245185;M
2013-10;A;61756;ES61;INDI_EMPL_TASA_INTE;-1.916091576;M
2013-10;A;61757;ES61;INDI_EMPL_TASA_INTE;1.46876045;M
2013-10;A;61758;ES61;INDI_EMPL_TASA_INTE;-3.037102413;M
2013-10;A;61759;ES61;INDI_EMPL_TASA_INTE;-2.256239523;M
2013-10;A;61760;ES61;INDI_EMPL_TASA_INTE;1.895649926;M
2013-11;A;61753;ES61;INDI_EMPL_TASA_INTE;-0.523915422;M
2013-11;A;61754;ES61;INDI_EMPL_TASA_INTE;-1.839926586;M
2013-11;A;61755;ES61;INDI_EMPL_TASA_INTE;0.565092356;M
2013-11;A;61756;ES61;INDI_EMPL_TASA_INTE;-1.877479215;M
2013-11;A;61757;ES61;INDI_EMPL_TASA_INTE;1.36996983;M
2013-11;A;61758;ES61;INDI_EMPL_TASA_INTE;-3.195550003;M
2013-11;A;61759;ES61;INDI_EMPL_TASA_INTE;-0.564519139;M
2013-11;A;61760;ES61;INDI_EMPL_TASA_INTE;3.559393083;M
2013-12;A;61753;ES61;INDI_EMPL_TASA_INTE;-1.251391193;M
2013-12;A;61754;ES61;INDI_EMPL_TASA_INTE;-3.658735523;M
2013-12;A;61755;ES61;INDI_EMPL_TASA_INTE;0.82333073;M
2013-12;A;61756;ES61;INDI_EMPL_TASA_INTE;-1.724481762;M
2013-12;A;61757;ES61;INDI_EMPL_TASA_INTE;1.40097551;M
2013-12;A;61758;ES61;INDI_EMPL_TASA_INTE;-2.045891955;M
2013-12;A;61759;ES61;INDI_EMPL_TASA_INTE;0.215740919;M
2013-12;A;61760;ES61;INDI_EMPL_TASA_INTE;3.55854627;M
2014-01;A;61753;ES61;INDI_EMPL_TASA_INTE;-0.813752397;M
2014-01;A;61754;ES61;INDI_EMPL_TASA_INTE;-2.83947923;M
2014-01;A;61755;ES61;INDI_EMPL_TASA_INTE;0.923683031;M
2014-01;A;61756;ES61;INDI_EMPL_TASA_INTE;-1.337556756;M
2014-01;A;61757;ES61;INDI_EMPL_TASA_INTE;2.470876744;M
2014-01;A;61758;ES61;INDI_EMPL_TASA_INTE;-2.782916444;M
2014-01;A;61759;ES61;INDI_EMPL_TASA_INTE;-0.063314254;M
2014-01;A;61760;ES61;INDI_EMPL_TASA_INTE;2.504553271;M
2014-02;A;61753;ES61;INDI_EMPL_TASA_INTE;-0.371396066;M
2014-02;A;61754;ES61;INDI_EMPL_TASA_INTE;-2.359779704;M
2014-02;A;61755;ES61;INDI_EMPL_TASA_INTE;1.320558899;M
2014-02;A;61756;ES61;INDI_EMPL_TASA_INTE;-1.236908382;M
2014-02;A;61757;ES61;INDI_EMPL_TASA_INTE;3.101480952;M
2014-02;A;61758;ES61;INDI_EMPL_TASA_INTE;-2.973932865;M
2014-02;A;61759;ES61;INDI_EMPL_TASA_INTE;0.543279786;M
2014-02;A;61760;ES61;INDI_EMPL_TASA_INTE;2.710070755;M
2014-03;A;61753;ES61;INDI_EMPL_TASA_INTE;-0.22207649;M
2014-03;A;61754;ES61;INDI_EMPL_TASA_INTE;-1.459784156;M
2014-03;A;61755;ES61;INDI_EMPL_TASA_INTE;0.805535278;M
2014-03;A;61756;ES61;INDI_EMPL_TASA_INTE;-0.869774187;M
2014-03;A;61757;ES61;INDI_EMPL_TASA_INTE;0.129224652;M
2014-03;A;61758;ES61;INDI_EMPL_TASA_INTE;-1.556586072;M
2014-03;A;61759;ES61;INDI_EMPL_TASA_INTE;0.508949583;M
2014-03;A;61760;ES61;INDI_EMPL_TASA_INTE;4.319775462;M
2014-04;A;61753;ES61;INDI_EMPL_TASA_INTE;1.576070138;M
2014-04;A;61754;ES61;INDI_EMPL_TASA_INTE;0.157781657;M
2014-04;A;61755;ES61;INDI_EMPL_TASA_INTE;2.732148271;M
2014-04;A;61756;ES61;INDI_EMPL_TASA_INTE;-0.770826375;M
2014-04;A;61757;ES61;INDI_EMPL_TASA_INTE;6.577564701;M
2014-04;A;61758;ES61;INDI_EMPL_TASA_INTE;-0.801005479;M
2014-04;A;61759;ES61;INDI_EMPL_TASA_INTE;-0.179303145;M
2014-04;A;61760;ES61;INDI_EMPL_TASA_INTE;3.13426089;M
2014-05;A;61753;ES61;INDI_EMPL_TASA_INTE;1.603258685;M
2014-05;A;61754;ES61;INDI_EMPL_TASA_INTE;0.298024811;M
2014-05;A;61755;ES61;INDI_EMPL_TASA_INTE;2.649172583;M
2014-05;A;61756;ES61;INDI_EMPL_TASA_INTE;-0.804261205;M
2014-05;A;61757;ES61;INDI_EMPL_TASA_INTE;4.657327988;M
2014-05;A;61758;ES61;INDI_EMPL_TASA_INTE;-0.736093754;M
2014-05;A;61759;ES61;INDI_EMPL_TASA_INTE;0.914452136;M
2014-05;A;61760;ES61;INDI_EMPL_TASA_INTE;4.740987154;M
2014-06;A;61753;ES61;INDI_EMPL_TASA_INTE;1.94254884;M
2014-06;A;61754;ES61;INDI_EMPL_TASA_INTE;0.617947298;M
2014-06;A;61755;ES61;INDI_EMPL_TASA_INTE;2.992029741;M
2014-06;A;61756;ES61;INDI_EMPL_TASA_INTE;-0.084691053;M
2014-06;A;61757;ES61;INDI_EMPL_TASA_INTE;6.588307323;M
2014-06;A;61758;ES61;INDI_EMPL_TASA_INTE;-0.443628244;M
2014-06;A;61759;ES61;INDI_EMPL_TASA_INTE;1.824451323;M
2014-06;A;61760;ES61;INDI_EMPL_TASA_INTE;1.534568675;M
2014-07;A;61753;ES61;INDI_EMPL_TASA_INTE;2.115067875;M
2014-07;A;61754;ES61;INDI_EMPL_TASA_INTE;0.607753431;M
2014-07;A;61755;ES61;INDI_EMPL_TASA_INTE;3.292905448;M
2014-07;A;61756;ES61;INDI_EMPL_TASA_INTE;-0.039852648;M
2014-07;A;61757;ES61;INDI_EMPL_TASA_INTE;5.683959574;M
2014-07;A;61758;ES61;INDI_EMPL_TASA_INTE;-0.343674307;M
2014-07;A;61759;ES61;INDI_EMPL_TASA_INTE;1.948470678;M
2014-07;A;61760;ES61;INDI_EMPL_TASA_INTE;4.26788095;M
2014-08;A;61753;ES61;INDI_EMPL_TASA_INTE;1.948319636;M
2014-08;A;61754;ES61;INDI_EMPL_TASA_INTE;0.821889606;M
2014-08;A;61755;ES61;INDI_EMPL_TASA_INTE;2.818989708;M
2014-08;A;61756;ES61;INDI_EMPL_TASA_INTE;1.167694079;M
2014-08;A;61757;ES61;INDI_EMPL_TASA_INTE;5.495731241;M
2014-08;A;61758;ES61;INDI_EMPL_TASA_INTE;0.521289297;M
2014-08;A;61759;ES61;INDI_EMPL_TASA_INTE;2.274339728;M
2014-08;A;61760;ES61;INDI_EMPL_TASA_INTE;0.732443042;M
2014-09;A;61753;ES61;INDI_EMPL_TASA_INTE;2.737910811;M
2014-09;A;61754;ES61;INDI_EMPL_TASA_INTE;1.398638088;M
2014-09;A;61755;ES61;INDI_EMPL_TASA_INTE;3.766345362;M
2014-09;A;61756;ES61;INDI_EMPL_TASA_INTE;1.908156158;M
2014-09;A;61757;ES61;INDI_EMPL_TASA_INTE;5.559151506;M
2014-09;A;61758;ES61;INDI_EMPL_TASA_INTE;0.229818249;M
2014-09;A;61759;ES61;INDI_EMPL_TASA_INTE;2.676396512;M
2014-09;A;61760;ES61;INDI_EMPL_TASA_INTE;4.191399962;M
2014-10;A;61753;ES61;INDI_EMPL_TASA_INTE;3.020930491;M
2014-10;A;61754;ES61;INDI_EMPL_TASA_INTE;2.205853805;M
2014-10;A;61755;ES61;INDI_EMPL_TASA_INTE;3.672018149;M
2014-10;A;61756;ES61;INDI_EMPL_TASA_INTE;1.953417925;M
2014-10;A;61757;ES61;INDI_EMPL_TASA_INTE;4.590740665;M
2014-10;A;61758;ES61;INDI_EMPL_TASA_INTE;0.176152762;M
2014-10;A;61759;ES61;INDI_EMPL_TASA_INTE;2.940128934;M
2014-10;A;61760;ES61;INDI_EMPL_TASA_INTE;5.21423874;M
2014-11;A;61753;ES61;INDI_EMPL_TASA_INTE;2.210078253;M
2014-11;A;61754;ES61;INDI_EMPL_TASA_INTE;1.646873586;M
2014-11;A;61755;ES61;INDI_EMPL_TASA_INTE;2.667684864;M
2014-11;A;61756;ES61;INDI_EMPL_TASA_INTE;2.054450386;M
2014-11;A;61757;ES61;INDI_EMPL_TASA_INTE;2.460501231;M
2014-11;A;61758;ES61;INDI_EMPL_TASA_INTE;-0.042441381;M
2014-11;A;61759;ES61;INDI_EMPL_TASA_INTE;2.602555987;M
2014-11;A;61760;ES61;INDI_EMPL_TASA_INTE;4.27209023;M
2014-12;A;61753;ES61;INDI_EMPL_TASA_INTE;2.10808813;M
2014-12;A;61754;ES61;INDI_EMPL_TASA_INTE;1.35905351;M
2014-12;A;61755;ES61;INDI_EMPL_TASA_INTE;2.72541959;M
2014-12;A;61756;ES61;INDI_EMPL_TASA_INTE;2.31167594;M
2014-12;A;61757;ES61;INDI_EMPL_TASA_INTE;3.631157559;M
2014-12;A;61758;ES61;INDI_EMPL_TASA_INTE;0.34415965;M
2014-12;A;61759;ES61;INDI_EMPL_TASA_INTE;2.66674282;M
2014-12;A;61760;ES61;INDI_EMPL_TASA_INTE;2.34223152;M
2015-01;A;61753;ES61;INDI_EMPL_TASA_INTE;1.49911847;M
2015-01;A;61754;ES61;INDI_EMPL_TASA_INTE;1.799295365;M
2015-01;A;61755;ES61;INDI_EMPL_TASA_INTE;1.253514858;M
2015-01;A;61756;ES61;INDI_EMPL_TASA_INTE;2.106382976;M
2015-01;A;61757;ES61;INDI_EMPL_TASA_INTE;-1.610374539;M
2015-01;A;61758;ES61;INDI_EMPL_TASA_INTE;1.168686792;M
2015-01;A;61759;ES61;INDI_EMPL_TASA_INTE;3.091267468;M
2015-01;A;61760;ES61;INDI_EMPL_TASA_INTE;3.281667342;M
2015-02;A;61753;ES61;INDI_EMPL_TASA_INTE;1.016507611;M
2015-02;A;61754;ES61;INDI_EMPL_TASA_INTE;0.987295867;M
2015-02;A;61755;ES61;INDI_EMPL_TASA_INTE;1.041444521;M
2015-02;A;61756;ES61;INDI_EMPL_TASA_INTE;2.99662352;M
2015-02;A;61757;ES61;INDI_EMPL_TASA_INTE;-0.952017431;M
2015-02;A;61758;ES61;INDI_EMPL_TASA_INTE;0.818781665;M
2015-02;A;61759;ES61;INDI_EMPL_TASA_INTE;2.135068105;M
2015-02;A;61760;ES61;INDI_EMPL_TASA_INTE;1.508682623;M
2015-03;A;61753;ES61;INDI_EMPL_TASA_INTE;1.733890848;M
2015-03;A;61754;ES61;INDI_EMPL_TASA_INTE;1.480478225;M
2015-03;A;61755;ES61;INDI_EMPL_TASA_INTE;1.938905128;M
2015-03;A;61756;ES61;INDI_EMPL_TASA_INTE;3.074565962;M
2015-03;A;61757;ES61;INDI_EMPL_TASA_INTE;1.666416875;M
2015-03;A;61758;ES61;INDI_EMPL_TASA_INTE;2.052921985;M
2015-03;A;61759;ES61;INDI_EMPL_TASA_INTE;2.557983036;M
2015-03;A;61760;ES61;INDI_EMPL_TASA_INTE;0.826677597;M
2015-04;A;61753;ES61;INDI_EMPL_TASA_INTE;1.683043553;M
2015-04;A;61754;ES61;INDI_EMPL_TASA_INTE;1.608053161;M
2015-04;A;61755;ES61;INDI_EMPL_TASA_INTE;1.739836705;M
2015-04;A;61756;ES61;INDI_EMPL_TASA_INTE;3.801764467;M
2015-04;A;61757;ES61;INDI_EMPL_TASA_INTE;0.548712725;M
2015-04;A;61758;ES61;INDI_EMPL_TASA_INTE;0.531610895;M
2015-04;A;61759;ES61;INDI_EMPL_TASA_INTE;2.446033412;M
2015-04;A;61760;ES61;INDI_EMPL_TASA_INTE;1.692189438;M
2015-05;A;61753;ES61;INDI_EMPL_TASA_INTE;2.13168767;M
2015-05;A;61754;ES61;INDI_EMPL_TASA_INTE;2.245787722;M
2015-05;A;61755;ES61;INDI_EMPL_TASA_INTE;2.038300504;M
2015-05;A;61756;ES61;INDI_EMPL_TASA_INTE;4.555363831;M
2015-05;A;61757;ES61;INDI_EMPL_TASA_INTE;0.395176404;M
2015-05;A;61758;ES61;INDI_EMPL_TASA_INTE;1.749224048;M
2015-05;A;61759;ES61;INDI_EMPL_TASA_INTE;3.059936088;M
2015-05;A;61760;ES61;INDI_EMPL_TASA_INTE;1.949608943;M
2015-06;A;61753;ES61;INDI_EMPL_TASA_INTE;1.744886998;M
2015-06;A;61754;ES61;INDI_EMPL_TASA_INTE;1.061015654;M
2015-06;A;61755;ES61;INDI_EMPL_TASA_INTE;2.266534567;M
2015-06;A;61756;ES61;INDI_EMPL_TASA_INTE;4.023816147;M
2015-06;A;61757;ES61;INDI_EMPL_TASA_INTE;-0.49710101;M
2015-06;A;61758;ES61;INDI_EMPL_TASA_INTE;0.707944243;M
2015-06;A;61759;ES61;INDI_EMPL_TASA_INTE;5.236808539;M
2015-06;A;61760;ES61;INDI_EMPL_TASA_INTE;3.390786045;M
2015-07;A;61753;ES61;INDI_EMPL_TASA_INTE;1.489164485;M
2015-07;A;61754;ES61;INDI_EMPL_TASA_INTE;0.926346323;M
2015-07;A;61755;ES61;INDI_EMPL_TASA_INTE;1.908291221;M
2015-07;A;61756;ES61;INDI_EMPL_TASA_INTE;3.938050372;M
2015-07;A;61757;ES61;INDI_EMPL_TASA_INTE;-0.151301284;M
2015-07;A;61758;ES61;INDI_EMPL_TASA_INTE;0.748822653;M
2015-07;A;61759;ES61;INDI_EMPL_TASA_INTE;3.575514661;M
2015-07;A;61760;ES61;INDI_EMPL_TASA_INTE;2.683544581;M
2015-08;A;61753;ES61;INDI_EMPL_TASA_INTE;1.723677152;M
2015-08;A;61754;ES61;INDI_EMPL_TASA_INTE;2.086257971;M
2015-08;A;61755;ES61;INDI_EMPL_TASA_INTE;1.442263595;M
2015-08;A;61756;ES61;INDI_EMPL_TASA_INTE;2.936697856;M
2015-08;A;61757;ES61;INDI_EMPL_TASA_INTE;0.94526511;M
2015-08;A;61758;ES61;INDI_EMPL_TASA_INTE;1.59516036;M
2015-08;A;61759;ES61;INDI_EMPL_TASA_INTE;0.047913517;M
2015-08;A;61760;ES61;INDI_EMPL_TASA_INTE;2.327122095;M
2015-09;A;61753;ES61;INDI_EMPL_TASA_INTE;0.784870916;M
2015-09;A;61754;ES61;INDI_EMPL_TASA_INTE;1.594550456;M
2015-09;A;61755;ES61;INDI_EMPL_TASA_INTE;0.17136447;M
2015-09;A;61756;ES61;INDI_EMPL_TASA_INTE;1.79369565;M
2015-09;A;61757;ES61;INDI_EMPL_TASA_INTE;0.155820327;M
2015-09;A;61758;ES61;INDI_EMPL_TASA_INTE;1.47859237;M
2015-09;A;61759;ES61;INDI_EMPL_TASA_INTE;-0.756329748;M
2015-09;A;61760;ES61;INDI_EMPL_TASA_INTE;-0.622657328;M
2015-10;A;61753;ES61;INDI_EMPL_TASA_INTE;1.000494326;M
2015-10;A;61754;ES61;INDI_EMPL_TASA_INTE;1.392979899;M
2015-10;A;61755;ES61;INDI_EMPL_TASA_INTE;0.688972264;M
2015-10;A;61756;ES61;INDI_EMPL_TASA_INTE;2.242156511;M
2015-10;A;61757;ES61;INDI_EMPL_TASA_INTE;-0.310690309;M
2015-10;A;61758;ES61;INDI_EMPL_TASA_INTE;2.002345442;M
2015-10;A;61759;ES61;INDI_EMPL_TASA_INTE;-0.078630334;M
2015-10;A;61760;ES61;INDI_EMPL_TASA_INTE;1.423420014;M
2015-11;A;61753;ES61;INDI_EMPL_TASA_INTE;0.892533569;M
2015-11;A;61754;ES61;INDI_EMPL_TASA_INTE;1.18361316;M
2015-11;A;61755;ES61;INDI_EMPL_TASA_INTE;0.657895568;M
2015-11;A;61756;ES61;INDI_EMPL_TASA_INTE;2.457376018;M
2015-11;A;61757;ES61;INDI_EMPL_TASA_INTE;-0.120729469;M
2015-11;A;61758;ES61;INDI_EMPL_TASA_INTE;2.136529828;M
2015-11;A;61759;ES61;INDI_EMPL_TASA_INTE;0.166774834;M
2015-11;A;61760;ES61;INDI_EMPL_TASA_INTE;0.430068278;M
2015-12;A;61753;ES61;INDI_EMPL_TASA_INTE;1.17718652;M
2015-12;A;61754;ES61;INDI_EMPL_TASA_INTE;1.8872941;M
2015-12;A;61755;ES61;INDI_EMPL_TASA_INTE;0.60116381;M
2015-12;A;61756;ES61;INDI_EMPL_TASA_INTE;2.35116642;M
2015-12;A;61757;ES61;INDI_EMPL_TASA_INTE;0.130374961;M
2015-12;A;61758;ES61;INDI_EMPL_TASA_INTE;2.67935886;M
2015-12;A;61759;ES61;INDI_EMPL_TASA_INTE;-1.126533155;M
2015-12;A;61760;ES61;INDI_EMPL_TASA_INTE;0.87868317;M
2016-01;A;61753;ES61;INDI_EMPL_TASA_INTE;1.281232065;M
2016-01;A;61754;ES61;INDI_EMPL_TASA_INTE;1.67941414;M
2016-01;A;61755;ES61;INDI_EMPL_TASA_INTE;0.951453731;M
2016-01;A;61756;ES61;INDI_EMPL_TASA_INTE;2.805182573;M
2016-01;A;61757;ES61;INDI_EMPL_TASA_INTE;1.569356038;M
2016-01;A;61758;ES61;INDI_EMPL_TASA_INTE;2.995284856;M
2016-01;A;61759;ES61;INDI_EMPL_TASA_INTE;-2.060330973;M
2016-01;A;61760;ES61;INDI_EMPL_TASA_INTE;0.527807186;M
2016-02;A;61753;ES61;INDI_EMPL_TASA_INTE;2.045024819;M
2016-02;A;61754;ES61;INDI_EMPL_TASA_INTE;2.851490749;M
2016-02;A;61755;ES61;INDI_EMPL_TASA_INTE;1.385403701;M
2016-02;A;61756;ES61;INDI_EMPL_TASA_INTE;3.251942292;M
2016-02;A;61757;ES61;INDI_EMPL_TASA_INTE;3.404686545;M
2016-02;A;61758;ES61;INDI_EMPL_TASA_INTE;2.95287418;M
2016-02;A;61759;ES61;INDI_EMPL_TASA_INTE;-1.987323038;M
2016-02;A;61760;ES61;INDI_EMPL_TASA_INTE;-0.334192815;M
2016-03;A;61753;ES61;INDI_EMPL_TASA_INTE;2.447950907;M
2016-03;A;61754;ES61;INDI_EMPL_TASA_INTE;2.678287792;M
2016-03;A;61755;ES61;INDI_EMPL_TASA_INTE;2.262053864;M
2016-03;A;61756;ES61;INDI_EMPL_TASA_INTE;2.604745974;M
2016-03;A;61757;ES61;INDI_EMPL_TASA_INTE;5.647487709;M
2016-03;A;61758;ES61;INDI_EMPL_TASA_INTE;1.855590096;M
2016-03;A;61759;ES61;INDI_EMPL_TASA_INTE;-0.579651353;M
2016-03;A;61760;ES61;INDI_EMPL_TASA_INTE;0.143308423;M
2016-04;A;61753;ES61;INDI_EMPL_TASA_INTE;1.969608265;M
2016-04;A;61754;ES61;INDI_EMPL_TASA_INTE;2.380975711;M
2016-04;A;61755;ES61;INDI_EMPL_TASA_INTE;1.643625511;M
2016-04;A;61756;ES61;INDI_EMPL_TASA_INTE;2.162257436;M
2016-04;A;61757;ES61;INDI_EMPL_TASA_INTE;3.539261053;M
2016-04;A;61758;ES61;INDI_EMPL_TASA_INTE;1.84231289;M
2016-04;A;61759;ES61;INDI_EMPL_TASA_INTE;1.048537659;M
2016-04;A;61760;ES61;INDI_EMPL_TASA_INTE;-0.089296883;M
2016-05;A;61753;ES61;INDI_EMPL_TASA_INTE;1.824371682;M
2016-05;A;61754;ES61;INDI_EMPL_TASA_INTE;2.404199196;M
2016-05;A;61755;ES61;INDI_EMPL_TASA_INTE;1.370497555;M
