TEMPORAL;SEXO;TERRITORIO;LUGARNACIMIEN;INDICATOR;OBS_VALUE;FREQ
;;;;ANDALUCES;218.0;A
;;;;ANDALUCES;1211.0;A
;;;;ANDALUCES;1836.0;A
;;;;ANDALUCES;755.0;A
;;;;ANDALUCES;1170.0;A
;;;;ANDALUCES;898.0;A
;;;;ANDALUCES;719.0;A
;;;;ANDALUCES;3401.0;A
;;;;ANDALUCES;10208.0;A
;;;;ANDALUCES;345.0;A
;;;;ANDALUCES;1867.0;A
;;;;ANDALUCES;709.0;A
;;;;ANDALUCES;682.0;A
;;;;ANDALUCES;426.0;A
;;;;ANDALUCES;702.0;A
;;;;ANDALUCES;813.0;A
;;;;ANDALUCES;1135.0;A
;;;;ANDALUCES;6679.0;A
;;;;ANDALUCES;4552.0;A
;;;;ANDALUCES;13809.0;A
;;;;ANDALUCES;24251.0;A
;;;;ANDALUCES;11796.0;A
;;;;ANDALUCES;4897.0;A
;;;;ANDALUCES;32133.0;A
;;;;ANDALUCES;11044.0;A
;;;;ANDALUCES;17091.0;A
;;;;ANDALUCES;119573.0;A
;;;;ANDALUCES;5282.0;A
;;;;ANDALUCES;1749.0;A
;;;;ANDALUCES;1547.0;A
;;;;ANDALUCES;5482.0;A
;;;;ANDALUCES;303.0;A
;;;;ANDALUCES;3600.0;A
;;;;ANDALUCES;1120.0;A
;;;;ANDALUCES;1579.0;A
;;;;ANDALUCES;20662.0;A
;;;;ANDALUCES;256.0;A
;;;;ANDALUCES;776.0;A
;;;;ANDALUCES;619.0;A
;;;;ANDALUCES;713.0;A
;;;;ANDALUCES;143.0;A
;;;;ANDALUCES;2812.0;A
;;;;ANDALUCES;533.0;A
;;;;ANDALUCES;613.0;A
;;;;ANDALUCES;6465.0;A
;;;;ANDALUCES;391.0;A
;;;;ANDALUCES;1724.0;A
;;;;ANDALUCES;2625.0;A
;;;;ANDALUCES;2152.0;A
;;;;ANDALUCES;904.0;A
;;;;ANDALUCES;2995.0;A
;;;;ANDALUCES;3098.0;A
;;;;ANDALUCES;1734.0;A
;;;;ANDALUCES;15623.0;A
;;3529;;ANDALUCES;70.0;A
;;3529;;ANDALUCES;331.0;A
;;3529;;ANDALUCES;290.0;A
;;3529;;ANDALUCES;214.0;A
;;3529;;ANDALUCES;79.0;A
;;3529;;ANDALUCES;546.0;A
;;3529;;ANDALUCES;214.0;A
;;3529;;ANDALUCES;345.0;A
;;3529;;ANDALUCES;2089.0;A
;;;;ANDALUCES;644.0;A
;;;;ANDALUCES;2373.0;A
;;;;ANDALUCES;539.0;A
;;;;ANDALUCES;1102.0;A
;;;;ANDALUCES;214.0;A
;;;;ANDALUCES;428.0;A
;;;;ANDALUCES;2305.0;A
;;;;ANDALUCES;972.0;A
;;;;ANDALUCES;8577.0;A
;;;;ANDALUCES;48865.0;A
;;;;ANDALUCES;64925.0;A
;;;;ANDALUCES;117064.0;A
;;;;ANDALUCES;116274.0;A
;;;;ANDALUCES;25145.0;A
;;;;ANDALUCES;143426.0;A
;;;;ANDALUCES;62135.0;A
;;;;ANDALUCES;95914.0;A
;;;;ANDALUCES;673748.0;A
;;;;ANDALUCES;773.0;A
;;;;ANDALUCES;1360.0;A
;;;;ANDALUCES;3097.0;A
;;;;ANDALUCES;1927.0;A
;;;;ANDALUCES;429.0;A
;;;;ANDALUCES;2537.0;A
;;;;ANDALUCES;1186.0;A
;;;;ANDALUCES;1774.0;A
;;;;ANDALUCES;13083.0;A
;;;;ANDALUCES;230.0;A
;;;;ANDALUCES;573.0;A
;;;;ANDALUCES;1261.0;A
;;;;ANDALUCES;762.0;A
;;;;ANDALUCES;307.0;A
;;;;ANDALUCES;1267.0;A
;;;;ANDALUCES;966.0;A
;;;;ANDALUCES;733.0;A
;;;;ANDALUCES;6099.0;A
;;;;ANDALUCES;1485.0;A
;;;;ANDALUCES;4489.0;A
;;;;ANDALUCES;5464.0;A
;;;;ANDALUCES;12074.0;A
;;;;ANDALUCES;1579.0;A
;;;;ANDALUCES;6465.0;A
;;;;ANDALUCES;2948.0;A
;;;;ANDALUCES;7816.0;A
;;;;ANDALUCES;42320.0;A
;;;;ANDALUCES;729.0;A
;;;;ANDALUCES;4773.0;A
;;;;ANDALUCES;1945.0;A
;;;;ANDALUCES;2076.0;A
;;;;ANDALUCES;903.0;A
;;;;ANDALUCES;1174.0;A
;;;;ANDALUCES;2312.0;A
;;;;ANDALUCES;4207.0;A
;;;;ANDALUCES;18119.0;A
;;;;ANDALUCES;103.0;A
;;;;ANDALUCES;635.0;A
;;;;ANDALUCES;350.0;A
;;;;ANDALUCES;258.0;A
;;;;ANDALUCES;270.0;A
;;;;ANDALUCES;420.0;A
;;;;ANDALUCES;479.0;A
;;;;ANDALUCES;484.0;A
;;;;ANDALUCES;2999.0;A
;;;;ANDALUCES;766.0;A
;;;;ANDALUCES;1782.0;A
;;;;ANDALUCES;4480.0;A
;;;;ANDALUCES;2291.0;A
;;;;ANDALUCES;733.0;A
;;;;ANDALUCES;5948.0;A
;;;;ANDALUCES;1425.0;A
;;;;ANDALUCES;2540.0;A
;;;;ANDALUCES;19965.0;A
;;;;ANDALUCES;454.0;A
;;;;ANDALUCES;1339.0;A
;;;;ANDALUCES;1500.0;A
;;;;ANDALUCES;1282.0;A
;;;;ANDALUCES;595.0;A
;;;;ANDALUCES;1865.0;A
;;;;ANDALUCES;1164.0;A
;;;;ANDALUCES;1644.0;A
;;;;ANDALUCES;9843.0;A
;;;;ANDALUCES;33797.0;A
;;;;ANDALUCES;19998.0;A
;;;;ANDALUCES;61151.0;A
;;;;ANDALUCES;65592.0;A
;;;;ANDALUCES;12057.0;A
;;;;ANDALUCES;61190.0;A
;;;;ANDALUCES;30123.0;A
;;;;ANDALUCES;45436.0;A
;;;;ANDALUCES;329344.0;A
;;;;ANDALUCES;7501.0;A
;;;;ANDALUCES;8018.0;A
;;;;ANDALUCES;17248.0;A
;;;;ANDALUCES;19471.0;A
;;;;ANDALUCES;2236.0;A
;;;;ANDALUCES;32754.0;A
;;;;ANDALUCES;6549.0;A
;;;;ANDALUCES;10853.0;A
;;;;ANDALUCES;104630.0;A
;;;;ANDALUCES;261.0;A
;;;;ANDALUCES;1173.0;A
;;;;ANDALUCES;1905.0;A
;;;;ANDALUCES;748.0;A
;;;;ANDALUCES;1352.0;A
;;;;ANDALUCES;923.0;A
;;;;ANDALUCES;714.0;A
;;;;ANDALUCES;3434.0;A
;;;;ANDALUCES;10510.0;A
;;;;ANDALUCES;338.0;A
;;;;ANDALUCES;1778.0;A
;;;;ANDALUCES;646.0;A
;;;;ANDALUCES;614.0;A
;;;;ANDALUCES;420.0;A
;;;;ANDALUCES;628.0;A
;;;;ANDALUCES;758.0;A
;;;;ANDALUCES;1032.0;A
;;;;ANDALUCES;6214.0;A
;;;;ANDALUCES;5101.0;A
;;;;ANDALUCES;15342.0;A
;;;;ANDALUCES;29295.0;A
;;;;ANDALUCES;13129.0;A
;;;;ANDALUCES;6078.0;A
;;;;ANDALUCES;39619.0;A
;;;;ANDALUCES;12362.0;A
;;;;ANDALUCES;19682.0;A
;;;;ANDALUCES;140608.0;A
;;;;ANDALUCES;6254.0;A
;;;;ANDALUCES;1674.0;A
;;;;ANDALUCES;1678.0;A
;;;;ANDALUCES;6589.0;A
;;;;ANDALUCES;347.0;A
;;;;ANDALUCES;4006.0;A
;;;;ANDALUCES;1074.0;A
;;;;ANDALUCES;1486.0;A
;;;;ANDALUCES;23108.0;A
;;;;ANDALUCES;249.0;A
;;;;ANDALUCES;722.0;A
;;;;ANDALUCES;672.0;A
;;;;ANDALUCES;744.0;A
;;;;ANDALUCES;118.0;A
;;;;ANDALUCES;3070.0;A
;;;;ANDALUCES;624.0;A
;;;;ANDALUCES;632.0;A
;;;;ANDALUCES;6831.0;A
;;;;ANDALUCES;445.0;A
;;;;ANDALUCES;1890.0;A
;;;;ANDALUCES;3025.0;A
;;;;ANDALUCES;2455.0;A
;;;;ANDALUCES;1110.0;A
;;;;ANDALUCES;3421.0;A
;;;;ANDALUCES;3446.0;A
;;;;ANDALUCES;2019.0;A
;;;;ANDALUCES;17811.0;A
;;3529;;ANDALUCES;78.0;A
;;3529;;ANDALUCES;279.0;A
;;3529;;ANDALUCES;261.0;A
;;3529;;ANDALUCES;206.0;A
;;3529;;ANDALUCES;76.0;A
;;3529;;ANDALUCES;597.0;A
;;3529;;ANDALUCES;203.0;A
;;3529;;ANDALUCES;344.0;A
;;3529;;ANDALUCES;2044.0;A
;;;;ANDALUCES;642.0;A
;;;;ANDALUCES;1761.0;A
;;;;ANDALUCES;436.0;A
;;;;ANDALUCES;971.0;A
;;;;ANDALUCES;155.0;A
;;;;ANDALUCES;357.0;A
;;;;ANDALUCES;2133.0;A
;;;;ANDALUCES;708.0;A
;;;;ANDALUCES;7163.0;A
;;;;ANDALUCES;59206.0;A
;;;;ANDALUCES;67586.0;A
;;;;ANDALUCES;134414.0;A
;;;;ANDALUCES;131189.0;A
;;;;ANDALUCES;28765.0;A
;;;;ANDALUCES;166241.0;A
;;;;ANDALUCES;68466.0;A
;;;;ANDALUCES;104824.0;A
;;;;ANDALUCES;760691.0;A
;;;;ANDALUCES;1447.0;A
;;;;ANDALUCES;2733.0;A
;;;;ANDALUCES;5817.0;A
;;;;ANDALUCES;3701.0;A
;;;;ANDALUCES;854.0;A
;;;;ANDALUCES;4913.0;A
;;;;ANDALUCES;2366.0;A
;;;;ANDALUCES;3666.0;A
;;;;ANDALUCES;25497.0;A
;;;;ANDALUCES;418.0;A
;;;;ANDALUCES;1058.0;A
;;;;ANDALUCES;2276.0;A
;;;;ANDALUCES;1429.0;A
;;;;ANDALUCES;553.0;A
;;;;ANDALUCES;2236.0;A
;;;;ANDALUCES;1777.0;A
;;;;ANDALUCES;1378.0;A
;;;;ANDALUCES;11125.0;A
;;;;ANDALUCES;3079.0;A
;;;;ANDALUCES;9751.0;A
;;;;ANDALUCES;10885.0;A
;;;;ANDALUCES;23749.0;A
;;;;ANDALUCES;3195.0;A
;;;;ANDALUCES;12683.0;A
;;;;ANDALUCES;6032.0;A
;;;;ANDALUCES;16163.0;A
;;;;ANDALUCES;85537.0;A
;;;;ANDALUCES;1636.0;A
;;;;ANDALUCES;10324.0;A
;;;;ANDALUCES;4236.0;A
;;;;ANDALUCES;4629.0;A
;;;;ANDALUCES;1951.0;A
;;;;ANDALUCES;2744.0;A
;;;;ANDALUCES;5081.0;A
;;;;ANDALUCES;9410.0;A
;;;;ANDALUCES;40011.0;A
;;;;ANDALUCES;207.0;A
;;;;ANDALUCES;1187.0;A
;;;;ANDALUCES;636.0;A
;;;;ANDALUCES;545.0;A
;;;;ANDALUCES;497.0;A
;;;;ANDALUCES;828.0;A
;;;;ANDALUCES;912.0;A
;;;;ANDALUCES;926.0;A
;;;;ANDALUCES;5738.0;A
;;;;ANDALUCES;1493.0;A
;;;;ANDALUCES;3580.0;A
;;;;ANDALUCES;8590.0;A
;;;;ANDALUCES;4534.0;A
;;;;ANDALUCES;1457.0;A
;;;;ANDALUCES;11445.0;A
;;;;ANDALUCES;2952.0;A
;;;;ANDALUCES;4882.0;A
;;;;ANDALUCES;38933.0;A
;;;;ANDALUCES;925.0;A
;;;;ANDALUCES;2698.0;A
;;;;ANDALUCES;2982.0;A
;;;;ANDALUCES;2530.0;A
;;;;ANDALUCES;1084.0;A
;;;;ANDALUCES;3515.0;A
;;;;ANDALUCES;2260.0;A
;;;;ANDALUCES;3368.0;A
;;;;ANDALUCES;19362.0;A
;;;;ANDALUCES;58120.0;A
;;;;ANDALUCES;37204.0;A
;;;;ANDALUCES;110957.0;A
;;;;ANDALUCES;118145.0;A
;;;;ANDALUCES;21905.0;A
;;;;ANDALUCES;110922.0;A
;;;;ANDALUCES;54399.0;A
;;;;ANDALUCES;83082.0;A
;;;;ANDALUCES;594734.0;A
;;;;ANDALUCES;13607.0;A
;;;;ANDALUCES;15750.0;A
;;;;ANDALUCES;31628.0;A
;;;;ANDALUCES;36627.0;A
;;;;ANDALUCES;4249.0;A
;;;;ANDALUCES;60029.0;A
;;;;ANDALUCES;12318.0;A
;;;;ANDALUCES;20737.0;A
;;;;ANDALUCES;194945.0;A
;;;;ANDALUCES;473.0;A
;;;;ANDALUCES;2381.0;A
;;;;ANDALUCES;3723.0;A
;;;;ANDALUCES;1496.0;A
;;;;ANDALUCES;2524.0;A
;;;;ANDALUCES;1798.0;A
;;;;ANDALUCES;1444.0;A
;;;;ANDALUCES;6922.0;A
;;;;ANDALUCES;20761.0;A
;;;;ANDALUCES;689.0;A
;;;;ANDALUCES;3628.0;A
;;;;ANDALUCES;1356.0;A
;;;;ANDALUCES;1287.0;A
;;;;ANDALUCES;859.0;A
;;;;ANDALUCES;1335.0;A
;;;;ANDALUCES;1561.0;A
;;;;ANDALUCES;2221.0;A
;;;;ANDALUCES;12936.0;A
;;;;ANDALUCES;9831.0;A
;;;;ANDALUCES;29813.0;A
;;;;ANDALUCES;53069.0;A
;;;;ANDALUCES;25252.0;A
;;;;ANDALUCES;11014.0;A
;;;;ANDALUCES;70715.0;A
;;;;ANDALUCES;23847.0;A
;;;;ANDALUCES;37128.0;A
;;;;ANDALUCES;260669.0;A
;;;;ANDALUCES;11522.0;A
;;;;ANDALUCES;3432.0;A
;;;;ANDALUCES;3210.0;A
;;;;ANDALUCES;12089.0;A
;;;;ANDALUCES;655.0;A
;;;;ANDALUCES;7648.0;A
;;;;ANDALUCES;2233.0;A
;;;;ANDALUCES;3073.0;A
;;;;ANDALUCES;43862.0;A
;;;;ANDALUCES;509.0;A
;;;;ANDALUCES;1514.0;A
;;;;ANDALUCES;1291.0;A
;;;;ANDALUCES;1450.0;A
;;;;ANDALUCES;260.0;A
;;;;ANDALUCES;5792.0;A
;;;;ANDALUCES;1161.0;A
;;;;ANDALUCES;1275.0;A
;;;;ANDALUCES;13252.0;A
;;;;ANDALUCES;835.0;A
;;;;ANDALUCES;3595.0;A
;;;;ANDALUCES;5579.0;A
;;;;ANDALUCES;4571.0;A
;;;;ANDALUCES;2018.0;A
;;;;ANDALUCES;6281.0;A
;;;;ANDALUCES;6433.0;A
;;;;ANDALUCES;3749.0;A
;;;;ANDALUCES;33061.0;A
;;3529;;ANDALUCES;138.0;A
;;3529;;ANDALUCES;626.0;A
;;3529;;ANDALUCES;562.0;A
;;3529;;ANDALUCES;431.0;A
;;3529;;ANDALUCES;167.0;A
;;3529;;ANDALUCES;1123.0;A
;;3529;;ANDALUCES;424.0;A
;;3529;;ANDALUCES;701.0;A
;;3529;;ANDALUCES;4172.0;A
;;;;ANDALUCES;1222.0;A
;;;;ANDALUCES;3979.0;A
;;;;ANDALUCES;965.0;A
;;;;ANDALUCES;2035.0;A
;;;;ANDALUCES;360.0;A
;;;;ANDALUCES;803.0;A
;;;;ANDALUCES;4310.0;A
;;;;ANDALUCES;1618.0;A
;;;;ANDALUCES;15292.0;A
;;;;ANDALUCES;106151.0;A
;;;;ANDALUCES;133253.0;A
;;;;ANDALUCES;247762.0;A
;;;;ANDALUCES;244500.0;A
;;;;ANDALUCES;53602.0;A
;;;;ANDALUCES;304810.0;A
;;;;ANDALUCES;129510.0;A
;;;;ANDALUCES;200299.0;A
;;;;ANDALUCES;1419887.0;A
;;;;ANDALUCES;683.0;A
;;;;ANDALUCES;1374.0;A
;;;;ANDALUCES;2737.0;A
;;;;ANDALUCES;1804.0;A
;;;;ANDALUCES;436.0;A
;;;;ANDALUCES;2403.0;A
;;;;ANDALUCES;1195.0;A
;;;;ANDALUCES;1892.0;A
;;;;ANDALUCES;12524.0;A
;;;;ANDALUCES;186.0;A
;;;;ANDALUCES;490.0;A
;;;;ANDALUCES;1059.0;A
;;;;ANDALUCES;676.0;A
;;;;ANDALUCES;245.0;A
;;;;ANDALUCES;992.0;A
;;;;ANDALUCES;827.0;A
;;;;ANDALUCES;638.0;A
;;;;ANDALUCES;5113.0;A
;;;;ANDALUCES;1591.0;A
;;;;ANDALUCES;5137.0;A
;;;;ANDALUCES;5430.0;A
;;;;ANDALUCES;11686.0;A
;;;;ANDALUCES;1616.0;A
;;;;ANDALUCES;6263.0;A
;;;;ANDALUCES;3096.0;A
;;;;ANDALUCES;8220.0;A
;;;;ANDALUCES;43039.0;A
;;;;ANDALUCES;929.0;A
;;;;ANDALUCES;5470.0;A
;;;;ANDALUCES;2273.0;A
;;;;ANDALUCES;2554.0;A
;;;;ANDALUCES;1038.0;A
;;;;ANDALUCES;1572.0;A
;;;;ANDALUCES;2789.0;A
;;;;ANDALUCES;5116.0;A
;;;;ANDALUCES;21741.0;A
;;;;ANDALUCES;99.0;A
;;;;ANDALUCES;548.0;A
;;;;ANDALUCES;293.0;A
;;;;ANDALUCES;278.0;A
;;;;ANDALUCES;227.0;A
;;;;ANDALUCES;404.0;A
;;;;ANDALUCES;440.0;A
;;;;ANDALUCES;451.0;A
;;;;ANDALUCES;2740.0;A
;;;;ANDALUCES;726.0;A
;;;;ANDALUCES;1768.0;A
;;;;ANDALUCES;4172.0;A
;;;;ANDALUCES;2258.0;A
;;;;ANDALUCES;722.0;A
;;;;ANDALUCES;5518.0;A
;;;;ANDALUCES;1514.0;A
;;;;ANDALUCES;2382.0;A
;;;;ANDALUCES;19060.0;A
;;;;ANDALUCES;456.0;A
;;;;ANDALUCES;1351.0;A
;;;;ANDALUCES;1494.0;A
;;;;ANDALUCES;1271.0;A
;;;;ANDALUCES;506.0;A
;;;;ANDALUCES;1671.0;A
;;;;ANDALUCES;1111.0;A
;;;;ANDALUCES;1690.0;A
;;;;ANDALUCES;9550.0;A
;;;;ANDALUCES;25301.0;A
;;;;ANDALUCES;17337.0;A
;;;;ANDALUCES;50976.0;A
;;;;ANDALUCES;53746.0;A
;;;;ANDALUCES;10021.0;A
;;;;ANDALUCES;50924.0;A
;;;;ANDALUCES;24826.0;A
;;;;ANDALUCES;38223.0;A
;;;;ANDALUCES;271354.0;A
;;;;ANDALUCES;6211.0;A
;;;;ANDALUCES;7784.0;A
;;;;ANDALUCES;14664.0;A
;;;;ANDALUCES;17354.0;A
;;;;ANDALUCES;2015.0;A
;;;;ANDALUCES;27721.0;A
;;;;ANDALUCES;5824.0;A
;;;;ANDALUCES;9920.0;A
;;;;ANDALUCES;91493.0;A
;;;;ANDALUCES;212.0;A
;;;;ANDALUCES;1218.0;A
;;;;ANDALUCES;1830.0;A
;;;;ANDALUCES;748.0;A
;;;;ANDALUCES;1168.0;A
;;;;ANDALUCES;900.0;A
;;;;ANDALUCES;731.0;A
;;;;ANDALUCES;3448.0;A
;;;;ANDALUCES;10255.0;A
;;;;ANDALUCES;349.0;A
;;;;ANDALUCES;1858.0;A
;;;;ANDALUCES;714.0;A
;;;;ANDALUCES;673.0;A
;;;;ANDALUCES;438.0;A
;;;;ANDALUCES;712.0;A
;;;;ANDALUCES;810.0;A
;;;;ANDALUCES;1156.0;A
;;;;ANDALUCES;6710.0;A
;;;;ANDALUCES;4635.0;A
;;;;ANDALUCES;14249.0;A
;;;;ANDALUCES;24001.0;A
;;;;ANDALUCES;11940.0;A
;;;;ANDALUCES;4940.0;A
;;;;ANDALUCES;31658.0;A
;;;;ANDALUCES;11282.0;A
;;;;ANDALUCES;17332.0;A
;;;;ANDALUCES;120037.0;A
;;;;ANDALUCES;5273.0;A
;;;;ANDALUCES;1749.0;A
;;;;ANDALUCES;1532.0;A
;;;;ANDALUCES;5498.0;A
;;;;ANDALUCES;307.0;A
;;;;ANDALUCES;3627.0;A
;;;;ANDALUCES;1140.0;A
;;;;ANDALUCES;1591.0;A
;;;;ANDALUCES;20717.0;A
;;;;ANDALUCES;263.0;A
;;;;ANDALUCES;792.0;A
;;;;ANDALUCES;612.0;A
;;;;ANDALUCES;708.0;A
;;;;ANDALUCES;144.0;A
;;;;ANDALUCES;2762.0;A
;;;;ANDALUCES;532.0;A
;;;;ANDALUCES;630.0;A
;;;;ANDALUCES;6443.0;A
;;;;ANDALUCES;392.0;A
;;;;ANDALUCES;1713.0;A
;;;;ANDALUCES;2611.0;A
;;;;ANDALUCES;2138.0;A
;;;;ANDALUCES;897.0;A
;;;;ANDALUCES;2918.0;A
;;;;ANDALUCES;3041.0;A
;;;;ANDALUCES;1734.0;A
;;;;ANDALUCES;15444.0;A
;;3529;;ANDALUCES;66.0;A
;;3529;;ANDALUCES;337.0;A
;;3529;;ANDALUCES;297.0;A
;;3529;;ANDALUCES;221.0;A
;;3529;;ANDALUCES;86.0;A
;;3529;;ANDALUCES;533.0;A
;;3529;;ANDALUCES;216.0;A
;;3529;;ANDALUCES;348.0;A
;;3529;;ANDALUCES;2104.0;A
;;;;ANDALUCES;595.0;A
;;;;ANDALUCES;2255.0;A
;;;;ANDALUCES;545.0;A
;;;;ANDALUCES;1081.0;A
;;;;ANDALUCES;208.0;A
;;;;ANDALUCES;435.0;A
;;;;ANDALUCES;2204.0;A
;;;;ANDALUCES;935.0;A
;;;;ANDALUCES;8258.0;A
;;;;ANDALUCES;47967.0;A
;;;;ANDALUCES;65430.0;A
;;;;ANDALUCES;115240.0;A
;;;;ANDALUCES;114634.0;A
;;;;ANDALUCES;25014.0;A
;;;;ANDALUCES;141013.0;A
;;;;ANDALUCES;61578.0;A
;;;;ANDALUCES;95706.0;A
;;;;ANDALUCES;666582.0;A
;;;;ANDALUCES;764.0;A
;;;;ANDALUCES;1359.0;A
;;;;ANDALUCES;3080.0;A
;;;;ANDALUCES;1897.0;A
;;;;ANDALUCES;418.0;A
;;;;ANDALUCES;2510.0;A
;;;;ANDALUCES;1171.0;A
;;;;ANDALUCES;1774.0;A
;;;;ANDALUCES;12973.0;A
;;;;ANDALUCES;232.0;A
;;;;ANDALUCES;568.0;A
;;;;ANDALUCES;1217.0;A
;;;;ANDALUCES;753.0;A
;;;;ANDALUCES;308.0;A
;;;;ANDALUCES;1244.0;A
;;;;ANDALUCES;950.0;A
;;;;ANDALUCES;740.0;A
;;;;ANDALUCES;6012.0;A
;;;;ANDALUCES;1488.0;A
;;;;ANDALUCES;4614.0;A
;;;;ANDALUCES;5455.0;A
;;;;ANDALUCES;12063.0;A
;;;;ANDALUCES;1579.0;A
;;;;ANDALUCES;6420.0;A
;;;;ANDALUCES;2936.0;A
;;;;ANDALUCES;7943.0;A
;;;;ANDALUCES;42498.0;A
;;;;ANDALUCES;707.0;A
;;;;ANDALUCES;4854.0;A
;;;;ANDALUCES;1963.0;A
;;;;ANDALUCES;2075.0;A
;;;;ANDALUCES;913.0;A
;;;;ANDALUCES;1172.0;A
;;;;ANDALUCES;2292.0;A
;;;;ANDALUCES;4294.0;A
;;;;ANDALUCES;18270.0;A
;;;;ANDALUCES;108.0;A
;;;;ANDALUCES;639.0;A
;;;;ANDALUCES;343.0;A
;;;;ANDALUCES;267.0;A
;;;;ANDALUCES;270.0;A
;;;;ANDALUCES;424.0;A
;;;;ANDALUCES;472.0;A
;;;;ANDALUCES;475.0;A
;;;;ANDALUCES;2998.0;A
;;;;ANDALUCES;767.0;A
;;;;ANDALUCES;1812.0;A
;;;;ANDALUCES;4418.0;A
;;;;ANDALUCES;2276.0;A
;;;;ANDALUCES;735.0;A
;;;;ANDALUCES;5927.0;A
;;;;ANDALUCES;1438.0;A
;;;;ANDALUCES;2500.0;A
;;;;ANDALUCES;19873.0;A
;;;;ANDALUCES;469.0;A
;;;;ANDALUCES;1347.0;A
;;;;ANDALUCES;1488.0;A
;;;;ANDALUCES;1259.0;A
;;;;ANDALUCES;578.0;A
;;;;ANDALUCES;1844.0;A
;;;;ANDALUCES;1149.0;A
;;;;ANDALUCES;1678.0;A
;;;;ANDALUCES;9812.0;A
;;;;ANDALUCES;32819.0;A
;;;;ANDALUCES;19867.0;A
;;;;ANDALUCES;59981.0;A
;;;;ANDALUCES;64399.0;A
;;;;ANDALUCES;11884.0;A
;;;;ANDALUCES;59998.0;A
;;;;ANDALUCES;29573.0;A
;;;;ANDALUCES;44859.0;A
;;;;ANDALUCES;323380.0;A
;;;;ANDALUCES;7396.0;A
;;;;ANDALUCES;7966.0;A
;;;;ANDALUCES;16964.0;A
;;;;ANDALUCES;19273.0;A
;;;;ANDALUCES;2234.0;A
;;;;ANDALUCES;32308.0;A
;;;;ANDALUCES;6494.0;A
;;;;ANDALUCES;10817.0;A
;;;;ANDALUCES;103452.0;A
;;;;ANDALUCES;261.0;A
;;;;ANDALUCES;1163.0;A
;;;;ANDALUCES;1893.0;A
;;;;ANDALUCES;748.0;A
;;;;ANDALUCES;1356.0;A
;;;;ANDALUCES;898.0;A
;;;;ANDALUCES;713.0;A
;;;;ANDALUCES;3474.0;A
;;;;ANDALUCES;10506.0;A
;;;;ANDALUCES;340.0;A
;;;;ANDALUCES;1770.0;A
;;;;ANDALUCES;642.0;A
;;;;ANDALUCES;614.0;A
;;;;ANDALUCES;421.0;A
;;;;ANDALUCES;623.0;A
;;;;ANDALUCES;751.0;A
;;;;ANDALUCES;1065.0;A
;;;;ANDALUCES;6226.0;A
;;;;ANDALUCES;5196.0;A
;;;;ANDALUCES;15564.0;A
;;;;ANDALUCES;29068.0;A
;;;;ANDALUCES;13312.0;A
;;;;ANDALUCES;6074.0;A
;;;;ANDALUCES;39057.0;A
;;;;ANDALUCES;12565.0;A
;;;;ANDALUCES;19796.0;A
;;;;ANDALUCES;140632.0;A
;;;;ANDALUCES;6249.0;A
;;;;ANDALUCES;1683.0;A
;;;;ANDALUCES;1678.0;A
;;;;ANDALUCES;6591.0;A
;;;;ANDALUCES;348.0;A
;;;;ANDALUCES;4021.0;A
;;;;ANDALUCES;1093.0;A
;;;;ANDALUCES;1482.0;A
;;;;ANDALUCES;23145.0;A
;;;;ANDALUCES;246.0;A
;;;;ANDALUCES;722.0;A
;;;;ANDALUCES;679.0;A
;;;;ANDALUCES;742.0;A
;;;;ANDALUCES;116.0;A
;;;;ANDALUCES;3030.0;A
;;;;ANDALUCES;629.0;A
;;;;ANDALUCES;645.0;A
;;;;ANDALUCES;6809.0;A
;;;;ANDALUCES;443.0;A
;;;;ANDALUCES;1882.0;A
;;;;ANDALUCES;2968.0;A
;;;;ANDALUCES;2433.0;A
;;;;ANDALUCES;1121.0;A
;;;;ANDALUCES;3363.0;A
;;;;ANDALUCES;3392.0;A
;;;;ANDALUCES;2015.0;A
;;;;ANDALUCES;17617.0;A
;;3529;;ANDALUCES;72.0;A
;;3529;;ANDALUCES;289.0;A
;;3529;;ANDALUCES;265.0;A
;;3529;;ANDALUCES;210.0;A
;;3529;;ANDALUCES;81.0;A
;;3529;;ANDALUCES;590.0;A
;;3529;;ANDALUCES;208.0;A
;;3529;;ANDALUCES;353.0;A
;;3529;;ANDALUCES;2068.0;A
;;;;ANDALUCES;627.0;A
;;;;ANDALUCES;1724.0;A
;;;;ANDALUCES;420.0;A
;;;;ANDALUCES;954.0;A
;;;;ANDALUCES;152.0;A
;;;;ANDALUCES;368.0;A
;;;;ANDALUCES;2106.0;A
;;;;ANDALUCES;683.0;A
;;;;ANDALUCES;7034.0;A
;;;;ANDALUCES;58184.0;A
;;;;ANDALUCES;67823.0;A
;;;;ANDALUCES;132522.0;A
;;;;ANDALUCES;129866.0;A
;;;;ANDALUCES;28588.0;A
;;;;ANDALUCES;163797.0;A
;;;;ANDALUCES;67932.0;A
;;;;ANDALUCES;104593.0;A
;;;;ANDALUCES;753305.0;A
;;;;ANDALUCES;1449.0;A
;;;;ANDALUCES;2738.0;A
;;;;ANDALUCES;5773.0;A
;;;;ANDALUCES;3671.0;A
;;;;ANDALUCES;853.0;A
;;;;ANDALUCES;4867.0;A
;;;;ANDALUCES;2354.0;A
;;;;ANDALUCES;3652.0;A
;;;;ANDALUCES;25357.0;A
;;;;ANDALUCES;406.0;A
;;;;ANDALUCES;1054.0;A
;;;;ANDALUCES;2245.0;A
