TEMPORAL;TERRITORIO;ARE_INSCRIPCION;SEXO;LUGARNACIMIEN;INDICATOR;OBS_VALUE;FREQ
;;;;;ANDALUCES;209.0;A
;;;;;ANDALUCES;352.0;A
;;;;;ANDALUCES;202.0;A
;;;;;ANDALUCES;336.0;A
;;;;;ANDALUCES;102.0;A
;;;;;ANDALUCES;174.0;A
;;;;;ANDALUCES;430.0;A
;;;;;ANDALUCES;515.0;A
;;;;;ANDALUCES;2320.0;A
;;;;;ANDALUCES;346.0;A
;;;;;ANDALUCES;3404.0;A
;;;;;ANDALUCES;6070.0;A
;;;;;ANDALUCES;206.0;A
;;;;;ANDALUCES;346.0;A
;;;;;ANDALUCES;164.0;A
;;;;;ANDALUCES;299.0;A
;;;;;ANDALUCES;63.0;A
;;;;;ANDALUCES;155.0;A
;;;;;ANDALUCES;454.0;A
;;;;;ANDALUCES;454.0;A
;;;;;ANDALUCES;2141.0;A
;;;;;ANDALUCES;292.0;A
;;;;;ANDALUCES;3431.0;A
;;;;;ANDALUCES;5864.0;A
;;;;;ANDALUCES;51.0;A
;;;;;ANDALUCES;156.0;A
;;;;;ANDALUCES;68.0;A
;;;;;ANDALUCES;112.0;A
;;;;;ANDALUCES;29.0;A
;;;;;ANDALUCES;81.0;A
;;;;;ANDALUCES;92.0;A
;;;;;ANDALUCES;117.0;A
;;;;;ANDALUCES;706.0;A
;;;;;ANDALUCES;706.0;A
;;;;;ANDALUCES;29.0;A
;;;;;ANDALUCES;91.0;A
;;;;;ANDALUCES;38.0;A
;;;;;ANDALUCES;58.0;A
;;;;;ANDALUCES;21.0;A
;;;;;ANDALUCES;45.0;A
;;;;;ANDALUCES;48.0;A
;;;;;ANDALUCES;70.0;A
;;;;;ANDALUCES;400.0;A
;;;;;ANDALUCES;400.0;A
;;;;;ANDALUCES;22.0;A
;;;;;ANDALUCES;65.0;A
;;;;;ANDALUCES;30.0;A
;;;;;ANDALUCES;54.0;A
;;;;;ANDALUCES;8.0;A
;;;;;ANDALUCES;36.0;A
;;;;;ANDALUCES;44.0;A
;;;;;ANDALUCES;47.0;A
;;;;;ANDALUCES;306.0;A
;;;;;ANDALUCES;306.0;A
;;;;;ANDALUCES;466.0;A
;;;;;ANDALUCES;854.0;A
;;;;;ANDALUCES;434.0;A
;;;;;ANDALUCES;747.0;A
;;;;;ANDALUCES;194.0;A
;;;;;ANDALUCES;410.0;A
;;;;;ANDALUCES;976.0;A
;;;;;ANDALUCES;1086.0;A
;;;;;ANDALUCES;5167.0;A
;;;;;ANDALUCES;638.0;A
;;;;;ANDALUCES;6835.0;A
;;;;;ANDALUCES;12640.0;A
;;;;;ANDALUCES;238.0;A
;;;;;ANDALUCES;443.0;A
;;;;;ANDALUCES;240.0;A
;;;;;ANDALUCES;394.0;A
;;;;;ANDALUCES;123.0;A
;;;;;ANDALUCES;219.0;A
;;;;;ANDALUCES;478.0;A
;;;;;ANDALUCES;585.0;A
;;;;;ANDALUCES;2720.0;A
;;;;;ANDALUCES;346.0;A
;;;;;ANDALUCES;3404.0;A
;;;;;ANDALUCES;6470.0;A
;;;;;ANDALUCES;228.0;A
;;;;;ANDALUCES;411.0;A
;;;;;ANDALUCES;194.0;A
;;;;;ANDALUCES;353.0;A
;;;;;ANDALUCES;71.0;A
;;;;;ANDALUCES;191.0;A
;;;;;ANDALUCES;498.0;A
;;;;;ANDALUCES;501.0;A
;;;;;ANDALUCES;2447.0;A
;;;;;ANDALUCES;292.0;A
;;;;;ANDALUCES;3431.0;A
;;;;;ANDALUCES;6170.0;A
2022;;;;;ANDALUCES;490.0;A
2022;;;;;ANDALUCES;4.0;A
2022;;;;;ANDALUCES;3.0;A
2022;;;;;ANDALUCES;28.0;A
2022;;;;;ANDALUCES;1.0;A
2022;;;;;ANDALUCES;5.0;A
2022;;;;;ANDALUCES;4.0;A
2022;;;;;ANDALUCES;3.0;A
2022;;;;;ANDALUCES;538.0;A
2022;;;;;ANDALUCES;72.0;A
2022;;;;;ANDALUCES;1565.0;A
2022;;;;;ANDALUCES;2175.0;A
2022;;;;;ANDALUCES;247.0;A
2022;;;;;ANDALUCES;2.0;A
2022;;;;;ANDALUCES;16.0;A
2022;;;;;ANDALUCES;1.0;A
2022;;;;;ANDALUCES;2.0;A
2022;;;;;ANDALUCES;1.0;A
2022;;;;;ANDALUCES;1.0;A
2022;;;;;ANDALUCES;270.0;A
2022;;;;;ANDALUCES;37.0;A
2022;;;;;ANDALUCES;813.0;A
2022;;;;;ANDALUCES;1120.0;A
2022;;;;;ANDALUCES;243.0;A
2022;;;;;ANDALUCES;2.0;A
2022;;;;;ANDALUCES;3.0;A
2022;;;;;ANDALUCES;12.0;A
2022;;;;;ANDALUCES;3.0;A
2022;;;;;ANDALUCES;3.0;A
2022;;;;;ANDALUCES;2.0;A
2022;;;;;ANDALUCES;268.0;A
2022;;;;;ANDALUCES;35.0;A
2022;;;;;ANDALUCES;752.0;A
2022;;;;;ANDALUCES;1055.0;A
2022;;;;;ANDALUCES;1.0;A
2022;;;;;ANDALUCES;827.0;A
2022;;;;;ANDALUCES;7.0;A
2022;;;;;ANDALUCES;7.0;A
2022;;;;;ANDALUCES;5.0;A
2022;;;;;ANDALUCES;4.0;A
2022;;;;;ANDALUCES;13.0;A
2022;;;;;ANDALUCES;24.0;A
2022;;;;;ANDALUCES;888.0;A
2022;;;;;ANDALUCES;147.0;A
2022;;;;;ANDALUCES;940.0;A
2022;;;;;ANDALUCES;1975.0;A
2022;;;;;ANDALUCES;1.0;A
2022;;;;;ANDALUCES;414.0;A
2022;;;;;ANDALUCES;4.0;A
2022;;;;;ANDALUCES;3.0;A
2022;;;;;ANDALUCES;4.0;A
2022;;;;;ANDALUCES;3.0;A
2022;;;;;ANDALUCES;9.0;A
2022;;;;;ANDALUCES;14.0;A
2022;;;;;ANDALUCES;452.0;A
2022;;;;;ANDALUCES;65.0;A
2022;;;;;ANDALUCES;489.0;A
2022;;;;;ANDALUCES;1006.0;A
2022;;;;;ANDALUCES;413.0;A
2022;;;;;ANDALUCES;3.0;A
2022;;;;;ANDALUCES;4.0;A
2022;;;;;ANDALUCES;1.0;A
2022;;;;;ANDALUCES;1.0;A
2022;;;;;ANDALUCES;4.0;A
2022;;;;;ANDALUCES;10.0;A
2022;;;;;ANDALUCES;436.0;A
2022;;;;;ANDALUCES;82.0;A
2022;;;;;ANDALUCES;451.0;A
2022;;;;;ANDALUCES;969.0;A
2022;;;;;ANDALUCES;2.0;A
2022;;;;;ANDALUCES;392.0;A
2022;;;;;ANDALUCES;4.0;A
2022;;;;;ANDALUCES;3.0;A
2022;;;;;ANDALUCES;2.0;A
2022;;;;;ANDALUCES;6.0;A
2022;;;;;ANDALUCES;409.0;A
2022;;;;;ANDALUCES;35.0;A
2022;;;;;ANDALUCES;481.0;A
2022;;;;;ANDALUCES;925.0;A
2022;;;;;ANDALUCES;1.0;A
2022;;;;;ANDALUCES;201.0;A
2022;;;;;ANDALUCES;2.0;A
2022;;;;;ANDALUCES;2.0;A
2022;;;;;ANDALUCES;1.0;A
2022;;;;;ANDALUCES;1.0;A
2022;;;;;ANDALUCES;208.0;A
2022;;;;;ANDALUCES;14.0;A
2022;;;;;ANDALUCES;220.0;A
2022;;;;;ANDALUCES;442.0;A
2022;;;;;ANDALUCES;1.0;A
2022;;;;;ANDALUCES;191.0;A
2022;;;;;ANDALUCES;2.0;A
2022;;;;;ANDALUCES;1.0;A
2022;;;;;ANDALUCES;1.0;A
2022;;;;;ANDALUCES;5.0;A
2022;;;;;ANDALUCES;201.0;A
2022;;;;;ANDALUCES;21.0;A
2022;;;;;ANDALUCES;261.0;A
2022;;;;;ANDALUCES;483.0;A
2022;;;;;ANDALUCES;7.0;A
2022;;;;;ANDALUCES;7.0;A
2022;;;;;ANDALUCES;5.0;A
2022;;;;;ANDALUCES;659.0;A
2022;;;;;ANDALUCES;2.0;A
2022;;;;;ANDALUCES;19.0;A
2022;;;;;ANDALUCES;12.0;A
2022;;;;;ANDALUCES;7.0;A
2022;;;;;ANDALUCES;718.0;A
2022;;;;;ANDALUCES;132.0;A
2022;;;;;ANDALUCES;1648.0;A
2022;;;;;ANDALUCES;2498.0;A
2022;;;;;ANDALUCES;4.0;A
2022;;;;;ANDALUCES;3.0;A
2022;;;;;ANDALUCES;1.0;A
2022;;;;;ANDALUCES;360.0;A
2022;;;;;ANDALUCES;10.0;A
2022;;;;;ANDALUCES;5.0;A
2022;;;;;ANDALUCES;2.0;A
2022;;;;;ANDALUCES;385.0;A
2022;;;;;ANDALUCES;71.0;A
2022;;;;;ANDALUCES;833.0;A
2022;;;;;ANDALUCES;1289.0;A
2022;;;;;ANDALUCES;3.0;A
2022;;;;;ANDALUCES;4.0;A
2022;;;;;ANDALUCES;4.0;A
2022;;;;;ANDALUCES;299.0;A
2022;;;;;ANDALUCES;2.0;A
2022;;;;;ANDALUCES;9.0;A
2022;;;;;ANDALUCES;7.0;A
2022;;;;;ANDALUCES;5.0;A
2022;;;;;ANDALUCES;333.0;A
2022;;;;;ANDALUCES;61.0;A
2022;;;;;ANDALUCES;815.0;A
2022;;;;;ANDALUCES;1209.0;A
2022;;;;;ANDALUCES;2.0;A
2022;;;;;ANDALUCES;3.0;A
2022;;;;;ANDALUCES;2.0;A
2022;;;;;ANDALUCES;218.0;A
2022;;;;;ANDALUCES;1.0;A
2022;;;;;ANDALUCES;17.0;A
2022;;;;;ANDALUCES;243.0;A
2022;;;;;ANDALUCES;30.0;A
2022;;;;;ANDALUCES;335.0;A
2022;;;;;ANDALUCES;608.0;A
2022;;;;;ANDALUCES;2.0;A
2022;;;;;ANDALUCES;2.0;A
2022;;;;;ANDALUCES;110.0;A
2022;;;;;ANDALUCES;8.0;A
2022;;;;;ANDALUCES;122.0;A
2022;;;;;ANDALUCES;15.0;A
2022;;;;;ANDALUCES;183.0;A
2022;;;;;ANDALUCES;320.0;A
2022;;;;;ANDALUCES;2.0;A
2022;;;;;ANDALUCES;1.0;A
2022;;;;;ANDALUCES;108.0;A
2022;;;;;ANDALUCES;1.0;A
2022;;;;;ANDALUCES;9.0;A
2022;;;;;ANDALUCES;121.0;A
2022;;;;;ANDALUCES;15.0;A
2022;;;;;ANDALUCES;152.0;A
2022;;;;;ANDALUCES;288.0;A
2022;;;;;ANDALUCES;1.0;A
2022;;;;;ANDALUCES;3.0;A
2022;;;;;ANDALUCES;4.0;A
2022;;;;;ANDALUCES;313.0;A
2022;;;;;ANDALUCES;2.0;A
2022;;;;;ANDALUCES;2.0;A
2022;;;;;ANDALUCES;325.0;A
2022;;;;;ANDALUCES;39.0;A
2022;;;;;ANDALUCES;430.0;A
2022;;;;;ANDALUCES;794.0;A
2022;;;;;ANDALUCES;3.0;A
2022;;;;;ANDALUCES;1.0;A
2022;;;;;ANDALUCES;164.0;A
2022;;;;;ANDALUCES;2.0;A
2022;;;;;ANDALUCES;1.0;A
2022;;;;;ANDALUCES;171.0;A
2022;;;;;ANDALUCES;21.0;A
2022;;;;;ANDALUCES;221.0;A
2022;;;;;ANDALUCES;413.0;A
2022;;;;;ANDALUCES;1.0;A
2022;;;;;ANDALUCES;3.0;A
2022;;;;;ANDALUCES;149.0;A
2022;;;;;ANDALUCES;1.0;A
2022;;;;;ANDALUCES;154.0;A
2022;;;;;ANDALUCES;18.0;A
2022;;;;;ANDALUCES;209.0;A
2022;;;;;ANDALUCES;381.0;A
2022;;;;;ANDALUCES;4.0;A
2022;;;;;ANDALUCES;23.0;A
2022;;;;;ANDALUCES;19.0;A
2022;;;;;ANDALUCES;35.0;A
2022;;;;;ANDALUCES;4.0;A
2022;;;;;ANDALUCES;16.0;A
2022;;;;;ANDALUCES;1287.0;A
2022;;;;;ANDALUCES;21.0;A
2022;;;;;ANDALUCES;1409.0;A
2022;;;;;ANDALUCES;288.0;A
2022;;;;;ANDALUCES;2925.0;A
2022;;;;;ANDALUCES;4622.0;A
2022;;;;;ANDALUCES;3.0;A
2022;;;;;ANDALUCES;14.0;A
2022;;;;;ANDALUCES;12.0;A
2022;;;;;ANDALUCES;20.0;A
2022;;;;;ANDALUCES;3.0;A
2022;;;;;ANDALUCES;6.0;A
2022;;;;;ANDALUCES;667.0;A
2022;;;;;ANDALUCES;9.0;A
2022;;;;;ANDALUCES;734.0;A
2022;;;;;ANDALUCES;143.0;A
2022;;;;;ANDALUCES;1549.0;A
2022;;;;;ANDALUCES;2426.0;A
2022;;;;;ANDALUCES;1.0;A
2022;;;;;ANDALUCES;9.0;A
2022;;;;;ANDALUCES;7.0;A
2022;;;;;ANDALUCES;15.0;A
2022;;;;;ANDALUCES;1.0;A
2022;;;;;ANDALUCES;10.0;A
2022;;;;;ANDALUCES;620.0;A
2022;;;;;ANDALUCES;12.0;A
2022;;;;;ANDALUCES;675.0;A
2022;;;;;ANDALUCES;145.0;A
2022;;;;;ANDALUCES;1376.0;A
2022;;;;;ANDALUCES;2196.0;A
2022;;;;;ANDALUCES;4.0;A
2022;;;;;ANDALUCES;40.0;A
2022;;;;;ANDALUCES;13.0;A
2022;;;;;ANDALUCES;11.0;A
2022;;;;;ANDALUCES;21.0;A
2022;;;;;ANDALUCES;14.0;A
2022;;;;;ANDALUCES;13.0;A
2022;;;;;ANDALUCES;1090.0;A
2022;;;;;ANDALUCES;1206.0;A
2022;;;;;ANDALUCES;136.0;A
2022;;;;;ANDALUCES;1592.0;A
2022;;;;;ANDALUCES;2934.0;A
2022;;;;;ANDALUCES;2.0;A
2022;;;;;ANDALUCES;23.0;A
2022;;;;;ANDALUCES;7.0;A
2022;;;;;ANDALUCES;3.0;A
2022;;;;;ANDALUCES;14.0;A
2022;;;;;ANDALUCES;3.0;A
2022;;;;;ANDALUCES;6.0;A
2022;;;;;ANDALUCES;599.0;A
2022;;;;;ANDALUCES;657.0;A
2022;;;;;ANDALUCES;84.0;A
2022;;;;;ANDALUCES;767.0;A
2022;;;;;ANDALUCES;1508.0;A
2022;;;;;ANDALUCES;2.0;A
2022;;;;;ANDALUCES;17.0;A
2022;;;;;ANDALUCES;6.0;A
2022;;;;;ANDALUCES;8.0;A
2022;;;;;ANDALUCES;7.0;A
2022;;;;;ANDALUCES;11.0;A
2022;;;;;ANDALUCES;7.0;A
2022;;;;;ANDALUCES;491.0;A
2022;;;;;ANDALUCES;549.0;A
2022;;;;;ANDALUCES;52.0;A
2022;;;;;ANDALUCES;825.0;A
2022;;;;;ANDALUCES;1426.0;A
2022;;;;;ANDALUCES;507.0;A
2022;;;;;ANDALUCES;905.0;A
2022;;;;;ANDALUCES;445.0;A
2022;;;;;ANDALUCES;750.0;A
2022;;;;;ANDALUCES;251.0;A
2022;;;;;ANDALUCES;374.0;A
2022;;;;;ANDALUCES;1334.0;A
2022;;;;;ANDALUCES;1170.0;A
2022;;;;;ANDALUCES;5736.0;A
2022;;;;;ANDALUCES;879.0;A
2022;;;;;ANDALUCES;9916.0;A
2022;;;;;ANDALUCES;16531.0;A
2022;;;;;ANDALUCES;257.0;A
2022;;;;;ANDALUCES;457.0;A
2022;;;;;ANDALUCES;230.0;A
2022;;;;;ANDALUCES;407.0;A
2022;;;;;ANDALUCES;132.0;A
2022;;;;;ANDALUCES;190.0;A
2022;;;;;ANDALUCES;691.0;A
2022;;;;;ANDALUCES;635.0;A
2022;;;;;ANDALUCES;2999.0;A
2022;;;;;ANDALUCES;450.0;A
2022;;;;;ANDALUCES;5075.0;A
2022;;;;;ANDALUCES;8524.0;A
2022;;;;;ANDALUCES;250.0;A
2022;;;;;ANDALUCES;448.0;A
2022;;;;;ANDALUCES;215.0;A
2022;;;;;ANDALUCES;343.0;A
2022;;;;;ANDALUCES;119.0;A
2022;;;;;ANDALUCES;184.0;A
2022;;;;;ANDALUCES;643.0;A
2022;;;;;ANDALUCES;535.0;A
2022;;;;;ANDALUCES;2737.0;A
2022;;;;;ANDALUCES;429.0;A
2022;;;;;ANDALUCES;4841.0;A
2022;;;;;ANDALUCES;8007.0;A
2022;;;;;ANDALUCES;82.0;A
2022;;;;;ANDALUCES;156.0;A
2022;;;;;ANDALUCES;111.0;A
2022;;;;;ANDALUCES;140.0;A
2022;;;;;ANDALUCES;27.0;A
2022;;;;;ANDALUCES;109.0;A
2022;;;;;ANDALUCES;138.0;A
2022;;;;;ANDALUCES;156.0;A
2022;;;;;ANDALUCES;919.0;A
2022;;;;;ANDALUCES;919.0;A
2022;;;;;ANDALUCES;40.0;A
2022;;;;;ANDALUCES;89.0;A
2022;;;;;ANDALUCES;69.0;A
2022;;;;;ANDALUCES;85.0;A
2022;;;;;ANDALUCES;17.0;A
2022;;;;;ANDALUCES;67.0;A
2022;;;;;ANDALUCES;84.0;A
2022;;;;;ANDALUCES;81.0;A
2022;;;;;ANDALUCES;532.0;A
2022;;;;;ANDALUCES;532.0;A
2022;;;;;ANDALUCES;42.0;A
2022;;;;;ANDALUCES;67.0;A
2022;;;;;ANDALUCES;42.0;A
2022;;;;;ANDALUCES;55.0;A
2022;;;;;ANDALUCES;10.0;A
2022;;;;;ANDALUCES;42.0;A
2022;;;;;ANDALUCES;54.0;A
2022;;;;;ANDALUCES;75.0;A
2022;;;;;ANDALUCES;387.0;A
2022;;;;;ANDALUCES;387.0;A
2022;;;;;ANDALUCES;589.0;A
2022;;;;;ANDALUCES;1061.0;A
2022;;;;;ANDALUCES;556.0;A
2022;;;;;ANDALUCES;890.0;A
2022;;;;;ANDALUCES;278.0;A
2022;;;;;ANDALUCES;483.0;A
2022;;;;;ANDALUCES;1472.0;A
2022;;;;;ANDALUCES;1326.0;A
2022;;;;;ANDALUCES;6655.0;A
2022;;;;;ANDALUCES;879.0;A
2022;;;;;ANDALUCES;9916.0;A
2022;;;;;ANDALUCES;17450.0;A
2022;;;;;ANDALUCES;297.0;A
2022;;;;;ANDALUCES;546.0;A
2022;;;;;ANDALUCES;299.0;A
2022;;;;;ANDALUCES;492.0;A
2022;;;;;ANDALUCES;149.0;A
2022;;;;;ANDALUCES;257.0;A
2022;;;;;ANDALUCES;775.0;A
2022;;;;;ANDALUCES;716.0;A
2022;;;;;ANDALUCES;3531.0;A
2022;;;;;ANDALUCES;450.0;A
2022;;;;;ANDALUCES;5075.0;A
2022;;;;;ANDALUCES;9056.0;A
2022;;;;;ANDALUCES;292.0;A
2022;;;;;ANDALUCES;515.0;A
2022;;;;;ANDALUCES;257.0;A
2022;;;;;ANDALUCES;398.0;A
2022;;;;;ANDALUCES;129.0;A
2022;;;;;ANDALUCES;226.0;A
2022;;;;;ANDALUCES;697.0;A
2022;;;;;ANDALUCES;610.0;A
2022;;;;;ANDALUCES;3124.0;A
2022;;;;;ANDALUCES;429.0;A
2022;;;;;ANDALUCES;4841.0;A
2022;;;;;ANDALUCES;8394.0;A
