TEMPORAL;EDAD;SEXO;LUGARNACIMIEN;INDICATOR;OBS_VALUE;FREQ
;;;;ANDALUCES;12053.0;A
;;;;ANDALUCES;32531.0;A
;;;;ANDALUCES;32766.0;A
;;;;ANDALUCES;6486.0;A
;;;;ANDALUCES;40423.0;A
;;;;ANDALUCES;14756.0;A
;;;;ANDALUCES;21819.0;A
;;;;ANDALUCES;173812.0;A
;;;;ANDALUCES;6230.0;A
;;;;ANDALUCES;5935.0;A
;;;;ANDALUCES;15777.0;A
;;;;ANDALUCES;15969.0;A
;;;;ANDALUCES;3083.0;A
;;;;ANDALUCES;19603.0;A
;;;;ANDALUCES;7313.0;A
;;;;ANDALUCES;10570.0;A
;;;;ANDALUCES;84480.0;A
;;;;ANDALUCES;6748.0;A
;;;;ANDALUCES;6118.0;A
;;;;ANDALUCES;16754.0;A
;;;;ANDALUCES;16797.0;A
;;;;ANDALUCES;3403.0;A
;;;;ANDALUCES;20820.0;A
;;;;ANDALUCES;7443.0;A
;;;;ANDALUCES;11249.0;A
;;;;ANDALUCES;89332.0;A
;;;;ANDALUCES;12767.0;A
;;;;ANDALUCES;10923.0;A
;;;;ANDALUCES;34149.0;A
;;;;ANDALUCES;29574.0;A
;;;;ANDALUCES;6728.0;A
;;;;ANDALUCES;40622.0;A
;;;;ANDALUCES;16262.0;A
;;;;ANDALUCES;21577.0;A
;;;;ANDALUCES;172602.0;A
;;;;ANDALUCES;5951.0;A
;;;;ANDALUCES;5234.0;A
;;;;ANDALUCES;16325.0;A
;;;;ANDALUCES;14174.0;A
;;;;ANDALUCES;3166.0;A
;;;;ANDALUCES;19471.0;A
;;;;ANDALUCES;7608.0;A
;;;;ANDALUCES;10208.0;A
;;;;ANDALUCES;82137.0;A
;;;;ANDALUCES;6816.0;A
;;;;ANDALUCES;5689.0;A
;;;;ANDALUCES;17824.0;A
;;;;ANDALUCES;15400.0;A
;;;;ANDALUCES;3562.0;A
;;;;ANDALUCES;21151.0;A
;;;;ANDALUCES;8654.0;A
;;;;ANDALUCES;11369.0;A
;;;;ANDALUCES;90465.0;A
;;;;ANDALUCES;10258.0;A
;;;;ANDALUCES;8074.0;A
;;;;ANDALUCES;26210.0;A
;;;;ANDALUCES;21484.0;A
;;;;ANDALUCES;4878.0;A
;;;;ANDALUCES;30632.0;A
;;;;ANDALUCES;12190.0;A
;;;;ANDALUCES;15989.0;A
;;;;ANDALUCES;129715.0;A
;;;;ANDALUCES;4643.0;A
;;;;ANDALUCES;3721.0;A
;;;;ANDALUCES;12185.0;A
;;;;ANDALUCES;10063.0;A
;;;;ANDALUCES;2245.0;A
;;;;ANDALUCES;14247.0;A
;;;;ANDALUCES;5721.0;A
;;;;ANDALUCES;7329.0;A
;;;;ANDALUCES;60154.0;A
;;;;ANDALUCES;5615.0;A
;;;;ANDALUCES;4353.0;A
;;;;ANDALUCES;14025.0;A
;;;;ANDALUCES;11421.0;A
;;;;ANDALUCES;2633.0;A
;;;;ANDALUCES;16385.0;A
;;;;ANDALUCES;6469.0;A
;;;;ANDALUCES;8660.0;A
;;;;ANDALUCES;69561.0;A
;;;;ANDALUCES;11880.0;A
;;;;ANDALUCES;5974.0;A
;;;;ANDALUCES;20860.0;A
;;;;ANDALUCES;19603.0;A
;;;;ANDALUCES;3826.0;A
;;;;ANDALUCES;28608.0;A
;;;;ANDALUCES;10424.0;A
;;;;ANDALUCES;12284.0;A
;;;;ANDALUCES;113459.0;A
;;;;ANDALUCES;5025.0;A
;;;;ANDALUCES;2546.0;A
;;;;ANDALUCES;8901.0;A
;;;;ANDALUCES;8463.0;A
;;;;ANDALUCES;1625.0;A
;;;;ANDALUCES;12240.0;A
;;;;ANDALUCES;4468.0;A
;;;;ANDALUCES;5141.0;A
;;;;ANDALUCES;48409.0;A
;;;;ANDALUCES;6855.0;A
;;;;ANDALUCES;3428.0;A
;;;;ANDALUCES;11959.0;A
;;;;ANDALUCES;11140.0;A
;;;;ANDALUCES;2201.0;A
;;;;ANDALUCES;16368.0;A
;;;;ANDALUCES;5956.0;A
;;;;ANDALUCES;7143.0;A
;;;;ANDALUCES;65050.0;A
;;;;ANDALUCES;9350.0;A
;;;;ANDALUCES;4561.0;A
;;;;ANDALUCES;17500.0;A
;;;;ANDALUCES;14956.0;A
;;;;ANDALUCES;2947.0;A
;;;;ANDALUCES;21998.0;A
;;;;ANDALUCES;8272.0;A
;;;;ANDALUCES;9526.0;A
;;;;ANDALUCES;89110.0;A
;;;;ANDALUCES;3582.0;A
;;;;ANDALUCES;1615.0;A
;;;;ANDALUCES;6765.0;A
;;;;ANDALUCES;5760.0;A
;;;;ANDALUCES;1127.0;A
;;;;ANDALUCES;8358.0;A
;;;;ANDALUCES;3194.0;A
;;;;ANDALUCES;3576.0;A
;;;;ANDALUCES;33977.0;A
;;;;ANDALUCES;5768.0;A
;;;;ANDALUCES;2946.0;A
;;;;ANDALUCES;10735.0;A
;;;;ANDALUCES;9196.0;A
;;;;ANDALUCES;1820.0;A
;;;;ANDALUCES;13640.0;A
;;;;ANDALUCES;5078.0;A
;;;;ANDALUCES;5950.0;A
;;;;ANDALUCES;55133.0;A
;;;;ANDALUCES;8852.0;A
;;;;ANDALUCES;3737.0;A
;;;;ANDALUCES;13642.0;A
;;;;ANDALUCES;11233.0;A
;;;;ANDALUCES;2439.0;A
;;;;ANDALUCES;17252.0;A
;;;;ANDALUCES;5994.0;A
;;;;ANDALUCES;6763.0;A
;;;;ANDALUCES;69912.0;A
;;;;ANDALUCES;2726.0;A
;;;;ANDALUCES;1038.0;A
;;;;ANDALUCES;4221.0;A
;;;;ANDALUCES;3495.0;A
;;;;ANDALUCES;683.0;A
;;;;ANDALUCES;5313.0;A
;;;;ANDALUCES;1862.0;A
;;;;ANDALUCES;2060.0;A
;;;;ANDALUCES;21398.0;A
;;;;ANDALUCES;6126.0;A
;;;;ANDALUCES;2699.0;A
;;;;ANDALUCES;9421.0;A
;;;;ANDALUCES;7738.0;A
;;;;ANDALUCES;1756.0;A
;;;;ANDALUCES;11939.0;A
;;;;ANDALUCES;4132.0;A
;;;;ANDALUCES;4703.0;A
;;;;ANDALUCES;48514.0;A
;;;;ANDALUCES;108071.0;A
;;;;ANDALUCES;132511.0;A
;;;;ANDALUCES;251478.0;A
;;;;ANDALUCES;247463.0;A
;;;;ANDALUCES;53910.0;A
;;;;ANDALUCES;309667.0;A
;;;;ANDALUCES;130601.0;A
;;;;ANDALUCES;200738.0;A
;;;;ANDALUCES;1434439.0;A
;;;;ANDALUCES;48865.0;A
;;;;ANDALUCES;64925.0;A
;;;;ANDALUCES;117064.0;A
;;;;ANDALUCES;116274.0;A
;;;;ANDALUCES;25145.0;A
;;;;ANDALUCES;143426.0;A
;;;;ANDALUCES;62135.0;A
;;;;ANDALUCES;95914.0;A
;;;;ANDALUCES;673748.0;A
;;;;ANDALUCES;59206.0;A
;;;;ANDALUCES;67586.0;A
;;;;ANDALUCES;134414.0;A
;;;;ANDALUCES;131189.0;A
;;;;ANDALUCES;28765.0;A
;;;;ANDALUCES;166241.0;A
;;;;ANDALUCES;68466.0;A
;;;;ANDALUCES;104824.0;A
;;;;ANDALUCES;760691.0;A
;;;;ANDALUCES;726.0;A
;;;;ANDALUCES;1308.0;A
;;;;ANDALUCES;708.0;A
;;;;ANDALUCES;1064.0;A
;;;;ANDALUCES;304.0;A
;;;;ANDALUCES;588.0;A
;;;;ANDALUCES;1649.0;A
;;;;ANDALUCES;1572.0;A
;;;;ANDALUCES;7919.0;A
;;;;ANDALUCES;374.0;A
;;;;ANDALUCES;710.0;A
;;;;ANDALUCES;362.0;A
;;;;ANDALUCES;552.0;A
;;;;ANDALUCES;161.0;A
;;;;ANDALUCES;293.0;A
;;;;ANDALUCES;863.0;A
;;;;ANDALUCES;808.0;A
;;;;ANDALUCES;4123.0;A
;;;;ANDALUCES;352.0;A
;;;;ANDALUCES;598.0;A
;;;;ANDALUCES;346.0;A
;;;;ANDALUCES;512.0;A
;;;;ANDALUCES;143.0;A
;;;;ANDALUCES;295.0;A
;;;;ANDALUCES;786.0;A
;;;;ANDALUCES;764.0;A
;;;;ANDALUCES;3796.0;A
;;;;ANDALUCES;1355.0;A
;;;;ANDALUCES;1947.0;A
;;;;ANDALUCES;1086.0;A
;;;;ANDALUCES;1791.0;A
;;;;ANDALUCES;555.0;A
;;;;ANDALUCES;976.0;A
;;;;ANDALUCES;2521.0;A
;;;;ANDALUCES;2339.0;A
;;;;ANDALUCES;12570.0;A
;;;;ANDALUCES;685.0;A
;;;;ANDALUCES;1018.0;A
;;;;ANDALUCES;548.0;A
;;;;ANDALUCES;931.0;A
;;;;ANDALUCES;264.0;A
;;;;ANDALUCES;511.0;A
;;;;ANDALUCES;1316.0;A
;;;;ANDALUCES;1203.0;A
;;;;ANDALUCES;6476.0;A
;;;;ANDALUCES;670.0;A
;;;;ANDALUCES;929.0;A
;;;;ANDALUCES;538.0;A
;;;;ANDALUCES;860.0;A
;;;;ANDALUCES;291.0;A
;;;;ANDALUCES;465.0;A
;;;;ANDALUCES;1205.0;A
;;;;ANDALUCES;1136.0;A
;;;;ANDALUCES;6094.0;A
;;;;ANDALUCES;1253.0;A
;;;;ANDALUCES;1690.0;A
;;;;ANDALUCES;982.0;A
;;;;ANDALUCES;1391.0;A
;;;;ANDALUCES;510.0;A
;;;;ANDALUCES;1020.0;A
;;;;ANDALUCES;1963.0;A
;;;;ANDALUCES;1957.0;A
;;;;ANDALUCES;10766.0;A
;;;;ANDALUCES;634.0;A
;;;;ANDALUCES;861.0;A
;;;;ANDALUCES;503.0;A
;;;;ANDALUCES;712.0;A
;;;;ANDALUCES;272.0;A
;;;;ANDALUCES;513.0;A
;;;;ANDALUCES;1024.0;A
;;;;ANDALUCES;1006.0;A
;;;;ANDALUCES;5525.0;A
;;;;ANDALUCES;619.0;A
;;;;ANDALUCES;829.0;A
;;;;ANDALUCES;479.0;A
;;;;ANDALUCES;679.0;A
;;;;ANDALUCES;238.0;A
;;;;ANDALUCES;507.0;A
;;;;ANDALUCES;939.0;A
;;;;ANDALUCES;951.0;A
;;;;ANDALUCES;5241.0;A
;;;;ANDALUCES;977.0;A
;;;;ANDALUCES;1741.0;A
;;;;ANDALUCES;1208.0;A
;;;;ANDALUCES;1496.0;A
;;;;ANDALUCES;460.0;A
;;;;ANDALUCES;1229.0;A
;;;;ANDALUCES;1552.0;A
;;;;ANDALUCES;2075.0;A
;;;;ANDALUCES;10738.0;A
;;;;ANDALUCES;468.0;A
;;;;ANDALUCES;860.0;A
;;;;ANDALUCES;630.0;A
;;;;ANDALUCES;736.0;A
;;;;ANDALUCES;243.0;A
;;;;ANDALUCES;621.0;A
;;;;ANDALUCES;783.0;A
;;;;ANDALUCES;1047.0;A
;;;;ANDALUCES;5388.0;A
;;;;ANDALUCES;509.0;A
;;;;ANDALUCES;881.0;A
;;;;ANDALUCES;578.0;A
;;;;ANDALUCES;760.0;A
;;;;ANDALUCES;217.0;A
;;;;ANDALUCES;608.0;A
;;;;ANDALUCES;769.0;A
;;;;ANDALUCES;1028.0;A
;;;;ANDALUCES;5350.0;A
;;;;ANDALUCES;1123.0;A
;;;;ANDALUCES;3178.0;A
;;;;ANDALUCES;2176.0;A
;;;;ANDALUCES;2605.0;A
;;;;ANDALUCES;746.0;A
;;;;ANDALUCES;2212.0;A
;;;;ANDALUCES;2334.0;A
;;;;ANDALUCES;3612.0;A
;;;;ANDALUCES;17986.0;A
;;;;ANDALUCES;576.0;A
;;;;ANDALUCES;1643.0;A
;;;;ANDALUCES;1076.0;A
;;;;ANDALUCES;1298.0;A
;;;;ANDALUCES;371.0;A
;;;;ANDALUCES;1113.0;A
;;;;ANDALUCES;1158.0;A
;;;;ANDALUCES;1848.0;A
;;;;ANDALUCES;9083.0;A
;;;;ANDALUCES;547.0;A
;;;;ANDALUCES;1535.0;A
;;;;ANDALUCES;1100.0;A
;;;;ANDALUCES;1307.0;A
;;;;ANDALUCES;375.0;A
;;;;ANDALUCES;1099.0;A
;;;;ANDALUCES;1176.0;A
;;;;ANDALUCES;1764.0;A
;;;;ANDALUCES;8903.0;A
;;;;ANDALUCES;2126.0;A
;;;;ANDALUCES;6652.0;A
;;;;ANDALUCES;4434.0;A
;;;;ANDALUCES;5069.0;A
;;;;ANDALUCES;1442.0;A
;;;;ANDALUCES;5097.0;A
;;;;ANDALUCES;4215.0;A
;;;;ANDALUCES;6535.0;A
;;;;ANDALUCES;35570.0;A
;;;;ANDALUCES;1033.0;A
;;;;ANDALUCES;3447.0;A
;;;;ANDALUCES;2164.0;A
;;;;ANDALUCES;2523.0;A
;;;;ANDALUCES;708.0;A
;;;;ANDALUCES;2433.0;A
;;;;ANDALUCES;2100.0;A
;;;;ANDALUCES;3356.0;A
;;;;ANDALUCES;17764.0;A
;;;;ANDALUCES;1093.0;A
;;;;ANDALUCES;3205.0;A
;;;;ANDALUCES;2270.0;A
;;;;ANDALUCES;2546.0;A
;;;;ANDALUCES;734.0;A
;;;;ANDALUCES;2664.0;A
;;;;ANDALUCES;2115.0;A
;;;;ANDALUCES;3179.0;A
;;;;ANDALUCES;17806.0;A
;;;;ANDALUCES;2945.0;A
;;;;ANDALUCES;9377.0;A
;;;;ANDALUCES;6321.0;A
;;;;ANDALUCES;7381.0;A
;;;;ANDALUCES;2175.0;A
;;;;ANDALUCES;7433.0;A
;;;;ANDALUCES;5609.0;A
;;;;ANDALUCES;9436.0;A
;;;;ANDALUCES;50677.0;A
;;;;ANDALUCES;1416.0;A
;;;;ANDALUCES;5018.0;A
;;;;ANDALUCES;3119.0;A
;;;;ANDALUCES;3678.0;A
;;;;ANDALUCES;1099.0;A
;;;;ANDALUCES;3714.0;A
;;;;ANDALUCES;2907.0;A
;;;;ANDALUCES;4878.0;A
;;;;ANDALUCES;25829.0;A
;;;;ANDALUCES;1529.0;A
;;;;ANDALUCES;4359.0;A
;;;;ANDALUCES;3202.0;A
;;;;ANDALUCES;3703.0;A
;;;;ANDALUCES;1076.0;A
;;;;ANDALUCES;3719.0;A
;;;;ANDALUCES;2702.0;A
;;;;ANDALUCES;4558.0;A
;;;;ANDALUCES;24848.0;A
;;;;ANDALUCES;3394.0;A
;;;;ANDALUCES;10166.0;A
;;;;ANDALUCES;7559.0;A
;;;;ANDALUCES;8630.0;A
;;;;ANDALUCES;2360.0;A
;;;;ANDALUCES;8477.0;A
;;;;ANDALUCES;5880.0;A
;;;;ANDALUCES;11202.0;A
;;;;ANDALUCES;57668.0;A
;;;;ANDALUCES;1702.0;A
;;;;ANDALUCES;5407.0;A
;;;;ANDALUCES;3864.0;A
;;;;ANDALUCES;4289.0;A
;;;;ANDALUCES;1228.0;A
;;;;ANDALUCES;4230.0;A
;;;;ANDALUCES;3087.0;A
;;;;ANDALUCES;5871.0;A
;;;;ANDALUCES;29678.0;A
;;;;ANDALUCES;1692.0;A
;;;;ANDALUCES;4759.0;A
;;;;ANDALUCES;3695.0;A
;;;;ANDALUCES;4341.0;A
;;;;ANDALUCES;1132.0;A
;;;;ANDALUCES;4247.0;A
;;;;ANDALUCES;2793.0;A
;;;;ANDALUCES;5331.0;A
;;;;ANDALUCES;27990.0;A
;;;;ANDALUCES;4166.0;A
;;;;ANDALUCES;10794.0;A
;;;;ANDALUCES;9742.0;A
;;;;ANDALUCES;11352.0;A
;;;;ANDALUCES;2653.0;A
;;;;ANDALUCES;12162.0;A
;;;;ANDALUCES;6654.0;A
;;;;ANDALUCES;12943.0;A
;;;;ANDALUCES;70466.0;A
;;;;ANDALUCES;2019.0;A
;;;;ANDALUCES;5687.0;A
;;;;ANDALUCES;4991.0;A
;;;;ANDALUCES;5750.0;A
;;;;ANDALUCES;1343.0;A
;;;;ANDALUCES;6107.0;A
;;;;ANDALUCES;3484.0;A
;;;;ANDALUCES;6772.0;A
;;;;ANDALUCES;36153.0;A
;;;;ANDALUCES;2147.0;A
;;;;ANDALUCES;5107.0;A
;;;;ANDALUCES;4751.0;A
;;;;ANDALUCES;5602.0;A
;;;;ANDALUCES;1310.0;A
;;;;ANDALUCES;6055.0;A
;;;;ANDALUCES;3170.0;A
;;;;ANDALUCES;6171.0;A
;;;;ANDALUCES;34313.0;A
;;;;ANDALUCES;5643.0;A
;;;;ANDALUCES;11778.0;A
;;;;ANDALUCES;15157.0;A
;;;;ANDALUCES;17383.0;A
;;;;ANDALUCES;3530.0;A
;;;;ANDALUCES;19676.0;A
;;;;ANDALUCES;7678.0;A
;;;;ANDALUCES;15540.0;A
;;;;ANDALUCES;96385.0;A
;;;;ANDALUCES;2836.0;A
;;;;ANDALUCES;6125.0;A
;;;;ANDALUCES;7735.0;A
;;;;ANDALUCES;8694.0;A
;;;;ANDALUCES;1761.0;A
;;;;ANDALUCES;9931.0;A
;;;;ANDALUCES;3970.0;A
;;;;ANDALUCES;7888.0;A
;;;;ANDALUCES;48940.0;A
;;;;ANDALUCES;2807.0;A
;;;;ANDALUCES;5653.0;A
;;;;ANDALUCES;7422.0;A
;;;;ANDALUCES;8689.0;A
;;;;ANDALUCES;1769.0;A
;;;;ANDALUCES;9745.0;A
;;;;ANDALUCES;3708.0;A
;;;;ANDALUCES;7652.0;A
;;;;ANDALUCES;47445.0;A
;;;;ANDALUCES;7785.0;A
;;;;ANDALUCES;13384.0;A
;;;;ANDALUCES;25499.0;A
;;;;ANDALUCES;26254.0;A
;;;;ANDALUCES;5017.0;A
;;;;ANDALUCES;31881.0;A
;;;;ANDALUCES;9854.0;A
;;;;ANDALUCES;20574.0;A
;;;;ANDALUCES;140248.0;A
;;;;ANDALUCES;3843.0;A
;;;;ANDALUCES;6671.0;A
;;;;ANDALUCES;12627.0;A
;;;;ANDALUCES;12950.0;A
;;;;ANDALUCES;2444.0;A
;;;;ANDALUCES;15593.0;A
;;;;ANDALUCES;5004.0;A
;;;;ANDALUCES;10229.0;A
;;;;ANDALUCES;69361.0;A
;;;;ANDALUCES;3942.0;A
;;;;ANDALUCES;6713.0;A
;;;;ANDALUCES;12872.0;A
;;;;ANDALUCES;13304.0;A
;;;;ANDALUCES;2573.0;A
;;;;ANDALUCES;16288.0;A
;;;;ANDALUCES;4850.0;A
;;;;ANDALUCES;10345.0;A
;;;;ANDALUCES;70887.0;A
;;;;ANDALUCES;10660.0;A
;;;;ANDALUCES;13992.0;A
;;;;ANDALUCES;29863.0;A
;;;;ANDALUCES;31329.0;A
;;;;ANDALUCES;6420.0;A
;;;;ANDALUCES;37476.0;A
;;;;ANDALUCES;12312.0;A
;;;;ANDALUCES;22937.0;A
;;;;ANDALUCES;164989.0;A
;;;;ANDALUCES;5156.0;A
;;;;ANDALUCES;6890.0;A
;;;;ANDALUCES;14482.0;A
;;;;ANDALUCES;15340.0;A
;;;;ANDALUCES;3124.0;A
;;;;ANDALUCES;18266.0;A
;;;;ANDALUCES;6052.0;A
;;;;ANDALUCES;11195.0;A
;;;;ANDALUCES;80505.0;A
;;;;ANDALUCES;5504.0;A
;;;;ANDALUCES;7102.0;A
;;;;ANDALUCES;15381.0;A
;;;;ANDALUCES;15989.0;A
;;;;ANDALUCES;3296.0;A
;;;;ANDALUCES;19210.0;A
;;;;ANDALUCES;6260.0;A
;;;;ANDALUCES;11742.0;A
;;;;ANDALUCES;84484.0;A
;;;;ANDALUCES;12530.0;A
;;;;ANDALUCES;12135.0;A
;;;;ANDALUCES;31858.0;A
;;;;ANDALUCES;32147.0;A
;;;;ANDALUCES;6377.0;A
;;;;ANDALUCES;39041.0;A
;;;;ANDALUCES;14117.0;A
;;;;ANDALUCES;21776.0;A
;;;;ANDALUCES;169981.0;A
;;;;ANDALUCES;6019.0;A
;;;;ANDALUCES;5923.0;A
;;;;ANDALUCES;15297.0;A
;;;;ANDALUCES;15579.0;A
;;;;ANDALUCES;3022.0;A
;;;;ANDALUCES;18959.0;A
;;;;ANDALUCES;7046.0;A
;;;;ANDALUCES;10581.0;A
;;;;ANDALUCES;82426.0;A
;;;;ANDALUCES;6511.0;A
;;;;ANDALUCES;6212.0;A
;;;;ANDALUCES;16561.0;A
;;;;ANDALUCES;16568.0;A
;;;;ANDALUCES;3355.0;A
;;;;ANDALUCES;20082.0;A
;;;;ANDALUCES;7071.0;A
;;;;ANDALUCES;11195.0;A
;;;;ANDALUCES;87555.0;A
;;;;ANDALUCES;13099.0;A
;;;;ANDALUCES;11021.0;A
;;;;ANDALUCES;33992.0;A
;;;;ANDALUCES;30653.0;A
;;;;ANDALUCES;6679.0;A
;;;;ANDALUCES;41024.0;A
;;;;ANDALUCES;16117.0;A
;;;;ANDALUCES;21640.0;A
;;;;ANDALUCES;174225.0;A
;;;;ANDALUCES;6125.0;A
;;;;ANDALUCES;5287.0;A
;;;;ANDALUCES;16362.0;A
;;;;ANDALUCES;14698.0;A
;;;;ANDALUCES;3143.0;A
;;;;ANDALUCES;19611.0;A
;;;;ANDALUCES;7584.0;A
;;;;ANDALUCES;10217.0;A
;;;;ANDALUCES;83027.0;A
;;;;ANDALUCES;6974.0;A
;;;;ANDALUCES;5734.0;A
;;;;ANDALUCES;17630.0;A
;;;;ANDALUCES;15955.0;A
;;;;ANDALUCES;3536.0;A
;;;;ANDALUCES;21413.0;A
;;;;ANDALUCES;8533.0;A
;;;;ANDALUCES;11423.0;A
;;;;ANDALUCES;91198.0;A
;;;;ANDALUCES;10587.0;A
;;;;ANDALUCES;8702.0;A
;;;;ANDALUCES;28671.0;A
;;;;ANDALUCES;23141.0;A
;;;;ANDALUCES;5302.0;A
;;;;ANDALUCES;33437.0;A
;;;;ANDALUCES;13262.0;A
;;;;ANDALUCES;17384.0;A
;;;;ANDALUCES;140486.0;A
;;;;ANDALUCES;4767.0;A
;;;;ANDALUCES;4040.0;A
;;;;ANDALUCES;13264.0;A
;;;;ANDALUCES;10802.0;A
;;;;ANDALUCES;2431.0;A
;;;;ANDALUCES;15578.0;A
;;;;ANDALUCES;6157.0;A
;;;;ANDALUCES;7988.0;A
;;;;ANDALUCES;65027.0;A
;;;;ANDALUCES;5820.0;A
;;;;ANDALUCES;4662.0;A
;;;;ANDALUCES;15407.0;A
;;;;ANDALUCES;12339.0;A
;;;;ANDALUCES;2871.0;A
;;;;ANDALUCES;17859.0;A
;;;;ANDALUCES;7105.0;A
;;;;ANDALUCES;9396.0;A
;;;;ANDALUCES;75459.0;A
;;;;ANDALUCES;10986.0;A
;;;;ANDALUCES;5996.0;A
;;;;ANDALUCES;20002.0;A
;;;;ANDALUCES;18432.0;A
;;;;ANDALUCES;3794.0;A
;;;;ANDALUCES;27128.0;A
;;;;ANDALUCES;10042.0;A
;;;;ANDALUCES;12175.0;A
;;;;ANDALUCES;108555.0;A
;;;;ANDALUCES;4611.0;A
;;;;ANDALUCES;2550.0;A
;;;;ANDALUCES;8590.0;A
;;;;ANDALUCES;8026.0;A
;;;;ANDALUCES;1650.0;A
;;;;ANDALUCES;11612.0;A
;;;;ANDALUCES;4299.0;A
;;;;ANDALUCES;5090.0;A
;;;;ANDALUCES;46428.0;A
;;;;ANDALUCES;6375.0;A
;;;;ANDALUCES;3446.0;A
;;;;ANDALUCES;11412.0;A
;;;;ANDALUCES;10406.0;A
;;;;ANDALUCES;2144.0;A
;;;;ANDALUCES;15516.0;A
;;;;ANDALUCES;5743.0;A
;;;;ANDALUCES;7085.0;A
;;;;ANDALUCES;62127.0;A
;;;;ANDALUCES;9651.0;A
;;;;ANDALUCES;4656.0;A
;;;;ANDALUCES;17655.0;A
;;;;ANDALUCES;15453.0;A
;;;;ANDALUCES;3040.0;A
;;;;ANDALUCES;22276.0;A
;;;;ANDALUCES;8512.0;A
;;;;ANDALUCES;9731.0;A
;;;;ANDALUCES;90974.0;A
;;;;ANDALUCES;3784.0;A
;;;;ANDALUCES;1664.0;A
;;;;ANDALUCES;6902.0;A
;;;;ANDALUCES;5991.0;A
;;;;ANDALUCES;1150.0;A
;;;;ANDALUCES;8558.0;A
;;;;ANDALUCES;3307.0;A
;;;;ANDALUCES;3710.0;A
;;;;ANDALUCES;35066.0;A
;;;;ANDALUCES;5867.0;A
;;;;ANDALUCES;2992.0;A
;;;;ANDALUCES;10753.0;A
;;;;ANDALUCES;9462.0;A
;;;;ANDALUCES;1890.0;A
;;;;ANDALUCES;13718.0;A
;;;;ANDALUCES;5205.0;A
;;;;ANDALUCES;6021.0;A
;;;;ANDALUCES;55908.0;A
;;;;ANDALUCES;9065.0;A
;;;;ANDALUCES;3994.0;A
;;;;ANDALUCES;14565.0;A
;;;;ANDALUCES;11892.0;A
;;;;ANDALUCES;2546.0;A
;;;;ANDALUCES;18534.0;A
;;;;ANDALUCES;6330.0;A
;;;;ANDALUCES;7310.0;A
;;;;ANDALUCES;74236.0;A
;;;;ANDALUCES;2817.0;A
;;;;ANDALUCES;1124.0;A
;;;;ANDALUCES;4548.0;A
;;;;ANDALUCES;3725.0;A
;;;;ANDALUCES;731.0;A
;;;;ANDALUCES;5783.0;A
;;;;ANDALUCES;1994.0;A
;;;;ANDALUCES;2227.0;A
;;;;ANDALUCES;22949.0;A
;;;;ANDALUCES;6248.0;A
;;;;ANDALUCES;2870.0;A
;;;;ANDALUCES;10017.0;A
;;;;ANDALUCES;8167.0;A
;;;;ANDALUCES;1815.0;A
;;;;ANDALUCES;12751.0;A
;;;;ANDALUCES;4336.0;A
;;;;ANDALUCES;5083.0;A
;;;;ANDALUCES;51287.0;A
;;;;ANDALUCES;106151.0;A
;;;;ANDALUCES;133253.0;A
;;;;ANDALUCES;247762.0;A
;;;;ANDALUCES;244500.0;A
;;;;ANDALUCES;53602.0;A
;;;;ANDALUCES;304810.0;A
;;;;ANDALUCES;129510.0;A
;;;;ANDALUCES;200299.0;A
;;;;ANDALUCES;1419887.0;A
;;;;ANDALUCES;47967.0;A
;;;;ANDALUCES;65430.0;A
;;;;ANDALUCES;115240.0;A
;;;;ANDALUCES;114634.0;A
;;;;ANDALUCES;25014.0;A
;;;;ANDALUCES;141013.0;A
;;;;ANDALUCES;61578.0;A
;;;;ANDALUCES;95706.0;A
;;;;ANDALUCES;666582.0;A
;;;;ANDALUCES;58184.0;A
;;;;ANDALUCES;67823.0;A
;;;;ANDALUCES;132522.0;A
;;;;ANDALUCES;129866.0;A
;;;;ANDALUCES;28588.0;A
;;;;ANDALUCES;163797.0;A
;;;;ANDALUCES;67932.0;A
;;;;ANDALUCES;104593.0;A
;;;;ANDALUCES;753305.0;A
;;;;ANDALUCES;731.0;A
;;;;ANDALUCES;1277.0;A
;;;;ANDALUCES;684.0;A
;;;;ANDALUCES;1027.0;A
;;;;ANDALUCES;315.0;A
;;;;ANDALUCES;602.0;A
;;;;ANDALUCES;1613.0;A
;;;;ANDALUCES;1625.0;A
;;;;ANDALUCES;7874.0;A
;;;;ANDALUCES;366.0;A
;;;;ANDALUCES;680.0;A
;;;;ANDALUCES;356.0;A
;;;;ANDALUCES;535.0;A
;;;;ANDALUCES;168.0;A
;;;;ANDALUCES;296.0;A
;;;;ANDALUCES;853.0;A
;;;;ANDALUCES;832.0;A
;;;;ANDALUCES;4086.0;A
;;;;ANDALUCES;365.0;A
;;;;ANDALUCES;597.0;A
;;;;ANDALUCES;328.0;A
;;;;ANDALUCES;492.0;A
;;;;ANDALUCES;147.0;A
;;;;ANDALUCES;306.0;A
;;;;ANDALUCES;760.0;A
;;;;ANDALUCES;793.0;A
;;;;ANDALUCES;3788.0;A
;;;;ANDALUCES;1373.0;A
;;;;ANDALUCES;2043.0;A
;;;;ANDALUCES;1137.0;A
;;;;ANDALUCES;1817.0;A
;;;;ANDALUCES;595.0;A
;;;;ANDALUCES;1018.0;A
;;;;ANDALUCES;2561.0;A
;;;;ANDALUCES;2480.0;A
;;;;ANDALUCES;13024.0;A
;;;;ANDALUCES;690.0;A
;;;;ANDALUCES;1073.0;A
