TEMPORAL;TERRITORIO;ESTADOCIVIL;ESTADOCIVILC2;INDICATOR;OBS_VALUE;FREQ
2002;23;1;NC;SEPARACIONES;4.157067;A
2002;23;3;00;SEPARACIONES;1.385689;A
2002;23;3;5;SEPARACIONES;1.385689;A
2002;23;5;00;SEPARACIONES;22.171024;A
2002;23;5;1;SEPARACIONES;19.399646;A
2002;23;5;3;SEPARACIONES;1.385689;A
2002;23;5;5;SEPARACIONES;1.385689;A
2002;23;NC;00;SEPARACIONES;38.799292;A
2002;23;NC;NC;SEPARACIONES;38.799292;A
2002;29;00;00;SEPARACIONES;2621.999218;A
2002;29;00;1;SEPARACIONES;2059.952874;A
2002;29;00;3;SEPARACIONES;3.976743;A
2002;29;00;5;SEPARACIONES;71.581374;A
2002;29;00;NC;SEPARACIONES;486.488227;A
2002;29;1;00;SEPARACIONES;2040.069159;A
2002;29;1;1;SEPARACIONES;1973.790109;A
2002;29;1;3;SEPARACIONES;1.325581;A
2002;29;1;5;SEPARACIONES;35.790687;A
2002;29;1;NC;SEPARACIONES;29.162782;A
2002;29;3;00;SEPARACIONES;21.209296;A
2002;29;3;1;SEPARACIONES;11.930229;A
2002;29;3;3;SEPARACIONES;2.651162;A
2002;29;3;5;SEPARACIONES;5.302324;A
2002;29;3;NC;SEPARACIONES;1.325581;A
2002;29;5;00;SEPARACIONES;100.744156;A
2002;29;5;1;SEPARACIONES;70.255793;A
2002;29;5;5;SEPARACIONES;30.488363;A
2002;29;NC;00;SEPARACIONES;459.976607;A
2002;29;NC;1;SEPARACIONES;3.976743;A
2002;29;NC;NC;SEPARACIONES;455.999864;A
2002;41;00;00;SEPARACIONES;3207.000709;A
2002;41;00;1;SEPARACIONES;2873.38007;A
2002;41;00;3;SEPARACIONES;15.427544;A
2002;41;00;5;SEPARACIONES;59.781733;A
2002;41;00;NC;SEPARACIONES;258.411362;A
2002;41;1;00;SEPARACIONES;2854.09564;A
2002;41;1;1;SEPARACIONES;2780.814806;A
2002;41;1;3;SEPARACIONES;3.856886;A
2002;41;1;5;SEPARACIONES;38.56886;A
2002;41;1;NC;SEPARACIONES;30.855088;A
2002;41;3;00;SEPARACIONES;21.212873;A
2002;41;3;1;SEPARACIONES;7.713772;A
2002;41;3;3;SEPARACIONES;9.642215;A
2002;41;3;5;SEPARACIONES;3.856886;A
2002;41;5;00;SEPARACIONES;94.493707;A
2002;41;5;1;SEPARACIONES;75.209277;A
2002;41;5;3;SEPARACIONES;1.928443;A
2002;41;5;5;SEPARACIONES;17.355987;A
2002;41;NC;00;SEPARACIONES;237.198489;A
2002;41;NC;1;SEPARACIONES;9.642215;A
2002;41;NC;NC;SEPARACIONES;227.556274;A
2001;C01;00;00;SEPARACIONES;10770.998593;A
2001;C01;00;1;SEPARACIONES;9604.63667;A
2001;C01;00;3;SEPARACIONES;31.802538;A
2001;C01;00;5;SEPARACIONES;187.305064;A
2001;C01;00;NC;SEPARACIONES;947.254321;A
2001;C01;1;00;SEPARACIONES;9580.060256;A
2001;C01;1;1;SEPARACIONES;9308.042723;A
2001;C01;1;3;SEPARACIONES;18.739063;A
2001;C01;1;5;SEPARACIONES;119.043983;A
2001;C01;1;NC;SEPARACIONES;134.234487;A
2001;C01;3;00;SEPARACIONES;68.731702;A
2001;C01;3;1;SEPARACIONES;46.924314;A
2001;C01;3;3;SEPARACIONES;7.824777;A
2001;C01;3;5;SEPARACIONES;12.423858;A
2001;C01;3;NC;SEPARACIONES;1.558753;A
2001;C01;5;00;SEPARACIONES;272.745351;A
2001;C01;5;1;SEPARACIONES;211.66943;A
2001;C01;5;3;SEPARACIONES;5.238698;A
2001;C01;5;5;SEPARACIONES;55.837223;A
2001;C01;NC;00;SEPARACIONES;849.461284;A
2001;C01;NC;1;SEPARACIONES;38.000203;A
2001;C01;NC;NC;SEPARACIONES;811.461081;A
2001;04;00;00;SEPARACIONES;733.999794;A
2001;04;00;1;SEPARACIONES;683.54748;A
2001;04;00;5;SEPARACIONES;16.27494;A
2001;04;00;NC;SEPARACIONES;34.177374;A
2001;04;1;00;SEPARACIONES;690.057456;A
2001;04;1;1;SEPARACIONES;670.527528;A
2001;04;1;5;SEPARACIONES;9.764964;A
2001;04;1;NC;SEPARACIONES;9.764964;A
2001;04;3;00;SEPARACIONES;4.882482;A
2001;04;3;1;SEPARACIONES;3.254988;A
2001;04;3;5;SEPARACIONES;1.627494;A
2001;04;5;00;SEPARACIONES;14.647446;A
2001;04;5;1;SEPARACIONES;9.764964;A
2001;04;5;5;SEPARACIONES;4.882482;A
2001;04;NC;00;SEPARACIONES;24.41241;A
2001;04;NC;NC;SEPARACIONES;24.41241;A
2001;11;00;00;SEPARACIONES;1631.99998;A
2001;11;00;1;SEPARACIONES;1356.54666;A
2001;11;00;3;SEPARACIONES;7.31292;A
2001;11;00;5;SEPARACIONES;24.3764;A
2001;11;00;NC;SEPARACIONES;243.764;A
2001;11;1;00;SEPARACIONES;1360.20312;A
2001;11;1;1;SEPARACIONES;1321.20088;A
2001;11;1;3;SEPARACIONES;3.65646;A
2001;11;1;5;SEPARACIONES;17.06348;A
2001;11;1;NC;SEPARACIONES;18.2823;A
2001;11;3;00;SEPARACIONES;8.53174;A
2001;11;3;1;SEPARACIONES;3.65646;A
2001;11;3;3;SEPARACIONES;3.65646;A
2001;11;3;5;SEPARACIONES;1.21882;A
2001;11;5;00;SEPARACIONES;35.34578;A
2001;11;5;1;SEPARACIONES;29.25168;A
2001;11;5;5;SEPARACIONES;6.0941;A
2001;11;NC;00;SEPARACIONES;227.91934;A
2001;11;NC;1;SEPARACIONES;2.43764;A
2001;11;NC;NC;SEPARACIONES;225.4817;A
2001;14;00;00;SEPARACIONES;1051.99975;A
2001;14;00;1;SEPARACIONES;1000.86975;A
2001;14;00;3;SEPARACIONES;1.27825;A
2001;14;00;5;SEPARACIONES;16.61725;A
2001;14;00;NC;SEPARACIONES;33.2345;A
2001;14;1;00;SEPARACIONES;982.97425;A
2001;14;1;1;SEPARACIONES;963.8005;A
2001;14;1;5;SEPARACIONES;12.7825;A
2001;14;1;NC;SEPARACIONES;6.39125;A
2001;14;3;00;SEPARACIONES;3.83475;A
2001;14;3;1;SEPARACIONES;3.83475;A
2001;14;5;00;SEPARACIONES;30.678;A
2001;14;5;1;SEPARACIONES;25.565;A
2001;14;5;3;SEPARACIONES;1.27825;A
2001;14;5;5;SEPARACIONES;3.83475;A
2001;14;NC;00;SEPARACIONES;34.51275;A
2001;14;NC;1;SEPARACIONES;7.6695;A
2001;14;NC;NC;SEPARACIONES;26.84325;A
2001;18;00;00;SEPARACIONES;1143.999663;A
2001;18;00;1;SEPARACIONES;1090.393715;A
2001;18;00;3;SEPARACIONES;6.091585;A
2001;18;00;5;SEPARACIONES;18.274755;A
2001;18;00;NC;SEPARACIONES;29.239608;A
2001;18;1;00;SEPARACIONES;1083.083813;A
2001;18;1;1;SEPARACIONES;1057.499156;A
2001;18;1;3;SEPARACIONES;3.654951;A
2001;18;1;5;SEPARACIONES;14.619804;A
2001;18;1;NC;SEPARACIONES;7.309902;A
2001;18;3;00;SEPARACIONES;9.746536;A
2001;18;3;1;SEPARACIONES;8.528219;A
2001;18;3;3;SEPARACIONES;1.218317;A
2001;18;5;00;SEPARACIONES;26.802974;A
2001;18;5;1;SEPARACIONES;21.929706;A
2001;18;5;3;SEPARACIONES;1.218317;A
2001;18;5;5;SEPARACIONES;3.654951;A
2001;18;NC;00;SEPARACIONES;24.36634;A
2001;18;NC;1;SEPARACIONES;2.436634;A
2001;18;NC;NC;SEPARACIONES;21.929706;A
2001;21;00;00;SEPARACIONES;718.99982;A
2001;21;00;1;SEPARACIONES;541.58428;A
2001;21;00;5;SEPARACIONES;16.807788;A
2001;21;00;NC;SEPARACIONES;160.607752;A
2001;21;1;00;SEPARACIONES;537.849216;A
2001;21;1;1;SEPARACIONES;513.5713;A
2001;21;1;5;SEPARACIONES;11.205192;A
2001;21;1;NC;SEPARACIONES;13.072724;A
2001;21;3;00;SEPARACIONES;7.470128;A
2001;21;3;1;SEPARACIONES;5.602596;A
2001;21;3;5;SEPARACIONES;1.867532;A
2001;21;5;00;SEPARACIONES;26.145448;A
2001;21;5;1;SEPARACIONES;22.410384;A
2001;21;5;5;SEPARACIONES;3.735064;A
2001;21;NC;00;SEPARACIONES;147.535028;A
2001;21;NC;NC;SEPARACIONES;147.535028;A
2001;23;00;00;SEPARACIONES;708.0;A
2001;23;00;1;SEPARACIONES;607.7;A
2001;23;00;3;SEPARACIONES;7.375;A
2001;23;00;5;SEPARACIONES;4.425;A
2001;23;00;NC;SEPARACIONES;88.5;A
2001;23;1;00;SEPARACIONES;612.125;A
2001;23;1;1;SEPARACIONES;597.375;A
2001;23;1;3;SEPARACIONES;2.95;A
2001;23;1;5;SEPARACIONES;1.475;A
2001;23;1;NC;SEPARACIONES;10.325;A
2001;23;3;00;SEPARACIONES;7.375;A
2001;23;3;1;SEPARACIONES;2.95;A
2001;23;3;3;SEPARACIONES;2.95;A
2001;23;3;5;SEPARACIONES;1.475;A
2001;23;5;00;SEPARACIONES;7.375;A
2001;23;5;1;SEPARACIONES;4.425;A
2001;23;5;3;SEPARACIONES;1.475;A
2001;23;5;5;SEPARACIONES;1.475;A
2001;23;NC;00;SEPARACIONES;81.125;A
2001;23;NC;1;SEPARACIONES;2.95;A
2001;23;NC;NC;SEPARACIONES;78.175;A
2001;29;00;00;SEPARACIONES;2181.999582;A
2001;29;00;1;SEPARACIONES;1943.778954;A
2001;29;00;3;SEPARACIONES;5.068524;A
2001;29;00;5;SEPARACIONES;46.883847;A
2001;29;00;NC;SEPARACIONES;186.268257;A
2001;29;1;00;SEPARACIONES;1947.580347;A
2001;29;1;1;SEPARACIONES;1888.02519;A
2001;29;1;3;SEPARACIONES;3.801393;A
2001;29;1;5;SEPARACIONES;24.075489;A
2001;29;1;NC;SEPARACIONES;31.678275;A
2001;29;3;00;SEPARACIONES;5.068524;A
2001;29;3;1;SEPARACIONES;5.068524;A
2001;29;5;00;SEPARACIONES;70.959336;A
2001;29;5;1;SEPARACIONES;46.883847;A
2001;29;5;3;SEPARACIONES;1.267131;A
2001;29;5;5;SEPARACIONES;22.808358;A
2001;29;NC;00;SEPARACIONES;158.391375;A
2001;29;NC;1;SEPARACIONES;3.801393;A
2001;29;NC;NC;SEPARACIONES;154.589982;A
2001;41;00;00;SEPARACIONES;2600.000004;A
2001;41;00;1;SEPARACIONES;2380.215831;A
2001;41;00;3;SEPARACIONES;4.676259;A
2001;41;00;5;SEPARACIONES;43.645084;A
2001;41;00;NC;SEPARACIONES;171.46283;A
2001;41;1;00;SEPARACIONES;2366.187054;A
2001;41;1;1;SEPARACIONES;2296.043169;A
2001;41;1;3;SEPARACIONES;4.676259;A
2001;41;1;5;SEPARACIONES;28.057554;A
2001;41;1;NC;SEPARACIONES;37.410072;A
2001;41;3;00;SEPARACIONES;21.822542;A
2001;41;3;1;SEPARACIONES;14.028777;A
2001;41;3;5;SEPARACIONES;6.235012;A
2001;41;3;NC;SEPARACIONES;1.558753;A
2001;41;5;00;SEPARACIONES;60.791367;A
2001;41;5;1;SEPARACIONES;51.438849;A
2001;41;5;5;SEPARACIONES;9.352518;A
2001;41;NC;00;SEPARACIONES;151.199041;A
2001;41;NC;1;SEPARACIONES;18.705036;A
2001;41;NC;NC;SEPARACIONES;132.494005;A
2000;C01;00;00;SEPARACIONES;10759.000045;A
2000;C01;00;1;SEPARACIONES;9043.030255;A
2000;C01;00;3;SEPARACIONES;40.077541;A
2000;C01;00;5;SEPARACIONES;221.660642;A
2000;C01;00;NC;SEPARACIONES;1454.231607;A
2000;C01;1;00;SEPARACIONES;9521.174803;A
2000;C01;1;1;SEPARACIONES;8755.357268;A
2000;C01;1;3;SEPARACIONES;17.115767;A
2000;C01;1;5;SEPARACIONES;130.735801;A
2000;C01;1;NC;SEPARACIONES;617.965967;A
2000;C01;3;00;SEPARACIONES;69.401231;A
2000;C01;3;1;SEPARACIONES;45.371114;A
2000;C01;3;3;SEPARACIONES;8.726632;A
2000;C01;3;5;SEPARACIONES;15.303485;A
2000;C01;5;00;SEPARACIONES;325.570641;A
2000;C01;5;1;SEPARACIONES;212.999682;A
2000;C01;5;3;SEPARACIONES;14.235142;A
2000;C01;5;5;SEPARACIONES;75.621356;A
2000;C01;5;NC;SEPARACIONES;22.714461;A
2000;C01;NC;00;SEPARACIONES;842.85337;A
2000;C01;NC;1;SEPARACIONES;29.302191;A
2000;C01;NC;NC;SEPARACIONES;813.551179;A
2000;04;00;00;SEPARACIONES;759.000089;A
2000;04;00;1;SEPARACIONES;606.619574;A
2000;04;00;3;SEPARACIONES;2.902486;A
2000;04;00;5;SEPARACIONES;21.768645;A
2000;04;00;NC;SEPARACIONES;127.709384;A
2000;04;1;00;SEPARACIONES;657.413079;A
2000;04;1;1;SEPARACIONES;583.399686;A
2000;04;1;3;SEPARACIONES;1.451243;A
2000;04;1;5;SEPARACIONES;15.963673;A
2000;04;1;NC;SEPARACIONES;56.598477;A
2000;04;3;00;SEPARACIONES;5.804972;A
2000;04;3;1;SEPARACIONES;4.353729;A
2000;04;3;3;SEPARACIONES;1.451243;A
2000;04;5;00;SEPARACIONES;26.122374;A
2000;04;5;1;SEPARACIONES;18.866159;A
2000;04;5;5;SEPARACIONES;5.804972;A
2000;04;5;NC;SEPARACIONES;1.451243;A
2000;04;NC;00;SEPARACIONES;69.659664;A
2000;04;NC;NC;SEPARACIONES;69.659664;A
2000;11;00;00;SEPARACIONES;1694.00028;A
2000;11;00;1;SEPARACIONES;1252.79289;A
2000;11;00;3;SEPARACIONES;5.90244;A
2000;11;00;5;SEPARACIONES;25.08537;A
2000;11;00;NC;SEPARACIONES;410.21958;A
2000;11;1;00;SEPARACIONES;1449.04902;A
2000;11;1;1;SEPARACIONES;1212.95142;A
2000;11;1;3;SEPARACIONES;2.95122;A
2000;11;1;5;SEPARACIONES;11.80488;A
2000;11;1;NC;SEPARACIONES;221.3415;A
2000;11;3;00;SEPARACIONES;11.80488;A
2000;11;3;1;SEPARACIONES;8.85366;A
2000;11;3;5;SEPARACIONES;2.95122;A
2000;11;5;00;SEPARACIONES;39.84147;A
2000;11;5;1;SEPARACIONES;19.18293;A
2000;11;5;3;SEPARACIONES;2.95122;A
2000;11;5;5;SEPARACIONES;10.32927;A
2000;11;5;NC;SEPARACIONES;7.37805;A
2000;11;NC;00;SEPARACIONES;193.30491;A
2000;11;NC;1;SEPARACIONES;11.80488;A
2000;11;NC;NC;SEPARACIONES;181.50003;A
2000;14;00;00;SEPARACIONES;904.999872;A
2000;14;00;1;SEPARACIONES;860.557914;A
2000;14;00;3;SEPARACIONES;2.693452;A
2000;14;00;5;SEPARACIONES;13.46726;A
2000;14;00;NC;SEPARACIONES;28.281246;A
2000;14;1;00;SEPARACIONES;859.211188;A
2000;14;1;1;SEPARACIONES;839.010298;A
2000;14;1;3;SEPARACIONES;1.346726;A
2000;14;1;5;SEPARACIONES;2.693452;A
2000;14;1;NC;SEPARACIONES;16.160712;A
2000;14;3;00;SEPARACIONES;8.080356;A
2000;14;3;1;SEPARACIONES;4.040178;A
2000;14;3;3;SEPARACIONES;1.346726;A
2000;14;3;5;SEPARACIONES;2.693452;A
2000;14;5;00;SEPARACIONES;26.93452;A
2000;14;5;1;SEPARACIONES;17.507438;A
2000;14;5;5;SEPARACIONES;8.080356;A
2000;14;5;NC;SEPARACIONES;1.346726;A
2000;14;NC;00;SEPARACIONES;10.773808;A
2000;14;NC;NC;SEPARACIONES;10.773808;A
2000;18;00;00;SEPARACIONES;1188.000051;A
2000;18;00;1;SEPARACIONES;1092.568533;A
2000;18;00;3;SEPARACIONES;1.223481;A
2000;18;00;5;SEPARACIONES;24.46962;A
2000;18;00;NC;SEPARACIONES;69.738417;A
2000;18;1;00;SEPARACIONES;1126.826001;A
2000;18;1;1;SEPARACIONES;1064.42847;A
2000;18;1;3;SEPARACIONES;1.223481;A
2000;18;1;5;SEPARACIONES;9.787848;A
2000;18;1;NC;SEPARACIONES;51.386202;A
2000;18;3;00;SEPARACIONES;4.893924;A
2000;18;3;1;SEPARACIONES;2.446962;A
2000;18;3;5;SEPARACIONES;2.446962;A
2000;18;5;00;SEPARACIONES;39.151392;A
2000;18;5;1;SEPARACIONES;25.693101;A
2000;18;5;5;SEPARACIONES;12.23481;A
2000;18;5;NC;SEPARACIONES;1.223481;A
2000;18;NC;00;SEPARACIONES;17.128734;A
2000;18;NC;NC;SEPARACIONES;17.128734;A
2000;21;00;00;SEPARACIONES;655.000038;A
2000;21;00;1;SEPARACIONES;345.013389;A
2000;21;00;3;SEPARACIONES;3.502674;A
2000;21;00;5;SEPARACIONES;14.010696;A
2000;21;00;NC;SEPARACIONES;292.473279;A
2000;21;1;00;SEPARACIONES;360.775422;A
2000;21;1;1;SEPARACIONES;336.256704;A
2000;21;1;3;SEPARACIONES;1.751337;A
2000;21;1;5;SEPARACIONES;10.508022;A
2000;21;1;NC;SEPARACIONES;12.259359;A
2000;21;3;00;SEPARACIONES;1.751337;A
2000;21;3;3;SEPARACIONES;1.751337;A
2000;21;5;00;SEPARACIONES;10.508022;A
2000;21;5;1;SEPARACIONES;7.005348;A
2000;21;5;5;SEPARACIONES;3.502674;A
2000;21;NC;00;SEPARACIONES;281.965257;A
2000;21;NC;1;SEPARACIONES;1.751337;A
2000;21;NC;NC;SEPARACIONES;280.21392;A
2000;23;00;00;SEPARACIONES;667.000116;A
2000;23;00;1;SEPARACIONES;514.0656;A
2000;23;00;3;SEPARACIONES;6.42582;A
2000;23;00;5;SEPARACIONES;11.566476;A
2000;23;00;NC;SEPARACIONES;134.94222;A
2000;23;1;00;SEPARACIONES;613.023228;A
2000;23;1;1;SEPARACIONES;502.499124;A
2000;23;1;3;SEPARACIONES;2.570328;A
2000;23;1;5;SEPARACIONES;7.710984;A
2000;23;1;NC;SEPARACIONES;100.242792;A
2000;23;3;00;SEPARACIONES;5.140656;A
2000;23;3;1;SEPARACIONES;3.855492;A
2000;23;3;3;SEPARACIONES;1.285164;A
2000;23;5;00;SEPARACIONES;14.136804;A
2000;23;5;1;SEPARACIONES;6.42582;A
2000;23;5;3;SEPARACIONES;2.570328;A
2000;23;5;5;SEPARACIONES;3.855492;A
2000;23;5;NC;SEPARACIONES;1.285164;A
2000;23;NC;00;SEPARACIONES;34.699428;A
2000;23;NC;1;SEPARACIONES;1.285164;A
2000;23;NC;NC;SEPARACIONES;33.414264;A
2000;29;00;00;SEPARACIONES;2343.999334;A
2000;29;00;1;SEPARACIONES;2048.501245;A
2000;29;00;3;SEPARACIONES;5.710108;A
2000;29;00;5;SEPARACIONES;57.10108;A
2000;29;00;NC;SEPARACIONES;232.686901;A
2000;29;1;00;SEPARACIONES;2105.602325;A
2000;29;1;1;SEPARACIONES;1967.132206;A
2000;29;1;3;SEPARACIONES;1.427527;A
2000;29;1;5;SEPARACIONES;37.115702;A
2000;29;1;NC;SEPARACIONES;99.92689;A
2000;29;3;00;SEPARACIONES;11.420216;A
2000;29;3;1;SEPARACIONES;5.710108;A
2000;29;3;3;SEPARACIONES;1.427527;A
2000;29;3;5;SEPARACIONES;4.282581;A
2000;29;5;00;SEPARACIONES;95.644309;A
2000;29;5;1;SEPARACIONES;68.521296;A
2000;29;5;3;SEPARACIONES;2.855054;A
2000;29;5;5;SEPARACIONES;15.702797;A
2000;29;5;NC;SEPARACIONES;8.565162;A
2000;29;NC;00;SEPARACIONES;131.332484;A
2000;29;NC;1;SEPARACIONES;7.137635;A
2000;29;NC;NC;SEPARACIONES;124.194849;A
2000;41;00;00;SEPARACIONES;2547.000265;A
2000;41;00;1;SEPARACIONES;2322.91111;A
2000;41;00;3;SEPARACIONES;11.71708;A
2000;41;00;5;SEPARACIONES;54.191495;A
2000;41;00;NC;SEPARACIONES;158.18058;A
2000;41;1;00;SEPARACIONES;2349.27454;A
2000;41;1;1;SEPARACIONES;2249.67936;A
2000;41;1;3;SEPARACIONES;4.393905;A
2000;41;1;5;SEPARACIONES;35.15124;A
2000;41;1;NC;SEPARACIONES;60.050035;A
2000;41;3;00;SEPARACIONES;20.50489;A
2000;41;3;1;SEPARACIONES;16.110985;A
2000;41;3;3;SEPARACIONES;1.464635;A
2000;41;3;5;SEPARACIONES;2.92927;A
2000;41;5;00;SEPARACIONES;73.23175;A
2000;41;5;1;SEPARACIONES;49.79759;A
2000;41;5;3;SEPARACIONES;5.85854;A
2000;41;5;5;SEPARACIONES;16.110985;A
2000;41;5;NC;SEPARACIONES;1.464635;A
2000;41;NC;00;SEPARACIONES;103.989085;A
2000;41;NC;1;SEPARACIONES;7.323175;A
2000;41;NC;NC;SEPARACIONES;96.66591;A
1999;C01;00;00;SEPARACIONES;9376.389167;A
1999;C01;00;1;SEPARACIONES;8172.326581;A
1999;C01;00;3;SEPARACIONES;29.091281;A
1999;C01;00;5;SEPARACIONES;174.179254;A
1999;C01;00;NC;SEPARACIONES;1000.792051;A
1999;C01;1;00;SEPARACIONES;8243.999229;A
1999;C01;1;1;SEPARACIONES;7988.690178;A
1999;C01;1;3;SEPARACIONES;12.24693;A
1999;C01;1;5;SEPARACIONES;103.95084;A
1999;C01;1;NC;SEPARACIONES;139.111281;A
1999;C01;3;00;SEPARACIONES;51.208584;A
1999;C01;3;1;SEPARACIONES;23.783175;A
1999;C01;3;3;SEPARACIONES;9.883952;A
1999;C01;3;5;SEPARACIONES;17.541457;A
1999;C01;5;00;SEPARACIONES;200.258235;A
1999;C01;5;1;SEPARACIONES;137.778218;A
1999;C01;5;3;SEPARACIONES;6.960399;A
1999;C01;5;5;SEPARACIONES;52.686957;A
1999;C01;5;NC;SEPARACIONES;2.832661;A
1999;C01;NC;00;SEPARACIONES;880.923119;A
1999;C01;NC;1;SEPARACIONES;22.07501;A
1999;C01;NC;NC;SEPARACIONES;858.848109;A
1999;04;00;00;SEPARACIONES;638.000217;A
1999;04;00;1;SEPARACIONES;561.103769;A
1999;04;00;3;SEPARACIONES;1.201507;A
1999;04;00;5;SEPARACIONES;8.410549;A
1999;04;00;NC;SEPARACIONES;67.284392;A
1999;04;1;00;SEPARACIONES;568.312811;A
1999;04;1;1;SEPARACIONES;551.491713;A
1999;04;1;3;SEPARACIONES;1.201507;A
1999;04;1;5;SEPARACIONES;6.007535;A
1999;04;1;NC;SEPARACIONES;9.612056;A
1999;04;3;00;SEPARACIONES;1.201507;A
1999;04;3;5;SEPARACIONES;1.201507;A
1999;04;5;00;SEPARACIONES;8.410549;A
1999;04;5;1;SEPARACIONES;6.007535;A
1999;04;5;5;SEPARACIONES;1.201507;A
1999;04;5;NC;SEPARACIONES;1.201507;A
1999;04;NC;00;SEPARACIONES;60.07535;A
1999;04;NC;1;SEPARACIONES;3.604521;A
1999;04;NC;NC;SEPARACIONES;56.470829;A
1999;11;00;00;SEPARACIONES;1402.999689;A
1999;11;00;1;SEPARACIONES;1194.753798;A
1999;11;00;3;SEPARACIONES;1.520043;A
1999;11;00;5;SEPARACIONES;25.840731;A
1999;11;00;NC;SEPARACIONES;180.885117;A
1999;11;1;00;SEPARACIONES;1197.793884;A
1999;11;1;1;SEPARACIONES;1168.913067;A
1999;11;1;3;SEPARACIONES;1.520043;A
1999;11;1;5;SEPARACIONES;15.20043;A
1999;11;1;NC;SEPARACIONES;12.160344;A
1999;11;3;00;SEPARACIONES;3.040086;A
1999;11;3;1;SEPARACIONES;1.520043;A
1999;11;3;5;SEPARACIONES;1.520043;A
1999;11;5;00;SEPARACIONES;28.880817;A
1999;11;5;1;SEPARACIONES;19.760559;A
1999;11;5;5;SEPARACIONES;9.120258;A
1999;11;NC;00;SEPARACIONES;173.284902;A
1999;11;NC;1;SEPARACIONES;4.560129;A
1999;11;NC;NC;SEPARACIONES;168.724773;A
1999;14;00;00;SEPARACIONES;865.999735;A
1999;14;00;1;SEPARACIONES;818.402803;A
1999;14;00;3;SEPARACIONES;1.322137;A
1999;14;00;5;SEPARACIONES;5.288548;A
1999;14;00;NC;SEPARACIONES;40.986247;A
1999;14;1;00;SEPARACIONES;828.979899;A
1999;14;1;1;SEPARACIONES;806.50357;A
1999;14;1;5;SEPARACIONES;3.966411;A
1999;14;1;NC;SEPARACIONES;18.509918;A
1999;14;3;00;SEPARACIONES;6.610685;A
1999;14;3;1;SEPARACIONES;3.966411;A
1999;14;3;3;SEPARACIONES;1.322137;A
1999;14;3;5;SEPARACIONES;1.322137;A
1999;14;5;00;SEPARACIONES;6.610685;A
1999;14;5;1;SEPARACIONES;6.610685;A
1999;14;NC;00;SEPARACIONES;23.798466;A
1999;14;NC;1;SEPARACIONES;1.322137;A
1999;14;NC;NC;SEPARACIONES;22.476329;A
1999;18;00;00;SEPARACIONES;1033.000086;A
1999;18;00;1;SEPARACIONES;829.605081;A
1999;18;00;3;SEPARACIONES;4.930788;A
1999;18;00;5;SEPARACIONES;14.792364;A
1999;18;00;NC;SEPARACIONES;183.671853;A
1999;18;1;00;SEPARACIONES;819.743505;A
1999;18;1;1;SEPARACIONES;803.718444;A
1999;18;1;5;SEPARACIONES;7.396182;A
1999;18;1;NC;SEPARACIONES;8.628879;A
1999;18;3;00;SEPARACIONES;12.32697;A
1999;18;3;1;SEPARACIONES;8.628879;A
1999;18;3;3;SEPARACIONES;1.232697;A
1999;18;3;5;SEPARACIONES;2.465394;A
1999;18;5;00;SEPARACIONES;24.65394;A
1999;18;5;1;SEPARACIONES;16.025061;A
1999;18;5;3;SEPARACIONES;3.698091;A
1999;18;5;5;SEPARACIONES;4.930788;A
1999;18;NC;00;SEPARACIONES;176.275671;A
1999;18;NC;1;SEPARACIONES;1.232697;A
1999;18;NC;NC;SEPARACIONES;175.042974;A
1999;21;00;00;SEPARACIONES;549.999954;A
1999;21;00;1;SEPARACIONES;392.293874;A
1999;21;00;3;SEPARACIONES;1.971326;A
1999;21;00;5;SEPARACIONES;7.885304;A
1999;21;00;NC;SEPARACIONES;147.84945;A
1999;21;1;00;SEPARACIONES;394.2652;A
1999;21;1;1;SEPARACIONES;378.494592;A
1999;21;1;5;SEPARACIONES;5.913978;A
1999;21;1;NC;SEPARACIONES;9.85663;A
1999;21;3;00;SEPARACIONES;3.942652;A
1999;21;3;3;SEPARACIONES;1.971326;A
1999;21;3;5;SEPARACIONES;1.971326;A
1999;21;5;00;SEPARACIONES;13.799282;A
1999;21;5;1;SEPARACIONES;13.799282;A
1999;21;NC;00;SEPARACIONES;137.99282;A
1999;21;NC;NC;SEPARACIONES;137.99282;A
1999;23;00;00;SEPARACIONES;601.0002;A
1999;23;00;1;SEPARACIONES;532.6461;A
1999;23;00;3;SEPARACIONES;5.1588;A
1999;23;00;5;SEPARACIONES;9.0279;A
1999;23;00;NC;SEPARACIONES;54.1674;A
1999;23;1;00;SEPARACIONES;537.8049;A
1999;23;1;1;SEPARACIONES;521.0388;A
1999;23;1;3;SEPARACIONES;2.5794;A
1999;23;1;5;SEPARACIONES;6.4485;A
1999;23;1;NC;SEPARACIONES;7.7382;A
1999;23;3;00;SEPARACIONES;6.4485;A
1999;23;3;1;SEPARACIONES;3.8691;A
1999;23;3;3;SEPARACIONES;2.5794;A
1999;23;5;00;SEPARACIONES;10.3176;A
1999;23;5;1;SEPARACIONES;7.7382;A
1999;23;5;5;SEPARACIONES;2.5794;A
1999;23;NC;00;SEPARACIONES;46.4292;A
1999;23;NC;NC;SEPARACIONES;46.4292;A
1999;29;00;00;SEPARACIONES;2020.999806;A
1999;29;00;1;SEPARACIONES;1823.630172;A
1999;29;00;3;SEPARACIONES;3.262308;A
1999;29;00;5;SEPARACIONES;57.09039;A
1999;29;00;NC;SEPARACIONES;137.016936;A
1999;29;1;00;SEPARACIONES;1838.310558;A
1999;29;1;1;SEPARACIONES;1784.482476;A
