TEMPORAL;TERRITORIO;DURACMATRIM;INDICATOR;OBS_VALUE;FREQ
2004;11;39;SEPARACIONES;4.456353;A
2004;11;41;SEPARACIONES;2.970902;A
2004;11;42;SEPARACIONES;7.427255;A
2004;11;43;SEPARACIONES;2.970902;A
2004;11;44;SEPARACIONES;1.485451;A
2004;11;45;SEPARACIONES;2.970902;A
2004;11;46;SEPARACIONES;1.485451;A
2004;11;47;SEPARACIONES;1.485451;A
2004;11;48;SEPARACIONES;1.485451;A
2004;11;52;SEPARACIONES;1.485451;A
2004;11;NC;SEPARACIONES;138.146943;A
2004;14;00;SEPARACIONES;1267.00032;A
2004;14;0;SEPARACIONES;2.47461;A
2004;14;1;SEPARACIONES;59.39064;A
2004;14;2;SEPARACIONES;87.848655;A
2004;14;3;SEPARACIONES;65.577165;A
2004;14;4;SEPARACIONES;53.204115;A
2004;14;5;SEPARACIONES;48.254895;A
2004;14;6;SEPARACIONES;58.153335;A
2004;14;7;SEPARACIONES;49.4922;A
2004;14;8;SEPARACIONES;54.44142;A
2004;14;9;SEPARACIONES;42.06837;A
2004;14;10;SEPARACIONES;61.86525;A
2004;14;11;SEPARACIONES;56.91603;A
2004;14;12;SEPARACIONES;60.627945;A
2004;14;13;SEPARACIONES;33.407235;A
2004;14;14;SEPARACIONES;35.881845;A
2004;14;15;SEPARACIONES;32.16993;A
2004;14;16;SEPARACIONES;42.06837;A
2004;14;17;SEPARACIONES;38.356455;A
2004;14;18;SEPARACIONES;38.356455;A
2004;14;19;SEPARACIONES;38.356455;A
2004;14;20;SEPARACIONES;24.7461;A
2004;14;21;SEPARACIONES;30.932625;A
2004;14;22;SEPARACIONES;18.559575;A
2004;14;23;SEPARACIONES;25.983405;A
2004;14;24;SEPARACIONES;23.508795;A
2004;14;25;SEPARACIONES;22.27149;A
2004;14;26;SEPARACIONES;22.27149;A
2004;14;27;SEPARACIONES;11.135745;A
2004;14;28;SEPARACIONES;17.32227;A
2004;14;29;SEPARACIONES;9.89844;A
2004;14;30;SEPARACIONES;9.89844;A
2004;14;31;SEPARACIONES;9.89844;A
2004;14;32;SEPARACIONES;7.42383;A
2004;14;33;SEPARACIONES;11.135745;A
2004;14;34;SEPARACIONES;8.661135;A
2004;14;35;SEPARACIONES;4.94922;A
2004;14;36;SEPARACIONES;3.711915;A
2004;14;37;SEPARACIONES;4.94922;A
2004;14;38;SEPARACIONES;6.186525;A
2004;14;39;SEPARACIONES;3.711915;A
2004;14;40;SEPARACIONES;4.94922;A
2004;14;41;SEPARACIONES;6.186525;A
2004;14;46;SEPARACIONES;2.47461;A
2004;14;47;SEPARACIONES;2.47461;A
2004;14;50;SEPARACIONES;1.237305;A
2004;14;NC;SEPARACIONES;13.610355;A
2004;18;00;SEPARACIONES;1612.9995;A
2004;18;0;SEPARACIONES;9.387;A
2004;18;1;SEPARACIONES;68.838;A
2004;18;2;SEPARACIONES;106.386;A
2004;18;3;SEPARACIONES;90.741;A
2004;18;4;SEPARACIONES;59.451;A
2004;18;5;SEPARACIONES;78.225;A
2004;18;6;SEPARACIONES;78.225;A
2004;18;7;SEPARACIONES;62.58;A
2004;18;8;SEPARACIONES;67.2735;A
2004;18;9;SEPARACIONES;62.58;A
2004;18;10;SEPARACIONES;51.6285;A
2004;18;11;SEPARACIONES;50.064;A
2004;18;12;SEPARACIONES;56.322;A
2004;18;13;SEPARACIONES;61.0155;A
2004;18;14;SEPARACIONES;51.6285;A
2004;18;15;SEPARACIONES;46.935;A
2004;18;16;SEPARACIONES;51.6285;A
2004;18;17;SEPARACIONES;56.322;A
2004;18;18;SEPARACIONES;46.935;A
2004;18;19;SEPARACIONES;26.5965;A
2004;18;20;SEPARACIONES;45.3705;A
2004;18;21;SEPARACIONES;28.161;A
2004;18;22;SEPARACIONES;32.8545;A
2004;18;23;SEPARACIONES;32.8545;A
2004;18;24;SEPARACIONES;37.548;A
2004;18;25;SEPARACIONES;31.29;A
2004;18;26;SEPARACIONES;23.4675;A
2004;18;27;SEPARACIONES;20.3385;A
2004;18;28;SEPARACIONES;18.774;A
2004;18;29;SEPARACIONES;14.0805;A
2004;18;30;SEPARACIONES;12.516;A
2004;18;31;SEPARACIONES;14.0805;A
2004;18;32;SEPARACIONES;20.3385;A
2004;18;33;SEPARACIONES;7.8225;A
2004;18;34;SEPARACIONES;12.516;A
2004;18;35;SEPARACIONES;9.387;A
2004;18;36;SEPARACIONES;7.8225;A
2004;18;37;SEPARACIONES;4.6935;A
2004;18;38;SEPARACIONES;7.8225;A
2004;18;39;SEPARACIONES;4.6935;A
2004;18;41;SEPARACIONES;4.6935;A
2004;18;42;SEPARACIONES;3.129;A
2004;18;43;SEPARACIONES;1.5645;A
2004;18;44;SEPARACIONES;6.258;A
2004;18;45;SEPARACIONES;1.5645;A
2004;18;46;SEPARACIONES;1.5645;A
2004;18;48;SEPARACIONES;1.5645;A
2004;18;53;SEPARACIONES;1.5645;A
2004;18;NC;SEPARACIONES;21.903;A
2004;21;00;SEPARACIONES;935.999804;A
2004;21;1;SEPARACIONES;49.899828;A
2004;21;2;SEPARACIONES;57.460408;A
2004;21;3;SEPARACIONES;45.36348;A
2004;21;4;SEPARACIONES;46.875596;A
2004;21;5;SEPARACIONES;40.827132;A
2004;21;6;SEPARACIONES;46.875596;A
2004;21;7;SEPARACIONES;21.169624;A
2004;21;8;SEPARACIONES;37.8029;A
2004;21;9;SEPARACIONES;25.705972;A
2004;21;10;SEPARACIONES;34.778668;A
2004;21;11;SEPARACIONES;24.193856;A
2004;21;12;SEPARACIONES;30.24232;A
2004;21;13;SEPARACIONES;34.778668;A
2004;21;14;SEPARACIONES;40.827132;A
2004;21;15;SEPARACIONES;25.705972;A
2004;21;16;SEPARACIONES;18.145392;A
2004;21;17;SEPARACIONES;24.193856;A
2004;21;18;SEPARACIONES;24.193856;A
2004;21;19;SEPARACIONES;27.218088;A
2004;21;20;SEPARACIONES;18.145392;A
2004;21;21;SEPARACIONES;25.705972;A
2004;21;22;SEPARACIONES;18.145392;A
2004;21;23;SEPARACIONES;30.24232;A
2004;21;24;SEPARACIONES;25.705972;A
2004;21;25;SEPARACIONES;13.609044;A
2004;21;26;SEPARACIONES;15.12116;A
2004;21;27;SEPARACIONES;16.633276;A
2004;21;28;SEPARACIONES;16.633276;A
2004;21;29;SEPARACIONES;7.56058;A
2004;21;30;SEPARACIONES;10.584812;A
2004;21;31;SEPARACIONES;10.584812;A
2004;21;32;SEPARACIONES;6.048464;A
2004;21;33;SEPARACIONES;15.12116;A
2004;21;34;SEPARACIONES;3.024232;A
2004;21;35;SEPARACIONES;1.512116;A
2004;21;36;SEPARACIONES;7.56058;A
2004;21;38;SEPARACIONES;3.024232;A
2004;21;39;SEPARACIONES;4.536348;A
2004;21;40;SEPARACIONES;1.512116;A
2004;21;41;SEPARACIONES;1.512116;A
2004;21;43;SEPARACIONES;1.512116;A
2004;21;46;SEPARACIONES;1.512116;A
2004;21;49;SEPARACIONES;1.512116;A
2004;21;NC;SEPARACIONES;22.68174;A
2004;23;00;SEPARACIONES;895.000176;A
2004;23;0;SEPARACIONES;4.899636;A
2004;23;1;SEPARACIONES;27.764604;A
2004;23;2;SEPARACIONES;52.262784;A
2004;23;3;SEPARACIONES;32.66424;A
2004;23;4;SEPARACIONES;35.930664;A
2004;23;5;SEPARACIONES;34.297452;A
2004;23;6;SEPARACIONES;37.563876;A
2004;23;7;SEPARACIONES;24.49818;A
2004;23;8;SEPARACIONES;37.563876;A
2004;23;9;SEPARACIONES;40.8303;A
2004;23;10;SEPARACIONES;24.49818;A
2004;23;11;SEPARACIONES;32.66424;A
2004;23;12;SEPARACIONES;24.49818;A
2004;23;13;SEPARACIONES;31.031028;A
2004;23;14;SEPARACIONES;42.463512;A
2004;23;15;SEPARACIONES;32.66424;A
2004;23;16;SEPARACIONES;21.231756;A
2004;23;17;SEPARACIONES;17.965332;A
2004;23;18;SEPARACIONES;27.764604;A
2004;23;19;SEPARACIONES;14.698908;A
2004;23;20;SEPARACIONES;17.965332;A
2004;23;21;SEPARACIONES;22.864968;A
2004;23;22;SEPARACIONES;16.33212;A
2004;23;23;SEPARACIONES;17.965332;A
2004;23;24;SEPARACIONES;9.799272;A
2004;23;25;SEPARACIONES;13.065696;A
2004;23;26;SEPARACIONES;13.065696;A
2004;23;27;SEPARACIONES;6.532848;A
2004;23;28;SEPARACIONES;11.432484;A
2004;23;29;SEPARACIONES;14.698908;A
2004;23;30;SEPARACIONES;4.899636;A
2004;23;31;SEPARACIONES;4.899636;A
2004;23;32;SEPARACIONES;3.266424;A
2004;23;34;SEPARACIONES;13.065696;A
2004;23;35;SEPARACIONES;3.266424;A
2004;23;36;SEPARACIONES;4.899636;A
2004;23;37;SEPARACIONES;3.266424;A
2004;23;38;SEPARACIONES;3.266424;A
2004;23;39;SEPARACIONES;1.633212;A
2004;23;40;SEPARACIONES;1.633212;A
2004;23;41;SEPARACIONES;3.266424;A
2004;23;42;SEPARACIONES;1.633212;A
2004;23;43;SEPARACIONES;1.633212;A
2004;23;46;SEPARACIONES;1.633212;A
2004;23;47;SEPARACIONES;3.266424;A
2004;23;51;SEPARACIONES;1.633212;A
2004;23;NC;SEPARACIONES;96.359508;A
2004;29;00;SEPARACIONES;2906.000692;A
2004;29;0;SEPARACIONES;2.663612;A
2004;29;1;SEPARACIONES;130.516988;A
2004;29;2;SEPARACIONES;223.743408;A
2004;29;3;SEPARACIONES;167.807556;A
2004;29;4;SEPARACIONES;145.166854;A
2004;29;5;SEPARACIONES;163.812138;A
2004;29;6;SEPARACIONES;121.194346;A
2004;29;7;SEPARACIONES;113.20351;A
2004;29;8;SEPARACIONES;113.20351;A
2004;29;9;SEPARACIONES;111.871704;A
2004;29;10;SEPARACIONES;101.217256;A
2004;29;11;SEPARACIONES;89.231002;A
2004;29;12;SEPARACIONES;81.240166;A
2004;29;13;SEPARACIONES;93.22642;A
2004;29;14;SEPARACIONES;81.240166;A
2004;29;15;SEPARACIONES;87.899196;A
2004;29;16;SEPARACIONES;66.5903;A
2004;29;17;SEPARACIONES;89.231002;A
2004;29;18;SEPARACIONES;67.922106;A
2004;29;19;SEPARACIONES;70.585718;A
2004;29;20;SEPARACIONES;57.267658;A
2004;29;21;SEPARACIONES;59.93127;A
2004;29;22;SEPARACIONES;46.61321;A
2004;29;23;SEPARACIONES;69.253912;A
2004;29;24;SEPARACIONES;63.926688;A
2004;29;25;SEPARACIONES;45.281404;A
2004;29;26;SEPARACIONES;34.626956;A
2004;29;27;SEPARACIONES;33.29515;A
2004;29;28;SEPARACIONES;46.61321;A
2004;29;29;SEPARACIONES;34.626956;A
2004;29;30;SEPARACIONES;29.299732;A
2004;29;31;SEPARACIONES;38.622374;A
2004;29;32;SEPARACIONES;21.308896;A
2004;29;33;SEPARACIONES;23.972508;A
2004;29;34;SEPARACIONES;19.97709;A
2004;29;35;SEPARACIONES;11.986254;A
2004;29;36;SEPARACIONES;18.645284;A
2004;29;37;SEPARACIONES;7.990836;A
2004;29;38;SEPARACIONES;10.654448;A
2004;29;39;SEPARACIONES;6.65903;A
2004;29;40;SEPARACIONES;7.990836;A
2004;29;41;SEPARACIONES;3.995418;A
2004;29;42;SEPARACIONES;6.65903;A
2004;29;43;SEPARACIONES;1.331806;A
2004;29;44;SEPARACIONES;1.331806;A
2004;29;45;SEPARACIONES;2.663612;A
2004;29;46;SEPARACIONES;2.663612;A
2004;29;50;SEPARACIONES;1.331806;A
2004;29;51;SEPARACIONES;3.995418;A
2004;29;NC;SEPARACIONES;71.917524;A
2004;41;00;SEPARACIONES;3453.999888;A
2004;41;0;SEPARACIONES;7.18386;A
2004;41;1;SEPARACIONES;145.113972;A
2004;41;2;SEPARACIONES;208.33194;A
2004;41;3;SEPARACIONES;169.539096;A
2004;41;4;SEPARACIONES;178.159728;A
2004;41;5;SEPARACIONES;149.424288;A
2004;41;6;SEPARACIONES;143.6772;A
2004;41;7;SEPARACIONES;135.056568;A
2004;41;8;SEPARACIONES;122.12562;A
2004;41;9;SEPARACIONES;103.447584;A
2004;41;10;SEPARACIONES;117.815304;A
2004;41;11;SEPARACIONES;155.171376;A
2004;41;12;SEPARACIONES;122.12562;A
2004;41;13;SEPARACIONES;97.700496;A
2004;41;14;SEPARACIONES;133.619796;A
2004;41;15;SEPARACIONES;109.194672;A
2004;41;16;SEPARACIONES;126.435936;A
2004;41;17;SEPARACIONES;83.332776;A
2004;41;18;SEPARACIONES;71.8386;A
2004;41;19;SEPARACIONES;83.332776;A
2004;41;20;SEPARACIONES;61.781196;A
2004;41;21;SEPARACIONES;63.217968;A
2004;41;22;SEPARACIONES;74.712144;A
2004;41;23;SEPARACIONES;63.217968;A
2004;41;24;SEPARACIONES;70.401828;A
2004;41;25;SEPARACIONES;68.965056;A
2004;41;26;SEPARACIONES;66.091512;A
2004;41;27;SEPARACIONES;37.356072;A
2004;41;28;SEPARACIONES;45.976704;A
2004;41;29;SEPARACIONES;35.9193;A
2004;41;30;SEPARACIONES;44.539932;A
2004;41;31;SEPARACIONES;25.861896;A
2004;41;32;SEPARACIONES;22.988352;A
2004;41;33;SEPARACIONES;21.55158;A
2004;41;34;SEPARACIONES;12.930948;A
2004;41;35;SEPARACIONES;24.425124;A
2004;41;36;SEPARACIONES;7.18386;A
2004;41;37;SEPARACIONES;12.930948;A
2004;41;38;SEPARACIONES;4.310316;A
2004;41;39;SEPARACIONES;7.18386;A
2004;41;40;SEPARACIONES;4.310316;A
2004;41;41;SEPARACIONES;8.620632;A
2004;41;42;SEPARACIONES;5.747088;A
2004;41;43;SEPARACIONES;5.747088;A
2004;41;44;SEPARACIONES;5.747088;A
2004;41;45;SEPARACIONES;2.873544;A
2004;41;46;SEPARACIONES;1.436772;A
2004;41;47;SEPARACIONES;1.436772;A
2004;41;48;SEPARACIONES;1.436772;A
2004;41;50;SEPARACIONES;2.873544;A
2004;41;53;SEPARACIONES;1.436772;A
2004;41;56;SEPARACIONES;1.436772;A
2004;41;59;SEPARACIONES;1.436772;A
2004;41;NC;SEPARACIONES;175.286184;A
2003;C01;00;SEPARACIONES;12967.001106;A
2003;C01;0;SEPARACIONES;11.012703;A
2003;C01;1;SEPARACIONES;492.231395;A
2003;C01;2;SEPARACIONES;850.751127;A
2003;C01;3;SEPARACIONES;692.185421;A
2003;C01;4;SEPARACIONES;640.548831;A
2003;C01;5;SEPARACIONES;541.205618;A
2003;C01;6;SEPARACIONES;540.800078;A
2003;C01;7;SEPARACIONES;544.784165;A
2003;C01;8;SEPARACIONES;509.3853;A
2003;C01;9;SEPARACIONES;457.435148;A
2003;C01;10;SEPARACIONES;452.701968;A
2003;C01;11;SEPARACIONES;470.308625;A
2003;C01;12;SEPARACIONES;478.590594;A
2003;C01;13;SEPARACIONES;391.754999;A
2003;C01;14;SEPARACIONES;403.982593;A
2003;C01;15;SEPARACIONES;411.135977;A
2003;C01;16;SEPARACIONES;388.127828;A
2003;C01;17;SEPARACIONES;347.396588;A
2003;C01;18;SEPARACIONES;328.950813;A
2003;C01;19;SEPARACIONES;319.245215;A
2003;C01;20;SEPARACIONES;262.169874;A
2003;C01;21;SEPARACIONES;312.780751;A
2003;C01;22;SEPARACIONES;268.315195;A
2003;C01;23;SEPARACIONES;304.785782;A
2003;C01;24;SEPARACIONES;277.763765;A
2003;C01;25;SEPARACIONES;238.069769;A
2003;C01;26;SEPARACIONES;198.709271;A
2003;C01;27;SEPARACIONES;168.954184;A
2003;C01;28;SEPARACIONES;162.520232;A
2003;C01;29;SEPARACIONES;156.436866;A
2003;C01;30;SEPARACIONES;126.064513;A
2003;C01;31;SEPARACIONES;95.757331;A
2003;C01;32;SEPARACIONES;111.630426;A
2003;C01;33;SEPARACIONES;58.138129;A
2003;C01;34;SEPARACIONES;61.56832;A
2003;C01;35;SEPARACIONES;58.846614;A
2003;C01;36;SEPARACIONES;42.332833;A
2003;C01;37;SEPARACIONES;45.376747;A
2003;C01;38;SEPARACIONES;38.515677;A
2003;C01;39;SEPARACIONES;30.342368;A
2003;C01;40;SEPARACIONES;19.315844;A
2003;C01;41;SEPARACIONES;19.423751;A
2003;C01;42;SEPARACIONES;16.600432;A
2003;C01;43;SEPARACIONES;15.275884;A
2003;C01;44;SEPARACIONES;15.6328;A
2003;C01;45;SEPARACIONES;10.14846;A
2003;C01;46;SEPARACIONES;8.319386;A
2003;C01;47;SEPARACIONES;4.395329;A
2003;C01;48;SEPARACIONES;5.555945;A
2003;C01;49;SEPARACIONES;7.14554;A
2003;C01;51;SEPARACIONES;6.968322;A
2003;C01;52;SEPARACIONES;1.341274;A
2003;C01;53;SEPARACIONES;1.341274;A
2003;C01;54;SEPARACIONES;1.351064;A
2003;C01;55;SEPARACIONES;2.846292;A
2003;C01;57;SEPARACIONES;1.258824;A
2003;C01;60;SEPARACIONES;1.329927;A
2003;C01;NC;SEPARACIONES;537.137125;A
2003;04;00;SEPARACIONES;910.999995;A
2003;04;1;SEPARACIONES;29.258394;A
2003;04;2;SEPARACIONES;62.506569;A
2003;04;3;SEPARACIONES;43.887591;A
2003;04;4;SEPARACIONES;49.207299;A
2003;04;5;SEPARACIONES;47.877372;A
2003;04;6;SEPARACIONES;35.908029;A
2003;04;7;SEPARACIONES;34.578102;A
2003;04;8;SEPARACIONES;39.89781;A
2003;04;9;SEPARACIONES;35.908029;A
2003;04;10;SEPARACIONES;27.928467;A
2003;04;11;SEPARACIONES;33.248175;A
2003;04;12;SEPARACIONES;47.877372;A
2003;04;13;SEPARACIONES;22.608759;A
2003;04;14;SEPARACIONES;35.908029;A
2003;04;15;SEPARACIONES;42.557664;A
2003;04;16;SEPARACIONES;29.258394;A
2003;04;17;SEPARACIONES;27.928467;A
2003;04;18;SEPARACIONES;17.289051;A
2003;04;19;SEPARACIONES;15.959124;A
2003;04;20;SEPARACIONES;7.979562;A
2003;04;21;SEPARACIONES;18.618978;A
2003;04;22;SEPARACIONES;18.618978;A
2003;04;23;SEPARACIONES;19.948905;A
2003;04;24;SEPARACIONES;21.278832;A
2003;04;25;SEPARACIONES;22.608759;A
2003;04;26;SEPARACIONES;6.649635;A
2003;04;27;SEPARACIONES;11.969343;A
2003;04;28;SEPARACIONES;14.629197;A
2003;04;29;SEPARACIONES;22.608759;A
2003;04;30;SEPARACIONES;13.29927;A
2003;04;32;SEPARACIONES;5.319708;A
2003;04;33;SEPARACIONES;2.659854;A
2003;04;34;SEPARACIONES;3.989781;A
2003;04;35;SEPARACIONES;1.329927;A
2003;04;36;SEPARACIONES;2.659854;A
2003;04;37;SEPARACIONES;1.329927;A
2003;04;39;SEPARACIONES;3.989781;A
2003;04;40;SEPARACIONES;2.659854;A
2003;04;41;SEPARACIONES;1.329927;A
2003;04;42;SEPARACIONES;3.989781;A
2003;04;44;SEPARACIONES;3.989781;A
2003;04;46;SEPARACIONES;1.329927;A
2003;04;47;SEPARACIONES;1.329927;A
2003;04;51;SEPARACIONES;1.329927;A
2003;04;60;SEPARACIONES;1.329927;A
2003;04;NC;SEPARACIONES;14.629197;A
2003;11;00;SEPARACIONES;1905.00024;A
2003;11;0;SEPARACIONES;1.351064;A
2003;11;1;SEPARACIONES;83.765968;A
2003;11;2;SEPARACIONES;116.191504;A
2003;11;3;SEPARACIONES;75.659584;A
2003;11;4;SEPARACIONES;75.659584;A
2003;11;5;SEPARACIONES;66.202136;A
2003;11;6;SEPARACIONES;63.500008;A
2003;11;7;SEPARACIONES;89.170224;A
2003;11;8;SEPARACIONES;54.04256;A
2003;11;9;SEPARACIONES;70.255328;A
2003;11;10;SEPARACIONES;75.659584;A
2003;11;11;SEPARACIONES;78.361712;A
2003;11;12;SEPARACIONES;68.904264;A
2003;11;13;SEPARACIONES;47.28724;A
2003;11;14;SEPARACIONES;68.904264;A
2003;11;15;SEPARACIONES;66.202136;A
2003;11;16;SEPARACIONES;43.234048;A
2003;11;17;SEPARACIONES;49.989368;A
2003;11;18;SEPARACIONES;43.234048;A
2003;11;19;SEPARACIONES;43.234048;A
2003;11;20;SEPARACIONES;41.882984;A
2003;11;21;SEPARACIONES;55.393624;A
2003;11;22;SEPARACIONES;44.585112;A
2003;11;23;SEPARACIONES;54.04256;A
2003;11;24;SEPARACIONES;40.53192;A
2003;11;25;SEPARACIONES;39.180856;A
2003;11;26;SEPARACIONES;29.723408;A
2003;11;27;SEPARACIONES;37.829792;A
2003;11;28;SEPARACIONES;22.968088;A
2003;11;29;SEPARACIONES;27.02128;A
2003;11;30;SEPARACIONES;10.808512;A
2003;11;31;SEPARACIONES;8.106384;A
2003;11;32;SEPARACIONES;18.914896;A
2003;11;33;SEPARACIONES;8.106384;A
2003;11;34;SEPARACIONES;4.053192;A
2003;11;35;SEPARACIONES;12.159576;A
2003;11;36;SEPARACIONES;8.106384;A
2003;11;37;SEPARACIONES;10.808512;A
2003;11;38;SEPARACIONES;5.404256;A
2003;11;39;SEPARACIONES;5.404256;A
2003;11;40;SEPARACIONES;1.351064;A
2003;11;41;SEPARACIONES;4.053192;A
2003;11;42;SEPARACIONES;1.351064;A
2003;11;43;SEPARACIONES;2.702128;A
2003;11;46;SEPARACIONES;1.351064;A
2003;11;54;SEPARACIONES;1.351064;A
2003;11;NC;SEPARACIONES;127.000016;A
2003;14;00;SEPARACIONES;1177.00044;A
2003;14;0;SEPARACIONES;1.258824;A
2003;14;1;SEPARACIONES;40.282368;A
2003;14;2;SEPARACIONES;74.270616;A
2003;14;3;SEPARACIONES;67.976496;A
2003;14;4;SEPARACIONES;51.611784;A
2003;14;5;SEPARACIONES;50.35296;A
2003;14;6;SEPARACIONES;41.541192;A
2003;14;7;SEPARACIONES;51.611784;A
2003;14;8;SEPARACIONES;35.247072;A
2003;14;9;SEPARACIONES;44.05884;A
2003;14;10;SEPARACIONES;28.952952;A
2003;14;11;SEPARACIONES;42.800016;A
2003;14;12;SEPARACIONES;65.458848;A
2003;14;13;SEPARACIONES;45.317664;A
2003;14;14;SEPARACIONES;30.211776;A
2003;14;15;SEPARACIONES;31.4706;A
2003;14;16;SEPARACIONES;31.4706;A
2003;14;17;SEPARACIONES;39.023544;A
2003;14;18;SEPARACIONES;25.17648;A
2003;14;19;SEPARACIONES;27.694128;A
2003;14;20;SEPARACIONES;23.917656;A
2003;14;21;SEPARACIONES;49.094136;A
2003;14;22;SEPARACIONES;18.88236;A
2003;14;23;SEPARACIONES;23.917656;A
2003;14;24;SEPARACIONES;30.211776;A
2003;14;25;SEPARACIONES;23.917656;A
2003;14;26;SEPARACIONES;22.658832;A
2003;14;27;SEPARACIONES;15.105888;A
2003;14;28;SEPARACIONES;13.847064;A
2003;14;29;SEPARACIONES;17.623536;A
2003;14;30;SEPARACIONES;8.811768;A
2003;14;31;SEPARACIONES;12.58824;A
2003;14;32;SEPARACIONES;12.58824;A
2003;14;33;SEPARACIONES;8.811768;A
2003;14;34;SEPARACIONES;5.035296;A
2003;14;35;SEPARACIONES;6.29412;A
2003;14;36;SEPARACIONES;5.035296;A
2003;14;37;SEPARACIONES;3.776472;A
2003;14;38;SEPARACIONES;3.776472;A
2003;14;39;SEPARACIONES;5.035296;A
2003;14;40;SEPARACIONES;3.776472;A
2003;14;41;SEPARACIONES;1.258824;A
2003;14;42;SEPARACIONES;2.517648;A
2003;14;43;SEPARACIONES;1.258824;A
2003;14;44;SEPARACIONES;1.258824;A
2003;14;45;SEPARACIONES;1.258824;A
2003;14;48;SEPARACIONES;1.258824;A
2003;14;57;SEPARACIONES;1.258824;A
2003;14;NC;SEPARACIONES;26.435304;A
2003;18;00;SEPARACIONES;1573.999476;A
2003;18;0;SEPARACIONES;2.846292;A
2003;18;1;SEPARACIONES;55.502694;A
2003;18;2;SEPARACIONES;96.773928;A
2003;18;3;SEPARACIONES;88.235052;A
2003;18;4;SEPARACIONES;79.696176;A
2003;18;5;SEPARACIONES;65.464716;A
2003;18;6;SEPARACIONES;74.003592;A
2003;18;7;SEPARACIONES;59.772132;A
2003;18;8;SEPARACIONES;59.772132;A
2003;18;9;SEPARACIONES;58.348986;A
2003;18;10;SEPARACIONES;56.92584;A
2003;18;11;SEPARACIONES;52.656402;A
2003;18;12;SEPARACIONES;48.386964;A
2003;18;13;SEPARACIONES;56.92584;A
2003;18;14;SEPARACIONES;39.848088;A
2003;18;15;SEPARACIONES;55.502694;A
2003;18;16;SEPARACIONES;51.233256;A
2003;18;17;SEPARACIONES;45.540672;A
2003;18;18;SEPARACIONES;35.57865;A
2003;18;19;SEPARACIONES;46.963818;A
2003;18;20;SEPARACIONES;44.117526;A
2003;18;21;SEPARACIONES;29.886066;A
2003;18;22;SEPARACIONES;42.69438;A
2003;18;23;SEPARACIONES;45.540672;A
2003;18;24;SEPARACIONES;35.57865;A
2003;18;25;SEPARACIONES;24.193482;A
2003;18;26;SEPARACIONES;18.500898;A
2003;18;27;SEPARACIONES;18.500898;A
2003;18;28;SEPARACIONES;27.039774;A
2003;18;29;SEPARACIONES;14.23146;A
2003;18;30;SEPARACIONES;9.962022;A
2003;18;31;SEPARACIONES;12.808314;A
2003;18;32;SEPARACIONES;9.962022;A
2003;18;33;SEPARACIONES;5.692584;A
2003;18;34;SEPARACIONES;9.962022;A
2003;18;35;SEPARACIONES;8.538876;A
2003;18;36;SEPARACIONES;4.269438;A
2003;18;37;SEPARACIONES;9.962022;A
2003;18;38;SEPARACIONES;8.538876;A
2003;18;39;SEPARACIONES;4.269438;A
2003;18;40;SEPARACIONES;2.846292;A
2003;18;41;SEPARACIONES;5.692584;A
2003;18;42;SEPARACIONES;2.846292;A
2003;18;43;SEPARACIONES;4.269438;A
2003;18;44;SEPARACIONES;1.423146;A
2003;18;45;SEPARACIONES;2.846292;A
2003;18;46;SEPARACIONES;1.423146;A
2003;18;48;SEPARACIONES;1.423146;A
2003;18;51;SEPARACIONES;1.423146;A
2003;18;55;SEPARACIONES;2.846292;A
2003;18;NC;SEPARACIONES;32.732358;A
2003;21;00;SEPARACIONES;761.00001;A
2003;21;1;SEPARACIONES;42.87324;A
2003;21;2;SEPARACIONES;39.30047;A
2003;21;3;SEPARACIONES;50.01878;A
2003;21;4;SEPARACIONES;46.44601;A
2003;21;5;SEPARACIONES;32.15493;A
2003;21;6;SEPARACIONES;53.59155;A
2003;21;7;SEPARACIONES;46.44601;A
2003;21;8;SEPARACIONES;35.7277;A
2003;21;9;SEPARACIONES;17.86385;A
2003;21;10;SEPARACIONES;17.86385;A
2003;21;11;SEPARACIONES;28.58216;A
2003;21;12;SEPARACIONES;25.00939;A
2003;21;13;SEPARACIONES;21.43662;A
2003;21;14;SEPARACIONES;32.15493;A
2003;21;15;SEPARACIONES;14.29108;A
2003;21;16;SEPARACIONES;25.00939;A
2003;21;17;SEPARACIONES;17.86385;A
2003;21;18;SEPARACIONES;28.58216;A
2003;21;19;SEPARACIONES;14.29108;A
2003;21;20;SEPARACIONES;3.57277;A
2003;21;21;SEPARACIONES;10.71831;A
2003;21;22;SEPARACIONES;21.43662;A
2003;21;23;SEPARACIONES;21.43662;A
2003;21;24;SEPARACIONES;10.71831;A
2003;21;25;SEPARACIONES;17.86385;A
2003;21;26;SEPARACIONES;14.29108;A
2003;21;27;SEPARACIONES;3.57277;A
2003;21;28;SEPARACIONES;7.14554;A
2003;21;29;SEPARACIONES;3.57277;A
2003;21;30;SEPARACIONES;7.14554;A
2003;21;31;SEPARACIONES;7.14554;A
2003;21;32;SEPARACIONES;14.29108;A
2003;21;36;SEPARACIONES;3.57277;A
2003;21;49;SEPARACIONES;7.14554;A
2003;21;NC;SEPARACIONES;17.86385;A
2003;23;00;SEPARACIONES;810.000224;A
2003;23;1;SEPARACIONES;16.378681;A
2003;23;2;SEPARACIONES;34.246333;A
2003;23;3;SEPARACIONES;43.180159;A
2003;23;4;SEPARACIONES;34.246333;A
