TEMPORAL;TERRITORIO;EDAD;EDADC2;INDICATOR;OBS_VALUE;FREQ
2004;29;00;035039;SEPARACIONES;596.649088;A
2004;29;00;040044;SEPARACIONES;466.1321;A
2004;29;00;045049;SEPARACIONES;300.988156;A
2004;29;00;050054;SEPARACIONES;182.457422;A
2004;29;00;055059;SEPARACIONES;114.535316;A
2004;29;00;060064;SEPARACIONES;58.599464;A
2004;29;00;065069;SEPARACIONES;22.640702;A
2004;29;00;070074;SEPARACIONES;7.990836;A
2004;29;00;075100;SEPARACIONES;3.995418;A
2004;29;015019;00;SEPARACIONES;35.958762;A
2004;29;015019;015024;SEPARACIONES;26.63612;A
2004;29;015019;025029;SEPARACIONES;5.327224;A
2004;29;015019;030034;SEPARACIONES;2.663612;A
2004;29;015019;035039;SEPARACIONES;1.331806;A
2004;29;025029;00;SEPARACIONES;202.434512;A
2004;29;025029;015024;SEPARACIONES;37.290568;A
2004;29;025029;025029;SEPARACIONES;114.535316;A
2004;29;025029;030034;SEPARACIONES;38.622374;A
2004;29;025029;035039;SEPARACIONES;5.327224;A
2004;29;025029;040044;SEPARACIONES;3.995418;A
2004;29;025029;055059;SEPARACIONES;1.331806;A
2004;29;030034;00;SEPARACIONES;495.431832;A
2004;29;030034;015024;SEPARACIONES;9.322642;A
2004;29;030034;025029;SEPARACIONES;137.176018;A
2004;29;030034;030034;SEPARACIONES;281.011066;A
2004;29;030034;035039;SEPARACIONES;54.604046;A
2004;29;030034;040044;SEPARACIONES;10.654448;A
2004;29;030034;045049;SEPARACIONES;1.331806;A
2004;29;035039;00;SEPARACIONES;554.031296;A
2004;29;035039;015024;SEPARACIONES;2.663612;A
2004;29;035039;025029;SEPARACIONES;47.945016;A
2004;29;035039;030034;SEPARACIONES;183.789228;A
2004;29;035039;035039;SEPARACIONES;259.70217;A
2004;29;035039;040044;SEPARACIONES;41.285986;A
2004;29;035039;045049;SEPARACIONES;14.649866;A
2004;29;035039;050054;SEPARACIONES;1.331806;A
2004;29;035039;060064;SEPARACIONES;1.331806;A
2004;29;040044;00;SEPARACIONES;519.40434;A
2004;29;040044;025029;SEPARACIONES;6.65903;A
2004;29;040044;030034;SEPARACIONES;35.958762;A
2004;29;040044;035039;SEPARACIONES;222.411602;A
2004;29;040044;040044;SEPARACIONES;222.411602;A
2004;29;040044;045049;SEPARACIONES;25.304314;A
2004;29;040044;050054;SEPARACIONES;5.327224;A
2004;29;040044;060064;SEPARACIONES;1.331806;A
2004;29;045049;00;SEPARACIONES;326.29247;A
2004;29;045049;015024;SEPARACIONES;2.663612;A
2004;29;045049;025029;SEPARACIONES;5.327224;A
2004;29;045049;030034;SEPARACIONES;6.65903;A
2004;29;045049;035039;SEPARACIONES;34.626956;A
2004;29;045049;040044;SEPARACIONES;135.844212;A
2004;29;045049;045049;SEPARACIONES;111.871704;A
2004;29;045049;050054;SEPARACIONES;23.972508;A
2004;29;045049;055059;SEPARACIONES;2.663612;A
2004;29;045049;060064;SEPARACIONES;1.331806;A
2004;29;050054;00;SEPARACIONES;247.715916;A
2004;29;050054;030034;SEPARACIONES;5.327224;A
2004;29;050054;035039;SEPARACIONES;10.654448;A
2004;29;050054;040044;SEPARACIONES;41.285986;A
2004;29;050054;045049;SEPARACIONES;106.54448;A
2004;29;050054;050054;SEPARACIONES;71.917524;A
2004;29;050054;055059;SEPARACIONES;7.990836;A
2004;29;050054;060064;SEPARACIONES;2.663612;A
2004;29;055059;00;SEPARACIONES;166.47575;A
2004;29;055059;035039;SEPARACIONES;2.663612;A
2004;29;055059;040044;SEPARACIONES;6.65903;A
2004;29;055059;045049;SEPARACIONES;29.299732;A
2004;29;055059;050054;SEPARACIONES;66.5903;A
2004;29;055059;055059;SEPARACIONES;50.608628;A
2004;29;055059;060064;SEPARACIONES;9.322642;A
2004;29;060064;00;SEPARACIONES;87.899196;A
2004;29;060064;035039;SEPARACIONES;2.663612;A
2004;29;060064;045049;SEPARACIONES;6.65903;A
2004;29;060064;050054;SEPARACIONES;11.986254;A
2004;29;060064;055059;SEPARACIONES;41.285986;A
2004;29;060064;060064;SEPARACIONES;18.645284;A
2004;29;060064;065069;SEPARACIONES;5.327224;A
2004;29;065069;00;SEPARACIONES;46.61321;A
2004;29;065069;025029;SEPARACIONES;1.331806;A
2004;29;065069;030034;SEPARACIONES;1.331806;A
2004;29;065069;040044;SEPARACIONES;1.331806;A
2004;29;065069;045049;SEPARACIONES;1.331806;A
2004;29;065069;050054;SEPARACIONES;1.331806;A
2004;29;065069;055059;SEPARACIONES;7.990836;A
2004;29;065069;060064;SEPARACIONES;19.97709;A
2004;29;065069;065069;SEPARACIONES;9.322642;A
2004;29;065069;070074;SEPARACIONES;2.663612;A
2004;29;070074;00;SEPARACIONES;19.97709;A
2004;29;070074;040044;SEPARACIONES;1.331806;A
2004;29;070074;055059;SEPARACIONES;1.331806;A
2004;29;070074;060064;SEPARACIONES;3.995418;A
2004;29;070074;065069;SEPARACIONES;7.990836;A
2004;29;070074;070074;SEPARACIONES;3.995418;A
2004;29;070074;075100;SEPARACIONES;1.331806;A
2004;29;065100;00;SEPARACIONES;5.327224;A
2004;29;065100;070074;SEPARACIONES;1.331806;A
2004;29;065100;075100;SEPARACIONES;2.663612;A
2004;29;NC;00;SEPARACIONES;198.439094;A
2004;29;NC;025029;SEPARACIONES;2.663612;A
2004;29;NC;035039;SEPARACIONES;2.663612;A
2004;29;NC;040044;SEPARACIONES;1.331806;A
2004;29;NC;045049;SEPARACIONES;3.995418;A
2004;29;NC;055059;SEPARACIONES;1.331806;A
2004;41;00;00;SEPARACIONES;3453.999888;A
2004;41;00;015024;SEPARACIONES;71.8386;A
2004;41;00;025029;SEPARACIONES;346.262052;A
2004;41;00;030034;SEPARACIONES;596.26038;A
2004;41;00;035039;SEPARACIONES;705.455052;A
2004;41;00;040044;SEPARACIONES;550.283676;A
2004;41;00;045049;SEPARACIONES;339.078192;A
2004;41;00;050054;SEPARACIONES;193.96422;A
2004;41;00;055059;SEPARACIONES;113.504988;A
2004;41;00;060064;SEPARACIONES;48.850248;A
2004;41;00;065069;SEPARACIONES;27.298668;A
2004;41;00;070074;SEPARACIONES;15.804492;A
2004;41;00;075100;SEPARACIONES;7.18386;A
2004;41;015019;00;SEPARACIONES;28.73544;A
2004;41;015019;015024;SEPARACIONES;25.861896;A
2004;41;015019;025029;SEPARACIONES;2.873544;A
2004;41;025029;00;SEPARACIONES;218.389344;A
2004;41;025029;015024;SEPARACIONES;37.356072;A
2004;41;025029;025029;SEPARACIONES;139.366884;A
2004;41;025029;030034;SEPARACIONES;37.356072;A
2004;41;025029;035039;SEPARACIONES;2.873544;A
2004;41;025029;045049;SEPARACIONES;1.436772;A
2004;41;030034;00;SEPARACIONES;491.376024;A
2004;41;030034;015024;SEPARACIONES;5.747088;A
2004;41;030034;025029;SEPARACIONES;150.86106;A
2004;41;030034;030034;SEPARACIONES;274.423452;A
2004;41;030034;035039;SEPARACIONES;51.723792;A
2004;41;030034;040044;SEPARACIONES;5.747088;A
2004;41;035039;00;SEPARACIONES;679.593156;A
2004;41;035039;025029;SEPARACIONES;37.356072;A
2004;41;035039;030034;SEPARACIONES;219.826116;A
2004;41;035039;035039;SEPARACIONES;352.00914;A
2004;41;035039;040044;SEPARACIONES;61.781196;A
2004;41;035039;045049;SEPARACIONES;7.18386;A
2004;41;035039;060064;SEPARACIONES;1.436772;A
2004;41;040044;00;SEPARACIONES;597.697152;A
2004;41;040044;015024;SEPARACIONES;1.436772;A
2004;41;040044;025029;SEPARACIONES;11.494176;A
2004;41;040044;030034;SEPARACIONES;41.666388;A
2004;41;040044;035039;SEPARACIONES;241.377696;A
2004;41;040044;040044;SEPARACIONES;255.745416;A
2004;41;040044;045049;SEPARACIONES;37.356072;A
2004;41;040044;050054;SEPARACIONES;5.747088;A
2004;41;045049;00;SEPARACIONES;431.0316;A
2004;41;045049;025029;SEPARACIONES;1.436772;A
2004;41;045049;030034;SEPARACIONES;14.36772;A
2004;41;045049;035039;SEPARACIONES;40.229616;A
2004;41;045049;040044;SEPARACIONES;173.849412;A
2004;41;045049;045049;SEPARACIONES;165.22878;A
2004;41;045049;050054;SEPARACIONES;30.172212;A
2004;41;045049;055059;SEPARACIONES;4.310316;A
2004;41;045049;060064;SEPARACIONES;1.436772;A
2004;41;050054;00;SEPARACIONES;247.124784;A
2004;41;050054;015024;SEPARACIONES;1.436772;A
2004;41;050054;025029;SEPARACIONES;2.873544;A
2004;41;050054;030034;SEPARACIONES;4.310316;A
2004;41;050054;035039;SEPARACIONES;5.747088;A
2004;41;050054;040044;SEPARACIONES;31.608984;A
2004;41;050054;045049;SEPARACIONES;102.010812;A
2004;41;050054;050054;SEPARACIONES;86.20632;A
2004;41;050054;055059;SEPARACIONES;8.620632;A
2004;41;055059;00;SEPARACIONES;162.355236;A
2004;41;055059;030034;SEPARACIONES;2.873544;A
2004;41;055059;035039;SEPARACIONES;8.620632;A
2004;41;055059;040044;SEPARACIONES;10.057404;A
2004;41;055059;045049;SEPARACIONES;17.241264;A
2004;41;055059;050054;SEPARACIONES;63.217968;A
2004;41;055059;055059;SEPARACIONES;51.723792;A
2004;41;055059;060064;SEPARACIONES;4.310316;A
2004;41;055059;065069;SEPARACIONES;4.310316;A
2004;41;060064;00;SEPARACIONES;87.643092;A
2004;41;060064;040044;SEPARACIONES;8.620632;A
2004;41;060064;045049;SEPARACIONES;2.873544;A
2004;41;060064;050054;SEPARACIONES;8.620632;A
2004;41;060064;055059;SEPARACIONES;40.229616;A
2004;41;060064;060064;SEPARACIONES;24.425124;A
2004;41;060064;065069;SEPARACIONES;1.436772;A
2004;41;060064;070074;SEPARACIONES;1.436772;A
2004;41;065069;00;SEPARACIONES;47.413476;A
2004;41;065069;030034;SEPARACIONES;1.436772;A
2004;41;065069;035039;SEPARACIONES;1.436772;A
2004;41;065069;040044;SEPARACIONES;2.873544;A
2004;41;065069;045049;SEPARACIONES;2.873544;A
2004;41;065069;055059;SEPARACIONES;8.620632;A
2004;41;065069;060064;SEPARACIONES;12.930948;A
2004;41;065069;065069;SEPARACIONES;14.36772;A
2004;41;065069;070074;SEPARACIONES;1.436772;A
2004;41;065069;075100;SEPARACIONES;1.436772;A
2004;41;070074;00;SEPARACIONES;20.114808;A
2004;41;070074;045049;SEPARACIONES;1.436772;A
2004;41;070074;060064;SEPARACIONES;4.310316;A
2004;41;070074;065069;SEPARACIONES;5.747088;A
2004;41;070074;070074;SEPARACIONES;7.18386;A
2004;41;070074;075100;SEPARACIONES;1.436772;A
2004;41;065100;00;SEPARACIONES;14.36772;A
2004;41;065100;065069;SEPARACIONES;1.436772;A
2004;41;065100;070074;SEPARACIONES;5.747088;A
2004;41;065100;075100;SEPARACIONES;4.310316;A
2004;41;NC;00;SEPARACIONES;428.158056;A
2004;41;NC;035039;SEPARACIONES;1.436772;A
2004;41;NC;045049;SEPARACIONES;1.436772;A
2003;C01;00;00;SEPARACIONES;12967.001106;A
2003;C01;00;015024;SEPARACIONES;365.19326;A
2003;C01;00;025029;SEPARACIONES;1435.019657;A
2003;C01;00;030034;SEPARACIONES;2610.11804;A
2003;C01;00;035039;SEPARACIONES;2628.533903;A
2003;C01;00;040044;SEPARACIONES;2042.591223;A
2003;C01;00;045049;SEPARACIONES;1294.897505;A
2003;C01;00;050054;SEPARACIONES;725.528711;A
2003;C01;00;055059;SEPARACIONES;449.126381;A
2003;C01;00;060064;SEPARACIONES;223.397584;A
2003;C01;00;065069;SEPARACIONES;71.296053;A
2003;C01;00;070074;SEPARACIONES;34.300218;A
2003;C01;00;075100;SEPARACIONES;5.829822;A
2003;C01;015019;00;SEPARACIONES;135.088105;A
2003;C01;015019;015024;SEPARACIONES;92.81083;A
2003;C01;015019;025029;SEPARACIONES;32.958112;A
2003;C01;015019;030034;SEPARACIONES;9.319163;A
2003;C01;025029;00;SEPARACIONES;922.051084;A
2003;C01;025029;015024;SEPARACIONES;185.979486;A
2003;C01;025029;025029;SEPARACIONES;558.086813;A
2003;C01;025029;030034;SEPARACIONES;153.003553;A
2003;C01;025029;035039;SEPARACIONES;16.633494;A
2003;C01;025029;040044;SEPARACIONES;4.253391;A
2003;C01;025029;045049;SEPARACIONES;1.341274;A
2003;C01;030034;00;SEPARACIONES;2142.805168;A
2003;C01;030034;015024;SEPARACIONES;66.15326;A
2003;C01;030034;025029;SEPARACIONES;611.223032;A
2003;C01;030034;030034;SEPARACIONES;1206.489061;A
2003;C01;030034;035039;SEPARACIONES;212.244814;A
2003;C01;030034;040044;SEPARACIONES;34.925802;A
2003;C01;030034;045049;SEPARACIONES;6.021249;A
2003;C01;030034;050054;SEPARACIONES;4.215249;A
2003;C01;035039;00;SEPARACIONES;2564.757765;A
2003;C01;035039;015024;SEPARACIONES;14.677713;A
2003;C01;035039;025029;SEPARACIONES;171.652865;A
2003;C01;035039;030034;SEPARACIONES;958.551058;A
2003;C01;035039;035039;SEPARACIONES;1199.14668;A
2003;C01;035039;040044;SEPARACIONES;192.665601;A
2003;C01;035039;045049;SEPARACIONES;18.046749;A
2003;C01;035039;050054;SEPARACIONES;5.813197;A
2003;C01;040044;00;SEPARACIONES;2262.522044;A
2003;C01;040044;015024;SEPARACIONES;1.329927;A
2003;C01;040044;025029;SEPARACIONES;36.463273;A
2003;C01;040044;030034;SEPARACIONES;197.969955;A
2003;C01;040044;035039;SEPARACIONES;946.40166;A
2003;C01;040044;040044;SEPARACIONES;931.531805;A
2003;C01;040044;045049;SEPARACIONES;122.965915;A
2003;C01;040044;050054;SEPARACIONES;15.011128;A
2003;C01;040044;055059;SEPARACIONES;2.76442;A
2003;C01;045049;00;SEPARACIONES;1645.159517;A
2003;C01;045049;015024;SEPARACIONES;2.818898;A
2003;C01;045049;025029;SEPARACIONES;8.357528;A
2003;C01;045049;030034;SEPARACIONES;56.961257;A
2003;C01;045049;035039;SEPARACIONES;189.401262;A
2003;C01;045049;040044;SEPARACIONES;678.890603;A
2003;C01;045049;045049;SEPARACIONES;617.48258;A
2003;C01;045049;050054;SEPARACIONES;81.165423;A
2003;C01;045049;055059;SEPARACIONES;8.823142;A
2003;C01;045049;060064;SEPARACIONES;1.258824;A
2003;C01;050054;00;SEPARACIONES;999.256127;A
2003;C01;050054;025029;SEPARACIONES;6.63371;A
2003;C01;050054;030034;SEPARACIONES;16.735097;A
2003;C01;050054;035039;SEPARACIONES;31.612539;A
2003;C01;050054;040044;SEPARACIONES;145.090444;A
2003;C01;050054;045049;SEPARACIONES;418.366828;A
2003;C01;050054;050054;SEPARACIONES;335.960066;A
2003;C01;050054;055059;SEPARACIONES;35.087228;A
2003;C01;050054;060064;SEPARACIONES;8.237514;A
2003;C01;055059;00;SEPARACIONES;612.497785;A
2003;C01;055059;030034;SEPARACIONES;6.917377;A
2003;C01;055059;035039;SEPARACIONES;16.634072;A
2003;C01;055059;040044;SEPARACIONES;34.599244;A
2003;C01;055059;045049;SEPARACIONES;76.543333;A
2003;C01;055059;050054;SEPARACIONES;217.007852;A
2003;C01;055059;055059;SEPARACIONES;233.980393;A
2003;C01;055059;060064;SEPARACIONES;22.518393;A
2003;C01;055059;065069;SEPARACIONES;1.532701;A
2003;C01;060064;00;SEPARACIONES;322.108643;A
2003;C01;060064;025029;SEPARACIONES;2.76442;A
2003;C01;060064;030034;SEPARACIONES;2.830245;A
2003;C01;060064;035039;SEPARACIONES;9.825672;A
2003;C01;060064;040044;SEPARACIONES;8.330155;A
2003;C01;060064;045049;SEPARACIONES;15.222573;A
2003;C01;060064;050054;SEPARACIONES;57.942501;A
2003;C01;060064;055059;SEPARACIONES;123.151174;A
2003;C01;060064;060064;SEPARACIONES;92.524428;A
2003;C01;060064;065069;SEPARACIONES;5.374886;A
2003;C01;060064;070074;SEPARACIONES;1.258824;A
2003;C01;060064;075100;SEPARACIONES;1.532701;A
2003;C01;065069;00;SEPARACIONES;154.779708;A
2003;C01;065069;035039;SEPARACIONES;2.609888;A
2003;C01;065069;040044;SEPARACIONES;4.105694;A
2003;C01;065069;045049;SEPARACIONES;4.914044;A
2003;C01;065069;050054;SEPARACIONES;8.413295;A
2003;C01;065069;055059;SEPARACIONES;27.36795;A
2003;C01;065069;060064;SEPARACIONES;64.895665;A
2003;C01;065069;065069;SEPARACIONES;36.907437;A
2003;C01;065069;070074;SEPARACIONES;4.033034;A
2003;C01;065069;075100;SEPARACIONES;1.532701;A
2003;C01;070074;00;SEPARACIONES;92.915494;A
2003;C01;070074;025029;SEPARACIONES;1.423146;A
2003;C01;070074;040044;SEPARACIONES;5.517493;A
2003;C01;070074;045049;SEPARACIONES;1.341274;A
2003;C01;070074;055059;SEPARACIONES;13.809485;A
2003;C01;070074;060064;SEPARACIONES;26.682109;A
2003;C01;070074;065069;SEPARACIONES;23.156803;A
2003;C01;070074;070074;SEPARACIONES;18.073067;A
2003;C01;070074;075100;SEPARACIONES;1.423146;A
2003;C01;065100;00;SEPARACIONES;23.864129;A
2003;C01;065100;045049;SEPARACIONES;1.423146;A
2003;C01;065100;055059;SEPARACIONES;2.883765;A
2003;C01;065100;060064;SEPARACIONES;7.280651;A
2003;C01;065100;065069;SEPARACIONES;1.532701;A
2003;C01;065100;070074;SEPARACIONES;5.829822;A
2003;C01;065100;075100;SEPARACIONES;1.341274;A
2003;C01;NC;00;SEPARACIONES;1089.195537;A
2003;C01;NC;015024;SEPARACIONES;1.423146;A
2003;C01;NC;025029;SEPARACIONES;5.456758;A
2003;C01;NC;030034;SEPARACIONES;1.341274;A
2003;C01;NC;035039;SEPARACIONES;4.023822;A
2003;C01;NC;040044;SEPARACIONES;2.680991;A
2003;C01;NC;045049;SEPARACIONES;11.22854;A
2003;C01;NC;055059;SEPARACIONES;1.258824;A
2003;C01;NC;065069;SEPARACIONES;2.791525;A
2003;C01;NC;070074;SEPARACIONES;5.105471;A
2003;04;00;00;SEPARACIONES;910.999995;A
2003;04;00;015024;SEPARACIONES;27.928467;A
2003;04;00;025029;SEPARACIONES;134.322627;A
2003;04;00;030034;SEPARACIONES;194.169342;A
2003;04;00;035039;SEPARACIONES;182.199999;A
2003;04;00;040044;SEPARACIONES;121.023357;A
2003;04;00;045049;SEPARACIONES;93.09489;A
2003;04;00;050054;SEPARACIONES;47.877372;A
2003;04;00;055059;SEPARACIONES;27.928467;A
2003;04;00;060064;SEPARACIONES;11.969343;A
2003;04;00;065069;SEPARACIONES;7.979562;A
2003;04;00;070074;SEPARACIONES;2.659854;A
2003;04;015019;00;SEPARACIONES;13.29927;A
2003;04;015019;015024;SEPARACIONES;6.649635;A
2003;04;015019;025029;SEPARACIONES;5.319708;A
2003;04;015019;030034;SEPARACIONES;1.329927;A
2003;04;025029;00;SEPARACIONES;66.49635;A
2003;04;025029;015024;SEPARACIONES;11.969343;A
2003;04;025029;025029;SEPARACIONES;39.89781;A
2003;04;025029;030034;SEPARACIONES;11.969343;A
2003;04;025029;035039;SEPARACIONES;1.329927;A
2003;04;030034;00;SEPARACIONES;178.210218;A
2003;04;030034;015024;SEPARACIONES;6.649635;A
2003;04;030034;025029;SEPARACIONES;73.145985;A
2003;04;030034;030034;SEPARACIONES;90.435036;A
2003;04;030034;035039;SEPARACIONES;7.979562;A
2003;04;035039;00;SEPARACIONES;184.859853;A
2003;04;035039;025029;SEPARACIONES;11.969343;A
2003;04;035039;030034;SEPARACIONES;71.816058;A
2003;04;035039;035039;SEPARACIONES;86.445255;A
2003;04;035039;040044;SEPARACIONES;7.979562;A
2003;04;035039;045049;SEPARACIONES;5.319708;A
2003;04;040044;00;SEPARACIONES;150.281751;A
2003;04;040044;015024;SEPARACIONES;1.329927;A
2003;04;040044;025029;SEPARACIONES;2.659854;A
2003;04;040044;030034;SEPARACIONES;13.29927;A
2003;04;040044;035039;SEPARACIONES;70.486131;A
2003;04;040044;040044;SEPARACIONES;53.19708;A
2003;04;040044;045049;SEPARACIONES;9.309489;A
2003;04;045049;00;SEPARACIONES;105.064233;A
2003;04;045049;015024;SEPARACIONES;1.329927;A
2003;04;045049;025029;SEPARACIONES;1.329927;A
2003;04;045049;030034;SEPARACIONES;5.319708;A
2003;04;045049;035039;SEPARACIONES;10.639416;A
2003;04;045049;040044;SEPARACIONES;47.877372;A
2003;04;045049;045049;SEPARACIONES;35.908029;A
2003;04;045049;050054;SEPARACIONES;2.659854;A
2003;04;050054;00;SEPARACIONES;77.135766;A
2003;04;050054;035039;SEPARACIONES;2.659854;A
2003;04;050054;040044;SEPARACIONES;9.309489;A
2003;04;050054;045049;SEPARACIONES;34.578102;A
2003;04;050054;050054;SEPARACIONES;25.268613;A
2003;04;050054;055059;SEPARACIONES;3.989781;A
2003;04;050054;060064;SEPARACIONES;1.329927;A
2003;04;055059;00;SEPARACIONES;33.248175;A
2003;04;055059;035039;SEPARACIONES;1.329927;A
2003;04;055059;045049;SEPARACIONES;2.659854;A
2003;04;055059;050054;SEPARACIONES;15.959124;A
2003;04;055059;055059;SEPARACIONES;13.29927;A
2003;04;060064;00;SEPARACIONES;14.629197;A
2003;04;060064;035039;SEPARACIONES;1.329927;A
2003;04;060064;045049;SEPARACIONES;2.659854;A
2003;04;060064;050054;SEPARACIONES;3.989781;A
2003;04;060064;055059;SEPARACIONES;3.989781;A
2003;04;060064;060064;SEPARACIONES;2.659854;A
2003;04;065069;00;SEPARACIONES;15.959124;A
2003;04;065069;055059;SEPARACIONES;2.659854;A
2003;04;065069;060064;SEPARACIONES;5.319708;A
2003;04;065069;065069;SEPARACIONES;7.979562;A
2003;04;070074;00;SEPARACIONES;10.639416;A
2003;04;070074;040044;SEPARACIONES;1.329927;A
2003;04;070074;055059;SEPARACIONES;3.989781;A
2003;04;070074;060064;SEPARACIONES;2.659854;A
2003;04;070074;070074;SEPARACIONES;2.659854;A
2003;04;NC;00;SEPARACIONES;61.176642;A
2003;04;NC;040044;SEPARACIONES;1.329927;A
2003;04;NC;045049;SEPARACIONES;2.659854;A
2003;11;00;00;SEPARACIONES;1905.00024;A
2003;11;00;015024;SEPARACIONES;41.882984;A
2003;11;00;025029;SEPARACIONES;176.989384;A
2003;11;00;030034;SEPARACIONES;336.414936;A
2003;11;00;035039;SEPARACIONES;358.03196;A
2003;11;00;040044;SEPARACIONES;308.042592;A
2003;11;00;045049;SEPARACIONES;212.117048;A
2003;11;00;050054;SEPARACIONES;91.872352;A
2003;11;00;055059;SEPARACIONES;52.691496;A
2003;11;00;060064;SEPARACIONES;33.7766;A
2003;11;00;065069;SEPARACIONES;13.51064;A
2003;11;00;070074;SEPARACIONES;2.702128;A
2003;11;015019;00;SEPARACIONES;20.26596;A
2003;11;015019;015024;SEPARACIONES;12.159576;A
2003;11;015019;025029;SEPARACIONES;6.75532;A
2003;11;015019;030034;SEPARACIONES;1.351064;A
2003;11;025029;00;SEPARACIONES;106.734056;A
2003;11;025029;015024;SEPARACIONES;18.914896;A
2003;11;025029;025029;SEPARACIONES;68.904264;A
2003;11;025029;030034;SEPARACIONES;16.212768;A
2003;11;025029;035039;SEPARACIONES;2.702128;A
2003;11;030034;00;SEPARACIONES;248.595776;A
2003;11;030034;015024;SEPARACIONES;8.106384;A
2003;11;030034;025029;SEPARACIONES;68.904264;A
2003;11;030034;030034;SEPARACIONES;143.212784;A
2003;11;030034;035039;SEPARACIONES;24.319152;A
2003;11;030034;040044;SEPARACIONES;4.053192;A
2003;11;035039;00;SEPARACIONES;344.52132;A
2003;11;035039;015024;SEPARACIONES;2.702128;A
2003;11;035039;025029;SEPARACIONES;25.670216;A
2003;11;035039;030034;SEPARACIONES;133.755336;A
2003;11;035039;035039;SEPARACIONES;152.670232;A
2003;11;035039;040044;SEPARACIONES;29.723408;A
2003;11;040044;00;SEPARACIONES;331.01068;A
2003;11;040044;025029;SEPARACIONES;2.702128;A
2003;11;040044;030034;SEPARACIONES;27.02128;A
2003;11;040044;035039;SEPARACIONES;148.61704;A
2003;11;040044;040044;SEPARACIONES;129.702144;A
2003;11;040044;045049;SEPARACIONES;16.212768;A
2003;11;040044;050054;SEPARACIONES;5.404256;A
2003;11;045049;00;SEPARACIONES;275.617056;A
2003;11;045049;025029;SEPARACIONES;1.351064;A
2003;11;045049;030034;SEPARACIONES;10.808512;A
2003;11;045049;035039;SEPARACIONES;20.26596;A
2003;11;045049;040044;SEPARACIONES;108.08512;A
2003;11;045049;045049;SEPARACIONES;121.59576;A
2003;11;045049;050054;SEPARACIONES;12.159576;A
2003;11;045049;055059;SEPARACIONES;1.351064;A
2003;11;050054;00;SEPARACIONES;140.510656;A
2003;11;050054;025029;SEPARACIONES;1.351064;A
2003;11;050054;030034;SEPARACIONES;1.351064;A
2003;11;050054;035039;SEPARACIONES;5.404256;A
2003;11;050054;040044;SEPARACIONES;24.319152;A
2003;11;050054;045049;SEPARACIONES;62.148944;A
2003;11;050054;050054;SEPARACIONES;40.53192;A
2003;11;050054;055059;SEPARACIONES;4.053192;A
2003;11;050054;060064;SEPARACIONES;1.351064;A
2003;11;055059;00;SEPARACIONES;83.765968;A
2003;11;055059;030034;SEPARACIONES;2.702128;A
2003;11;055059;035039;SEPARACIONES;2.702128;A
2003;11;055059;040044;SEPARACIONES;9.457448;A
2003;11;055059;045049;SEPARACIONES;12.159576;A
2003;11;055059;050054;SEPARACIONES;27.02128;A
2003;11;055059;055059;SEPARACIONES;27.02128;A
2003;11;055059;060064;SEPARACIONES;2.702128;A
2003;11;060064;00;SEPARACIONES;45.936176;A
2003;11;060064;040044;SEPARACIONES;1.351064;A
2003;11;060064;050054;SEPARACIONES;6.75532;A
2003;11;060064;055059;SEPARACIONES;17.563832;A
2003;11;060064;060064;SEPARACIONES;17.563832;A
2003;11;060064;065069;SEPARACIONES;1.351064;A
2003;11;065069;00;SEPARACIONES;20.26596;A
2003;11;065069;035039;SEPARACIONES;1.351064;A
2003;11;065069;060064;SEPARACIONES;9.457448;A
2003;11;065069;065069;SEPARACIONES;8.106384;A
2003;11;065069;070074;SEPARACIONES;1.351064;A
2003;11;070074;00;SEPARACIONES;9.457448;A
2003;11;070074;055059;SEPARACIONES;1.351064;A
2003;11;070074;060064;SEPARACIONES;2.702128;A
2003;11;070074;065069;SEPARACIONES;4.053192;A
2003;11;070074;070074;SEPARACIONES;1.351064;A
2003;11;065100;00;SEPARACIONES;1.351064;A
2003;11;065100;055059;SEPARACIONES;1.351064;A
2003;11;NC;00;SEPARACIONES;276.96812;A
2003;11;NC;025029;SEPARACIONES;1.351064;A
2003;11;NC;040044;SEPARACIONES;1.351064;A
2003;14;00;00;SEPARACIONES;1177.00044;A
2003;14;00;015024;SEPARACIONES;39.023544;A
2003;14;00;025029;SEPARACIONES;132.17652;A
2003;14;00;030034;SEPARACIONES;231.623616;A
2003;14;00;035039;SEPARACIONES;244.211856;A
2003;14;00;040044;SEPARACIONES;183.788304;A
2003;14;00;045049;SEPARACIONES;127.141224;A
2003;14;00;050054;SEPARACIONES;81.82356;A
2003;14;00;055059;SEPARACIONES;44.05884;A
2003;14;00;060064;SEPARACIONES;23.917656;A
2003;14;00;065069;SEPARACIONES;7.552944;A
2003;14;00;070074;SEPARACIONES;5.035296;A
2003;14;015019;00;SEPARACIONES;13.847064;A
2003;14;015019;015024;SEPARACIONES;10.070592;A
2003;14;015019;025029;SEPARACIONES;3.776472;A
2003;14;025029;00;SEPARACIONES;91.894152;A
2003;14;025029;015024;SEPARACIONES;21.400008;A
2003;14;025029;025029;SEPARACIONES;55.388256;A
2003;14;025029;030034;SEPARACIONES;13.847064;A
2003;14;025029;035039;SEPARACIONES;1.258824;A
2003;14;030034;00;SEPARACIONES;188.8236;A
2003;14;030034;015024;SEPARACIONES;7.552944;A
2003;14;030034;025029;SEPARACIONES;44.05884;A
2003;14;030034;030034;SEPARACIONES;112.035336;A
