D_TEMPORAL_0;D_LUGARNACIMIEN_0;D_SEXO_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
2014;45873;3691;3142;Andaluces;128.0;A
2014;45873;3691;3143;Andaluces;14519.0;A
2014;45873;3691;3160;Andaluces;1500.0;A
2014;45873;3691;3676;Andaluces;16019.0;A
2014;45873;3689;2352;Andaluces;17.0;A
2014;45873;3689;2402;Andaluces;88.0;A
2014;45873;3689;2482;Andaluces;17.0;A
2014;45873;3689;2713;Andaluces;48.0;A
2014;45873;3689;2797;Andaluces;3.0;A
2014;45873;3689;2911;Andaluces;15.0;A
2014;45873;3689;3023;Andaluces;6886.0;A
2014;45873;3689;3142;Andaluces;62.0;A
2014;45873;3689;3143;Andaluces;7136.0;A
2014;45873;3689;3160;Andaluces;743.0;A
2014;45873;3689;3676;Andaluces;7879.0;A
2014;45873;3690;2352;Andaluces;12.0;A
2014;45873;3690;2402;Andaluces;91.0;A
2014;45873;3690;2482;Andaluces;19.0;A
2014;45873;3690;2713;Andaluces;54.0;A
2014;45873;3690;2797;Andaluces;5.0;A
2014;45873;3690;2911;Andaluces;8.0;A
2014;45873;3690;3023;Andaluces;7128.0;A
2014;45873;3690;3142;Andaluces;66.0;A
2014;45873;3690;3143;Andaluces;7383.0;A
2014;45873;3690;3160;Andaluces;757.0;A
2014;45873;3690;3676;Andaluces;8140.0;A
2014;45980;3691;2352;Andaluces;22.0;A
2014;45980;3691;2402;Andaluces;276.0;A
2014;45980;3691;2482;Andaluces;100.0;A
2014;45980;3691;2713;Andaluces;69.0;A
2014;45980;3691;2797;Andaluces;109.0;A
2014;45980;3691;2911;Andaluces;17.0;A
2014;45980;3691;3023;Andaluces;207.0;A
2014;45980;3691;3142;Andaluces;12715.0;A
2014;45980;3691;3143;Andaluces;13515.0;A
2014;45980;3691;3160;Andaluces;1725.0;A
2014;45980;3691;3676;Andaluces;15240.0;A
2014;45980;3689;2352;Andaluces;12.0;A
2014;45980;3689;2402;Andaluces;118.0;A
2014;45980;3689;2482;Andaluces;49.0;A
2014;45980;3689;2713;Andaluces;29.0;A
2014;45980;3689;2797;Andaluces;56.0;A
2014;45980;3689;2911;Andaluces;7.0;A
2014;45980;3689;3023;Andaluces;115.0;A
2014;45980;3689;3142;Andaluces;6146.0;A
2014;45980;3689;3143;Andaluces;6532.0;A
2014;45980;3689;3160;Andaluces;889.0;A
2014;45980;3689;3676;Andaluces;7421.0;A
2014;45980;3690;2352;Andaluces;10.0;A
2014;45980;3690;2402;Andaluces;158.0;A
2014;45980;3690;2482;Andaluces;51.0;A
2014;45980;3690;2713;Andaluces;40.0;A
2014;45980;3690;2797;Andaluces;53.0;A
2014;45980;3690;2911;Andaluces;10.0;A
2014;45980;3690;3023;Andaluces;92.0;A
2014;45980;3690;3142;Andaluces;6569.0;A
2014;45980;3690;3143;Andaluces;6983.0;A
2014;45980;3690;3160;Andaluces;836.0;A
2014;45980;3690;3676;Andaluces;7819.0;A
2014;45981;3691;2352;Andaluces;10837.0;A
2014;45981;3691;2402;Andaluces;12184.0;A
2014;45981;3691;2482;Andaluces;8579.0;A
2014;45981;3691;2713;Andaluces;15749.0;A
2014;45981;3691;2797;Andaluces;3068.0;A
2014;45981;3691;2911;Andaluces;5388.0;A
2014;45981;3691;3023;Andaluces;15220.0;A
2014;45981;3691;3142;Andaluces;13737.0;A
2014;45981;3691;3143;Andaluces;84762.0;A
2014;45981;3691;3160;Andaluces;11999.0;A
2014;45981;3691;3676;Andaluces;96761.0;A
2014;45981;3689;2352;Andaluces;5224.0;A
2014;45981;3689;2402;Andaluces;5799.0;A
2014;45981;3689;2482;Andaluces;4292.0;A
2014;45981;3689;2713;Andaluces;7668.0;A
2014;45981;3689;2797;Andaluces;1496.0;A
2014;45981;3689;2911;Andaluces;2628.0;A
2014;45981;3689;3023;Andaluces;7470.0;A
2014;45981;3689;3142;Andaluces;6656.0;A
2014;45981;3689;3143;Andaluces;41233.0;A
2014;45981;3689;3160;Andaluces;5994.0;A
2014;45981;3689;3676;Andaluces;47227.0;A
2014;45981;3690;2352;Andaluces;5613.0;A
2014;45981;3690;2402;Andaluces;6385.0;A
2014;45981;3690;2482;Andaluces;4287.0;A
2014;45981;3690;2713;Andaluces;8081.0;A
2014;45981;3690;2797;Andaluces;1572.0;A
2014;45981;3690;2911;Andaluces;2760.0;A
2014;45981;3690;3023;Andaluces;7750.0;A
2014;45981;3690;3142;Andaluces;7081.0;A
2014;45981;3690;3143;Andaluces;43529.0;A
2014;45981;3690;3160;Andaluces;6005.0;A
2014;45981;3690;3676;Andaluces;49534.0;A
2015;45230;3691;2352;Andaluces;10750.0;A
2015;45230;3691;2402;Andaluces;17.0;A
2015;45230;3691;2482;Andaluces;15.0;A
2015;45230;3691;2713;Andaluces;87.0;A
2015;45230;3691;2797;Andaluces;1.0;A
2015;45230;3691;2911;Andaluces;8.0;A
2015;45230;3691;3023;Andaluces;54.0;A
2015;45230;3691;3142;Andaluces;49.0;A
2015;45230;3691;3143;Andaluces;10981.0;A
2015;45230;3691;3160;Andaluces;1227.0;A
2015;45230;3691;3676;Andaluces;12208.0;A
2015;45230;3689;2352;Andaluces;5173.0;A
2015;45230;3689;2402;Andaluces;8.0;A
2015;45230;3689;2482;Andaluces;8.0;A
2015;45230;3689;2713;Andaluces;32.0;A
2015;45230;3689;2797;Andaluces;1.0;A
2015;45230;3689;2911;Andaluces;5.0;A
2015;45230;3689;3023;Andaluces;31.0;A
2015;45230;3689;3142;Andaluces;26.0;A
2015;45230;3689;3143;Andaluces;5284.0;A
2015;45230;3689;3160;Andaluces;647.0;A
2015;45230;3689;3676;Andaluces;5931.0;A
2015;45230;3690;2352;Andaluces;5577.0;A
2015;45230;3690;2402;Andaluces;9.0;A
2015;45230;3690;2482;Andaluces;7.0;A
2015;45230;3690;2713;Andaluces;55.0;A
2015;45230;3690;2797;Andaluces;;A
2015;45230;3690;2911;Andaluces;3.0;A
2015;45230;3690;3023;Andaluces;23.0;A
2015;45230;3690;3142;Andaluces;23.0;A
2015;45230;3690;3143;Andaluces;5697.0;A
2015;45230;3690;3160;Andaluces;580.0;A
2015;45230;3690;3676;Andaluces;6277.0;A
2015;45276;3691;2352;Andaluces;23.0;A
2015;45276;3691;2402;Andaluces;12021.0;A
2015;45276;3691;2482;Andaluces;24.0;A
2015;45276;3691;2713;Andaluces;61.0;A
2015;45276;3691;2797;Andaluces;31.0;A
2015;45276;3691;2911;Andaluces;8.0;A
2015;45276;3691;3023;Andaluces;355.0;A
2015;45276;3691;3142;Andaluces;318.0;A
2015;45276;3691;3143;Andaluces;12841.0;A
2015;45276;3691;3160;Andaluces;1478.0;A
2015;45276;3691;3676;Andaluces;14319.0;A
2015;45276;3689;2352;Andaluces;16.0;A
2015;45276;3689;2402;Andaluces;5731.0;A
2015;45276;3689;2482;Andaluces;15.0;A
2015;45276;3689;2713;Andaluces;31.0;A
2015;45276;3689;2797;Andaluces;21.0;A
2015;45276;3689;2911;Andaluces;2.0;A
2015;45276;3689;3023;Andaluces;169.0;A
2015;45276;3689;3142;Andaluces;170.0;A
2015;45276;3689;3143;Andaluces;6155.0;A
2015;45276;3689;3160;Andaluces;741.0;A
2015;45276;3689;3676;Andaluces;6896.0;A
2015;45276;3690;2352;Andaluces;7.0;A
2015;45276;3690;2402;Andaluces;6290.0;A
2015;45276;3690;2482;Andaluces;9.0;A
2015;45276;3690;2713;Andaluces;30.0;A
2015;45276;3690;2797;Andaluces;10.0;A
2015;45276;3690;2911;Andaluces;6.0;A
2015;45276;3690;3023;Andaluces;186.0;A
2015;45276;3690;3142;Andaluces;148.0;A
2015;45276;3690;3143;Andaluces;6686.0;A
2015;45276;3690;3160;Andaluces;737.0;A
2015;45276;3690;3676;Andaluces;7423.0;A
2015;45354;3691;2352;Andaluces;27.0;A
2015;45354;3691;2402;Andaluces;50.0;A
2015;45354;3691;2482;Andaluces;8491.0;A
2015;45354;3691;2713;Andaluces;61.0;A
2015;45354;3691;2797;Andaluces;16.0;A
2015;45354;3691;2911;Andaluces;30.0;A
2015;45354;3691;3023;Andaluces;261.0;A
2015;45354;3691;3142;Andaluces;168.0;A
2015;45354;3691;3143;Andaluces;9104.0;A
2015;45354;3691;3160;Andaluces;1842.0;A
2015;45354;3691;3676;Andaluces;10946.0;A
2015;45354;3689;2352;Andaluces;16.0;A
2015;45354;3689;2402;Andaluces;26.0;A
2015;45354;3689;2482;Andaluces;4263.0;A
2015;45354;3689;2713;Andaluces;30.0;A
2015;45354;3689;2797;Andaluces;7.0;A
2015;45354;3689;2911;Andaluces;17.0;A
2015;45354;3689;3023;Andaluces;126.0;A
2015;45354;3689;3142;Andaluces;89.0;A
2015;45354;3689;3143;Andaluces;4574.0;A
2015;45354;3689;3160;Andaluces;889.0;A
2015;45354;3689;3676;Andaluces;5463.0;A
2015;45354;3690;2352;Andaluces;11.0;A
2015;45354;3690;2402;Andaluces;24.0;A
2015;45354;3690;2482;Andaluces;4228.0;A
2015;45354;3690;2713;Andaluces;31.0;A
2015;45354;3690;2797;Andaluces;9.0;A
2015;45354;3690;2911;Andaluces;13.0;A
2015;45354;3690;3023;Andaluces;135.0;A
2015;45354;3690;3142;Andaluces;79.0;A
2015;45354;3690;3143;Andaluces;4530.0;A
2015;45354;3690;3160;Andaluces;953.0;A
2015;45354;3690;3676;Andaluces;5483.0;A
2015;45576;3691;2352;Andaluces;176.0;A
2015;45576;3691;2402;Andaluces;70.0;A
2015;45576;3691;2482;Andaluces;54.0;A
2015;45576;3691;2713;Andaluces;15638.0;A
2015;45576;3691;2797;Andaluces;6.0;A
2015;45576;3691;2911;Andaluces;75.0;A
2015;45576;3691;3023;Andaluces;265.0;A
2015;45576;3691;3142;Andaluces;120.0;A
2015;45576;3691;3143;Andaluces;16404.0;A
2015;45576;3691;3160;Andaluces;2031.0;A
2015;45576;3691;3676;Andaluces;18435.0;A
2015;45576;3689;2352;Andaluces;91.0;A
2015;45576;3689;2402;Andaluces;32.0;A
2015;45576;3689;2482;Andaluces;22.0;A
2015;45576;3689;2713;Andaluces;7659.0;A
2015;45576;3689;2797;Andaluces;3.0;A
2015;45576;3689;2911;Andaluces;31.0;A
2015;45576;3689;3023;Andaluces;127.0;A
2015;45576;3689;3142;Andaluces;58.0;A
2015;45576;3689;3143;Andaluces;8023.0;A
2015;45576;3689;3160;Andaluces;1063.0;A
2015;45576;3689;3676;Andaluces;9086.0;A
2015;45576;3690;2352;Andaluces;85.0;A
2015;45576;3690;2402;Andaluces;38.0;A
2015;45576;3690;2482;Andaluces;32.0;A
2015;45576;3690;2713;Andaluces;7979.0;A
2015;45576;3690;2797;Andaluces;3.0;A
2015;45576;3690;2911;Andaluces;44.0;A
2015;45576;3690;3023;Andaluces;138.0;A
2015;45576;3690;3142;Andaluces;62.0;A
2015;45576;3690;3143;Andaluces;8381.0;A
2015;45576;3690;3160;Andaluces;968.0;A
2015;45576;3690;3676;Andaluces;9349.0;A
2015;45657;3691;2352;Andaluces;8.0;A
2015;45657;3691;2402;Andaluces;31.0;A
2015;45657;3691;2482;Andaluces;9.0;A
2015;45657;3691;2713;Andaluces;14.0;A
2015;45657;3691;2797;Andaluces;3017.0;A
2015;45657;3691;2911;Andaluces;4.0;A
2015;45657;3691;3023;Andaluces;17.0;A
2015;45657;3691;3142;Andaluces;201.0;A
2015;45657;3691;3143;Andaluces;3301.0;A
2015;45657;3691;3160;Andaluces;472.0;A
2015;45657;3691;3676;Andaluces;3773.0;A
2015;45657;3689;2352;Andaluces;5.0;A
2015;45657;3689;2402;Andaluces;16.0;A
2015;45657;3689;2482;Andaluces;4.0;A
2015;45657;3689;2713;Andaluces;7.0;A
2015;45657;3689;2797;Andaluces;1462.0;A
2015;45657;3689;2911;Andaluces;1.0;A
2015;45657;3689;3023;Andaluces;5.0;A
2015;45657;3689;3142;Andaluces;92.0;A
2015;45657;3689;3143;Andaluces;1592.0;A
2015;45657;3689;3160;Andaluces;242.0;A
2015;45657;3689;3676;Andaluces;1834.0;A
2015;45657;3690;2352;Andaluces;3.0;A
2015;45657;3690;2402;Andaluces;15.0;A
2015;45657;3690;2482;Andaluces;5.0;A
2015;45657;3690;2713;Andaluces;7.0;A
2015;45657;3690;2797;Andaluces;1555.0;A
2015;45657;3690;2911;Andaluces;3.0;A
2015;45657;3690;3023;Andaluces;12.0;A
2015;45657;3690;3142;Andaluces;109.0;A
2015;45657;3690;3143;Andaluces;1709.0;A
2015;45657;3690;3160;Andaluces;230.0;A
2015;45657;3690;3676;Andaluces;1939.0;A
2015;45765;3691;2352;Andaluces;26.0;A
2015;45765;3691;2402;Andaluces;44.0;A
2015;45765;3691;2482;Andaluces;53.0;A
2015;45765;3691;2713;Andaluces;176.0;A
2015;45765;3691;2797;Andaluces;10.0;A
2015;45765;3691;2911;Andaluces;5427.0;A
2015;45765;3691;3023;Andaluces;134.0;A
2015;45765;3691;3142;Andaluces;92.0;A
2015;45765;3691;3143;Andaluces;5962.0;A
2015;45765;3691;3160;Andaluces;2054.0;A
2015;45765;3691;3676;Andaluces;8016.0;A
2015;45765;3689;2352;Andaluces;16.0;A
2015;45765;3689;2402;Andaluces;20.0;A
2015;45765;3689;2482;Andaluces;21.0;A
2015;45765;3689;2713;Andaluces;81.0;A
2015;45765;3689;2797;Andaluces;6.0;A
2015;45765;3689;2911;Andaluces;2655.0;A
2015;45765;3689;3023;Andaluces;67.0;A
2015;45765;3689;3142;Andaluces;51.0;A
2015;45765;3689;3143;Andaluces;2917.0;A
2015;45765;3689;3160;Andaluces;976.0;A
2015;45765;3689;3676;Andaluces;3893.0;A
2015;45765;3690;2352;Andaluces;10.0;A
2015;45765;3690;2402;Andaluces;24.0;A
2015;45765;3690;2482;Andaluces;32.0;A
2015;45765;3690;2713;Andaluces;95.0;A
2015;45765;3690;2797;Andaluces;4.0;A
2015;45765;3690;2911;Andaluces;2772.0;A
2015;45765;3690;3023;Andaluces;67.0;A
2015;45765;3690;3142;Andaluces;41.0;A
2015;45765;3690;3143;Andaluces;3045.0;A
2015;45765;3690;3160;Andaluces;1078.0;A
2015;45765;3690;3676;Andaluces;4123.0;A
2015;45873;3691;2352;Andaluces;33.0;A
2015;45873;3691;2402;Andaluces;186.0;A
2015;45873;3691;2482;Andaluces;36.0;A
2015;45873;3691;2713;Andaluces;104.0;A
2015;45873;3691;2797;Andaluces;8.0;A
2015;45873;3691;2911;Andaluces;19.0;A
2015;45873;3691;3023;Andaluces;14680.0;A
2015;45873;3691;3142;Andaluces;142.0;A
2015;45873;3691;3143;Andaluces;15208.0;A
2015;45873;3691;3160;Andaluces;1594.0;A
2015;45873;3691;3676;Andaluces;16802.0;A
2015;45873;3689;2352;Andaluces;19.0;A
2015;45873;3689;2402;Andaluces;93.0;A
2015;45873;3689;2482;Andaluces;19.0;A
2015;45873;3689;2713;Andaluces;50.0;A
2015;45873;3689;2797;Andaluces;3.0;A
2015;45873;3689;2911;Andaluces;10.0;A
2015;45873;3689;3023;Andaluces;7212.0;A
2015;45873;3689;3142;Andaluces;70.0;A
2015;45873;3689;3143;Andaluces;7476.0;A
2015;45873;3689;3160;Andaluces;795.0;A
2015;45873;3689;3676;Andaluces;8271.0;A
2015;45873;3690;2352;Andaluces;14.0;A
2015;45873;3690;2402;Andaluces;93.0;A
2015;45873;3690;2482;Andaluces;17.0;A
2015;45873;3690;2713;Andaluces;54.0;A
2015;45873;3690;2797;Andaluces;5.0;A
2015;45873;3690;2911;Andaluces;9.0;A
2015;45873;3690;3023;Andaluces;7468.0;A
2015;45873;3690;3142;Andaluces;72.0;A
2015;45873;3690;3143;Andaluces;7732.0;A
2015;45873;3690;3160;Andaluces;799.0;A
2015;45873;3690;3676;Andaluces;8531.0;A
2015;45980;3691;2352;Andaluces;22.0;A
2015;45980;3691;2402;Andaluces;298.0;A
2015;45980;3691;2482;Andaluces;100.0;A
2015;45980;3691;2713;Andaluces;80.0;A
2015;45980;3691;2797;Andaluces;131.0;A
2015;45980;3691;2911;Andaluces;17.0;A
2015;45980;3691;3023;Andaluces;227.0;A
2015;45980;3691;3142;Andaluces;13450.0;A
2015;45980;3691;3143;Andaluces;14325.0;A
2015;45980;3691;3160;Andaluces;1816.0;A
2015;45980;3691;3676;Andaluces;16141.0;A
2015;45980;3689;2352;Andaluces;12.0;A
2015;45980;3689;2402;Andaluces;120.0;A
2015;45980;3689;2482;Andaluces;49.0;A
2015;45980;3689;2713;Andaluces;40.0;A
2015;45980;3689;2797;Andaluces;68.0;A
2015;45980;3689;2911;Andaluces;6.0;A
2015;45980;3689;3023;Andaluces;126.0;A
2015;45980;3689;3142;Andaluces;6508.0;A
2015;45980;3689;3143;Andaluces;6929.0;A
2015;45980;3689;3160;Andaluces;942.0;A
2015;45980;3689;3676;Andaluces;7871.0;A
2015;45980;3690;2352;Andaluces;10.0;A
2015;45980;3690;2402;Andaluces;178.0;A
2015;45980;3690;2482;Andaluces;51.0;A
2015;45980;3690;2713;Andaluces;40.0;A
2015;45980;3690;2797;Andaluces;63.0;A
2015;45980;3690;2911;Andaluces;11.0;A
2015;45980;3690;3023;Andaluces;101.0;A
2015;45980;3690;3142;Andaluces;6942.0;A
2015;45980;3690;3143;Andaluces;7396.0;A
2015;45980;3690;3160;Andaluces;874.0;A
2015;45980;3690;3676;Andaluces;8270.0;A
2015;45981;3691;2352;Andaluces;11065.0;A
2015;45981;3691;2402;Andaluces;12717.0;A
2015;45981;3691;2482;Andaluces;8782.0;A
2015;45981;3691;2713;Andaluces;16221.0;A
2015;45981;3691;2797;Andaluces;3220.0;A
2015;45981;3691;2911;Andaluces;5588.0;A
2015;45981;3691;3023;Andaluces;15993.0;A
2015;45981;3691;3142;Andaluces;14540.0;A
2015;45981;3691;3143;Andaluces;88126.0;A
2015;45981;3691;3160;Andaluces;12514.0;A
2015;45981;3691;3676;Andaluces;100640.0;A
2015;45981;3689;2352;Andaluces;5348.0;A
2015;45981;3689;2402;Andaluces;6046.0;A
2015;45981;3689;2482;Andaluces;4401.0;A
2015;45981;3689;2713;Andaluces;7930.0;A
2015;45981;3689;2797;Andaluces;1571.0;A
2015;45981;3689;2911;Andaluces;2727.0;A
2015;45981;3689;3023;Andaluces;7863.0;A
2015;45981;3689;3142;Andaluces;7064.0;A
2015;45981;3689;3143;Andaluces;42950.0;A
2015;45981;3689;3160;Andaluces;6295.0;A
2015;45981;3689;3676;Andaluces;49245.0;A
2015;45981;3690;2352;Andaluces;5717.0;A
2015;45981;3690;2402;Andaluces;6671.0;A
2015;45981;3690;2482;Andaluces;4381.0;A
2015;45981;3690;2713;Andaluces;8291.0;A
2015;45981;3690;2797;Andaluces;1649.0;A
2015;45981;3690;2911;Andaluces;2861.0;A
2015;45981;3690;3023;Andaluces;8130.0;A
2015;45981;3690;3142;Andaluces;7476.0;A
2015;45981;3690;3143;Andaluces;45176.0;A
2015;45981;3690;3160;Andaluces;6219.0;A
2015;45981;3690;3676;Andaluces;51395.0;A
2016;45230;3691;2352;Andaluces;10964.0;A
2016;45230;3691;2402;Andaluces;17.0;A
2016;45230;3691;2482;Andaluces;15.0;A
2016;45230;3691;2713;Andaluces;97.0;A
2016;45230;3691;2797;Andaluces;1.0;A
2016;45230;3691;2911;Andaluces;9.0;A
2016;45230;3691;3023;Andaluces;58.0;A
2016;45230;3691;3142;Andaluces;46.0;A
2016;45230;3691;3143;Andaluces;11207.0;A
2016;45230;3691;3160;Andaluces;1271.0;A
2016;45230;3691;3676;Andaluces;12478.0;A
2016;45230;3689;2352;Andaluces;5309.0;A
2016;45230;3689;2402;Andaluces;8.0;A
2016;45230;3689;2482;Andaluces;8.0;A
2016;45230;3689;2713;Andaluces;35.0;A
2016;45230;3689;2797;Andaluces;1.0;A
2016;45230;3689;2911;Andaluces;6.0;A
2016;45230;3689;3023;Andaluces;33.0;A
2016;45230;3689;3142;Andaluces;23.0;A
2016;45230;3689;3143;Andaluces;5423.0;A
2016;45230;3689;3160;Andaluces;678.0;A
2016;45230;3689;3676;Andaluces;6101.0;A
2016;45230;3690;2352;Andaluces;5655.0;A
2016;45230;3690;2402;Andaluces;9.0;A
2016;45230;3690;2482;Andaluces;7.0;A
2016;45230;3690;2713;Andaluces;62.0;A
2016;45230;3690;2797;Andaluces;;A
2016;45230;3690;2911;Andaluces;3.0;A
2016;45230;3690;3023;Andaluces;25.0;A
2016;45230;3690;3142;Andaluces;23.0;A
2016;45230;3690;3143;Andaluces;5784.0;A
2016;45230;3690;3160;Andaluces;593.0;A
2016;45230;3690;3676;Andaluces;6377.0;A
2016;45276;3691;2352;Andaluces;27.0;A
2016;45276;3691;2402;Andaluces;12641.0;A
2016;45276;3691;2482;Andaluces;26.0;A
2016;45276;3691;2713;Andaluces;67.0;A
2016;45276;3691;2797;Andaluces;33.0;A
2016;45276;3691;2911;Andaluces;10.0;A
2016;45276;3691;3023;Andaluces;402.0;A
2016;45276;3691;3142;Andaluces;370.0;A
2016;45276;3691;3143;Andaluces;13576.0;A
2016;45276;3691;3160;Andaluces;1598.0;A
2016;45276;3691;3676;Andaluces;15174.0;A
2016;45276;3689;2352;Andaluces;20.0;A
2016;45276;3689;2402;Andaluces;6084.0;A
2016;45276;3689;2482;Andaluces;15.0;A
2016;45276;3689;2713;Andaluces;32.0;A
2016;45276;3689;2797;Andaluces;22.0;A
2016;45276;3689;2911;Andaluces;5.0;A
2016;45276;3689;3023;Andaluces;194.0;A
2016;45276;3689;3142;Andaluces;201.0;A
2016;45276;3689;3143;Andaluces;6573.0;A
2016;45276;3689;3160;Andaluces;797.0;A
2016;45276;3689;3676;Andaluces;7370.0;A
2016;45276;3690;2352;Andaluces;7.0;A
2016;45276;3690;2402;Andaluces;6557.0;A
2016;45276;3690;2482;Andaluces;11.0;A
2016;45276;3690;2713;Andaluces;35.0;A
2016;45276;3690;2797;Andaluces;11.0;A
2016;45276;3690;2911;Andaluces;5.0;A
2016;45276;3690;3023;Andaluces;208.0;A
2016;45276;3690;3142;Andaluces;169.0;A
2016;45276;3690;3143;Andaluces;7003.0;A
2016;45276;3690;3160;Andaluces;801.0;A
2016;45276;3690;3676;Andaluces;7804.0;A
2016;45354;3691;2352;Andaluces;29.0;A
2016;45354;3691;2402;Andaluces;59.0;A
2016;45354;3691;2482;Andaluces;8680.0;A
2016;45354;3691;2713;Andaluces;65.0;A
2016;45354;3691;2797;Andaluces;16.0;A
2016;45354;3691;2911;Andaluces;34.0;A
2016;45354;3691;3023;Andaluces;285.0;A
2016;45354;3691;3142;Andaluces;189.0;A
2016;45354;3691;3143;Andaluces;9357.0;A
2016;45354;3691;3160;Andaluces;1891.0;A
2016;45354;3691;3676;Andaluces;11248.0;A
2016;45354;3689;2352;Andaluces;18.0;A
2016;45354;3689;2402;Andaluces;29.0;A
2016;45354;3689;2482;Andaluces;4360.0;A
2016;45354;3689;2713;Andaluces;31.0;A
2016;45354;3689;2797;Andaluces;6.0;A
2016;45354;3689;2911;Andaluces;18.0;A
2016;45354;3689;3023;Andaluces;132.0;A
2016;45354;3689;3142;Andaluces;102.0;A
2016;45354;3689;3143;Andaluces;4696.0;A
2016;45354;3689;3160;Andaluces;932.0;A
2016;45354;3689;3676;Andaluces;5628.0;A
2016;45354;3690;2352;Andaluces;11.0;A
2016;45354;3690;2402;Andaluces;30.0;A
2016;45354;3690;2482;Andaluces;4320.0;A
2016;45354;3690;2713;Andaluces;34.0;A
2016;45354;3690;2797;Andaluces;10.0;A
2016;45354;3690;2911;Andaluces;16.0;A
2016;45354;3690;3023;Andaluces;153.0;A
2016;45354;3690;3142;Andaluces;87.0;A
2016;45354;3690;3143;Andaluces;4661.0;A
2016;45354;3690;3160;Andaluces;959.0;A
2016;45354;3690;3676;Andaluces;5620.0;A
2016;45576;3691;2352;Andaluces;189.0;A
2016;45576;3691;2402;Andaluces;75.0;A
2016;45576;3691;2482;Andaluces;59.0;A
2016;45576;3691;2713;Andaluces;16054.0;A
2016;45576;3691;2797;Andaluces;8.0;A
2016;45576;3691;2911;Andaluces;83.0;A
2016;45576;3691;3023;Andaluces;288.0;A
2016;45576;3691;3142;Andaluces;127.0;A
2016;45576;3691;3143;Andaluces;16883.0;A
2016;45576;3691;3160;Andaluces;2106.0;A
2016;45576;3691;3676;Andaluces;18989.0;A
2016;45576;3689;2352;Andaluces;95.0;A
2016;45576;3689;2402;Andaluces;38.0;A
2016;45576;3689;2482;Andaluces;26.0;A
2016;45576;3689;2713;Andaluces;7911.0;A
2016;45576;3689;2797;Andaluces;3.0;A
2016;45576;3689;2911;Andaluces;36.0;A
2016;45576;3689;3023;Andaluces;142.0;A
2016;45576;3689;3142;Andaluces;61.0;A
2016;45576;3689;3143;Andaluces;8312.0;A
2016;45576;3689;3160;Andaluces;1110.0;A
2016;45576;3689;3676;Andaluces;9422.0;A
2016;45576;3690;2352;Andaluces;94.0;A
2016;45576;3690;2402;Andaluces;37.0;A
2016;45576;3690;2482;Andaluces;33.0;A
2016;45576;3690;2713;Andaluces;8143.0;A
2016;45576;3690;2797;Andaluces;5.0;A
2016;45576;3690;2911;Andaluces;47.0;A
2016;45576;3690;3023;Andaluces;146.0;A
2016;45576;3690;3142;Andaluces;66.0;A
2016;45576;3690;3143;Andaluces;8571.0;A
2016;45576;3690;3160;Andaluces;996.0;A
2016;45576;3690;3676;Andaluces;9567.0;A
2016;45657;3691;2352;Andaluces;9.0;A
2016;45657;3691;2402;Andaluces;35.0;A
2016;45657;3691;2482;Andaluces;7.0;A
2016;45657;3691;2713;Andaluces;15.0;A
2016;45657;3691;2797;Andaluces;3165.0;A
2016;45657;3691;2911;Andaluces;3.0;A
2016;45657;3691;3023;Andaluces;20.0;A
2016;45657;3691;3142;Andaluces;221.0;A
2016;45657;3691;3143;Andaluces;3475.0;A
2016;45657;3691;3160;Andaluces;490.0;A
2016;45657;3691;3676;Andaluces;3965.0;A
2016;45657;3689;2352;Andaluces;6.0;A
2016;45657;3689;2402;Andaluces;18.0;A
2016;45657;3689;2482;Andaluces;3.0;A
2016;45657;3689;2713;Andaluces;8.0;A
2016;45657;3689;2797;Andaluces;1544.0;A
2016;45657;3689;2911;Andaluces;1.0;A
2016;45657;3689;3023;Andaluces;9.0;A
2016;45657;3689;3142;Andaluces;103.0;A
2016;45657;3689;3143;Andaluces;1692.0;A
2016;45657;3689;3160;Andaluces;252.0;A
2016;45657;3689;3676;Andaluces;1944.0;A
2016;45657;3690;2352;Andaluces;3.0;A
2016;45657;3690;2402;Andaluces;17.0;A
2016;45657;3690;2482;Andaluces;4.0;A
2016;45657;3690;2713;Andaluces;7.0;A
2016;45657;3690;2797;Andaluces;1621.0;A
2016;45657;3690;2911;Andaluces;2.0;A
2016;45657;3690;3023;Andaluces;11.0;A
2016;45657;3690;3142;Andaluces;118.0;A
2016;45657;3690;3143;Andaluces;1783.0;A
2016;45657;3690;3160;Andaluces;238.0;A
2016;45657;3690;3676;Andaluces;2021.0;A
2016;45765;3691;2352;Andaluces;30.0;A
2016;45765;3691;2402;Andaluces;46.0;A
2016;45765;3691;2482;Andaluces;55.0;A
2016;45765;3691;2713;Andaluces;178.0;A
2016;45765;3691;2797;Andaluces;10.0;A
2016;45765;3691;2911;Andaluces;5654.0;A
2016;45765;3691;3023;Andaluces;139.0;A
2016;45765;3691;3142;Andaluces;99.0;A
2016;45765;3691;3143;Andaluces;6211.0;A
2016;45765;3691;3160;Andaluces;2111.0;A
2016;45765;3691;3676;Andaluces;8322.0;A
2016;45765;3689;2352;Andaluces;16.0;A
2016;45765;3689;2402;Andaluces;20.0;A
2016;45765;3689;2482;Andaluces;22.0;A
2016;45765;3689;2713;Andaluces;79.0;A
2016;45765;3689;2797;Andaluces;4.0;A
2016;45765;3689;2911;Andaluces;2769.0;A
