TEMPORAL;TERRITORIO;IPC_GRUPOSESPECIALES;INDICATOR;OBS_VALUE;FREQ
2011-04;108;18;INDICE;95.772;M
2011-04;108;15;INDICE;95.636;M
2011-04;108;16;INDICE;95.978;M
2011-04;108;19;INDICE;99.024;M
2011-04;108;20;INDICE;98.973;M
2011-04;108;21;INDICE;99.079;M
2011-04;108;22;INDICE;97.039;M
2011-04;108;23;INDICE;96.916;M
2011-04;108;24;INDICE;103.131;M
2011-04;108;25;INDICE;103.321;M
2011-04;108;26;INDICE;103.745;M
2011-04;108;17;INDICE;97.799;M
2011-04;108;27;INDICE;92.681;M
2011-04;108;28;INDICE;93.027;M
2011-04;108;09;INDICE;103.658;M
2011-04;108;11;INDICE;95.32;M
2011-04;108;03;INDICE;91.733;M
2011-04;108;04;INDICE;104.442;M
2011-04;108;10;INDICE;99.389;M
2011-04;108;29;INDICE;95.881;M
2011-04;C01;01;INDICE;92.17;M
2011-04;C01;02;INDICE;92.402;M
2011-04;C01;05;INDICE;103.29;M
2011-04;C01;12;INDICE;96.473;M
2011-04;C01;08;INDICE;118.999;M
2011-04;C01;06;INDICE;102.007;M
2011-04;C01;07;INDICE;112.67;M
2011-04;C01;13;INDICE;100.043;M
2011-04;C01;14;INDICE;98.132;M
2011-04;C01;18;INDICE;96.542;M
2011-04;C01;15;INDICE;96.426;M
2011-04;C01;16;INDICE;96.752;M
2011-04;C01;19;INDICE;99.134;M
2011-04;C01;20;INDICE;99.087;M
2011-04;C01;21;INDICE;100.022;M
2011-04;C01;22;INDICE;98.024;M
2011-04;C01;23;INDICE;97.942;M
2011-04;C01;24;INDICE;103.185;M
2011-04;C01;25;INDICE;103.29;M
2011-04;C01;26;INDICE;103.85;M
2011-04;C01;17;INDICE;98.579;M
2011-04;C01;27;INDICE;93.295;M
2011-04;C01;28;INDICE;93.592;M
2011-04;C01;09;INDICE;103.646;M
2011-04;C01;11;INDICE;96.688;M
2011-04;C01;03;INDICE;92.213;M
2011-04;C01;04;INDICE;104.831;M
2011-04;C01;10;INDICE;99.621;M
2011-04;C01;29;INDICE;96.695;M
2011-05;108;01;INDICE;92.02;M
2011-05;108;02;INDICE;91.789;M
2011-05;108;05;INDICE;103.382;M
2011-05;108;12;INDICE;94.721;M
2011-05;108;08;INDICE;116.163;M
2011-05;108;06;INDICE;102.195;M
2011-05;108;07;INDICE;111.224;M
2011-05;108;13;INDICE;99.017;M
2011-05;108;14;INDICE;97.371;M
2011-05;108;18;INDICE;95.899;M
2011-05;108;15;INDICE;95.767;M
2011-05;108;16;INDICE;96.094;M
2011-05;108;19;INDICE;99.141;M
2011-05;108;20;INDICE;99.09;M
2011-05;108;21;INDICE;98.971;M
2011-05;108;22;INDICE;97.14;M
2011-05;108;23;INDICE;97.021;M
2011-05;108;24;INDICE;103.194;M
2011-05;108;25;INDICE;103.382;M
2011-05;108;26;INDICE;103.883;M
2011-05;108;17;INDICE;97.765;M
2011-05;108;27;INDICE;92.917;M
2011-05;108;28;INDICE;93.319;M
2011-05;108;09;INDICE;103.725;M
2011-05;108;11;INDICE;95.069;M
2011-05;108;03;INDICE;91.945;M
2011-05;108;04;INDICE;103.667;M
2011-05;108;10;INDICE;100.026;M
2011-05;108;29;INDICE;96.006;M
2011-05;C01;01;INDICE;92.285;M
2011-05;C01;02;INDICE;92.842;M
2011-05;C01;05;INDICE;103.357;M
2011-05;C01;12;INDICE;96.245;M
2011-05;C01;08;INDICE;116.699;M
2011-05;C01;06;INDICE;101.877;M
2011-05;C01;07;INDICE;111.125;M
2011-05;C01;13;INDICE;99.974;M
2011-05;C01;14;INDICE;98.127;M
2011-05;C01;18;INDICE;96.703;M
2011-05;C01;15;INDICE;96.593;M
2011-05;C01;16;INDICE;96.897;M
2011-05;C01;19;INDICE;99.253;M
2011-05;C01;20;INDICE;99.206;M
2011-05;C01;21;INDICE;99.949;M
2011-05;C01;22;INDICE;98.17;M
2011-05;C01;23;INDICE;98.095;M
2011-05;C01;24;INDICE;103.253;M
2011-05;C01;25;INDICE;103.357;M
2011-05;C01;26;INDICE;104.006;M
2011-05;C01;17;INDICE;98.578;M
2011-05;C01;27;INDICE;93.542;M
2011-05;C01;28;INDICE;93.844;M
2011-05;C01;09;INDICE;103.719;M
2011-05;C01;11;INDICE;96.473;M
2011-05;C01;03;INDICE;92.417;M
2011-05;C01;04;INDICE;104.074;M
2011-05;C01;10;INDICE;100.237;M
2011-05;C01;29;INDICE;96.854;M
2011-06;108;01;INDICE;91.301;M
2011-06;108;02;INDICE;91.665;M
2011-06;108;05;INDICE;103.11;M
2011-06;108;12;INDICE;94.935;M
2011-06;108;08;INDICE;115.361;M
2011-06;108;06;INDICE;102.308;M
2011-06;108;07;INDICE;110.663;M
2011-06;108;13;INDICE;98.994;M
2011-06;108;14;INDICE;97.229;M
2011-06;108;18;INDICE;95.812;M
2011-06;108;15;INDICE;95.677;M
2011-06;108;16;INDICE;96.006;M
2011-06;108;19;INDICE;98.785;M
2011-06;108;20;INDICE;98.718;M
2011-06;108;21;INDICE;98.946;M
2011-06;108;22;INDICE;97.194;M
2011-06;108;23;INDICE;97.078;M
2011-06;108;24;INDICE;102.941;M
2011-06;108;25;INDICE;103.11;M
2011-06;108;26;INDICE;103.444;M
2011-06;108;17;INDICE;97.76;M
2011-06;108;27;INDICE;92.982;M
2011-06;108;28;INDICE;93.523;M
2011-06;108;09;INDICE;103.429;M
2011-06;108;11;INDICE;95.274;M
2011-06;108;03;INDICE;91.406;M
2011-06;108;04;INDICE;103.281;M
2011-06;108;10;INDICE;99.861;M
2011-06;108;29;INDICE;95.92;M
2011-06;C01;01;INDICE;91.477;M
2011-06;C01;02;INDICE;92.571;M
2011-06;C01;05;INDICE;103.079;M
2011-06;C01;12;INDICE;96.369;M
2011-06;C01;08;INDICE;116.023;M
2011-06;C01;06;INDICE;101.923;M
2011-06;C01;07;INDICE;110.671;M
2011-06;C01;13;INDICE;99.889;M
2011-06;C01;14;INDICE;97.9;M
2011-06;C01;18;INDICE;96.513;M
2011-06;C01;15;INDICE;96.396;M
2011-06;C01;16;INDICE;96.706;M
2011-06;C01;19;INDICE;98.84;M
2011-06;C01;20;INDICE;98.782;M
2011-06;C01;21;INDICE;99.861;M
2011-06;C01;22;INDICE;98.143;M
2011-06;C01;23;INDICE;98.066;M
2011-06;C01;24;INDICE;102.987;M
2011-06;C01;25;INDICE;103.079;M
2011-06;C01;26;INDICE;103.582;M
2011-06;C01;17;INDICE;98.529;M
2011-06;C01;27;INDICE;93.623;M
2011-06;C01;28;INDICE;94.109;M
2011-06;C01;09;INDICE;103.415;M
2011-06;C01;11;INDICE;96.594;M
2011-06;C01;03;INDICE;91.757;M
2011-06;C01;04;INDICE;103.691;M
2011-06;C01;10;INDICE;100.02;M
2011-06;C01;29;INDICE;96.666;M
2011-07;108;01;INDICE;91.828;M
2011-07;108;02;INDICE;91.754;M
2011-07;108;05;INDICE;100.83;M
2011-07;108;12;INDICE;95.543;M
2011-07;108;08;INDICE;117.402;M
2011-07;108;06;INDICE;101.931;M
2011-07;108;07;INDICE;112.466;M
2011-07;108;13;INDICE;98.21;M
2011-07;108;14;INDICE;96.693;M
2011-07;108;18;INDICE;95.099;M
2011-07;108;15;INDICE;94.898;M
2011-07;108;16;INDICE;95.158;M
2011-07;108;19;INDICE;97.556;M
2011-07;108;20;INDICE;97.441;M
2011-07;108;21;INDICE;98.136;M
2011-07;108;22;INDICE;96.134;M
2011-07;108;23;INDICE;95.916;M
2011-07;108;24;INDICE;100.796;M
2011-07;108;25;INDICE;100.83;M
2011-07;108;26;INDICE;100.341;M
2011-07;108;17;INDICE;97.168;M
2011-07;108;27;INDICE;93.147;M
2011-07;108;28;INDICE;93.783;M
2011-07;108;09;INDICE;100.839;M
2011-07;108;11;INDICE;95.852;M
2011-07;108;03;INDICE;91.8;M
2011-07;108;04;INDICE;104.395;M
2011-07;108;10;INDICE;96.101;M
2011-07;108;29;INDICE;95.296;M
2011-07;C01;01;INDICE;92.091;M
2011-07;C01;02;INDICE;92.69;M
2011-07;C01;05;INDICE;100.431;M
2011-07;C01;12;INDICE;96.791;M
2011-07;C01;08;INDICE;118.065;M
2011-07;C01;06;INDICE;101.292;M
2011-07;C01;07;INDICE;112.453;M
2011-07;C01;13;INDICE;98.723;M
2011-07;C01;14;INDICE;97.116;M
2011-07;C01;18;INDICE;95.541;M
2011-07;C01;15;INDICE;95.343;M
2011-07;C01;16;INDICE;95.561;M
2011-07;C01;19;INDICE;97.417;M
2011-07;C01;20;INDICE;97.324;M
2011-07;C01;21;INDICE;98.671;M
2011-07;C01;22;INDICE;96.669;M
2011-07;C01;23;INDICE;96.458;M
2011-07;C01;24;INDICE;100.441;M
2011-07;C01;25;INDICE;100.431;M
2011-07;C01;26;INDICE;100.026;M
2011-07;C01;17;INDICE;97.659;M
2011-07;C01;27;INDICE;93.828;M
2011-07;C01;28;INDICE;94.459;M
2011-07;C01;09;INDICE;100.411;M
2011-07;C01;11;INDICE;97.0;M
2011-07;C01;03;INDICE;92.234;M
2011-07;C01;04;INDICE;104.815;M
2011-07;C01;10;INDICE;95.875;M
2011-07;C01;29;INDICE;95.771;M
2011-08;108;01;INDICE;91.974;M
2011-08;108;02;INDICE;91.938;M
2011-08;108;05;INDICE;100.471;M
2011-08;108;12;INDICE;96.109;M
2011-08;108;08;INDICE;116.214;M
2011-08;108;06;INDICE;102.073;M
2011-08;108;07;INDICE;111.635;M
2011-08;108;13;INDICE;98.319;M
2011-08;108;14;INDICE;96.815;M
2011-08;108;18;INDICE;95.317;M
2011-08;108;15;INDICE;95.124;M
2011-08;108;16;INDICE;95.386;M
2011-08;108;19;INDICE;97.399;M
2011-08;108;20;INDICE;97.275;M
2011-08;108;21;INDICE;98.247;M
2011-08;108;22;INDICE;96.37;M
2011-08;108;23;INDICE;96.163;M
2011-08;108;24;INDICE;100.461;M
2011-08;108;25;INDICE;100.471;M
2011-08;108;26;INDICE;99.764;M
2011-08;108;17;INDICE;97.294;M
2011-08;108;27;INDICE;93.338;M
2011-08;108;28;INDICE;94.054;M
2011-08;108;09;INDICE;100.448;M
2011-08;108;11;INDICE;96.39;M
2011-08;108;03;INDICE;91.958;M
2011-08;108;04;INDICE;103.973;M
2011-08;108;10;INDICE;95.915;M
2011-08;108;29;INDICE;95.511;M
2011-08;C01;01;INDICE;92.235;M
2011-08;C01;02;INDICE;93.109;M
2011-08;C01;05;INDICE;100.123;M
2011-08;C01;12;INDICE;97.371;M
2011-08;C01;08;INDICE;117.046;M
2011-08;C01;06;INDICE;101.451;M
2011-08;C01;07;INDICE;111.768;M
2011-08;C01;13;INDICE;98.835;M
2011-08;C01;14;INDICE;97.255;M
2011-08;C01;18;INDICE;95.762;M
2011-08;C01;15;INDICE;95.572;M
2011-08;C01;16;INDICE;95.775;M
2011-08;C01;19;INDICE;97.314;M
2011-08;C01;20;INDICE;97.217;M
2011-08;C01;21;INDICE;98.784;M
2011-08;C01;22;INDICE;96.891;M
2011-08;C01;23;INDICE;96.691;M
2011-08;C01;24;INDICE;100.147;M
2011-08;C01;25;INDICE;100.123;M
2011-08;C01;26;INDICE;99.507;M
2011-08;C01;17;INDICE;97.805;M
2011-08;C01;27;INDICE;94.098;M
2011-08;C01;28;INDICE;94.765;M
2011-08;C01;09;INDICE;100.075;M
2011-08;C01;11;INDICE;97.559;M
2011-08;C01;03;INDICE;92.454;M
2011-08;C01;04;INDICE;104.568;M
2011-08;C01;10;INDICE;95.697;M
2011-08;C01;29;INDICE;95.99;M
2011-09;108;01;INDICE;92.737;M
2011-09;108;02;INDICE;92.182;M
2011-09;108;05;INDICE;101.489;M
2011-09;108;12;INDICE;95.39;M
2011-09;108;08;INDICE;117.448;M
2011-09;108;06;INDICE;102.264;M
2011-09;108;07;INDICE;112.498;M
2011-09;108;13;INDICE;98.451;M
2011-09;108;14;INDICE;97.056;M
2011-09;108;18;INDICE;95.478;M
2011-09;108;15;INDICE;95.291;M
2011-09;108;16;INDICE;95.547;M
2011-09;108;19;INDICE;98.232;M
2011-09;108;20;INDICE;98.138;M
2011-09;108;21;INDICE;98.382;M
2011-09;108;22;INDICE;96.393;M
2011-09;108;23;INDICE;96.187;M
2011-09;108;24;INDICE;101.422;M
2011-09;108;25;INDICE;101.489;M
2011-09;108;26;INDICE;101.14;M
2011-09;108;17;INDICE;97.439;M
2011-09;108;27;INDICE;93.536;M
2011-09;108;28;INDICE;94.215;M
2011-09;108;09;INDICE;101.555;M
2011-09;108;11;INDICE;95.713;M
2011-09;108;03;INDICE;92.563;M
2011-09;108;04;INDICE;104.588;M
2011-09;108;10;INDICE;96.985;M
2011-09;108;29;INDICE;95.67;M
2011-09;C01;01;INDICE;93.091;M
2011-09;C01;02;INDICE;93.26;M
2011-09;C01;05;INDICE;101.258;M
2011-09;C01;12;INDICE;96.746;M
2011-09;C01;08;INDICE;118.342;M
2011-09;C01;06;INDICE;101.732;M
2011-09;C01;07;INDICE;112.638;M
2011-09;C01;13;INDICE;99.129;M
2011-09;C01;14;INDICE;97.643;M
2011-09;C01;18;INDICE;96.078;M
2011-09;C01;15;INDICE;95.9;M
2011-09;C01;16;INDICE;96.117;M
2011-09;C01;19;INDICE;98.247;M
2011-09;C01;20;INDICE;98.172;M
2011-09;C01;21;INDICE;99.083;M
2011-09;C01;22;INDICE;97.088;M
2011-09;C01;23;INDICE;96.897;M
2011-09;C01;24;INDICE;101.24;M
2011-09;C01;25;INDICE;101.258;M
2011-09;C01;26;INDICE;101.027;M
2011-09;C01;17;INDICE;98.071;M
2011-09;C01;27;INDICE;94.259;M
2011-09;C01;28;INDICE;94.901;M
2011-09;C01;09;INDICE;101.313;M
2011-09;C01;11;INDICE;96.961;M
2011-09;C01;03;INDICE;93.117;M
2011-09;C01;04;INDICE;105.154;M
2011-09;C01;10;INDICE;96.916;M
2011-09;C01;29;INDICE;96.303;M
2011-10;108;01;INDICE;93.045;M
2011-10;108;02;INDICE;92.078;M
2011-10;108;05;INDICE;103.659;M
2011-10;108;12;INDICE;95.18;M
2011-10;108;08;INDICE;117.637;M
2011-10;108;06;INDICE;102.519;M
2011-10;108;07;INDICE;112.631;M
2011-10;108;13;INDICE;99.383;M
2011-10;108;14;INDICE;97.838;M
2011-10;108;18;INDICE;96.286;M
2011-10;108;15;INDICE;96.125;M
2011-10;108;16;INDICE;96.458;M
2011-10;108;19;INDICE;99.607;M
2011-10;108;20;INDICE;99.564;M
2011-10;108;21;INDICE;99.34;M
2011-10;108;22;INDICE;97.397;M
2011-10;108;23;INDICE;97.235;M
2011-10;108;24;INDICE;103.47;M
2011-10;108;25;INDICE;103.659;M
2011-10;108;26;INDICE;104.141;M
2011-10;108;17;INDICE;98.195;M
2011-10;108;27;INDICE;93.597;M
2011-10;108;28;INDICE;94.278;M
2011-10;108;09;INDICE;103.917;M
2011-10;108;11;INDICE;95.517;M
2011-10;108;03;INDICE;92.746;M
2011-10;108;04;INDICE;104.625;M
2011-10;108;10;INDICE;99.889;M
2011-10;108;29;INDICE;96.489;M
2011-10;C01;01;INDICE;93.406;M
2011-10;C01;02;INDICE;92.838;M
2011-10;C01;05;INDICE;103.279;M
2011-10;C01;12;INDICE;96.582;M
2011-10;C01;08;INDICE;118.028;M
2011-10;C01;06;INDICE;101.988;M
2011-10;C01;07;INDICE;112.428;M
2011-10;C01;13;INDICE;100.093;M
2011-10;C01;14;INDICE;98.415;M
2011-10;C01;18;INDICE;96.914;M
2011-10;C01;15;INDICE;96.766;M
2011-10;C01;16;INDICE;97.085;M
2011-10;C01;19;INDICE;99.511;M
2011-10;C01;20;INDICE;99.467;M
2011-10;C01;21;INDICE;100.067;M
2011-10;C01;22;INDICE;98.173;M
2011-10;C01;23;INDICE;98.036;M
2011-10;C01;24;INDICE;103.184;M
2011-10;C01;25;INDICE;103.279;M
2011-10;C01;26;INDICE;103.842;M
2011-10;C01;17;INDICE;98.814;M
2011-10;C01;27;INDICE;94.199;M
2011-10;C01;28;INDICE;94.898;M
2011-10;C01;09;INDICE;103.519;M
2011-10;C01;11;INDICE;96.804;M
2011-10;C01;03;INDICE;93.23;M
2011-10;C01;04;INDICE;104.859;M
2011-10;C01;10;INDICE;99.688;M
2011-10;C01;29;INDICE;97.152;M
2011-11;108;01;INDICE;93.299;M
2011-11;108;02;INDICE;92.058;M
2011-11;108;05;INDICE;104.8;M
2011-11;108;12;INDICE;95.011;M
2011-11;108;08;INDICE;118.517;M
2011-11;108;06;INDICE;102.678;M
2011-11;108;07;INDICE;113.246;M
2011-11;108;13;INDICE;99.845;M
2011-11;108;14;INDICE;98.244;M
2011-11;108;18;INDICE;96.647;M
2011-11;108;15;INDICE;96.498;M
2011-11;108;16;INDICE;96.862;M
2011-11;108;19;INDICE;100.357;M
2011-11;108;20;INDICE;100.341;M
2011-11;108;21;INDICE;99.815;M
2011-11;108;22;INDICE;97.817;M
2011-11;108;23;INDICE;97.673;M
2011-11;108;24;INDICE;104.548;M
2011-11;108;25;INDICE;104.8;M
2011-11;108;26;INDICE;105.706;M
2011-11;108;17;INDICE;98.601;M
2011-11;108;27;INDICE;93.783;M
2011-11;108;28;INDICE;94.508;M
2011-11;108;09;INDICE;105.158;M
2011-11;108;11;INDICE;95.361;M
2011-11;108;03;INDICE;92.917;M
2011-11;108;04;INDICE;104.985;M
2011-11;108;10;INDICE;101.216;M
2011-11;108;29;INDICE;96.845;M
2011-11;C01;01;INDICE;93.675;M
2011-11;C01;02;INDICE;92.654;M
2011-11;C01;05;INDICE;104.471;M
2011-11;C01;12;INDICE;96.258;M
2011-11;C01;08;INDICE;118.853;M
2011-11;C01;06;INDICE;102.242;M
2011-11;C01;07;INDICE;112.982;M
2011-11;C01;13;INDICE;100.558;M
2011-11;C01;14;INDICE;98.808;M
2011-11;C01;18;INDICE;97.27;M
2011-11;C01;15;INDICE;97.135;M
2011-11;C01;16;INDICE;97.497;M
2011-11;C01;19;INDICE;100.288;M
2011-11;C01;20;INDICE;100.261;M
2011-11;C01;21;INDICE;100.541;M
2011-11;C01;22;INDICE;98.602;M
2011-11;C01;23;INDICE;98.487;M
2011-11;C01;24;INDICE;104.333;M
2011-11;C01;25;INDICE;104.471;M
2011-11;C01;26;INDICE;105.458;M
2011-11;C01;17;INDICE;99.214;M
2011-11;C01;27;INDICE;94.366;M
2011-11;C01;28;INDICE;95.1;M
2011-11;C01;09;INDICE;104.821;M
2011-11;C01;11;INDICE;96.496;M
2011-11;C01;03;INDICE;93.375;M
2011-11;C01;04;INDICE;105.12;M
2011-11;C01;10;INDICE;101.093;M
2011-11;C01;29;INDICE;97.505;M
2011-12;108;01;INDICE;93.446;M
2011-12;108;02;INDICE;92.558;M
2011-12;108;05;INDICE;104.462;M
2011-12;108;12;INDICE;95.52;M
2011-12;108;08;INDICE;118.033;M
2011-12;108;06;INDICE;102.644;M
2011-12;108;07;INDICE;112.907;M
2011-12;108;13;INDICE;99.937;M
2011-12;108;14;INDICE;98.373;M
2011-12;108;18;INDICE;96.82;M
2011-12;108;15;INDICE;96.677;M
2011-12;108;16;INDICE;97.015;M
2011-12;108;19;INDICE;100.247;M
2011-12;108;20;INDICE;100.225;M
2011-12;108;21;INDICE;99.907;M
2011-12;108;22;INDICE;97.965;M
2011-12;108;23;INDICE;97.828;M
2011-12;108;24;INDICE;104.232;M
2011-12;108;25;INDICE;104.462;M
2011-12;108;26;INDICE;105.237;M
2011-12;108;17;INDICE;98.732;M
2011-12;108;27;INDICE;94.069;M
2011-12;108;28;INDICE;94.642;M
2011-12;108;09;INDICE;104.79;M
2011-12;108;11;INDICE;95.844;M
2011-12;108;03;INDICE;93.171;M
2011-12;108;04;INDICE;104.985;M
2011-12;108;10;INDICE;100.88;M
2011-12;108;29;INDICE;97.016;M
2011-12;C01;01;INDICE;93.875;M
2011-12;C01;02;INDICE;92.646;M
2011-12;C01;05;INDICE;104.074;M
2011-12;C01;12;INDICE;96.644;M
2011-12;C01;08;INDICE;118.204;M
2011-12;C01;06;INDICE;102.155;M
2011-12;C01;07;INDICE;112.546;M
2011-12;C01;13;INDICE;100.534;M
2011-12;C01;14;INDICE;98.823;M
2011-12;C01;18;INDICE;97.334;M
2011-12;C01;15;INDICE;97.201;M
2011-12;C01;16;INDICE;97.569;M
2011-12;C01;19;INDICE;100.102;M
2011-12;C01;20;INDICE;100.069;M
2011-12;C01;21;INDICE;100.515;M
2011-12;C01;22;INDICE;98.639;M
2011-12;C01;23;INDICE;98.525;M
2011-12;C01;24;INDICE;103.954;M
2011-12;C01;25;INDICE;104.074;M
2011-12;C01;26;INDICE;104.92;M
2011-12;C01;17;INDICE;99.231;M
2011-12;C01;27;INDICE;94.529;M
2011-12;C01;28;INDICE;95.298;M
2011-12;C01;09;INDICE;104.387;M
2011-12;C01;11;INDICE;96.869;M
2011-12;C01;03;INDICE;93.517;M
2011-12;C01;04;INDICE;104.853;M
2011-12;C01;10;INDICE;100.711;M
2011-12;C01;29;INDICE;97.568;M
2010-01;108;01;INDICE;88.389;M
2010-01;108;02;INDICE;89.755;M
2010-01;108;05;INDICE;94.382;M
2010-01;108;12;INDICE;92.324;M
2010-01;108;08;INDICE;93.032;M
2010-01;108;06;INDICE;100.657;M
2010-01;108;07;INDICE;90.983;M
2010-01;108;13;INDICE;93.457;M
2010-01;108;14;INDICE;92.268;M
2010-01;108;18;INDICE;92.316;M
2010-01;108;15;INDICE;92.495;M
2010-01;108;16;INDICE;92.72;M
2010-01;108;19;INDICE;92.505;M
2010-01;108;20;INDICE;92.267;M
2010-01;108;21;INDICE;93.294;M
2010-01;108;22;INDICE;93.417;M
2010-01;108;23;INDICE;93.706;M
2010-01;108;24;INDICE;94.607;M
2010-01;108;25;INDICE;94.382;M
2010-01;108;26;INDICE;91.669;M
2010-01;108;17;INDICE;93.025;M
2010-01;108;27;INDICE;91.435;M
2010-01;108;28;INDICE;92.261;M
2010-01;108;09;INDICE;95.076;M
2010-01;108;11;INDICE;92.723;M
2010-01;108;03;INDICE;88.799;M
2010-01;108;04;INDICE;90.633;M
2010-01;108;10;INDICE;95.288;M
2010-01;108;29;INDICE;92.212;M
2010-01;C01;01;INDICE;88.432;M
2010-01;C01;02;INDICE;89.869;M
2010-01;C01;05;INDICE;93.976;M
2010-01;C01;12;INDICE;93.87;M
2010-01;C01;08;INDICE;92.277;M
2010-01;C01;06;INDICE;99.963;M
2010-01;C01;07;INDICE;90.205;M
2010-01;C01;13;INDICE;93.959;M
2010-01;C01;14;INDICE;92.634;M
2010-01;C01;18;INDICE;92.743;M
2010-01;C01;15;INDICE;92.96;M
2010-01;C01;16;INDICE;93.212;M
2010-01;C01;19;INDICE;92.173;M
2010-01;C01;20;INDICE;92.003;M
2010-01;C01;21;INDICE;93.85;M
2010-01;C01;22;INDICE;94.089;M
2010-01;C01;23;INDICE;94.454;M
2010-01;C01;24;INDICE;94.147;M
2010-01;C01;25;INDICE;93.976;M
2010-01;C01;26;INDICE;91.295;M
2010-01;C01;17;INDICE;93.501;M
2010-01;C01;27;INDICE;91.91;M
2010-01;C01;28;INDICE;93.034;M
2010-01;C01;09;INDICE;94.669;M
2010-01;C01;11;INDICE;94.124;M
2010-01;C01;03;INDICE;88.806;M
2010-01;C01;04;INDICE;90.122;M
2010-01;C01;10;INDICE;94.986;M
2010-01;C01;29;INDICE;92.689;M
2010-02;108;01;INDICE;88.354;M
2010-02;108;02;INDICE;88.503;M
2010-02;108;05;INDICE;94.101;M
2010-02;108;12;INDICE;92.396;M
2010-02;108;08;INDICE;93.03;M
2010-02;108;06;INDICE;100.54;M
2010-02;108;07;INDICE;90.982;M
2010-02;108;13;INDICE;93.358;M
2010-02;108;14;INDICE;92.095;M
2010-02;108;18;INDICE;92.134;M
2010-02;108;15;INDICE;92.307;M
2010-02;108;16;INDICE;92.621;M
2010-02;108;19;INDICE;92.191;M
2010-02;108;20;INDICE;91.939;M
2010-02;108;21;INDICE;93.19;M
2010-02;108;22;INDICE;93.308;M
2010-02;108;23;INDICE;93.592;M
2010-02;108;24;INDICE;94.345;M
2010-02;108;25;INDICE;94.101;M
2010-02;108;26;INDICE;91.317;M
2010-02;108;17;INDICE;92.812;M
2010-02;108;27;INDICE;90.765;M
2010-02;108;28;INDICE;91.874;M
2010-02;108;09;INDICE;94.771;M
2010-02;108;11;INDICE;92.795;M
2010-02;108;03;INDICE;88.389;M
2010-02;108;04;INDICE;90.142;M
2010-02;108;10;INDICE;94.898;M
2010-02;108;29;INDICE;92.033;M
2010-02;C01;01;INDICE;88.392;M
2010-02;C01;02;INDICE;89.319;M
2010-02;C01;05;INDICE;93.738;M
2010-02;C01;12;INDICE;94.001;M
2010-02;C01;08;INDICE;92.278;M
2010-02;C01;06;INDICE;99.746;M
2010-02;C01;07;INDICE;90.205;M
2010-02;C01;13;INDICE;93.897;M
2010-02;C01;14;INDICE;92.54;M
2010-02;C01;18;INDICE;92.644;M
2010-02;C01;15;INDICE;92.857;M
2010-02;C01;16;INDICE;93.145;M
2010-02;C01;19;INDICE;91.963;M
2010-02;C01;20;INDICE;91.787;M
2010-02;C01;21;INDICE;93.785;M
2010-02;C01;22;INDICE;94.019;M
2010-02;C01;23;INDICE;94.38;M
2010-02;C01;24;INDICE;93.92;M
2010-02;C01;25;INDICE;93.738;M
2010-02;C01;26;INDICE;91.049;M
2010-02;C01;17;INDICE;93.352;M
2010-02;C01;27;INDICE;91.445;M
2010-02;C01;28;INDICE;92.606;M
2010-02;C01;09;INDICE;94.411;M
2010-02;C01;11;INDICE;94.252;M
2010-02;C01;03;INDICE;88.624;M
2010-02;C01;04;INDICE;89.912;M
2010-02;C01;10;INDICE;94.661;M
2010-02;C01;29;INDICE;92.591;M
2010-03;108;01;INDICE;88.222;M
2010-03;108;02;INDICE;88.849;M
2010-03;108;05;INDICE;95.463;M
2010-03;108;12;INDICE;92.827;M
2010-03;108;08;INDICE;96.184;M
2010-03;108;06;INDICE;100.692;M
2010-03;108;07;INDICE;93.254;M
2010-03;108;13;INDICE;94.233;M
2010-03;108;14;INDICE;92.79;M
2010-03;108;18;INDICE;92.613;M
2010-03;108;15;INDICE;92.802;M
2010-03;108;16;INDICE;93.127;M
2010-03;108;19;INDICE;93.029;M
2010-03;108;20;INDICE;92.801;M
2010-03;108;21;INDICE;94.084;M
2010-03;108;22;INDICE;93.932;M
2010-03;108;23;INDICE;94.244;M
2010-03;108;24;INDICE;95.643;M
2010-03;108;25;INDICE;95.463;M
2010-03;108;26;INDICE;93.199;M
2010-03;108;17;INDICE;93.514;M
2010-03;108;27;INDICE;90.78;M
2010-03;108;28;INDICE;91.678;M
2010-03;108;09;INDICE;96.249;M
2010-03;108;11;INDICE;93.212;M
2010-03;108;03;INDICE;88.405;M
2010-03;108;04;INDICE;91.664;M
2010-03;108;10;INDICE;95.898;M
2010-03;108;29;INDICE;92.505;M
2010-03;C01;01;INDICE;88.209;M
2010-03;C01;02;INDICE;89.923;M
2010-03;C01;05;INDICE;95.246;M
2010-03;C01;12;INDICE;94.349;M
2010-03;C01;08;INDICE;95.445;M
2010-03;C01;06;INDICE;99.954;M
2010-03;C01;07;INDICE;92.419;M
2010-03;C01;13;INDICE;94.845;M
2010-03;C01;14;INDICE;93.279;M
2010-03;C01;18;INDICE;93.175;M
2010-03;C01;15;INDICE;93.407;M
2010-03;C01;16;INDICE;93.691;M
2010-03;C01;19;INDICE;92.896;M
2010-03;C01;20;INDICE;92.739;M
2010-03;C01;21;INDICE;94.751;M
2010-03;C01;22;INDICE;94.723;M
2010-03;C01;23;INDICE;95.119;M
2010-03;C01;24;INDICE;95.377;M
2010-03;C01;25;INDICE;95.246;M
2010-03;C01;26;INDICE;93.133;M
2010-03;C01;17;INDICE;94.107;M
2010-03;C01;27;INDICE;91.485;M
