TEMPORAL;TERRITORIO;ECOICOP;INDICATOR;OBS_VALUE;FREQ
2016-12;29;00;INDICE;102.107;M
2016-12;29;01;INDICE;100.212;M
2016-12;29;02;INDICE;100.524;M
2016-12;29;03;INDICE;108.832;M
2016-12;29;04;INDICE;104.869;M
2016-12;29;05;INDICE;100.399;M
2016-12;29;06;INDICE;100.328;M
2016-12;29;07;INDICE;103.607;M
2016-12;29;08;INDICE;100.811;M
2016-12;29;09;INDICE;101.031;M
2016-12;29;10;INDICE;100.898;M
2016-12;29;11;INDICE;100.393;M
2016-12;29;12;INDICE;100.492;M
2016-12;41;00;INDICE;102.014;M
2016-12;41;01;INDICE;100.153;M
2016-12;41;02;INDICE;100.502;M
2016-12;41;03;INDICE;109.727;M
2016-12;41;04;INDICE;105.237;M
2016-12;41;05;INDICE;100.312;M
2016-12;41;06;INDICE;100.443;M
2016-12;41;07;INDICE;103.292;M
2016-12;41;08;INDICE;100.756;M
2016-12;41;09;INDICE;101.449;M
2016-12;41;10;INDICE;100.869;M
2016-12;41;11;INDICE;100.061;M
2016-12;41;12;INDICE;100.536;M
2015-01;108;00;INDICE;98.841;M
2015-01;108;01;INDICE;97.97;M
2015-01;108;02;INDICE;98.759;M
2015-01;108;03;INDICE;91.543;M
2015-01;108;04;INDICE;106.215;M
2015-01;108;05;INDICE;99.512;M
2015-01;108;06;INDICE;100.025;M
2015-01;108;07;INDICE;98.898;M
2015-01;108;08;INDICE;96.663;M
2015-01;108;09;INDICE;99.409;M
2015-01;108;10;INDICE;99.238;M
2015-01;108;11;INDICE;97.508;M
2015-01;108;12;INDICE;97.876;M
2015-01;C01;00;INDICE;98.754;M
2015-01;C01;01;INDICE;97.814;M
2015-01;C01;02;INDICE;99.139;M
2015-01;C01;03;INDICE;90.503;M
2015-01;C01;04;INDICE;107.468;M
2015-01;C01;05;INDICE;99.533;M
2015-01;C01;06;INDICE;99.091;M
2015-01;C01;07;INDICE;98.827;M
2015-01;C01;08;INDICE;96.657;M
2015-01;C01;09;INDICE;100.03;M
2015-01;C01;10;INDICE;98.959;M
2015-01;C01;11;INDICE;97.518;M
2015-01;C01;12;INDICE;98.086;M
2015-01;04;00;INDICE;99.034;M
2015-01;04;01;INDICE;97.95;M
2015-01;04;02;INDICE;99.344;M
2015-01;04;03;INDICE;90.313;M
2015-01;04;04;INDICE;106.725;M
2015-01;04;05;INDICE;100.832;M
2015-01;04;06;INDICE;99.105;M
2015-01;04;07;INDICE;99.45;M
2015-01;04;08;INDICE;96.552;M
2015-01;04;09;INDICE;100.932;M
2015-01;04;10;INDICE;99.307;M
2015-01;04;11;INDICE;98.248;M
2015-01;04;12;INDICE;98.68;M
2015-01;11;00;INDICE;98.69;M
2015-01;11;01;INDICE;97.659;M
2015-01;11;02;INDICE;99.269;M
2015-01;11;03;INDICE;91.544;M
2015-01;11;04;INDICE;107.76;M
2015-01;11;05;INDICE;99.399;M
2015-01;11;06;INDICE;99.605;M
2015-01;11;07;INDICE;98.853;M
2015-01;11;08;INDICE;96.765;M
2015-01;11;09;INDICE;99.01;M
2015-01;11;10;INDICE;97.677;M
2015-01;11;11;INDICE;96.696;M
2015-01;11;12;INDICE;98.108;M
2015-01;14;00;INDICE;98.994;M
2015-01;14;01;INDICE;97.693;M
2015-01;14;02;INDICE;99.906;M
2015-01;14;03;INDICE;90.816;M
2015-01;14;04;INDICE;108.213;M
2015-01;14;05;INDICE;100.349;M
2015-01;14;06;INDICE;99.153;M
2015-01;14;07;INDICE;98.869;M
2015-01;14;08;INDICE;96.667;M
2015-01;14;09;INDICE;101.902;M
2015-01;14;10;INDICE;99.462;M
2015-01;14;11;INDICE;98.463;M
2015-01;14;12;INDICE;97.461;M
2015-01;18;00;INDICE;98.617;M
2015-01;18;01;INDICE;97.879;M
2015-01;18;02;INDICE;99.128;M
2015-01;18;03;INDICE;88.78;M
2015-01;18;04;INDICE;106.9;M
2015-01;18;05;INDICE;100.03;M
2015-01;18;06;INDICE;98.877;M
2015-01;18;07;INDICE;98.966;M
2015-01;18;08;INDICE;96.624;M
2015-01;18;09;INDICE;101.093;M
2015-01;18;10;INDICE;100.029;M
2015-01;18;11;INDICE;96.393;M
2015-01;18;12;INDICE;98.628;M
2015-01;21;00;INDICE;98.798;M
2015-01;21;01;INDICE;98.008;M
2015-01;21;02;INDICE;98.971;M
2015-01;21;03;INDICE;90.021;M
2015-01;21;04;INDICE;107.999;M
2015-01;21;05;INDICE;100.112;M
2015-01;21;06;INDICE;97.771;M
2015-01;21;07;INDICE;98.768;M
2015-01;21;08;INDICE;96.614;M
2015-01;21;09;INDICE;99.911;M
2015-01;21;10;INDICE;98.602;M
2015-01;21;11;INDICE;97.435;M
2015-01;21;12;INDICE;98.144;M
2015-01;23;00;INDICE;98.952;M
2015-01;23;01;INDICE;98.503;M
2015-01;23;02;INDICE;99.159;M
2015-01;23;03;INDICE;90.737;M
2015-01;23;04;INDICE;107.912;M
2015-01;23;05;INDICE;99.438;M
2015-01;23;06;INDICE;97.958;M
2015-01;23;07;INDICE;99.163;M
2015-01;23;08;INDICE;96.615;M
2015-01;23;09;INDICE;100.051;M
2015-01;23;10;INDICE;98.758;M
2015-01;23;11;INDICE;97.216;M
2015-01;23;12;INDICE;99.559;M
2015-01;29;00;INDICE;98.555;M
2015-01;29;01;INDICE;97.356;M
2015-01;29;02;INDICE;98.928;M
2015-01;29;03;INDICE;90.706;M
2015-01;29;04;INDICE;107.109;M
2015-01;29;05;INDICE;99.151;M
2015-01;29;06;INDICE;98.389;M
2015-01;29;07;INDICE;98.635;M
2015-01;29;08;INDICE;96.568;M
2015-01;29;09;INDICE;100.068;M
2015-01;29;10;INDICE;98.893;M
2015-01;29;11;INDICE;97.506;M
2015-01;29;12;INDICE;98.021;M
2015-01;41;00;INDICE;98.75;M
2015-01;41;01;INDICE;97.953;M
2015-01;41;02;INDICE;98.952;M
2015-01;41;03;INDICE;90.618;M
2015-01;41;04;INDICE;107.561;M
2015-01;41;05;INDICE;98.906;M
2015-01;41;06;INDICE;100.178;M
2015-01;41;07;INDICE;98.596;M
2015-01;41;08;INDICE;96.752;M
2015-01;41;09;INDICE;99.323;M
2015-01;41;10;INDICE;99.093;M
2015-01;41;11;INDICE;97.958;M
2015-01;41;12;INDICE;97.433;M
2015-02;108;00;INDICE;99.043;M
2015-02;108;01;INDICE;98.232;M
2015-02;108;02;INDICE;99.43;M
2015-02;108;03;INDICE;89.999;M
2015-02;108;04;INDICE;104.821;M
2015-02;108;05;INDICE;99.469;M
2015-02;108;06;INDICE;100.147;M
2015-02;108;07;INDICE;101.077;M
2015-02;108;08;INDICE;96.657;M
2015-02;108;09;INDICE;99.836;M
2015-02;108;10;INDICE;99.237;M
2015-02;108;11;INDICE;97.713;M
2015-02;108;12;INDICE;98.1;M
2015-02;C01;00;INDICE;99.033;M
2015-02;C01;01;INDICE;98.155;M
2015-02;C01;02;INDICE;99.686;M
2015-02;C01;03;INDICE;89.539;M
2015-02;C01;04;INDICE;105.739;M
2015-02;C01;05;INDICE;99.451;M
2015-02;C01;06;INDICE;99.172;M
2015-02;C01;07;INDICE;101.082;M
2015-02;C01;08;INDICE;96.651;M
2015-02;C01;09;INDICE;100.572;M
2015-02;C01;10;INDICE;98.959;M
2015-02;C01;11;INDICE;97.801;M
2015-02;C01;12;INDICE;98.331;M
2015-02;04;00;INDICE;99.234;M
2015-02;04;01;INDICE;98.175;M
2015-02;04;02;INDICE;99.768;M
2015-02;04;03;INDICE;88.844;M
2015-02;04;04;INDICE;105.185;M
2015-02;04;05;INDICE;100.385;M
2015-02;04;06;INDICE;99.144;M
2015-02;04;07;INDICE;101.96;M
2015-02;04;08;INDICE;96.548;M
2015-02;04;09;INDICE;101.022;M
2015-02;04;10;INDICE;99.307;M
2015-02;04;11;INDICE;98.455;M
2015-02;04;12;INDICE;98.627;M
2015-02;11;00;INDICE;98.924;M
2015-02;11;01;INDICE;97.951;M
2015-02;11;02;INDICE;99.981;M
2015-02;11;03;INDICE;90.006;M
2015-02;11;04;INDICE;106.193;M
2015-02;11;05;INDICE;99.631;M
2015-02;11;06;INDICE;99.643;M
2015-02;11;07;INDICE;101.082;M
2015-02;11;08;INDICE;96.757;M
2015-02;11;09;INDICE;99.813;M
2015-02;11;10;INDICE;97.677;M
2015-02;11;11;INDICE;96.999;M
2015-02;11;12;INDICE;98.221;M
2015-02;14;00;INDICE;99.166;M
2015-02;14;01;INDICE;97.962;M
2015-02;14;02;INDICE;100.49;M
2015-02;14;03;INDICE;89.612;M
2015-02;14;04;INDICE;106.269;M
2015-02;14;05;INDICE;100.225;M
2015-02;14;06;INDICE;99.227;M
2015-02;14;07;INDICE;101.08;M
2015-02;14;08;INDICE;96.661;M
2015-02;14;09;INDICE;100.968;M
2015-02;14;10;INDICE;99.462;M
2015-02;14;11;INDICE;98.817;M
2015-02;14;12;INDICE;97.678;M
2015-02;18;00;INDICE;99.017;M
2015-02;18;01;INDICE;98.19;M
2015-02;18;02;INDICE;99.552;M
2015-02;18;03;INDICE;88.509;M
2015-02;18;04;INDICE;105.557;M
2015-02;18;05;INDICE;99.573;M
2015-02;18;06;INDICE;98.864;M
2015-02;18;07;INDICE;101.086;M
2015-02;18;08;INDICE;96.618;M
2015-02;18;09;INDICE;103.015;M
2015-02;18;10;INDICE;100.029;M
2015-02;18;11;INDICE;96.728;M
2015-02;18;12;INDICE;98.809;M
2015-02;21;00;INDICE;99.087;M
2015-02;21;01;INDICE;98.359;M
2015-02;21;02;INDICE;99.451;M
2015-02;21;03;INDICE;88.74;M
2015-02;21;04;INDICE;106.223;M
2015-02;21;05;INDICE;100.086;M
2015-02;21;06;INDICE;97.883;M
2015-02;21;07;INDICE;101.215;M
2015-02;21;08;INDICE;96.609;M
2015-02;21;09;INDICE;100.432;M
2015-02;21;10;INDICE;98.602;M
2015-02;21;11;INDICE;97.624;M
2015-02;21;12;INDICE;98.329;M
2015-02;23;00;INDICE;99.172;M
2015-02;23;01;INDICE;98.927;M
2015-02;23;02;INDICE;99.826;M
2015-02;23;03;INDICE;88.982;M
2015-02;23;04;INDICE;106.06;M
2015-02;23;05;INDICE;99.604;M
2015-02;23;06;INDICE;98.0;M
2015-02;23;07;INDICE;101.704;M
2015-02;23;08;INDICE;96.61;M
2015-02;23;09;INDICE;100.593;M
2015-02;23;10;INDICE;98.758;M
2015-02;23;11;INDICE;97.648;M
2015-02;23;12;INDICE;99.765;M
2015-02;29;00;INDICE;98.864;M
2015-02;29;01;INDICE;97.663;M
2015-02;29;02;INDICE;99.377;M
2015-02;29;03;INDICE;89.891;M
2015-02;29;04;INDICE;105.371;M
2015-02;29;05;INDICE;98.917;M
2015-02;29;06;INDICE;98.487;M
2015-02;29;07;INDICE;100.989;M
2015-02;29;08;INDICE;96.564;M
2015-02;29;09;INDICE;100.733;M
2015-02;29;10;INDICE;98.893;M
2015-02;29;11;INDICE;97.692;M
2015-02;29;12;INDICE;98.447;M
2015-02;41;00;INDICE;99.059;M
2015-02;41;01;INDICE;98.408;M
2015-02;41;02;INDICE;99.549;M
2015-02;41;03;INDICE;90.209;M
2015-02;41;04;INDICE;105.635;M
2015-02;41;05;INDICE;98.959;M
2015-02;41;06;INDICE;100.328;M
2015-02;41;07;INDICE;100.64;M
2015-02;41;08;INDICE;96.744;M
2015-02;41;09;INDICE;99.653;M
2015-02;41;10;INDICE;99.093;M
2015-02;41;11;INDICE;98.265;M
2015-02;41;12;INDICE;97.759;M
2015-03;108;00;INDICE;99.676;M
2015-03;108;01;INDICE;97.757;M
2015-03;108;02;INDICE;99.535;M
2015-03;108;03;INDICE;93.854;M
2015-03;108;04;INDICE;104.787;M
2015-03;108;05;INDICE;99.641;M
2015-03;108;06;INDICE;100.259;M
2015-03;108;07;INDICE;103.274;M
2015-03;108;08;INDICE;96.667;M
2015-03;108;09;INDICE;100.643;M
2015-03;108;10;INDICE;99.25;M
2015-03;108;11;INDICE;98.046;M
2015-03;108;12;INDICE;98.169;M
2015-03;C01;00;INDICE;99.665;M
2015-03;C01;01;INDICE;97.642;M
2015-03;C01;02;INDICE;99.759;M
2015-03;C01;03;INDICE;94.311;M
2015-03;C01;04;INDICE;105.223;M
2015-03;C01;05;INDICE;99.685;M
2015-03;C01;06;INDICE;99.417;M
2015-03;C01;07;INDICE;103.257;M
2015-03;C01;08;INDICE;96.661;M
2015-03;C01;09;INDICE;100.933;M
2015-03;C01;10;INDICE;98.959;M
2015-03;C01;11;INDICE;98.105;M
2015-03;C01;12;INDICE;98.371;M
2015-03;04;00;INDICE;100.02;M
2015-03;04;01;INDICE;97.781;M
2015-03;04;02;INDICE;99.782;M
2015-03;04;03;INDICE;94.519;M
2015-03;04;04;INDICE;104.599;M
2015-03;04;05;INDICE;100.477;M
2015-03;04;06;INDICE;99.266;M
2015-03;04;07;INDICE;104.453;M
2015-03;04;08;INDICE;96.555;M
2015-03;04;09;INDICE;101.652;M
2015-03;04;10;INDICE;99.307;M
2015-03;04;11;INDICE;98.763;M
2015-03;04;12;INDICE;98.535;M
2015-03;11;00;INDICE;99.512;M
2015-03;11;01;INDICE;97.415;M
2015-03;11;02;INDICE;99.942;M
2015-03;11;03;INDICE;94.337;M
2015-03;11;04;INDICE;105.551;M
2015-03;11;05;INDICE;100.056;M
2015-03;11;06;INDICE;99.818;M
2015-03;11;07;INDICE;103.239;M
2015-03;11;08;INDICE;96.771;M
2015-03;11;09;INDICE;100.882;M
2015-03;11;10;INDICE;97.677;M
2015-03;11;11;INDICE;97.469;M
2015-03;11;12;INDICE;98.26;M
2015-03;14;00;INDICE;99.663;M
2015-03;14;01;INDICE;97.297;M
2015-03;14;02;INDICE;100.588;M
2015-03;14;03;INDICE;93.073;M
2015-03;14;04;INDICE;105.784;M
2015-03;14;05;INDICE;100.259;M
2015-03;14;06;INDICE;99.363;M
2015-03;14;07;INDICE;103.238;M
2015-03;14;08;INDICE;96.672;M
2015-03;14;09;INDICE;100.607;M
2015-03;14;10;INDICE;99.462;M
2015-03;14;11;INDICE;99.032;M
2015-03;14;12;INDICE;97.865;M
2015-03;18;00;INDICE;99.817;M
2015-03;18;01;INDICE;97.556;M
2015-03;18;02;INDICE;99.605;M
2015-03;18;03;INDICE;96.051;M
2015-03;18;04;INDICE;105.347;M
2015-03;18;05;INDICE;99.679;M
2015-03;18;06;INDICE;98.752;M
2015-03;18;07;INDICE;103.119;M
2015-03;18;08;INDICE;96.627;M
2015-03;18;09;INDICE;101.858;M
2015-03;18;10;INDICE;100.029;M
2015-03;18;11;INDICE;97.168;M
2015-03;18;12;INDICE;98.683;M
2015-03;21;00;INDICE;99.958;M
2015-03;21;01;INDICE;98.042;M
2015-03;21;02;INDICE;99.651;M
2015-03;21;03;INDICE;95.653;M
2015-03;21;04;INDICE;105.454;M
2015-03;21;05;INDICE;100.139;M
2015-03;21;06;INDICE;98.034;M
2015-03;21;07;INDICE;103.545;M
2015-03;21;08;INDICE;96.618;M
2015-03;21;09;INDICE;101.951;M
2015-03;21;10;INDICE;98.602;M
2015-03;21;11;INDICE;98.0;M
2015-03;21;12;INDICE;98.402;M
2015-03;23;00;INDICE;99.64;M
2015-03;23;01;INDICE;98.25;M
2015-03;23;02;INDICE;99.863;M
2015-03;23;03;INDICE;92.059;M
2015-03;23;04;INDICE;105.834;M
2015-03;23;05;INDICE;99.46;M
2015-03;23;06;INDICE;98.261;M
2015-03;23;07;INDICE;104.098;M
2015-03;23;08;INDICE;96.619;M
2015-03;23;09;INDICE;101.631;M
2015-03;23;10;INDICE;98.758;M
2015-03;23;11;INDICE;98.067;M
2015-03;23;12;INDICE;99.419;M
2015-03;29;00;INDICE;99.646;M
2015-03;29;01;INDICE;97.456;M
2015-03;29;02;INDICE;99.396;M
2015-03;29;03;INDICE;94.569;M
2015-03;29;04;INDICE;104.79;M
2015-03;29;05;INDICE;99.612;M
2015-03;29;06;INDICE;99.488;M
2015-03;29;07;INDICE;103.171;M
2015-03;29;08;INDICE;96.571;M
2015-03;29;09;INDICE;101.535;M
2015-03;29;10;INDICE;98.893;M
2015-03;29;11;INDICE;97.916;M
2015-03;29;12;INDICE;98.728;M
2015-03;41;00;INDICE;99.506;M
2015-03;41;01;INDICE;97.716;M
2015-03;41;02;INDICE;99.716;M
2015-03;41;03;INDICE;94.14;M
2015-03;41;04;INDICE;105.093;M
2015-03;41;05;INDICE;99.124;M
2015-03;41;06;INDICE;100.216;M
2015-03;41;07;INDICE;102.677;M
2015-03;41;08;INDICE;96.757;M
2015-03;41;09;INDICE;99.686;M
2015-03;41;10;INDICE;99.093;M
2015-03;41;11;INDICE;98.466;M
2015-03;41;12;INDICE;97.777;M
2015-04;108;00;INDICE;100.592;M
2015-04;108;01;INDICE;97.684;M
2015-04;108;02;INDICE;99.501;M
2015-04;108;03;INDICE;103.785;M
2015-04;108;04;INDICE;104.857;M
2015-04;108;05;INDICE;99.88;M
2015-04;108;06;INDICE;100.162;M
2015-04;108;07;INDICE;103.874;M
2015-04;108;08;INDICE;96.601;M
2015-04;108;09;INDICE;101.151;M
2015-04;108;10;INDICE;99.258;M
2015-04;108;11;INDICE;98.707;M
2015-04;108;12;INDICE;98.227;M
2015-04;C01;00;INDICE;100.678;M
2015-04;C01;01;INDICE;97.639;M
2015-04;C01;02;INDICE;99.672;M
2015-04;C01;03;INDICE;104.631;M
2015-04;C01;04;INDICE;105.253;M
2015-04;C01;05;INDICE;99.964;M
2015-04;C01;06;INDICE;99.277;M
2015-04;C01;07;INDICE;103.849;M
2015-04;C01;08;INDICE;96.595;M
2015-04;C01;09;INDICE;101.275;M
2015-04;C01;10;INDICE;99.006;M
2015-04;C01;11;INDICE;98.988;M
2015-04;C01;12;INDICE;98.452;M
2015-04;04;00;INDICE;101.113;M
2015-04;04;01;INDICE;97.874;M
2015-04;04;02;INDICE;99.765;M
2015-04;04;03;INDICE;105.05;M
2015-04;04;04;INDICE;104.656;M
2015-04;04;05;INDICE;100.907;M
2015-04;04;06;INDICE;99.202;M
2015-04;04;07;INDICE;105.135;M
2015-04;04;08;INDICE;96.491;M
2015-04;04;09;INDICE;101.251;M
2015-04;04;10;INDICE;99.614;M
2015-04;04;11;INDICE;99.855;M
2015-04;04;12;INDICE;98.502;M
2015-04;11;00;INDICE;100.527;M
2015-04;11;01;INDICE;97.531;M
2015-04;11;02;INDICE;99.782;M
2015-04;11;03;INDICE;105.583;M
2015-04;11;04;INDICE;105.265;M
2015-04;11;05;INDICE;99.995;M
2015-04;11;06;INDICE;99.653;M
2015-04;11;07;INDICE;103.914;M
2015-04;11;08;INDICE;96.702;M
2015-04;11;09;INDICE;100.678;M
2015-04;11;10;INDICE;97.677;M
2015-04;11;11;INDICE;98.716;M
2015-04;11;12;INDICE;98.134;M
2015-04;14;00;INDICE;100.852;M
2015-04;14;01;INDICE;97.151;M
2015-04;14;02;INDICE;100.515;M
2015-04;14;03;INDICE;105.888;M
2015-04;14;04;INDICE;105.769;M
2015-04;14;05;INDICE;100.768;M
2015-04;14;06;INDICE;99.256;M
2015-04;14;07;INDICE;103.767;M
2015-04;14;08;INDICE;96.606;M
2015-04;14;09;INDICE;101.127;M
2015-04;14;10;INDICE;99.465;M
2015-04;14;11;INDICE;99.634;M
2015-04;14;12;INDICE;97.768;M
2015-04;18;00;INDICE;100.849;M
2015-04;18;01;INDICE;97.382;M
2015-04;18;02;INDICE;99.643;M
2015-04;18;03;INDICE;105.632;M
2015-04;18;04;INDICE;105.297;M
2015-04;18;05;INDICE;100.074;M
2015-04;18;06;INDICE;98.864;M
2015-04;18;07;INDICE;103.584;M
2015-04;18;08;INDICE;96.562;M
2015-04;18;09;INDICE;101.83;M
2015-04;18;10;INDICE;100.186;M
2015-04;18;11;INDICE;98.398;M
2015-04;18;12;INDICE;99.044;M
2015-04;21;00;INDICE;100.902;M
2015-04;21;01;INDICE;98.015;M
2015-04;21;02;INDICE;99.662;M
2015-04;21;03;INDICE;105.123;M
2015-04;21;04;INDICE;105.284;M
2015-04;21;05;INDICE;100.46;M
2015-04;21;06;INDICE;97.951;M
2015-04;21;07;INDICE;104.119;M
2015-04;21;08;INDICE;96.553;M
2015-04;21;09;INDICE;103.095;M
2015-04;21;10;INDICE;98.602;M
2015-04;21;11;INDICE;98.99;M
2015-04;21;12;INDICE;98.505;M
2015-04;23;00;INDICE;100.982;M
2015-04;23;01;INDICE;98.12;M
2015-04;23;02;INDICE;99.789;M
2015-04;23;03;INDICE;105.151;M
2015-04;23;04;INDICE;105.935;M
2015-04;23;05;INDICE;99.679;M
2015-04;23;06;INDICE;98.167;M
2015-04;23;07;INDICE;104.749;M
2015-04;23;08;INDICE;96.554;M
2015-04;23;09;INDICE;101.734;M
2015-04;23;10;INDICE;98.758;M
2015-04;23;11;INDICE;99.071;M
2015-04;23;12;INDICE;99.697;M
2015-04;29;00;INDICE;100.446;M
2015-04;29;01;INDICE;97.473;M
2015-04;29;02;INDICE;99.208;M
2015-04;29;03;INDICE;102.902;M
2015-04;29;04;INDICE;104.776;M
2015-04;29;05;INDICE;99.595;M
2015-04;29;06;INDICE;99.169;M
2015-04;29;07;INDICE;103.806;M
2015-04;29;08;INDICE;96.507;M
2015-04;29;09;INDICE;102.15;M
2015-04;29;10;INDICE;98.893;M
2015-04;29;11;INDICE;98.419;M
2015-04;29;12;INDICE;98.667;M
2015-04;41;00;INDICE;100.498;M
2015-04;41;01;INDICE;97.776;M
2015-04;41;02;INDICE;99.639;M
2015-04;41;03;INDICE;104.003;M
2015-04;41;04;INDICE;105.421;M
2015-04;41;05;INDICE;99.599;M
2015-04;41;06;INDICE;100.064;M
2015-04;41;07;INDICE;103.239;M
2015-04;41;08;INDICE;96.69;M
2015-04;41;09;INDICE;100.283;M
2015-04;41;10;INDICE;99.105;M
2015-04;41;11;INDICE;99.282;M
2015-04;41;12;INDICE;98.005;M
2015-05;108;00;INDICE;101.073;M
2015-05;108;01;INDICE;98.189;M
2015-05;108;02;INDICE;99.537;M
2015-05;108;03;INDICE;106.436;M
2015-05;108;04;INDICE;104.383;M
2015-05;108;05;INDICE;100.115;M
2015-05;108;06;INDICE;100.185;M
2015-05;108;07;INDICE;105.294;M
2015-05;108;08;INDICE;98.138;M
2015-05;108;09;INDICE;100.252;M
2015-05;108;10;INDICE;99.255;M
2015-05;108;11;INDICE;98.878;M
2015-05;108;12;INDICE;98.284;M
2015-05;C01;00;INDICE;101.178;M
2015-05;C01;01;INDICE;98.188;M
2015-05;C01;02;INDICE;99.709;M
2015-05;C01;03;INDICE;107.286;M
2015-05;C01;04;INDICE;104.443;M
2015-05;C01;05;INDICE;100.225;M
2015-05;C01;06;INDICE;99.239;M
2015-05;C01;07;INDICE;105.2;M
2015-05;C01;08;INDICE;98.132;M
2015-05;C01;09;INDICE;100.627;M
2015-05;C01;10;INDICE;98.974;M
2015-05;C01;11;INDICE;99.158;M
2015-05;C01;12;INDICE;98.528;M
2015-05;04;00;INDICE;101.489;M
2015-05;04;01;INDICE;98.297;M
2015-05;04;02;INDICE;99.824;M
2015-05;04;03;INDICE;106.422;M
2015-05;04;04;INDICE;103.889;M
2015-05;04;05;INDICE;101.205;M
2015-05;04;06;INDICE;99.259;M
2015-05;04;07;INDICE;106.261;M
2015-05;04;08;INDICE;98.042;M
2015-05;04;09;INDICE;100.771;M
2015-05;04;10;INDICE;99.614;M
2015-05;04;11;INDICE;99.966;M
2015-05;04;12;INDICE;98.588;M
2015-05;11;00;INDICE;100.915;M
2015-05;11;01;INDICE;98.265;M
2015-05;11;02;INDICE;99.726;M
2015-05;11;03;INDICE;107.302;M
2015-05;11;04;INDICE;104.364;M
2015-05;11;05;INDICE;99.807;M
2015-05;11;06;INDICE;99.513;M
2015-05;11;07;INDICE;105.342;M
2015-05;11;08;INDICE;98.222;M
2015-05;11;09;INDICE;99.982;M
2015-05;11;10;INDICE;97.677;M
2015-05;11;11;INDICE;98.884;M
2015-05;11;12;INDICE;97.967;M
2015-05;14;00;INDICE;101.503;M
2015-05;14;01;INDICE;97.742;M
2015-05;14;02;INDICE;100.737;M
2015-05;14;03;INDICE;108.539;M
2015-05;14;04;INDICE;105.012;M
2015-05;14;05;INDICE;101.033;M
2015-05;14;06;INDICE;99.315;M
2015-05;14;07;INDICE;105.115;M
2015-05;14;08;INDICE;98.144;M
2015-05;14;09;INDICE;101.423;M
2015-05;14;10;INDICE;99.465;M
2015-05;14;11;INDICE;99.921;M
2015-05;14;12;INDICE;98.081;M
2015-05;18;00;INDICE;101.278;M
2015-05;18;01;INDICE;98.156;M
2015-05;18;02;INDICE;99.587;M
2015-05;18;03;INDICE;106.623;M
2015-05;18;04;INDICE;104.619;M
2015-05;18;05;INDICE;100.473;M
2015-05;18;06;INDICE;98.871;M
2015-05;18;07;INDICE;104.851;M
2015-05;18;08;INDICE;98.104;M
2015-05;18;09;INDICE;101.142;M
2015-05;18;10;INDICE;99.93;M
2015-05;18;11;INDICE;98.654;M
2015-05;18;12;INDICE;98.983;M
2015-05;21;00;INDICE;101.381;M
2015-05;21;01;INDICE;98.338;M
2015-05;21;02;INDICE;99.5;M
2015-05;21;03;INDICE;107.977;M
2015-05;21;04;INDICE;104.32;M
2015-05;21;05;INDICE;101.035;M
2015-05;21;06;INDICE;97.958;M
2015-05;21;07;INDICE;105.566;M
2015-05;21;08;INDICE;98.097;M
2015-05;21;09;INDICE;102.318;M
2015-05;21;10;INDICE;98.602;M
2015-05;21;11;INDICE;99.139;M
2015-05;21;12;INDICE;98.647;M
2015-05;23;00;INDICE;101.56;M
2015-05;23;01;INDICE;98.475;M
2015-05;23;02;INDICE;99.876;M
2015-05;23;03;INDICE;109.52;M
2015-05;23;04;INDICE;105.129;M
2015-05;23;05;INDICE;99.962;M
2015-05;23;06;INDICE;98.327;M
2015-05;23;07;INDICE;106.247;M
2015-05;23;08;INDICE;98.091;M
2015-05;23;09;INDICE;100.307;M
2015-05;23;10;INDICE;98.758;M
2015-05;23;11;INDICE;99.277;M
2015-05;23;12;INDICE;99.642;M
2015-05;29;00;INDICE;101.101;M
2015-05;29;01;INDICE;98.201;M
2015-05;29;02;INDICE;99.383;M
2015-05;29;03;INDICE;107.216;M
2015-05;29;04;INDICE;104.084;M
2015-05;29;05;INDICE;99.786;M
2015-05;29;06;INDICE;99.218;M
2015-05;29;07;INDICE;105.188;M
2015-05;29;08;INDICE;98.062;M
2015-05;29;09;INDICE;100.935;M
2015-05;29;10;INDICE;98.893;M
2015-05;29;11;INDICE;98.527;M
2015-05;29;12;INDICE;98.77;M
2015-05;41;00;INDICE;100.93;M
2015-05;41;01;INDICE;98.132;M
2015-05;41;02;INDICE;99.618;M
2015-05;41;03;INDICE;106.347;M
2015-05;41;04;INDICE;104.504;M
2015-05;41;05;INDICE;99.977;M
2015-05;41;06;INDICE;99.854;M
2015-05;41;07;INDICE;104.58;M
2015-05;41;08;INDICE;98.209;M
2015-05;41;09;INDICE;99.98;M
2015-05;41;10;INDICE;99.105;M
2015-05;41;11;INDICE;99.446;M
2015-05;41;12;INDICE;98.179;M
2015-06;108;00;INDICE;101.343;M
2015-06;108;01;INDICE;98.688;M
2015-06;108;02;INDICE;99.543;M
2015-06;108;03;INDICE;105.185;M
2015-06;108;04;INDICE;105.38;M
2015-06;108;05;INDICE;100.245;M
2015-06;108;06;INDICE;100.212;M
2015-06;108;07;INDICE;105.27;M
2015-06;108;08;INDICE;98.109;M
2015-06;108;09;INDICE;100.949;M
2015-06;108;10;INDICE;99.249;M
2015-06;108;11;INDICE;99.272;M
2015-06;108;12;INDICE;98.718;M
2015-06;C01;00;INDICE;101.375;M
2015-06;C01;01;INDICE;98.703;M
2015-06;C01;02;INDICE;99.671;M
2015-06;C01;03;INDICE;105.92;M
2015-06;C01;04;INDICE;105.467;M
