TEMPORAL;TERRITORIO;IPC_RUBRICAS;INDICATOR;OBS_VALUE;FREQ
2016-07;108;33;VARI_MENS;-0.1;M
2016-07;108;34;VARI_MENS;0.3;M
2016-07;108;35;VARI_MENS;0.0;M
2016-07;108;36;VARI_MENS;-1.1;M
2016-07;108;37;VARI_MENS;-4.1;M
2016-07;108;38;VARI_MENS;-0.5;M
2016-07;108;39;VARI_MENS;-0.3;M
2016-07;108;40;VARI_MENS;-0.2;M
2016-07;108;41;VARI_MENS;0.0;M
2016-07;108;42;VARI_MENS;0.0;M
2016-07;108;43;VARI_MENS;0.0;M
2016-07;108;44;VARI_MENS;-0.8;M
2016-07;108;45;VARI_MENS;0.0;M
2016-07;108;46;VARI_MENS;2.4;M
2016-07;108;47;VARI_MENS;0.1;M
2016-07;108;48;VARI_MENS;-0.7;M
2016-07;108;49;VARI_MENS;-0.7;M
2016-07;108;50;VARI_MENS;0.1;M
2016-07;108;51;VARI_MENS;0.0;M
2016-07;108;52;VARI_MENS;0.0;M
2016-07;108;53;VARI_MENS;0.0;M
2016-07;108;54;VARI_MENS;-0.1;M
2016-07;108;55;VARI_MENS;-0.1;M
2016-07;108;56;VARI_MENS;2.1;M
2016-07;108;57;VARI_MENS;-0.5;M
2016-07;C01;01;VARI_MENS;-0.1;M
2016-07;C01;02;VARI_MENS;-0.1;M
2016-07;C01;03;VARI_MENS;-0.9;M
2016-07;C01;04;VARI_MENS;-0.4;M
2016-07;C01;05;VARI_MENS;0.4;M
2016-07;C01;06;VARI_MENS;0.4;M
2016-07;C01;07;VARI_MENS;-0.6;M
2016-07;C01;08;VARI_MENS;2.3;M
2016-07;C01;09;VARI_MENS;-0.2;M
2016-07;C01;10;VARI_MENS;-0.3;M
2016-07;C01;11;VARI_MENS;0.6;M
2016-07;C01;12;VARI_MENS;-0.3;M
2016-07;C01;13;VARI_MENS;-0.4;M
2016-07;C01;14;VARI_MENS;8.7;M
2016-07;C01;15;VARI_MENS;-0.7;M
2016-07;C01;16;VARI_MENS;1.9;M
2016-07;C01;17;VARI_MENS;-0.3;M
2016-07;C01;18;VARI_MENS;-0.5;M
2016-07;C01;19;VARI_MENS;0.3;M
2016-07;C01;20;VARI_MENS;-2.4;M
2016-07;C01;21;VARI_MENS;-0.2;M
2016-07;C01;22;VARI_MENS;-0.9;M
2016-07;C01;23;VARI_MENS;0.1;M
2016-07;C01;24;VARI_MENS;0.0;M
2016-07;C01;25;VARI_MENS;-8.8;M
2016-07;C01;26;VARI_MENS;-15.3;M
2016-07;C01;27;VARI_MENS;-22.5;M
2016-07;C01;28;VARI_MENS;-9.0;M
2016-07;C01;29;VARI_MENS;-8.5;M
2016-07;C01;30;VARI_MENS;-9.9;M
2016-07;C01;31;VARI_MENS;-17.1;M
2016-07;C01;32;VARI_MENS;0.2;M
2016-07;C01;33;VARI_MENS;0.0;M
2016-07;C01;34;VARI_MENS;0.3;M
2016-07;C01;35;VARI_MENS;0.1;M
2016-07;C01;36;VARI_MENS;-0.8;M
2016-07;C01;37;VARI_MENS;-4.3;M
2016-07;C01;38;VARI_MENS;-0.5;M
2016-07;C01;39;VARI_MENS;-0.4;M
2016-07;C01;40;VARI_MENS;-0.1;M
2016-07;C01;41;VARI_MENS;-0.1;M
2016-07;C01;42;VARI_MENS;0.0;M
2016-07;C01;43;VARI_MENS;0.2;M
2016-07;C01;44;VARI_MENS;-0.8;M
2016-07;C01;45;VARI_MENS;0.0;M
2016-07;C01;46;VARI_MENS;2.0;M
2016-07;C01;47;VARI_MENS;0.1;M
2016-07;C01;48;VARI_MENS;-0.6;M
2016-07;C01;49;VARI_MENS;-0.8;M
2016-07;C01;50;VARI_MENS;0.2;M
2016-07;C01;51;VARI_MENS;0.0;M
2016-07;C01;52;VARI_MENS;0.0;M
2016-07;C01;53;VARI_MENS;0.0;M
2016-07;C01;54;VARI_MENS;-0.3;M
2016-07;C01;55;VARI_MENS;-0.2;M
2016-07;C01;56;VARI_MENS;1.4;M
2016-07;C01;57;VARI_MENS;-0.5;M
2016-08;108;01;VARI_MENS;0.1;M
2016-08;108;02;VARI_MENS;0.0;M
2016-08;108;03;VARI_MENS;-0.2;M
2016-08;108;04;VARI_MENS;2.7;M
2016-08;108;05;VARI_MENS;0.4;M
2016-08;108;06;VARI_MENS;0.0;M
2016-08;108;07;VARI_MENS;0.3;M
2016-08;108;08;VARI_MENS;0.4;M
2016-08;108;09;VARI_MENS;0.5;M
2016-08;108;10;VARI_MENS;0.0;M
2016-08;108;11;VARI_MENS;0.3;M
2016-08;108;12;VARI_MENS;0.1;M
2016-08;108;13;VARI_MENS;-0.3;M
2016-08;108;14;VARI_MENS;-0.8;M
2016-08;108;15;VARI_MENS;0.3;M
2016-08;108;16;VARI_MENS;-2.1;M
2016-08;108;17;VARI_MENS;-0.1;M
2016-08;108;18;VARI_MENS;1.1;M
2016-08;108;19;VARI_MENS;-0.4;M
2016-08;108;20;VARI_MENS;-0.1;M
2016-08;108;21;VARI_MENS;0.1;M
2016-08;108;22;VARI_MENS;-0.5;M
2016-08;108;23;VARI_MENS;-0.1;M
2016-08;108;24;VARI_MENS;0.0;M
2016-08;108;25;VARI_MENS;-0.9;M
2016-08;108;26;VARI_MENS;-1.4;M
2016-08;108;27;VARI_MENS;-1.9;M
2016-08;108;28;VARI_MENS;-0.7;M
2016-08;108;29;VARI_MENS;-1.7;M
2016-08;108;30;VARI_MENS;-0.8;M
2016-08;108;31;VARI_MENS;-1.8;M
2016-08;108;32;VARI_MENS;0.0;M
2016-08;108;33;VARI_MENS;0.0;M
2016-08;108;34;VARI_MENS;-0.1;M
2016-08;108;35;VARI_MENS;0.1;M
2016-08;108;36;VARI_MENS;-0.2;M
2016-08;108;37;VARI_MENS;-0.2;M
2016-08;108;38;VARI_MENS;0.0;M
2016-08;108;39;VARI_MENS;0.1;M
2016-08;108;40;VARI_MENS;0.0;M
2016-08;108;41;VARI_MENS;0.0;M
2016-08;108;42;VARI_MENS;0.0;M
2016-08;108;43;VARI_MENS;0.1;M
2016-08;108;44;VARI_MENS;0.3;M
2016-08;108;45;VARI_MENS;0.0;M
2016-08;108;46;VARI_MENS;0.5;M
2016-08;108;47;VARI_MENS;0.8;M
2016-08;108;48;VARI_MENS;-0.2;M
2016-08;108;49;VARI_MENS;-0.1;M
2016-08;108;50;VARI_MENS;0.0;M
2016-08;108;51;VARI_MENS;0.0;M
2016-08;108;52;VARI_MENS;0.0;M
2016-08;108;53;VARI_MENS;0.0;M
2016-08;108;54;VARI_MENS;0.1;M
2016-08;108;55;VARI_MENS;0.0;M
2016-08;108;56;VARI_MENS;1.1;M
2016-08;108;57;VARI_MENS;0.0;M
2016-08;C01;01;VARI_MENS;0.0;M
2016-08;C01;02;VARI_MENS;-0.2;M
2016-08;C01;03;VARI_MENS;0.1;M
2016-08;C01;04;VARI_MENS;0.3;M
2016-08;C01;05;VARI_MENS;0.7;M
2016-08;C01;06;VARI_MENS;0.3;M
2016-08;C01;07;VARI_MENS;0.2;M
2016-08;C01;08;VARI_MENS;0.0;M
2016-08;C01;09;VARI_MENS;0.7;M
2016-08;C01;10;VARI_MENS;0.0;M
2016-08;C01;11;VARI_MENS;-0.4;M
2016-08;C01;12;VARI_MENS;0.0;M
2016-08;C01;13;VARI_MENS;-0.7;M
2016-08;C01;14;VARI_MENS;-1.5;M
2016-08;C01;15;VARI_MENS;0.7;M
2016-08;C01;16;VARI_MENS;0.8;M
2016-08;C01;17;VARI_MENS;0.1;M
2016-08;C01;18;VARI_MENS;1.5;M
2016-08;C01;19;VARI_MENS;0.2;M
2016-08;C01;20;VARI_MENS;0.0;M
2016-08;C01;21;VARI_MENS;0.1;M
2016-08;C01;22;VARI_MENS;-0.5;M
2016-08;C01;23;VARI_MENS;-0.2;M
2016-08;C01;24;VARI_MENS;0.0;M
2016-08;C01;25;VARI_MENS;-0.8;M
2016-08;C01;26;VARI_MENS;-1.8;M
2016-08;C01;27;VARI_MENS;-1.2;M
2016-08;C01;28;VARI_MENS;-1.7;M
2016-08;C01;29;VARI_MENS;-1.2;M
2016-08;C01;30;VARI_MENS;-0.5;M
2016-08;C01;31;VARI_MENS;-2.0;M
2016-08;C01;32;VARI_MENS;0.1;M
2016-08;C01;33;VARI_MENS;0.0;M
2016-08;C01;34;VARI_MENS;-0.1;M
2016-08;C01;35;VARI_MENS;0.0;M
2016-08;C01;36;VARI_MENS;0.0;M
2016-08;C01;37;VARI_MENS;-0.4;M
2016-08;C01;38;VARI_MENS;-0.1;M
2016-08;C01;39;VARI_MENS;-0.1;M
2016-08;C01;40;VARI_MENS;0.1;M
2016-08;C01;41;VARI_MENS;0.0;M
2016-08;C01;42;VARI_MENS;0.1;M
2016-08;C01;43;VARI_MENS;0.3;M
2016-08;C01;44;VARI_MENS;0.3;M
2016-08;C01;45;VARI_MENS;0.0;M
2016-08;C01;46;VARI_MENS;0.4;M
2016-08;C01;47;VARI_MENS;0.8;M
2016-08;C01;48;VARI_MENS;0.0;M
2016-08;C01;49;VARI_MENS;0.0;M
2016-08;C01;50;VARI_MENS;-0.1;M
2016-08;C01;51;VARI_MENS;0.0;M
2016-08;C01;52;VARI_MENS;0.0;M
2016-08;C01;53;VARI_MENS;0.0;M
2016-08;C01;54;VARI_MENS;0.1;M
2016-08;C01;55;VARI_MENS;-0.3;M
2016-08;C01;56;VARI_MENS;1.1;M
2016-08;C01;57;VARI_MENS;0.0;M
2016-09;108;01;VARI_MENS;-0.1;M
2016-09;108;02;VARI_MENS;0.0;M
2016-09;108;03;VARI_MENS;0.2;M
2016-09;108;04;VARI_MENS;2.1;M
2016-09;108;05;VARI_MENS;0.3;M
2016-09;108;06;VARI_MENS;-0.2;M
2016-09;108;07;VARI_MENS;0.0;M
2016-09;108;08;VARI_MENS;-0.9;M
2016-09;108;09;VARI_MENS;0.2;M
2016-09;108;10;VARI_MENS;0.2;M
2016-09;108;11;VARI_MENS;0.0;M
2016-09;108;12;VARI_MENS;0.0;M
2016-09;108;13;VARI_MENS;-0.6;M
2016-09;108;14;VARI_MENS;-10.4;M
2016-09;108;15;VARI_MENS;0.6;M
2016-09;108;16;VARI_MENS;-0.2;M
2016-09;108;17;VARI_MENS;0.4;M
2016-09;108;18;VARI_MENS;-0.4;M
2016-09;108;19;VARI_MENS;0.1;M
2016-09;108;20;VARI_MENS;-0.5;M
2016-09;108;21;VARI_MENS;0.2;M
2016-09;108;22;VARI_MENS;-0.1;M
2016-09;108;23;VARI_MENS;0.0;M
2016-09;108;24;VARI_MENS;0.0;M
2016-09;108;25;VARI_MENS;8.1;M
2016-09;108;26;VARI_MENS;3.9;M
2016-09;108;27;VARI_MENS;4.4;M
2016-09;108;28;VARI_MENS;7.7;M
2016-09;108;29;VARI_MENS;4.9;M
2016-09;108;30;VARI_MENS;2.2;M
2016-09;108;31;VARI_MENS;5.0;M
2016-09;108;32;VARI_MENS;0.3;M
2016-09;108;33;VARI_MENS;0.0;M
2016-09;108;34;VARI_MENS;1.0;M
2016-09;108;35;VARI_MENS;-0.1;M
2016-09;108;36;VARI_MENS;0.4;M
2016-09;108;37;VARI_MENS;1.1;M
2016-09;108;38;VARI_MENS;-0.1;M
2016-09;108;39;VARI_MENS;0.1;M
2016-09;108;40;VARI_MENS;0.1;M
2016-09;108;41;VARI_MENS;0.0;M
2016-09;108;42;VARI_MENS;0.0;M
2016-09;108;43;VARI_MENS;-0.2;M
2016-09;108;44;VARI_MENS;0.7;M
2016-09;108;45;VARI_MENS;0.0;M
2016-09;108;46;VARI_MENS;-3.4;M
2016-09;108;47;VARI_MENS;0.0;M
2016-09;108;48;VARI_MENS;-0.6;M
2016-09;108;49;VARI_MENS;0.2;M
2016-09;108;50;VARI_MENS;-0.3;M
2016-09;108;51;VARI_MENS;1.0;M
2016-09;108;52;VARI_MENS;0.8;M
2016-09;108;53;VARI_MENS;0.0;M
2016-09;108;54;VARI_MENS;-0.1;M
2016-09;108;55;VARI_MENS;0.1;M
2016-09;108;56;VARI_MENS;-2.2;M
2016-09;108;57;VARI_MENS;0.2;M
2016-09;C01;01;VARI_MENS;-0.2;M
2016-09;C01;02;VARI_MENS;0.1;M
2016-09;C01;03;VARI_MENS;-0.5;M
2016-09;C01;04;VARI_MENS;3.5;M
2016-09;C01;05;VARI_MENS;0.2;M
2016-09;C01;06;VARI_MENS;-0.4;M
2016-09;C01;07;VARI_MENS;0.5;M
2016-09;C01;08;VARI_MENS;-1.2;M
2016-09;C01;09;VARI_MENS;0.4;M
2016-09;C01;10;VARI_MENS;-0.1;M
2016-09;C01;11;VARI_MENS;0.1;M
2016-09;C01;12;VARI_MENS;0.1;M
2016-09;C01;13;VARI_MENS;0.1;M
2016-09;C01;14;VARI_MENS;-12.0;M
2016-09;C01;15;VARI_MENS;-0.2;M
2016-09;C01;16;VARI_MENS;2.0;M
2016-09;C01;17;VARI_MENS;0.1;M
2016-09;C01;18;VARI_MENS;-0.4;M
2016-09;C01;19;VARI_MENS;-0.8;M
2016-09;C01;20;VARI_MENS;-0.5;M
2016-09;C01;21;VARI_MENS;0.1;M
2016-09;C01;22;VARI_MENS;0.0;M
2016-09;C01;23;VARI_MENS;-0.4;M
2016-09;C01;24;VARI_MENS;0.0;M
2016-09;C01;25;VARI_MENS;10.1;M
2016-09;C01;26;VARI_MENS;4.2;M
2016-09;C01;27;VARI_MENS;5.4;M
2016-09;C01;28;VARI_MENS;9.4;M
2016-09;C01;29;VARI_MENS;4.5;M
2016-09;C01;30;VARI_MENS;2.6;M
2016-09;C01;31;VARI_MENS;4.2;M
2016-09;C01;32;VARI_MENS;0.1;M
2016-09;C01;33;VARI_MENS;0.0;M
2016-09;C01;34;VARI_MENS;1.0;M
2016-09;C01;35;VARI_MENS;0.0;M
2016-09;C01;36;VARI_MENS;0.3;M
2016-09;C01;37;VARI_MENS;1.1;M
2016-09;C01;38;VARI_MENS;-0.2;M
2016-09;C01;39;VARI_MENS;0.3;M
2016-09;C01;40;VARI_MENS;0.2;M
2016-09;C01;41;VARI_MENS;0.0;M
2016-09;C01;42;VARI_MENS;0.0;M
2016-09;C01;43;VARI_MENS;-0.1;M
2016-09;C01;44;VARI_MENS;0.7;M
2016-09;C01;45;VARI_MENS;0.0;M
2016-09;C01;46;VARI_MENS;-2.9;M
2016-09;C01;47;VARI_MENS;0.0;M
2016-09;C01;48;VARI_MENS;-0.9;M
2016-09;C01;49;VARI_MENS;0.1;M
2016-09;C01;50;VARI_MENS;-0.9;M
2016-09;C01;51;VARI_MENS;1.1;M
2016-09;C01;52;VARI_MENS;1.4;M
2016-09;C01;53;VARI_MENS;0.0;M
2016-09;C01;54;VARI_MENS;-0.3;M
2016-09;C01;55;VARI_MENS;0.2;M
2016-09;C01;56;VARI_MENS;-1.5;M
2016-09;C01;57;VARI_MENS;0.2;M
2016-10;108;01;VARI_MENS;0.0;M
2016-10;108;02;VARI_MENS;0.0;M
2016-10;108;03;VARI_MENS;-0.1;M
2016-10;108;04;VARI_MENS;0.4;M
2016-10;108;05;VARI_MENS;-0.2;M
2016-10;108;06;VARI_MENS;0.2;M
2016-10;108;07;VARI_MENS;-0.1;M
2016-10;108;08;VARI_MENS;0.3;M
2016-10;108;09;VARI_MENS;0.3;M
2016-10;108;10;VARI_MENS;0.0;M
2016-10;108;11;VARI_MENS;-0.6;M
2016-10;108;12;VARI_MENS;-0.1;M
2016-10;108;13;VARI_MENS;-0.3;M
2016-10;108;14;VARI_MENS;-0.1;M
2016-10;108;15;VARI_MENS;-0.1;M
2016-10;108;16;VARI_MENS;2.4;M
2016-10;108;17;VARI_MENS;0.2;M
2016-10;108;18;VARI_MENS;-0.5;M
2016-10;108;19;VARI_MENS;-0.2;M
2016-10;108;20;VARI_MENS;0.8;M
2016-10;108;21;VARI_MENS;0.0;M
2016-10;108;22;VARI_MENS;-0.1;M
2016-10;108;23;VARI_MENS;0.1;M
2016-10;108;24;VARI_MENS;0.0;M
2016-10;108;25;VARI_MENS;11.7;M
2016-10;108;26;VARI_MENS;14.1;M
2016-10;108;27;VARI_MENS;11.3;M
2016-10;108;28;VARI_MENS;9.4;M
2016-10;108;29;VARI_MENS;6.1;M
2016-10;108;30;VARI_MENS;6.7;M
2016-10;108;31;VARI_MENS;6.4;M
2016-10;108;32;VARI_MENS;0.0;M
2016-10;108;33;VARI_MENS;0.0;M
2016-10;108;34;VARI_MENS;4.3;M
2016-10;108;35;VARI_MENS;0.1;M
2016-10;108;36;VARI_MENS;0.4;M
2016-10;108;37;VARI_MENS;1.8;M
2016-10;108;38;VARI_MENS;-0.2;M
2016-10;108;39;VARI_MENS;0.1;M
2016-10;108;40;VARI_MENS;0.3;M
2016-10;108;41;VARI_MENS;0.1;M
2016-10;108;42;VARI_MENS;0.1;M
2016-10;108;43;VARI_MENS;0.1;M
2016-10;108;44;VARI_MENS;1.2;M
2016-10;108;45;VARI_MENS;0.1;M
2016-10;108;46;VARI_MENS;-1.4;M
2016-10;108;47;VARI_MENS;0.0;M
2016-10;108;48;VARI_MENS;0.4;M
2016-10;108;49;VARI_MENS;0.2;M
2016-10;108;50;VARI_MENS;0.1;M
2016-10;108;51;VARI_MENS;0.3;M
2016-10;108;52;VARI_MENS;0.3;M
2016-10;108;53;VARI_MENS;0.8;M
2016-10;108;54;VARI_MENS;0.2;M
2016-10;108;55;VARI_MENS;0.1;M
2016-10;108;56;VARI_MENS;-1.0;M
2016-10;108;57;VARI_MENS;0.3;M
2016-10;C01;01;VARI_MENS;0.2;M
2016-10;C01;02;VARI_MENS;-0.2;M
2016-10;C01;03;VARI_MENS;1.3;M
2016-10;C01;04;VARI_MENS;1.4;M
2016-10;C01;05;VARI_MENS;-0.5;M
2016-10;C01;06;VARI_MENS;0.3;M
2016-10;C01;07;VARI_MENS;-0.3;M
2016-10;C01;08;VARI_MENS;0.9;M
2016-10;C01;09;VARI_MENS;0.4;M
2016-10;C01;10;VARI_MENS;0.3;M
2016-10;C01;11;VARI_MENS;0.2;M
2016-10;C01;12;VARI_MENS;-0.2;M
2016-10;C01;13;VARI_MENS;-0.7;M
2016-10;C01;14;VARI_MENS;0.3;M
2016-10;C01;15;VARI_MENS;0.5;M
2016-10;C01;16;VARI_MENS;1.9;M
2016-10;C01;17;VARI_MENS;0.6;M
2016-10;C01;18;VARI_MENS;-0.5;M
2016-10;C01;19;VARI_MENS;0.2;M
2016-10;C01;20;VARI_MENS;1.0;M
2016-10;C01;21;VARI_MENS;0.1;M
2016-10;C01;22;VARI_MENS;-0.1;M
2016-10;C01;23;VARI_MENS;0.3;M
2016-10;C01;24;VARI_MENS;0.0;M
2016-10;C01;25;VARI_MENS;11.5;M
2016-10;C01;26;VARI_MENS;14.1;M
2016-10;C01;27;VARI_MENS;9.2;M
2016-10;C01;28;VARI_MENS;14.6;M
2016-10;C01;29;VARI_MENS;4.6;M
2016-10;C01;30;VARI_MENS;5.7;M
2016-10;C01;31;VARI_MENS;4.6;M
2016-10;C01;32;VARI_MENS;0.0;M
2016-10;C01;33;VARI_MENS;0.0;M
2016-10;C01;34;VARI_MENS;4.6;M
2016-10;C01;35;VARI_MENS;0.1;M
2016-10;C01;36;VARI_MENS;0.3;M
2016-10;C01;37;VARI_MENS;1.2;M
2016-10;C01;38;VARI_MENS;0.0;M
2016-10;C01;39;VARI_MENS;0.2;M
2016-10;C01;40;VARI_MENS;0.0;M
2016-10;C01;41;VARI_MENS;0.0;M
2016-10;C01;42;VARI_MENS;0.0;M
2016-10;C01;43;VARI_MENS;0.1;M
2016-10;C01;44;VARI_MENS;1.2;M
2016-10;C01;45;VARI_MENS;0.0;M
2016-10;C01;46;VARI_MENS;-1.2;M
2016-10;C01;47;VARI_MENS;0.0;M
2016-10;C01;48;VARI_MENS;0.3;M
2016-10;C01;49;VARI_MENS;0.2;M
2016-10;C01;50;VARI_MENS;0.9;M
2016-10;C01;51;VARI_MENS;0.4;M
2016-10;C01;52;VARI_MENS;0.6;M
2016-10;C01;53;VARI_MENS;1.2;M
2016-10;C01;54;VARI_MENS;0.5;M
2016-10;C01;55;VARI_MENS;0.1;M
2016-10;C01;56;VARI_MENS;-0.7;M
2016-10;C01;57;VARI_MENS;0.3;M
2016-11;108;01;VARI_MENS;0.0;M
2016-11;108;02;VARI_MENS;0.2;M
2016-11;108;03;VARI_MENS;0.1;M
2016-11;108;04;VARI_MENS;0.9;M
2016-11;108;05;VARI_MENS;-0.3;M
2016-11;108;06;VARI_MENS;-0.1;M
2016-11;108;07;VARI_MENS;0.1;M
2016-11;108;08;VARI_MENS;0.4;M
2016-11;108;09;VARI_MENS;0.2;M
2016-11;108;10;VARI_MENS;0.2;M
2016-11;108;11;VARI_MENS;0.0;M
2016-11;108;12;VARI_MENS;-0.1;M
2016-11;108;13;VARI_MENS;0.1;M
2016-11;108;14;VARI_MENS;-2.3;M
2016-11;108;15;VARI_MENS;0.0;M
2016-11;108;16;VARI_MENS;-0.3;M
2016-11;108;17;VARI_MENS;-0.1;M
2016-11;108;18;VARI_MENS;-0.5;M
2016-11;108;19;VARI_MENS;0.3;M
2016-11;108;20;VARI_MENS;-0.8;M
2016-11;108;21;VARI_MENS;0.0;M
2016-11;108;22;VARI_MENS;0.3;M
2016-11;108;23;VARI_MENS;0.1;M
2016-11;108;24;VARI_MENS;0.0;M
2016-11;108;25;VARI_MENS;4.9;M
2016-11;108;26;VARI_MENS;6.9;M
2016-11;108;27;VARI_MENS;3.3;M
2016-11;108;28;VARI_MENS;2.2;M
2016-11;108;29;VARI_MENS;2.5;M
2016-11;108;30;VARI_MENS;5.6;M
2016-11;108;31;VARI_MENS;1.8;M
2016-11;108;32;VARI_MENS;0.2;M
2016-11;108;33;VARI_MENS;0.0;M
2016-11;108;34;VARI_MENS;1.4;M
2016-11;108;35;VARI_MENS;0.0;M
2016-11;108;36;VARI_MENS;0.4;M
2016-11;108;37;VARI_MENS;1.1;M
2016-11;108;38;VARI_MENS;-0.1;M
2016-11;108;39;VARI_MENS;0.0;M
2016-11;108;40;VARI_MENS;0.3;M
2016-11;108;41;VARI_MENS;0.0;M
2016-11;108;42;VARI_MENS;0.0;M
2016-11;108;43;VARI_MENS;0.1;M
2016-11;108;44;VARI_MENS;-0.4;M
2016-11;108;45;VARI_MENS;0.0;M
2016-11;108;46;VARI_MENS;0.8;M
2016-11;108;47;VARI_MENS;0.0;M
2016-11;108;48;VARI_MENS;-0.5;M
2016-11;108;49;VARI_MENS;0.5;M
2016-11;108;50;VARI_MENS;0.9;M
2016-11;108;51;VARI_MENS;0.2;M
2016-11;108;52;VARI_MENS;0.1;M
2016-11;108;53;VARI_MENS;0.0;M
2016-11;108;54;VARI_MENS;0.1;M
2016-11;108;55;VARI_MENS;0.0;M
2016-11;108;56;VARI_MENS;-0.4;M
2016-11;108;57;VARI_MENS;0.1;M
2016-11;C01;01;VARI_MENS;-0.1;M
2016-11;C01;02;VARI_MENS;0.0;M
2016-11;C01;03;VARI_MENS;0.2;M
2016-11;C01;04;VARI_MENS;-0.1;M
2016-11;C01;05;VARI_MENS;0.1;M
2016-11;C01;06;VARI_MENS;-0.6;M
2016-11;C01;07;VARI_MENS;0.1;M
2016-11;C01;08;VARI_MENS;0.0;M
2016-11;C01;09;VARI_MENS;0.5;M
2016-11;C01;10;VARI_MENS;0.0;M
2016-11;C01;11;VARI_MENS;-0.1;M
2016-11;C01;12;VARI_MENS;0.0;M
2016-11;C01;13;VARI_MENS;-0.3;M
2016-11;C01;14;VARI_MENS;-2.1;M
2016-11;C01;15;VARI_MENS;-0.2;M
2016-11;C01;16;VARI_MENS;-0.9;M
2016-11;C01;17;VARI_MENS;-0.8;M
2016-11;C01;18;VARI_MENS;-0.5;M
2016-11;C01;19;VARI_MENS;0.0;M
2016-11;C01;20;VARI_MENS;-1.2;M
2016-11;C01;21;VARI_MENS;-0.1;M
2016-11;C01;22;VARI_MENS;0.6;M
2016-11;C01;23;VARI_MENS;0.1;M
2016-11;C01;24;VARI_MENS;0.0;M
2016-11;C01;25;VARI_MENS;4.6;M
2016-11;C01;26;VARI_MENS;8.6;M
2016-11;C01;27;VARI_MENS;2.8;M
2016-11;C01;28;VARI_MENS;2.0;M
2016-11;C01;29;VARI_MENS;2.6;M
2016-11;C01;30;VARI_MENS;6.6;M
2016-11;C01;31;VARI_MENS;1.8;M
2016-11;C01;32;VARI_MENS;0.0;M
2016-11;C01;33;VARI_MENS;0.0;M
2016-11;C01;34;VARI_MENS;1.7;M
2016-11;C01;35;VARI_MENS;0.2;M
2016-11;C01;36;VARI_MENS;0.5;M
2016-11;C01;37;VARI_MENS;1.5;M
2016-11;C01;38;VARI_MENS;-0.1;M
2016-11;C01;39;VARI_MENS;0.1;M
2016-11;C01;40;VARI_MENS;0.0;M
2016-11;C01;41;VARI_MENS;0.0;M
2016-11;C01;42;VARI_MENS;0.0;M
2016-11;C01;43;VARI_MENS;0.0;M
2016-11;C01;44;VARI_MENS;-0.4;M
2016-11;C01;45;VARI_MENS;0.0;M
2016-11;C01;46;VARI_MENS;0.7;M
2016-11;C01;47;VARI_MENS;0.0;M
2016-11;C01;48;VARI_MENS;-0.7;M
2016-11;C01;49;VARI_MENS;0.5;M
2016-11;C01;50;VARI_MENS;0.3;M
2016-11;C01;51;VARI_MENS;0.0;M
2016-11;C01;52;VARI_MENS;0.0;M
2016-11;C01;53;VARI_MENS;0.0;M
2016-11;C01;54;VARI_MENS;-0.1;M
2016-11;C01;55;VARI_MENS;0.0;M
2016-11;C01;56;VARI_MENS;-0.6;M
2016-11;C01;57;VARI_MENS;0.0;M
2016-12;108;01;VARI_MENS;-0.2;M
2016-12;108;02;VARI_MENS;0.0;M
2016-12;108;03;VARI_MENS;0.2;M
2016-12;108;04;VARI_MENS;2.1;M
2016-12;108;05;VARI_MENS;0.2;M
2016-12;108;06;VARI_MENS;0.2;M
2016-12;108;07;VARI_MENS;0.2;M
2016-12;108;08;VARI_MENS;2.6;M
2016-12;108;09;VARI_MENS;0.8;M
2016-12;108;10;VARI_MENS;0.1;M
2016-12;108;11;VARI_MENS;-0.1;M
2016-12;108;12;VARI_MENS;-0.1;M
2016-12;108;13;VARI_MENS;-0.1;M
2016-12;108;14;VARI_MENS;-2.2;M
2016-12;108;15;VARI_MENS;0.0;M
2016-12;108;16;VARI_MENS;7.4;M
2016-12;108;17;VARI_MENS;-0.1;M
2016-12;108;18;VARI_MENS;0.4;M
2016-12;108;19;VARI_MENS;-0.1;M
2016-12;108;20;VARI_MENS;-0.2;M
2016-12;108;21;VARI_MENS;-0.3;M
2016-12;108;22;VARI_MENS;-0.1;M
2016-12;108;23;VARI_MENS;-0.3;M
2016-12;108;24;VARI_MENS;0.7;M
2016-12;108;25;VARI_MENS;-2.3;M
2016-12;108;26;VARI_MENS;-3.0;M
2016-12;108;27;VARI_MENS;-1.3;M
2016-12;108;28;VARI_MENS;-2.0;M
2016-12;108;29;VARI_MENS;-0.8;M
2016-12;108;30;VARI_MENS;-0.9;M
2016-12;108;31;VARI_MENS;-0.9;M
2016-12;108;32;VARI_MENS;0.1;M
2016-12;108;33;VARI_MENS;0.0;M
2016-12;108;34;VARI_MENS;2.6;M
2016-12;108;35;VARI_MENS;0.0;M
2016-12;108;36;VARI_MENS;0.2;M
2016-12;108;37;VARI_MENS;0.4;M
2016-12;108;38;VARI_MENS;-0.1;M
2016-12;108;39;VARI_MENS;-0.1;M
2016-12;108;40;VARI_MENS;-0.5;M
2016-12;108;41;VARI_MENS;0.0;M
2016-12;108;42;VARI_MENS;0.0;M
2016-12;108;43;VARI_MENS;0.1;M
2016-12;108;44;VARI_MENS;1.6;M
2016-12;108;45;VARI_MENS;0.0;M
2016-12;108;46;VARI_MENS;0.4;M
2016-12;108;47;VARI_MENS;0.0;M
